observation_date,A007RD3Q086SBEA_20130228,A007RD3Q086SBEA_20130328,A007RD3Q086SBEA_20130426,A007RD3Q086SBEA_20130530,A007RD3Q086SBEA_20130626,A007RD3Q086SBEA_20130731,A007RD3Q086SBEA_20140110,A007RD3Q086SBEA_20140130,A007RD3Q086SBEA_20140228,A007RD3Q086SBEA_20140327,A007RD3Q086SBEA_20140430,A007RD3Q086SBEA_20140529,A007RD3Q086SBEA_20140625,A007RD3Q086SBEA_20140730,A007RD3Q086SBEA_20140828,A007RD3Q086SBEA_20140926,A007RD3Q086SBEA_20141030,A007RD3Q086SBEA_20141125,A007RD3Q086SBEA_20141223,A007RD3Q086SBEA_20150130,A007RD3Q086SBEA_20150227,A007RD3Q086SBEA_20150327,A007RD3Q086SBEA_20150429,A007RD3Q086SBEA_20150529,A007RD3Q086SBEA_20150624,A007RD3Q086SBEA_20150730,A007RD3Q086SBEA_20150827,A007RD3Q086SBEA_20150925,A007RD3Q086SBEA_20151029,A007RD3Q086SBEA_20151124,A007RD3Q086SBEA_20151222,A007RD3Q086SBEA_20160129,A007RD3Q086SBEA_20160226,A007RD3Q086SBEA_20160428,A007RD3Q086SBEA_20160527,A007RD3Q086SBEA_20160628,A007RD3Q086SBEA_20160729,A007RD3Q086SBEA_20160826,A007RD3Q086SBEA_20160929,A007RD3Q086SBEA_20161028,A007RD3Q086SBEA_20161129,A007RD3Q086SBEA_20161222,A007RD3Q086SBEA_20170127,A007RD3Q086SBEA_20170228,A007RD3Q086SBEA_20170330,A007RD3Q086SBEA_20170428,A007RD3Q086SBEA_20170526,A007RD3Q086SBEA_20170629,A007RD3Q086SBEA_20170728,A007RD3Q086SBEA_20170830,A007RD3Q086SBEA_20170928,A007RD3Q086SBEA_20171027,A007RD3Q086SBEA_20171129,A007RD3Q086SBEA_20171221,A007RD3Q086SBEA_20180126,A007RD3Q086SBEA_20180228,A007RD3Q086SBEA_20180328,A007RD3Q086SBEA_20180427,A007RD3Q086SBEA_20180530,A007RD3Q086SBEA_20180628,A007RD3Q086SBEA_20180727,A007RD3Q086SBEA_20180829,A007RD3Q086SBEA_20180927,A007RD3Q086SBEA_20181026,A007RD3Q086SBEA_20181128,A007RD3Q086SBEA_20181221,A007RD3Q086SBEA_20190228,A007RD3Q086SBEA_20190328,A007RD3Q086SBEA_20190426,A007RD3Q086SBEA_20190530,A007RD3Q086SBEA_20190627,A007RD3Q086SBEA_20190726,A007RD3Q086SBEA_20190829,A007RD3Q086SBEA_20190926,A007RD3Q086SBEA_20191030,A007RD3Q086SBEA_20191127,A007RD3Q086SBEA_20191220,A007RD3Q086SBEA_20200130,A007RD3Q086SBEA_20200227,A007RD3Q086SBEA_20200326
1988-07-01,82.463,82.463,82.463,82.463,82.463,75.765,75.765,75.765,75.765,75.765,75.765,75.765,75.765,75.765,75.765,75.765,75.765,75.765,75.765,75.765,75.765,75.765,75.765,75.765,75.765,75.765,75.765,75.765,75.765,75.765,75.765,75.765,75.765,75.765,75.765,75.765,75.765,75.765,75.765,75.765,75.765,75.765,75.765,75.765,75.765,75.765,75.765,75.765,75.765,75.765,75.765,75.765,75.765,75.765,75.765,75.765,75.765,75.765,75.765,75.765,76.713,76.713,76.713,76.713,76.713,76.713,76.713,76.713,76.713,76.713,76.713,76.713,76.713,76.713,76.713,76.713,76.713,76.713,76.713,76.713
1988-10-01,83.265,83.265,83.265,83.265,83.265,76.48,76.48,76.48,76.48,76.48,76.48,76.48,76.48,76.48,76.48,76.48,76.48,76.48,76.48,76.48,76.48,76.48,76.48,76.48,76.48,76.48,76.48,76.48,76.48,76.48,76.48,76.48,76.48,76.48,76.48,76.48,76.48,76.48,76.48,76.48,76.48,76.48,76.48,76.48,76.48,76.48,76.48,76.48,76.48,76.48,76.48,76.48,76.48,76.48,76.48,76.48,76.48,76.48,76.48,76.48,77.437,77.437,77.437,77.437,77.437,77.437,77.437,77.437,77.437,77.437,77.437,77.437,77.437,77.437,77.437,77.437,77.437,77.437,77.437,77.437
1989-01-01,83.68,83.68,83.68,83.68,83.68,76.908,76.908,76.908,76.908,76.908,76.908,76.908,76.908,76.908,76.908,76.908,76.908,76.908,76.908,76.908,76.908,76.908,76.908,76.908,76.908,76.908,76.908,76.908,76.908,76.908,76.908,76.908,76.908,76.908,76.908,76.908,76.908,76.908,76.908,76.908,76.908,76.908,76.908,76.908,76.908,76.908,76.908,76.908,76.908,76.908,76.908,76.908,76.908,76.908,76.908,76.908,76.908,76.908,76.908,76.908,77.872,77.872,77.872,77.872,77.872,77.872,77.872,77.872,77.872,77.872,77.872,77.872,77.872,77.872,77.872,77.872,77.872,77.872,77.872,77.872
1989-04-01,84.189,84.189,84.189,84.189,84.189,77.406,77.406,77.406,77.406,77.406,77.406,77.406,77.406,77.406,77.406,77.406,77.406,77.406,77.406,77.406,77.406,77.406,77.406,77.406,77.406,77.406,77.406,77.406,77.406,77.406,77.406,77.406,77.406,77.406,77.406,77.406,77.406,77.406,77.406,77.406,77.406,77.406,77.406,77.406,77.406,77.406,77.406,77.406,77.406,77.406,77.406,77.406,77.406,77.406,77.406,77.406,77.406,77.406,77.406,77.406,78.377,78.377,78.377,78.377,78.377,78.377,78.377,78.377,78.377,78.377,78.377,78.377,78.377,78.377,78.377,78.377,78.377,78.377,78.377,78.377
1989-07-01,84.541,84.541,84.541,84.541,84.541,77.798,77.798,77.798,77.798,77.798,77.798,77.798,77.798,77.798,77.798,77.798,77.798,77.798,77.798,77.798,77.798,77.798,77.798,77.798,77.798,77.798,77.798,77.798,77.798,77.798,77.798,77.798,77.798,77.798,77.798,77.798,77.798,77.798,77.798,77.798,77.798,77.798,77.798,77.798,77.798,77.798,77.798,77.798,77.798,77.798,77.798,77.798,77.798,77.798,77.798,77.798,77.798,77.798,77.798,77.798,78.774,78.774,78.774,78.774,78.774,78.774,78.774,78.774,78.774,78.774,78.774,78.774,78.774,78.774,78.774,78.774,78.774,78.774,78.774,78.774
1989-10-01,84.986,84.986,84.986,84.986,84.986,78.23,78.23,78.23,78.23,78.23,78.23,78.23,78.23,78.23,78.23,78.23,78.23,78.23,78.23,78.23,78.23,78.23,78.23,78.23,78.23,78.23,78.23,78.23,78.23,78.23,78.23,78.23,78.23,78.23,78.23,78.23,78.23,78.23,78.23,78.23,78.23,78.23,78.23,78.23,78.23,78.23,78.23,78.23,78.23,78.23,78.23,78.23,78.23,78.23,78.23,78.23,78.23,78.23,78.23,78.23,79.213,79.213,79.213,79.213,79.213,79.213,79.213,79.213,79.213,79.213,79.213,79.213,79.213,79.213,79.213,79.213,79.213,79.213,79.213,79.213
1990-01-01,85.463,85.463,85.463,85.463,85.463,78.707,78.707,78.707,78.707,78.707,78.707,78.707,78.707,78.707,78.707,78.707,78.707,78.707,78.707,78.707,78.707,78.707,78.707,78.707,78.707,78.707,78.707,78.707,78.707,78.707,78.707,78.707,78.707,78.707,78.707,78.707,78.707,78.707,78.707,78.707,78.707,78.707,78.707,78.707,78.707,78.707,78.707,78.707,78.707,78.707,78.707,78.707,78.707,78.707,78.707,78.707,78.707,78.707,78.707,78.707,79.698,79.698,79.698,79.698,79.698,79.698,79.698,79.698,79.698,79.698,79.698,79.698,79.698,79.698,79.698,79.698,79.698,79.698,79.698,79.698
1990-04-01,85.74,85.74,85.74,85.74,85.74,79.018,79.018,79.018,79.018,79.018,79.018,79.018,79.018,79.018,79.018,79.018,79.018,79.018,79.018,79.018,79.018,79.018,79.018,79.018,79.018,79.018,79.018,79.018,79.018,79.018,79.018,79.018,79.018,79.018,79.018,79.018,79.018,79.018,79.018,79.018,79.018,79.018,79.018,79.018,79.018,79.018,79.018,79.018,79.018,79.018,79.018,79.018,79.018,79.018,79.018,79.018,79.018,79.018,79.018,79.018,80.014,80.014,80.014,80.014,80.014,80.014,80.014,80.014,80.014,80.014,80.014,80.014,80.014,80.014,80.014,80.014,80.014,80.014,80.014,80.014
1990-07-01,86.283,86.283,86.283,86.283,86.283,79.502,79.502,79.502,79.502,79.502,79.502,79.502,79.502,79.502,79.502,79.502,79.502,79.502,79.502,79.502,79.502,79.502,79.502,79.502,79.502,79.502,79.502,79.502,79.502,79.502,79.502,79.502,79.502,79.502,79.502,79.502,79.502,79.502,79.502,79.502,79.502,79.502,79.502,79.502,79.502,79.502,79.502,79.502,79.502,79.502,79.502,79.502,79.502,79.502,79.502,79.502,79.502,79.502,79.502,79.502,80.503,80.503,80.503,80.503,80.503,80.503,80.503,80.503,80.503,80.503,80.503,80.503,80.503,80.503,80.503,80.503,80.503,80.503,80.503,80.503
1990-10-01,86.816,86.816,86.816,86.816,86.816,79.927,79.927,79.927,79.927,79.927,79.927,79.927,79.927,79.927,79.927,79.927,79.927,79.927,79.927,79.927,79.927,79.927,79.927,79.927,79.927,79.927,79.927,79.927,79.927,79.927,79.927,79.927,79.927,79.927,79.927,79.927,79.927,79.927,79.927,79.927,79.927,79.927,79.927,79.927,79.927,79.927,79.927,79.927,79.927,79.927,79.927,79.927,79.927,79.927,79.927,79.927,79.927,79.927,79.927,79.927,80.932,80.932,80.932,80.932,80.932,80.932,80.932,80.932,80.932,80.932,80.932,80.932,80.932,80.932,80.932,80.932,80.932,80.932,80.932,80.932
1991-01-01,87.446,87.446,87.446,87.446,87.446,80.589,80.589,80.589,80.589,80.589,80.589,80.589,80.589,80.589,80.589,80.589,80.589,80.589,80.589,80.589,80.589,80.589,80.589,80.589,80.589,80.589,80.589,80.589,80.589,80.589,80.589,80.589,80.589,80.589,80.589,80.589,80.589,80.589,80.589,80.589,80.589,80.589,80.589,80.589,80.589,80.589,80.589,80.589,80.589,80.589,80.589,80.589,80.589,80.589,80.589,80.589,80.589,80.589,80.589,80.589,81.602,81.602,81.602,81.602,81.602,81.602,81.602,81.602,81.602,81.602,81.602,81.602,81.602,81.602,81.602,81.602,81.602,81.602,81.602,81.602
1991-04-01,87.431,87.431,87.431,87.431,87.431,80.727,80.727,80.727,80.727,80.727,80.727,80.727,80.727,80.727,80.727,80.727,80.727,80.727,80.727,80.727,80.727,80.727,80.727,80.727,80.727,80.727,80.727,80.727,80.727,80.727,80.727,80.727,80.727,80.727,80.727,80.727,80.727,80.727,80.727,80.727,80.727,80.727,80.727,80.727,80.727,80.727,80.727,80.727,80.727,80.727,80.727,80.727,80.727,80.727,80.727,80.727,80.727,80.727,80.727,80.727,81.746,81.746,81.746,81.746,81.746,81.746,81.746,81.746,81.746,81.746,81.746,81.746,81.746,81.746,81.746,81.746,81.746,81.746,81.746,81.746
1991-07-01,87.393,87.393,87.393,87.393,87.393,80.799,80.799,80.799,80.799,80.799,80.799,80.799,80.799,80.799,80.799,80.799,80.799,80.799,80.799,80.799,80.799,80.799,80.799,80.799,80.799,80.799,80.799,80.799,80.799,80.799,80.799,80.799,80.799,80.799,80.799,80.799,80.799,80.799,80.799,80.799,80.799,80.799,80.799,80.799,80.799,80.799,80.799,80.799,80.799,80.799,80.799,80.799,80.799,80.799,80.799,80.799,80.799,80.799,80.799,80.799,81.825,81.825,81.825,81.825,81.825,81.825,81.825,81.825,81.825,81.825,81.825,81.825,81.825,81.825,81.825,81.825,81.825,81.825,81.825,81.825
1991-10-01,87.098,87.098,87.098,87.098,87.098,80.535,80.535,80.535,80.535,80.535,80.535,80.535,80.535,80.535,80.535,80.535,80.535,80.535,80.535,80.535,80.535,80.535,80.535,80.535,80.535,80.535,80.535,80.535,80.535,80.535,80.535,80.535,80.535,80.535,80.535,80.535,80.535,80.535,80.535,80.535,80.535,80.535,80.535,80.535,80.535,80.535,80.535,80.535,80.535,80.535,80.535,80.535,80.535,80.535,80.535,80.535,80.535,80.535,80.535,80.535,81.56,81.56,81.56,81.56,81.56,81.56,81.56,81.56,81.56,81.56,81.56,81.56,81.56,81.56,81.56,81.56,81.56,81.56,81.56,81.56
1992-01-01,86.934,86.934,86.934,86.934,86.934,80.402,80.402,80.402,80.402,80.402,80.402,80.402,80.402,80.402,80.402,80.402,80.402,80.402,80.402,80.402,80.402,80.402,80.402,80.402,80.402,80.402,80.402,80.402,80.402,80.402,80.402,80.402,80.402,80.402,80.402,80.402,80.402,80.402,80.402,80.402,80.402,80.402,80.402,80.402,80.402,80.402,80.402,80.402,80.402,80.402,80.402,80.402,80.402,80.402,80.402,80.402,80.402,80.402,80.402,80.402,81.436,81.436,81.436,81.436,81.436,81.436,81.436,81.436,81.436,81.436,81.436,81.436,81.436,81.436,81.436,81.436,81.436,81.436,81.436,81.436
1992-04-01,86.971,86.971,86.971,86.971,86.971,80.545,80.545,80.545,80.545,80.545,80.545,80.545,80.545,80.545,80.545,80.545,80.545,80.545,80.545,80.545,80.545,80.545,80.545,80.545,80.545,80.545,80.545,80.545,80.545,80.545,80.545,80.545,80.545,80.545,80.545,80.545,80.545,80.545,80.545,80.545,80.545,80.545,80.545,80.545,80.545,80.545,80.545,80.545,80.545,80.545,80.545,80.545,80.545,80.545,80.545,80.545,80.545,80.545,80.545,80.545,81.591,81.591,81.591,81.591,81.591,81.591,81.591,81.591,81.591,81.591,81.591,81.591,81.591,81.591,81.591,81.591,81.591,81.591,81.591,81.591
1992-07-01,87.106,87.106,87.106,87.106,87.106,80.734,80.734,80.734,80.734,80.734,80.734,80.734,80.734,80.734,80.734,80.734,80.734,80.734,80.734,80.734,80.734,80.734,80.734,80.734,80.734,80.734,80.734,80.734,80.734,80.734,80.734,80.734,80.734,80.734,80.734,80.734,80.734,80.734,80.734,80.734,80.734,80.734,80.734,80.734,80.734,80.734,80.734,80.734,80.734,80.734,80.734,80.734,80.734,80.734,80.734,80.734,80.734,80.734,80.734,80.734,81.787,81.787,81.787,81.787,81.787,81.787,81.787,81.787,81.787,81.787,81.787,81.787,81.787,81.787,81.787,81.787,81.787,81.787,81.787,81.787
1992-10-01,87.332,87.332,87.332,87.332,87.332,81.009,81.009,81.009,81.009,81.009,81.009,81.009,81.009,81.009,81.009,81.009,81.009,81.009,81.009,81.009,81.009,81.009,81.009,81.009,81.009,81.009,81.009,81.009,81.009,81.009,81.009,81.009,81.009,81.009,81.009,81.009,81.009,81.009,81.009,81.009,81.009,81.009,81.009,81.009,81.009,81.009,81.009,81.009,81.009,81.009,81.009,81.009,81.009,81.009,81.009,81.009,81.009,81.009,81.009,81.009,82.074,82.074,82.074,82.074,82.074,82.074,82.074,82.074,82.074,82.074,82.074,82.074,82.074,82.074,82.074,82.074,82.074,82.074,82.074,82.074
1993-01-01,87.815,87.815,87.815,87.815,87.815,81.293,81.293,81.293,81.293,81.293,81.293,81.293,81.293,81.293,81.293,81.293,81.293,81.293,81.293,81.293,81.293,81.293,81.293,81.293,81.293,81.293,81.293,81.293,81.293,81.293,81.293,81.293,81.293,81.293,81.293,81.293,81.293,81.293,81.293,81.293,81.293,81.293,81.293,81.293,81.293,81.293,81.293,81.293,81.293,81.293,81.293,81.293,81.293,81.293,81.293,81.293,81.293,81.293,81.293,81.293,82.351,82.351,82.351,82.351,82.351,82.351,82.351,82.351,82.351,82.351,82.351,82.351,82.351,82.351,82.351,82.351,82.351,82.351,82.351,82.351
1993-04-01,88.085,88.085,88.085,88.085,88.085,81.571,81.571,81.571,81.571,81.571,81.571,81.571,81.571,81.571,81.571,81.571,81.571,81.571,81.571,81.571,81.571,81.571,81.571,81.571,81.571,81.571,81.571,81.571,81.571,81.571,81.571,81.571,81.571,81.571,81.571,81.571,81.571,81.571,81.571,81.571,81.571,81.571,81.571,81.571,81.571,81.571,81.571,81.571,81.571,81.571,81.571,81.571,81.571,81.571,81.571,81.571,81.571,81.571,81.571,81.571,82.631,82.631,82.631,82.631,82.631,82.631,82.631,82.631,82.631,82.631,82.631,82.631,82.631,82.631,82.631,82.631,82.631,82.631,82.631,82.631
1993-07-01,88.297,88.297,88.297,88.297,88.297,81.728,81.728,81.728,81.728,81.728,81.728,81.728,81.728,81.728,81.728,81.728,81.728,81.728,81.728,81.728,81.728,81.728,81.728,81.728,81.728,81.728,81.728,81.728,81.728,81.728,81.728,81.728,81.728,81.728,81.728,81.728,81.728,81.728,81.728,81.728,81.728,81.728,81.728,81.728,81.728,81.728,81.728,81.728,81.728,81.728,81.728,81.728,81.728,81.728,81.728,81.728,81.728,81.728,81.728,81.728,82.788,82.788,82.788,82.788,82.788,82.788,82.788,82.788,82.788,82.788,82.788,82.788,82.788,82.788,82.788,82.788,82.788,82.788,82.788,82.788
1993-10-01,88.426,88.426,88.426,88.426,88.426,81.972,81.972,81.972,81.972,81.972,81.972,81.972,81.972,81.972,81.972,81.972,81.972,81.972,81.972,81.972,81.972,81.972,81.972,81.972,81.972,81.972,81.972,81.972,81.972,81.972,81.972,81.972,81.972,81.972,81.972,81.972,81.972,81.972,81.972,81.972,81.972,81.972,81.972,81.972,81.972,81.972,81.972,81.972,81.972,81.972,81.972,81.972,81.972,81.972,81.972,81.972,81.972,81.972,81.972,81.972,83.046,83.046,83.046,83.046,83.046,83.046,83.046,83.046,83.046,83.046,83.046,83.046,83.046,83.046,83.046,83.046,83.046,83.046,83.046,83.046
1994-01-01,88.916,88.916,88.916,88.916,88.916,82.421,82.421,82.421,82.421,82.421,82.421,82.421,82.421,82.421,82.421,82.421,82.421,82.421,82.421,82.421,82.421,82.421,82.421,82.421,82.421,82.421,82.421,82.421,82.421,82.421,82.421,82.421,82.421,82.421,82.421,82.421,82.421,82.421,82.421,82.421,82.421,82.421,82.421,82.421,82.421,82.421,82.421,82.421,82.421,82.421,82.421,82.421,82.421,82.421,82.421,82.421,82.421,82.421,82.421,82.421,83.505,83.505,83.505,83.505,83.505,83.505,83.505,83.505,83.505,83.505,83.505,83.505,83.505,83.505,83.505,83.505,83.505,83.505,83.505,83.505
1994-04-01,89.193,89.193,89.193,89.193,89.193,82.687,82.687,82.687,82.687,82.687,82.687,82.687,82.687,82.687,82.687,82.687,82.687,82.687,82.687,82.687,82.687,82.687,82.687,82.687,82.687,82.687,82.687,82.687,82.687,82.687,82.687,82.687,82.687,82.687,82.687,82.687,82.687,82.687,82.687,82.687,82.687,82.687,82.687,82.687,82.687,82.687,82.687,82.687,82.687,82.687,82.687,82.687,82.687,82.687,82.687,82.687,82.687,82.687,82.687,82.687,83.778,83.778,83.778,83.778,83.778,83.778,83.778,83.778,83.778,83.778,83.778,83.778,83.778,83.778,83.778,83.778,83.778,83.778,83.778,83.778
1994-07-01,89.536,89.536,89.536,89.536,89.536,83.04,83.04,83.04,83.04,83.04,83.04,83.04,83.04,83.04,83.04,83.04,83.04,83.04,83.04,83.04,83.04,83.04,83.04,83.04,83.04,83.04,83.04,83.04,83.04,83.04,83.04,83.04,83.04,83.04,83.04,83.04,83.04,83.04,83.04,83.04,83.04,83.04,83.04,83.04,83.04,83.04,83.04,83.04,83.04,83.04,83.04,83.04,83.04,83.04,83.04,83.04,83.04,83.04,83.04,83.04,84.142,84.142,84.142,84.142,84.142,84.142,84.142,84.142,84.142,84.142,84.142,84.142,84.142,84.142,84.142,84.142,84.142,84.142,84.142,84.142
1994-10-01,89.737,89.737,89.737,89.737,89.737,83.369,83.369,83.369,83.369,83.369,83.369,83.369,83.369,83.369,83.369,83.369,83.369,83.369,83.369,83.369,83.369,83.369,83.369,83.369,83.369,83.369,83.369,83.369,83.369,83.369,83.369,83.369,83.369,83.369,83.369,83.369,83.369,83.369,83.369,83.369,83.369,83.369,83.369,83.369,83.369,83.369,83.369,83.369,83.369,83.369,83.369,83.369,83.369,83.369,83.369,83.369,83.369,83.369,83.369,83.369,84.482,84.482,84.482,84.482,84.482,84.482,84.482,84.482,84.482,84.482,84.482,84.482,84.482,84.482,84.482,84.482,84.482,84.482,84.482,84.482
1995-01-01,90.107,90.107,90.107,90.107,90.107,83.881,83.881,83.881,83.881,83.881,83.881,83.881,83.881,83.881,83.881,83.881,83.881,83.881,83.881,83.881,83.881,83.881,83.881,83.881,83.881,83.881,83.881,83.881,83.881,83.881,83.881,83.881,83.881,83.881,83.881,83.881,83.881,83.881,83.881,83.881,83.881,83.881,83.881,83.881,83.881,83.881,83.881,83.881,83.881,83.881,83.881,83.881,83.881,83.881,83.881,83.881,83.881,83.881,83.881,83.881,85.013,85.013,85.013,85.013,85.013,85.013,85.013,85.013,85.013,85.013,85.013,85.013,85.013,85.013,85.013,85.013,85.013,85.013,85.013,85.013
1995-04-01,90.405,90.405,90.405,90.405,90.405,84.196,84.196,84.196,84.196,84.196,84.196,84.196,84.196,84.196,84.196,84.196,84.196,84.196,84.196,84.196,84.196,84.196,84.196,84.196,84.196,84.196,84.196,84.196,84.196,84.196,84.196,84.196,84.196,84.196,84.196,84.196,84.196,84.196,84.196,84.196,84.196,84.196,84.196,84.196,84.196,84.196,84.196,84.196,84.196,84.196,84.196,84.196,84.196,84.196,84.196,84.196,84.196,84.196,84.196,84.196,85.329,85.329,85.329,85.329,85.329,85.329,85.329,85.329,85.329,85.329,85.329,85.329,85.329,85.329,85.329,85.329,85.329,85.329,85.329,85.329
1995-07-01,90.528,90.528,90.528,90.528,90.528,84.449,84.449,84.449,84.449,84.449,84.449,84.449,84.449,84.449,84.449,84.449,84.449,84.449,84.449,84.449,84.449,84.449,84.449,84.449,84.449,84.449,84.449,84.449,84.449,84.449,84.449,84.449,84.449,84.449,84.449,84.449,84.449,84.449,84.449,84.449,84.449,84.449,84.449,84.449,84.449,84.449,84.449,84.449,84.449,84.449,84.449,84.449,84.449,84.449,84.449,84.449,84.449,84.449,84.449,84.449,85.592,85.592,85.592,85.592,85.592,85.592,85.592,85.592,85.592,85.592,85.592,85.592,85.592,85.592,85.592,85.592,85.592,85.592,85.592,85.592
1995-10-01,90.529,90.529,90.529,90.529,90.529,84.434,84.434,84.434,84.434,84.434,84.434,84.434,84.434,84.434,84.434,84.434,84.434,84.434,84.434,84.434,84.434,84.434,84.434,84.434,84.434,84.434,84.434,84.434,84.434,84.434,84.434,84.434,84.434,84.434,84.434,84.434,84.434,84.434,84.434,84.434,84.434,84.434,84.434,84.434,84.434,84.434,84.434,84.434,84.434,84.434,84.434,84.434,84.434,84.434,84.434,84.434,84.434,84.434,84.434,84.434,85.571,85.571,85.571,85.571,85.571,85.571,85.571,85.571,85.571,85.571,85.571,85.571,85.571,85.571,85.571,85.571,85.571,85.571,85.571,85.571
1996-01-01,90.236,90.236,90.236,90.236,90.236,84.307,84.307,84.307,84.307,84.307,84.307,84.307,84.307,84.307,84.307,84.307,84.307,84.307,84.307,84.307,84.307,84.307,84.307,84.307,84.307,84.307,84.307,84.307,84.307,84.307,84.307,84.307,84.307,84.307,84.307,84.307,84.307,84.307,84.307,84.307,84.307,84.307,84.307,84.307,84.307,84.307,84.307,84.307,84.307,84.307,84.307,84.307,84.307,84.307,84.307,84.307,84.307,84.307,84.307,84.307,85.453,85.453,85.453,85.453,85.453,85.453,85.453,85.453,85.453,85.453,85.453,85.453,85.453,85.453,85.453,85.453,85.453,85.453,85.453,85.453
1996-04-01,89.961,89.961,89.961,89.961,89.961,84.154,84.154,84.154,84.154,84.154,84.154,84.154,84.154,84.154,84.154,84.154,84.154,84.154,84.154,84.154,84.154,84.154,84.154,84.154,84.154,84.154,84.154,84.154,84.154,84.154,84.154,84.154,84.154,84.154,84.154,84.154,84.154,84.154,84.154,84.154,84.154,84.154,84.154,84.154,84.154,84.154,84.154,84.154,84.154,84.154,84.154,84.154,84.154,84.154,84.154,84.154,84.154,84.154,84.154,84.154,85.303,85.303,85.303,85.303,85.303,85.303,85.303,85.303,85.303,85.303,85.303,85.303,85.303,85.303,85.303,85.303,85.303,85.303,85.303,85.303
1996-07-01,90.226,90.226,90.226,90.226,90.226,84.38,84.38,84.38,84.38,84.38,84.38,84.38,84.38,84.38,84.38,84.38,84.38,84.38,84.38,84.38,84.38,84.38,84.38,84.38,84.38,84.38,84.38,84.38,84.38,84.38,84.38,84.38,84.38,84.38,84.38,84.38,84.38,84.38,84.38,84.38,84.38,84.38,84.38,84.38,84.38,84.38,84.38,84.38,84.38,84.38,84.38,84.38,84.38,84.38,84.38,84.38,84.38,84.38,84.38,84.38,85.537,85.537,85.537,85.537,85.537,85.537,85.537,85.537,85.537,85.537,85.537,85.537,85.537,85.537,85.537,85.537,85.537,85.537,85.537,85.537
