observation_date,DDURRG3Q086SBEA_20130228,DDURRG3Q086SBEA_20130426,DDURRG3Q086SBEA_20130731,DDURRG3Q086SBEA_20140110,DDURRG3Q086SBEA_20140130,DDURRG3Q086SBEA_20140228,DDURRG3Q086SBEA_20140430,DDURRG3Q086SBEA_20140529,DDURRG3Q086SBEA_20140730,DDURRG3Q086SBEA_20140828,DDURRG3Q086SBEA_20140926,DDURRG3Q086SBEA_20141030,DDURRG3Q086SBEA_20141125,DDURRG3Q086SBEA_20141223,DDURRG3Q086SBEA_20150130,DDURRG3Q086SBEA_20150227,DDURRG3Q086SBEA_20150327,DDURRG3Q086SBEA_20150429,DDURRG3Q086SBEA_20150529,DDURRG3Q086SBEA_20150624,DDURRG3Q086SBEA_20150730,DDURRG3Q086SBEA_20150827,DDURRG3Q086SBEA_20150925,DDURRG3Q086SBEA_20151029,DDURRG3Q086SBEA_20151124,DDURRG3Q086SBEA_20151222,DDURRG3Q086SBEA_20160129,DDURRG3Q086SBEA_20160226,DDURRG3Q086SBEA_20160325,DDURRG3Q086SBEA_20160428,DDURRG3Q086SBEA_20160527,DDURRG3Q086SBEA_20160628,DDURRG3Q086SBEA_20160729,DDURRG3Q086SBEA_20160826,DDURRG3Q086SBEA_20160929,DDURRG3Q086SBEA_20161028,DDURRG3Q086SBEA_20161129,DDURRG3Q086SBEA_20161222,DDURRG3Q086SBEA_20170127,DDURRG3Q086SBEA_20170228,DDURRG3Q086SBEA_20170330,DDURRG3Q086SBEA_20170428,DDURRG3Q086SBEA_20170526,DDURRG3Q086SBEA_20170629,DDURRG3Q086SBEA_20170728,DDURRG3Q086SBEA_20170830,DDURRG3Q086SBEA_20170928,DDURRG3Q086SBEA_20171027,DDURRG3Q086SBEA_20171221,DDURRG3Q086SBEA_20180126,DDURRG3Q086SBEA_20180228,DDURRG3Q086SBEA_20180328,DDURRG3Q086SBEA_20180427,DDURRG3Q086SBEA_20180530,DDURRG3Q086SBEA_20180628,DDURRG3Q086SBEA_20180727,DDURRG3Q086SBEA_20180829,DDURRG3Q086SBEA_20180927,DDURRG3Q086SBEA_20181026,DDURRG3Q086SBEA_20181128,DDURRG3Q086SBEA_20190228,DDURRG3Q086SBEA_20190328,DDURRG3Q086SBEA_20190426,DDURRG3Q086SBEA_20190530,DDURRG3Q086SBEA_20190627,DDURRG3Q086SBEA_20190726,DDURRG3Q086SBEA_20190829,DDURRG3Q086SBEA_20190926,DDURRG3Q086SBEA_20191030,DDURRG3Q086SBEA_20191127,DDURRG3Q086SBEA_20200130,DDURRG3Q086SBEA_20200227,DDURRG3Q086SBEA_20200326
1981-01-01,97.021,97.021,104.237,104.237,104.237,104.237,104.237,104.237,104.237,104.237,104.237,104.237,104.237,104.237,104.237,104.237,104.237,104.237,104.237,104.237,104.237,104.237,104.237,104.237,104.237,104.237,104.237,104.237,104.237,104.237,104.237,104.237,104.237,104.237,104.237,104.237,104.237,104.237,104.237,104.237,104.237,104.237,104.237,104.237,104.237,104.237,104.237,104.237,104.237,104.237,104.237,104.237,104.237,104.237,104.237,108.901,108.901,108.901,108.901,108.901,108.901,108.901,108.901,108.901,108.901,108.901,108.901,108.901,108.901,108.901,108.901,108.901,108.901
1981-04-01,98.85,98.85,106.202,106.202,106.202,106.202,106.202,106.202,106.202,106.202,106.202,106.202,106.202,106.202,106.202,106.202,106.202,106.202,106.202,106.202,106.202,106.202,106.202,106.202,106.202,106.202,106.202,106.202,106.202,106.202,106.202,106.202,106.202,106.202,106.202,106.202,106.202,106.202,106.202,106.202,106.202,106.202,106.202,106.202,106.202,106.202,106.202,106.202,106.202,106.202,106.202,106.202,106.202,106.202,106.202,110.953,110.953,110.953,110.953,110.953,110.953,110.953,110.953,110.953,110.953,110.953,110.953,110.953,110.953,110.953,110.953,110.953,110.953
1981-07-01,100.311,100.311,107.772,107.772,107.772,107.772,107.772,107.772,107.772,107.772,107.772,107.772,107.772,107.772,107.772,107.772,107.772,107.772,107.772,107.772,107.772,107.772,107.772,107.772,107.772,107.772,107.772,107.772,107.772,107.772,107.772,107.772,107.772,107.772,107.772,107.772,107.772,107.772,107.772,107.772,107.772,107.772,107.772,107.772,107.772,107.772,107.772,107.772,107.772,107.772,107.772,107.772,107.772,107.772,107.772,112.594,112.594,112.594,112.594,112.594,112.594,112.594,112.594,112.594,112.594,112.594,112.594,112.594,112.594,112.594,112.594,112.594,112.594
1981-10-01,101.616,101.616,109.175,109.175,109.175,109.175,109.175,109.175,109.175,109.175,109.175,109.175,109.175,109.175,109.175,109.175,109.175,109.175,109.175,109.175,109.175,109.175,109.175,109.175,109.175,109.175,109.175,109.175,109.175,109.175,109.175,109.175,109.175,109.175,109.175,109.175,109.175,109.175,109.175,109.175,109.175,109.175,109.175,109.175,109.175,109.175,109.175,109.175,109.175,109.175,109.175,109.175,109.175,109.175,109.175,114.06,114.06,114.06,114.06,114.06,114.06,114.06,114.06,114.06,114.06,114.06,114.06,114.06,114.06,114.06,114.06,114.06,114.06
1982-01-01,102.47,102.47,110.092,110.092,110.092,110.092,110.092,110.092,110.092,110.092,110.092,110.092,110.092,110.092,110.092,110.092,110.092,110.092,110.092,110.092,110.092,110.092,110.092,110.092,110.092,110.092,110.092,110.092,110.092,110.092,110.092,110.092,110.092,110.092,110.092,110.092,110.092,110.092,110.092,110.092,110.092,110.092,110.092,110.092,110.092,110.092,110.092,110.092,110.092,110.092,110.092,110.092,110.092,110.092,110.092,115.019,115.019,115.019,115.019,115.019,115.019,115.019,115.019,115.019,115.019,115.019,115.019,115.019,115.019,115.019,115.019,115.019,115.019
1982-04-01,103.267,103.267,110.949,110.949,110.949,110.949,110.949,110.949,110.949,110.949,110.949,110.949,110.949,110.949,110.949,110.949,110.949,110.949,110.949,110.949,110.949,110.949,110.949,110.949,110.949,110.949,110.949,110.949,110.949,110.949,110.949,110.949,110.949,110.949,110.949,110.949,110.949,110.949,110.949,110.949,110.949,110.949,110.949,110.949,110.949,110.949,110.949,110.949,110.949,110.949,110.949,110.949,110.949,110.949,110.949,115.914,115.914,115.914,115.914,115.914,115.914,115.914,115.914,115.914,115.914,115.914,115.914,115.914,115.914,115.914,115.914,115.914,115.914
1982-07-01,103.638,103.638,111.346,111.346,111.346,111.346,111.346,111.346,111.346,111.346,111.346,111.346,111.346,111.346,111.346,111.346,111.346,111.346,111.346,111.346,111.346,111.346,111.346,111.346,111.346,111.346,111.346,111.346,111.346,111.346,111.346,111.346,111.346,111.346,111.346,111.346,111.346,111.346,111.346,111.346,111.346,111.346,111.346,111.346,111.346,111.346,111.346,111.346,111.346,111.346,111.346,111.346,111.346,111.346,111.346,116.328,116.328,116.328,116.328,116.328,116.328,116.328,116.328,116.328,116.328,116.328,116.328,116.328,116.328,116.328,116.328,116.328,116.328
1982-10-01,103.941,103.941,111.67,111.67,111.67,111.67,111.67,111.67,111.67,111.67,111.67,111.67,111.67,111.67,111.67,111.67,111.67,111.67,111.67,111.67,111.67,111.67,111.67,111.67,111.67,111.67,111.67,111.67,111.67,111.67,111.67,111.67,111.67,111.67,111.67,111.67,111.67,111.67,111.67,111.67,111.67,111.67,111.67,111.67,111.67,111.67,111.67,111.67,111.67,111.67,111.67,111.67,111.67,111.67,111.67,116.665,116.665,116.665,116.665,116.665,116.665,116.665,116.665,116.665,116.665,116.665,116.665,116.665,116.665,116.665,116.665,116.665,116.665
1983-01-01,104.675,104.675,112.47,112.47,112.47,112.47,112.47,112.47,112.47,112.47,112.47,112.47,112.47,112.47,112.47,112.47,112.47,112.47,112.47,112.47,112.47,112.47,112.47,112.47,112.47,112.47,112.47,112.47,112.47,112.47,112.47,112.47,112.47,112.47,112.47,112.47,112.47,112.47,112.47,112.47,112.47,112.47,112.47,112.47,112.47,112.47,112.47,112.47,112.47,112.47,112.47,112.47,112.47,112.47,112.47,117.497,117.497,117.497,117.497,117.497,117.497,117.497,117.497,117.497,117.497,117.497,117.497,117.497,117.497,117.497,117.497,117.497,117.497
1983-04-01,105.067,105.067,112.89,112.89,112.89,112.89,112.89,112.89,112.89,112.89,112.89,112.89,112.89,112.89,112.89,112.89,112.89,112.89,112.89,112.89,112.89,112.89,112.89,112.89,112.89,112.89,112.89,112.89,112.89,112.89,112.89,112.89,112.89,112.89,112.89,112.89,112.89,112.89,112.89,112.89,112.89,112.89,112.89,112.89,112.89,112.89,112.89,112.89,112.89,112.89,112.89,112.89,112.89,112.89,112.89,117.934,117.934,117.934,117.934,117.934,117.934,117.934,117.934,117.934,117.934,117.934,117.934,117.934,117.934,117.934,117.934,117.934,117.934
1983-07-01,105.643,105.643,113.508,113.508,113.508,113.508,113.508,113.508,113.508,113.508,113.508,113.508,113.508,113.508,113.508,113.508,113.508,113.508,113.508,113.508,113.508,113.508,113.508,113.508,113.508,113.508,113.508,113.508,113.508,113.508,113.508,113.508,113.508,113.508,113.508,113.508,113.508,113.508,113.508,113.508,113.508,113.508,113.508,113.508,113.508,113.508,113.508,113.508,113.508,113.508,113.508,113.508,113.508,113.508,113.508,118.579,118.579,118.579,118.579,118.579,118.579,118.579,118.579,118.579,118.579,118.579,118.579,118.579,118.579,118.579,118.579,118.579,118.579
1983-10-01,106.301,106.301,114.214,114.214,114.214,114.214,114.214,114.214,114.214,114.214,114.214,114.214,114.214,114.214,114.214,114.214,114.214,114.214,114.214,114.214,114.214,114.214,114.214,114.214,114.214,114.214,114.214,114.214,114.214,114.214,114.214,114.214,114.214,114.214,114.214,114.214,114.214,114.214,114.214,114.214,114.214,114.214,114.214,114.214,114.214,114.214,114.214,114.214,114.214,114.214,114.214,114.214,114.214,114.214,114.214,119.317,119.317,119.317,119.317,119.317,119.317,119.317,119.317,119.317,119.317,119.317,119.317,119.317,119.317,119.317,119.317,119.317,119.317
1984-01-01,106.33,106.33,114.247,114.247,114.247,114.247,114.247,114.247,114.247,114.247,114.247,114.247,114.247,114.247,114.247,114.247,114.247,114.247,114.247,114.247,114.247,114.247,114.247,114.247,114.247,114.247,114.247,114.247,114.247,114.247,114.247,114.247,114.247,114.247,114.247,114.247,114.247,114.247,114.247,114.247,114.247,114.247,114.247,114.247,114.247,114.247,114.247,114.247,114.247,114.247,114.247,114.247,114.247,114.247,114.247,119.351,119.351,119.351,119.351,119.351,119.351,119.351,119.351,119.351,119.351,119.351,119.351,119.351,119.351,119.351,119.351,119.351,119.351
1984-04-01,106.99,106.99,114.956,114.956,114.956,114.956,114.956,114.956,114.956,114.956,114.956,114.956,114.956,114.956,114.956,114.956,114.956,114.956,114.956,114.956,114.956,114.956,114.956,114.956,114.956,114.956,114.956,114.956,114.956,114.956,114.956,114.956,114.956,114.956,114.956,114.956,114.956,114.956,114.956,114.956,114.956,114.956,114.956,114.956,114.956,114.956,114.956,114.956,114.956,114.956,114.956,114.956,114.956,114.956,114.956,120.093,120.093,120.093,120.093,120.093,120.093,120.093,120.093,120.093,120.093,120.093,120.093,120.093,120.093,120.093,120.093,120.093,120.093
1984-07-01,107.202,107.202,115.184,115.184,115.184,115.184,115.184,115.184,115.184,115.184,115.184,115.184,115.184,115.184,115.184,115.184,115.184,115.184,115.184,115.184,115.184,115.184,115.184,115.184,115.184,115.184,115.184,115.184,115.184,115.184,115.184,115.184,115.184,115.184,115.184,115.184,115.184,115.184,115.184,115.184,115.184,115.184,115.184,115.184,115.184,115.184,115.184,115.184,115.184,115.184,115.184,115.184,115.184,115.184,115.184,120.331,120.331,120.331,120.331,120.331,120.331,120.331,120.331,120.331,120.331,120.331,120.331,120.331,120.331,120.331,120.331,120.331,120.331
1984-10-01,107.399,107.399,115.395,115.395,115.395,115.395,115.395,115.395,115.395,115.395,115.395,115.395,115.395,115.395,115.395,115.395,115.395,115.395,115.395,115.395,115.395,115.395,115.395,115.395,115.395,115.395,115.395,115.395,115.395,115.395,115.395,115.395,115.395,115.395,115.395,115.395,115.395,115.395,115.395,115.395,115.395,115.395,115.395,115.395,115.395,115.395,115.395,115.395,115.395,115.395,115.395,115.395,115.395,115.395,115.395,120.552,120.552,120.552,120.552,120.552,120.552,120.552,120.552,120.552,120.552,120.552,120.552,120.552,120.552,120.552,120.552,120.552,120.552
1985-01-01,107.946,107.946,115.983,115.983,115.983,115.983,115.983,115.983,115.983,115.983,115.983,115.983,115.983,115.983,115.983,115.983,115.983,115.983,115.983,115.983,115.983,115.983,115.983,115.983,115.983,115.983,115.983,115.983,115.983,115.983,115.983,115.983,115.983,115.983,115.983,115.983,115.983,115.983,115.983,115.983,115.983,115.983,115.983,115.983,115.983,115.983,115.983,115.983,115.983,115.983,115.983,115.983,115.983,115.983,115.983,121.166,121.166,121.166,121.166,121.166,121.166,121.166,121.166,121.166,121.166,121.166,121.166,121.166,121.166,121.166,121.166,121.166,121.166
1985-04-01,108.197,108.197,116.253,116.253,116.253,116.253,116.253,116.253,116.253,116.253,116.253,116.253,116.253,116.253,116.253,116.253,116.253,116.253,116.253,116.253,116.253,116.253,116.253,116.253,116.253,116.253,116.253,116.253,116.253,116.253,116.253,116.253,116.253,116.253,116.253,116.253,116.253,116.253,116.253,116.253,116.253,116.253,116.253,116.253,116.253,116.253,116.253,116.253,116.253,116.253,116.253,116.253,116.253,116.253,116.253,121.447,121.447,121.447,121.447,121.447,121.447,121.447,121.447,121.447,121.447,121.447,121.447,121.447,121.447,121.447,121.447,121.447,121.447
1985-07-01,108.013,108.013,116.055,116.055,116.055,116.055,116.055,116.055,116.055,116.055,116.055,116.055,116.055,116.055,116.055,116.055,116.055,116.055,116.055,116.055,116.055,116.055,116.055,116.055,116.055,116.055,116.055,116.055,116.055,116.055,116.055,116.055,116.055,116.055,116.055,116.055,116.055,116.055,116.055,116.055,116.055,116.055,116.055,116.055,116.055,116.055,116.055,116.055,116.055,116.055,116.055,116.055,116.055,116.055,116.055,121.241,121.241,121.241,121.241,121.241,121.241,121.241,121.241,121.241,121.241,121.241,121.241,121.241,121.241,121.241,121.241,121.241,121.241
1985-10-01,108.293,108.293,116.356,116.356,116.356,116.356,116.356,116.356,116.356,116.356,116.356,116.356,116.356,116.356,116.356,116.356,116.356,116.356,116.356,116.356,116.356,116.356,116.356,116.356,116.356,116.356,116.356,116.356,116.356,116.356,116.356,116.356,116.356,116.356,116.356,116.356,116.356,116.356,116.356,116.356,116.356,116.356,116.356,116.356,116.356,116.356,116.356,116.356,116.356,116.356,116.356,116.356,116.356,116.356,116.356,121.555,121.555,121.555,121.555,121.555,121.555,121.555,121.555,121.555,121.555,121.555,121.555,121.555,121.555,121.555,121.555,121.555,121.555
1986-01-01,108.317,108.317,116.382,116.382,116.382,116.382,116.382,116.382,116.382,116.382,116.382,116.382,116.382,116.382,116.382,116.382,116.382,116.382,116.382,116.382,116.382,116.382,116.382,116.382,116.382,116.382,116.382,116.382,116.382,116.382,116.382,116.382,116.382,116.382,116.382,116.382,116.382,116.382,116.382,116.382,116.382,116.382,116.382,116.382,116.382,116.382,116.382,116.382,116.382,116.382,116.382,116.382,116.382,116.382,116.382,121.582,121.582,121.582,121.582,121.582,121.582,121.582,121.582,121.582,121.582,121.582,121.582,121.582,121.582,121.582,121.582,121.582,121.582
1986-04-01,108.816,108.816,116.918,116.918,116.918,116.918,116.918,116.918,116.918,116.918,116.918,116.918,116.918,116.918,116.918,116.918,116.918,116.918,116.918,116.918,116.918,116.918,116.918,116.918,116.918,116.918,116.918,116.918,116.918,116.918,116.918,116.918,116.918,116.918,116.918,116.918,116.918,116.918,116.918,116.918,116.918,116.918,116.918,116.918,116.918,116.918,116.918,116.918,116.918,116.918,116.918,116.918,116.918,116.918,116.918,122.142,122.142,122.142,122.142,122.142,122.142,122.142,122.142,122.142,122.142,122.142,122.142,122.142,122.142,122.142,122.142,122.142,122.142
1986-07-01,109.725,109.725,117.894,117.894,117.894,117.894,117.894,117.894,117.894,117.894,117.894,117.894,117.894,117.894,117.894,117.894,117.894,117.894,117.894,117.894,117.894,117.894,117.894,117.894,117.894,117.894,117.894,117.894,117.894,117.894,117.894,117.894,117.894,117.894,117.894,117.894,117.894,117.894,117.894,117.894,117.894,117.894,117.894,117.894,117.894,117.894,117.894,117.894,117.894,117.894,117.894,117.894,117.894,117.894,117.894,123.162,123.162,123.162,123.162,123.162,123.162,123.162,123.162,123.162,123.162,123.162,123.162,123.162,123.162,123.162,123.162,123.162,123.162
1986-10-01,110.346,110.346,118.562,118.562,118.562,118.562,118.562,118.562,118.562,118.562,118.562,118.562,118.562,118.562,118.562,118.562,118.562,118.562,118.562,118.562,118.562,118.562,118.562,118.562,118.562,118.562,118.562,118.562,118.562,118.562,118.562,118.562,118.562,118.562,118.562,118.562,118.562,118.562,118.562,118.562,118.562,118.562,118.562,118.562,118.562,118.562,118.562,118.562,118.562,118.562,118.562,118.562,118.562,118.562,118.562,123.86,123.86,123.86,123.86,123.86,123.86,123.86,123.86,123.86,123.86,123.86,123.86,123.86,123.86,123.86,123.86,123.86,123.86
1987-01-01,111.276,111.276,119.561,119.561,119.561,119.561,119.561,119.561,119.561,119.561,119.561,119.561,119.561,119.561,119.561,119.561,119.561,119.561,119.561,119.561,119.561,119.561,119.561,119.561,119.561,119.561,119.561,119.561,119.561,119.561,119.561,119.561,119.561,119.561,119.561,119.561,119.561,119.561,119.561,119.561,119.561,119.561,119.561,119.561,119.561,119.561,119.561,119.561,119.561,119.561,119.561,119.561,119.561,119.561,119.561,124.904,124.904,124.904,124.904,124.904,124.904,124.904,124.904,124.904,124.904,124.904,124.904,124.904,124.904,124.904,124.904,124.904,124.904
1987-04-01,112.148,112.148,120.498,120.498,120.498,120.498,120.498,120.498,120.498,120.498,120.498,120.498,120.498,120.498,120.498,120.498,120.498,120.498,120.498,120.498,120.498,120.498,120.498,120.498,120.498,120.498,120.498,120.498,120.498,120.498,120.498,120.498,120.498,120.498,120.498,120.498,120.498,120.498,120.498,120.498,120.498,120.498,120.498,120.498,120.498,120.498,120.498,120.498,120.498,120.498,120.498,120.498,120.498,120.498,120.498,125.882,125.882,125.882,125.882,125.882,125.882,125.882,125.882,125.882,125.882,125.882,125.882,125.882,125.882,125.882,125.882,125.882,125.882
1987-07-01,112.95,112.95,121.36,121.36,121.36,121.36,121.36,121.36,121.36,121.36,121.36,121.36,121.36,121.36,121.36,121.36,121.36,121.36,121.36,121.36,121.36,121.36,121.36,121.36,121.36,121.36,121.36,121.36,121.36,121.36,121.36,121.36,121.36,121.36,121.36,121.36,121.36,121.36,121.36,121.36,121.36,121.36,121.36,121.36,121.36,121.36,121.36,121.36,121.36,121.36,121.36,121.36,121.36,121.36,121.36,126.783,126.783,126.783,126.783,126.783,126.783,126.783,126.783,126.783,126.783,126.783,126.783,126.783,126.783,126.783,126.783,126.783,126.783
1987-10-01,113.41,113.41,121.854,121.854,121.854,121.854,121.854,121.854,121.854,121.854,121.854,121.854,121.854,121.854,121.854,121.854,121.854,121.854,121.854,121.854,121.854,121.854,121.854,121.854,121.854,121.854,121.854,121.854,121.854,121.854,121.854,121.854,121.854,121.854,121.854,121.854,121.854,121.854,121.854,121.854,121.854,121.854,121.854,121.854,121.854,121.854,121.854,121.854,121.854,121.854,121.854,121.854,121.854,121.854,121.854,127.299,127.299,127.299,127.299,127.299,127.299,127.299,127.299,127.299,127.299,127.299,127.299,127.299,127.299,127.299,127.299,127.299,127.299
1988-01-01,113.213,113.213,121.642,121.642,121.642,121.642,121.642,121.642,121.642,121.642,121.642,121.642,121.642,121.642,121.642,121.642,121.642,121.642,121.642,121.642,121.642,121.642,121.642,121.642,121.642,121.642,121.642,121.642,121.642,121.642,121.642,121.642,121.642,121.642,121.642,121.642,121.642,121.642,121.642,121.642,121.642,121.642,121.642,121.642,121.642,121.642,121.642,121.642,121.642,121.642,121.642,121.642,121.642,121.642,121.642,127.077,127.077,127.077,127.077,127.077,127.077,127.077,127.077,127.077,127.077,127.077,127.077,127.077,127.077,127.077,127.077,127.077,127.077
1988-04-01,113.84,113.84,122.315,122.315,122.315,122.315,122.315,122.315,122.315,122.315,122.315,122.315,122.315,122.315,122.315,122.315,122.315,122.315,122.315,122.315,122.315,122.315,122.315,122.315,122.315,122.315,122.315,122.315,122.315,122.315,122.315,122.315,122.315,122.315,122.315,122.315,122.315,122.315,122.315,122.315,122.315,122.315,122.315,122.315,122.315,122.315,122.315,122.315,122.315,122.315,122.315,122.315,122.315,122.315,122.315,127.781,127.781,127.781,127.781,127.781,127.781,127.781,127.781,127.781,127.781,127.781,127.781,127.781,127.781,127.781,127.781,127.781,127.781
1988-07-01,114.65,114.65,123.186,123.186,123.186,123.186,123.186,123.186,123.186,123.186,123.186,123.186,123.186,123.186,123.186,123.186,123.186,123.186,123.186,123.186,123.186,123.186,123.186,123.186,123.186,123.186,123.186,123.186,123.186,123.186,123.186,123.186,123.186,123.186,123.186,123.186,123.186,123.186,123.186,123.186,123.186,123.186,123.186,123.186,123.186,123.186,123.186,123.186,123.186,123.186,123.186,123.186,123.186,123.186,123.186,128.691,128.691,128.691,128.691,128.691,128.691,128.691,128.691,128.691,128.691,128.691,128.691,128.691,128.691,128.691,128.691,128.691,128.691
1988-10-01,115.502,115.502,124.102,124.102,124.102,124.102,124.102,124.102,124.102,124.102,124.102,124.102,124.102,124.102,124.102,124.102,124.102,124.102,124.102,124.102,124.102,124.102,124.102,124.102,124.102,124.102,124.102,124.102,124.102,124.102,124.102,124.102,124.102,124.102,124.102,124.102,124.102,124.102,124.102,124.102,124.102,124.102,124.102,124.102,124.102,124.102,124.102,124.102,124.102,124.102,124.102,124.102,124.102,124.102,124.102,129.647,129.647,129.647,129.647,129.647,129.647,129.647,129.647,129.647,129.647,129.647,129.647,129.647,129.647,129.647,129.647,129.647,129.647
1989-01-01,116.087,116.087,124.731,124.731,124.731,124.731,124.731,124.731,124.731,124.731,124.731,124.731,124.731,124.731,124.731,124.731,124.731,124.731,124.731,124.731,124.731,124.731,124.731,124.731,124.731,124.731,124.731,124.731,124.731,124.731,124.731,124.731,124.731,124.731,124.731,124.731,124.731,124.731,124.731,124.731,124.731,124.731,124.731,124.731,124.731,124.731,124.731,124.731,124.731,124.731,124.731,124.731,124.731,124.731,124.731,130.304,130.304,130.304,130.304,130.304,130.304,130.304,130.304,130.304,130.304,130.304,130.304,130.304,130.304,130.304,130.304,130.304,130.304
1989-04-01,116.181,116.181,124.832,124.832,124.832,124.832,124.832,124.832,124.832,124.832,124.832,124.832,124.832,124.832,124.832,124.832,124.832,124.832,124.832,124.832,124.832,124.832,124.832,124.832,124.832,124.832,124.832,124.832,124.832,124.832,124.832,124.832,124.832,124.832,124.832,124.832,124.832,124.832,124.832,124.832,124.832,124.832,124.832,124.832,124.832,124.832,124.832,124.832,124.832,124.832,124.832,124.832,124.832,124.832,124.832,130.41,130.41,130.41,130.41,130.41,130.41,130.41,130.41,130.41,130.41,130.41,130.41,130.41,130.41,130.41,130.41,130.41,130.41
1989-07-01,116.443,116.443,125.113,125.113,125.113,125.113,125.113,125.113,125.113,125.113,125.113,125.113,125.113,125.113,125.113,125.113,125.113,125.113,125.113,125.113,125.113,125.113,125.113,125.113,125.113,125.113,125.113,125.113,125.113,125.113,125.113,125.113,125.113,125.113,125.113,125.113,125.113,125.113,125.113,125.113,125.113,125.113,125.113,125.113,125.113,125.113,125.113,125.113,125.113,125.113,125.113,125.113,125.113,125.113,125.113,130.703,130.703,130.703,130.703,130.703,130.703,130.703,130.703,130.703,130.703,130.703,130.703,130.703,130.703,130.703,130.703,130.703,130.703
1989-10-01,116.825,116.825,125.523,125.523,125.523,125.523,125.523,125.523,125.523,125.523,125.523,125.523,125.523,125.523,125.523,125.523,125.523,125.523,125.523,125.523,125.523,125.523,125.523,125.523,125.523,125.523,125.523,125.523,125.523,125.523,125.523,125.523,125.523,125.523,125.523,125.523,125.523,125.523,125.523,125.523,125.523,125.523,125.523,125.523,125.523,125.523,125.523,125.523,125.523,125.523,125.523,125.523,125.523,125.523,125.523,131.132,131.132,131.132,131.132,131.132,131.132,131.132,131.132,131.132,131.132,131.132,131.132,131.132,131.132,131.132,131.132,131.132,131.132
1990-01-01,117.446,117.446,126.19,126.19,126.19,126.19,126.19,126.19,126.19,126.19,126.19,126.19,126.19,126.19,126.19,126.19,126.19,126.19,126.19,126.19,126.19,126.19,126.19,126.19,126.19,126.19,126.19,126.19,126.19,126.19,126.19,126.19,126.19,126.19,126.19,126.19,126.19,126.19,126.19,126.19,126.19,126.19,126.19,126.19,126.19,126.19,126.19,126.19,126.19,126.19,126.19,126.19,126.19,126.19,126.19,131.829,131.829,131.829,131.829,131.829,131.829,131.829,131.829,131.829,131.829,131.829,131.829,131.829,131.829,131.829,131.829,131.829,131.829
1990-04-01,117.458,117.458,126.203,126.203,126.203,126.203,126.203,126.203,126.203,126.203,126.203,126.203,126.203,126.203,126.203,126.203,126.203,126.203,126.203,126.203,126.203,126.203,126.203,126.203,126.203,126.203,126.203,126.203,126.203,126.203,126.203,126.203,126.203,126.203,126.203,126.203,126.203,126.203,126.203,126.203,126.203,126.203,126.203,126.203,126.203,126.203,126.203,126.203,126.203,126.203,126.203,126.203,126.203,126.203,126.203,131.842,131.842,131.842,131.842,131.842,131.842,131.842,131.842,131.842,131.842,131.842,131.842,131.842,131.842,131.842,131.842,131.842,131.842
1990-07-01,117.509,117.509,126.259,126.259,126.259,126.259,126.259,126.259,126.259,126.259,126.259,126.259,126.259,126.259,126.259,126.259,126.259,126.259,126.259,126.259,126.259,126.259,126.259,126.259,126.259,126.259,126.259,126.259,126.259,126.259,126.259,126.259,126.259,126.259,126.259,126.259,126.259,126.259,126.259,126.259,126.259,126.259,126.259,126.259,126.259,126.259,126.259,126.259,126.259,126.259,126.259,126.259,126.259,126.259,126.259,131.9,131.9,131.9,131.9,131.9,131.9,131.9,131.9,131.9,131.9,131.9,131.9,131.9,131.9,131.9,131.9,131.9,131.9
1990-10-01,117.747,117.747,126.514,126.514,126.514,126.514,126.514,126.514,126.514,126.514,126.514,126.514,126.514,126.514,126.514,126.514,126.514,126.514,126.514,126.514,126.514,126.514,126.514,126.514,126.514,126.514,126.514,126.514,126.514,126.514,126.514,126.514,126.514,126.514,126.514,126.514,126.514,126.514,126.514,126.514,126.514,126.514,126.514,126.514,126.514,126.514,126.514,126.514,126.514,126.514,126.514,126.514,126.514,126.514,126.514,132.167,132.167,132.167,132.167,132.167,132.167,132.167,132.167,132.167,132.167,132.167,132.167,132.167,132.167,132.167,132.167,132.167,132.167
1991-01-01,118.754,118.754,127.596,127.596,127.596,127.596,127.596,127.596,127.596,127.596,127.596,127.596,127.596,127.596,127.596,127.596,127.596,127.596,127.596,127.596,127.596,127.596,127.596,127.596,127.596,127.596,127.596,127.596,127.596,127.596,127.596,127.596,127.596,127.596,127.596,127.596,127.596,127.596,127.596,127.596,127.596,127.596,127.596,127.596,127.596,127.596,127.596,127.596,127.596,127.596,127.596,127.596,127.596,127.596,127.596,133.298,133.298,133.298,133.298,133.298,133.298,133.298,133.298,133.298,133.298,133.298,133.298,133.298,133.298,133.298,133.298,133.298,133.298
1991-04-01,119.053,119.053,127.917,127.917,127.917,127.917,127.917,127.917,127.917,127.917,127.917,127.917,127.917,127.917,127.917,127.917,127.917,127.917,127.917,127.917,127.917,127.917,127.917,127.917,127.917,127.917,127.917,127.917,127.917,127.917,127.917,127.917,127.917,127.917,127.917,127.917,127.917,127.917,127.917,127.917,127.917,127.917,127.917,127.917,127.917,127.917,127.917,127.917,127.917,127.917,127.917,127.917,127.917,127.917,127.917,133.633,133.633,133.633,133.633,133.633,133.633,133.633,133.633,133.633,133.633,133.633,133.633,133.633,133.633,133.633,133.633,133.633,133.633
