observation_date,IPDNBS_19990805,IPDNBS_19990902,IPDNBS_19991112,IPDNBS_20000208,IPDNBS_20000307,IPDNBS_20000504,IPDNBS_20000808,IPDNBS_20001102,IPDNBS_20001206,IPDNBS_20010207,IPDNBS_20010508,IPDNBS_20010807,IPDNBS_20011107,IPDNBS_20020206,IPDNBS_20020507,IPDNBS_20020531,IPDNBS_20020809,IPDNBS_20021107,IPDNBS_20030206,IPDNBS_20030306,IPDNBS_20030501,IPDNBS_20030604,IPDNBS_20030807,IPDNBS_20031106,IPDNBS_20031203,IPDNBS_20040205,IPDNBS_20040506,IPDNBS_20040603,IPDNBS_20040810,IPDNBS_20041104,IPDNBS_20050203,IPDNBS_20050505,IPDNBS_20050809,IPDNBS_20051103,IPDNBS_20051206,IPDNBS_20060202,IPDNBS_20060307,IPDNBS_20060504,IPDNBS_20060601,IPDNBS_20060808,IPDNBS_20060906,IPDNBS_20061102,IPDNBS_20061205,IPDNBS_20070207,IPDNBS_20070306,IPDNBS_20070503,IPDNBS_20070606,IPDNBS_20070807,IPDNBS_20070906,IPDNBS_20071107,IPDNBS_20071205,IPDNBS_20080206,IPDNBS_20080305,IPDNBS_20080507,IPDNBS_20080604,IPDNBS_20080808,IPDNBS_20080904,IPDNBS_20081106,IPDNBS_20081203,IPDNBS_20090205,IPDNBS_20090305,IPDNBS_20090507,IPDNBS_20090604,IPDNBS_20090811,IPDNBS_20090902,IPDNBS_20091105,IPDNBS_20091203,IPDNBS_20100204,IPDNBS_20100304,IPDNBS_20100506,IPDNBS_20100603,IPDNBS_20100810,IPDNBS_20100902,IPDNBS_20101104,IPDNBS_20101201,IPDNBS_20110203,IPDNBS_20110303,IPDNBS_20110505,IPDNBS_20110602,IPDNBS_20110809,IPDNBS_20110901,IPDNBS_20111103,IPDNBS_20111130,IPDNBS_20120202,IPDNBS_20120307,IPDNBS_20120503,IPDNBS_20120606,IPDNBS_20120808,IPDNBS_20120905,IPDNBS_20121101,IPDNBS_20130207,IPDNBS_20130307,IPDNBS_20130502,IPDNBS_20130605,IPDNBS_20130816,IPDNBS_20130905,IPDNBS_20131114,IPDNBS_20131216,IPDNBS_20140206,IPDNBS_20140306,IPDNBS_20140507,IPDNBS_20140604,IPDNBS_20140808,IPDNBS_20140904,IPDNBS_20141106,IPDNBS_20141203,IPDNBS_20150205,IPDNBS_20150305,IPDNBS_20150506,IPDNBS_20150604,IPDNBS_20150811,IPDNBS_20150902,IPDNBS_20151105,IPDNBS_20151202,IPDNBS_20160204,IPDNBS_20160303,IPDNBS_20160504,IPDNBS_20160607,IPDNBS_20160809,IPDNBS_20160901,IPDNBS_20161103,IPDNBS_20161206,IPDNBS_20170202,IPDNBS_20170308,IPDNBS_20170504,IPDNBS_20170605,IPDNBS_20170809,IPDNBS_20170907,IPDNBS_20171102,IPDNBS_20171206,IPDNBS_20180201,IPDNBS_20180503,IPDNBS_20180606,IPDNBS_20180815,IPDNBS_20180906,IPDNBS_20181101,IPDNBS_20181206,IPDNBS_20190206,IPDNBS_20190307,IPDNBS_20190502,IPDNBS_20190606,IPDNBS_20190815,IPDNBS_20190905,IPDNBS_20191106,IPDNBS_20200206,IPDNBS_20200305
2006-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.638,128.559,128.596,128.596,128.596,128.596,129.394,129.394,129.394,129.394,129.394,129.394,129.394,129.394,129.499,129.499,129.499,129.499,129.499,129.499,129.499,129.499,129.07,129.07,129.07,129.07,129.07,129.07,129.07,129.07,103.514,103.514,103.514,103.514,103.514,103.514,103.514,103.514,103.471,103.471,103.471,103.471,103.471,103.471,103.471,103.471,103.471,103.471,103.471,103.471,103.471,103.471,103.471,96.502,96.502,96.465,96.465,96.465,96.465,96.465,96.465,96.463,96.463,96.463,96.463,96.463,96.463,96.463,96.463,96.463,96.463,96.463,96.463,96.463,96.463,96.463,96.463,96.463,96.463,96.463,96.463,96.463,96.463,96.463,96.463,96.463,96.463,96.463,96.463,96.463,96.463,96.463,91.971,91.971,91.971,91.971,91.971,91.971,91.971,91.971,91.971,91.971,91.971,91.971,91.971
2006-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.734,128.766,128.763,128.763,129.5,129.5,129.5,129.5,129.5,129.5,129.5,129.5,129.982,129.982,129.982,129.982,129.982,129.982,129.982,129.982,129.348,129.348,129.348,129.348,129.348,129.348,129.348,129.348,103.737,103.737,103.737,103.737,103.737,103.737,103.737,103.737,103.692,103.692,103.692,103.692,103.692,103.692,103.692,103.692,103.692,103.692,103.692,103.692,103.692,103.692,103.692,96.608,96.608,96.489,96.489,96.489,96.489,96.489,96.489,96.485,96.485,96.485,96.485,96.485,96.485,96.485,96.485,96.485,96.485,96.485,96.485,96.485,96.485,96.485,96.485,96.485,96.485,96.485,96.485,96.485,96.485,96.485,96.485,96.485,96.485,96.485,96.485,96.485,96.485,96.485,92.011,92.011,92.011,92.011,92.011,92.011,92.011,92.011,92.011,92.011,92.011,92.011,92.011
2007-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.789,129.794,130.647,130.647,130.647,130.647,130.647,130.647,130.647,130.647,131.071,131.071,131.071,131.071,131.071,131.071,131.071,131.071,130.507,130.507,130.507,130.507,130.507,130.507,130.507,130.507,104.701,104.701,104.701,104.701,104.701,104.701,104.701,104.701,104.738,104.738,104.738,104.738,104.738,104.738,104.738,104.738,104.738,104.738,104.738,104.738,104.738,104.738,104.738,97.571,97.571,97.368,97.368,97.368,97.368,97.368,97.368,97.37,97.37,97.37,97.37,97.37,97.37,97.37,97.37,97.37,97.37,97.37,97.37,97.37,97.37,97.37,97.37,97.37,97.37,97.37,97.37,97.37,97.37,97.37,97.37,97.37,97.37,97.37,97.37,97.37,97.37,97.37,92.754,92.754,92.754,92.754,92.754,92.754,92.754,92.754,92.754,92.754,92.754,92.754,92.754
2007-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.412,131.433,131.312,131.312,131.312,131.312,131.312,131.312,131.545,131.545,131.545,131.545,131.545,131.545,131.545,131.545,131.374,131.374,131.374,131.374,131.374,131.374,131.374,131.374,105.511,105.511,105.511,105.511,105.511,105.511,105.511,105.511,105.415,105.415,105.415,105.415,105.415,105.415,105.415,105.415,105.415,105.415,105.415,105.415,105.415,105.415,105.415,98.169,98.169,97.917,97.917,97.917,97.917,97.917,97.917,97.923,97.923,97.923,97.923,97.923,97.923,97.923,97.923,97.923,97.923,97.923,97.923,97.923,97.923,97.923,97.923,97.923,97.923,97.923,97.923,97.923,97.923,97.923,97.923,97.923,97.923,97.923,97.923,97.923,97.923,97.923,93.318,93.318,93.318,93.318,93.318,93.318,93.318,93.318,93.318,93.318,93.318,93.318,93.318
2007-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.183,131.287,131.343,131.343,131.343,131.343,131.837,131.837,131.837,131.837,131.837,131.837,131.837,131.837,131.722,131.722,131.722,131.722,131.722,131.722,131.722,131.722,105.849,105.849,105.849,105.849,105.849,105.849,105.849,105.849,105.518,105.518,105.518,105.518,105.518,105.518,105.518,105.518,105.518,105.518,105.518,105.518,105.518,105.518,105.518,98.329,98.329,98.077,98.077,98.077,98.077,98.077,98.077,98.085,98.085,98.085,98.085,98.085,98.085,98.085,98.085,98.085,98.085,98.085,98.085,98.085,98.085,98.085,98.085,98.085,98.085,98.085,98.085,98.085,98.085,98.085,98.085,98.085,98.085,98.085,98.085,98.085,98.085,98.085,93.683,93.683,93.683,93.683,93.683,93.683,93.683,93.683,93.683,93.683,93.683,93.683,93.683
2007-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.881,131.994,131.851,131.851,132.519,132.519,132.519,132.519,132.519,132.519,132.519,132.519,132.182,132.182,132.182,132.182,132.182,132.182,132.182,132.182,105.772,105.772,105.772,105.772,105.772,105.772,105.772,105.772,105.791,105.791,105.791,105.791,105.791,105.791,105.791,105.791,105.791,105.791,105.791,105.791,105.791,105.791,105.791,98.555,98.555,98.357,98.357,98.357,98.357,98.357,98.357,98.354,98.354,98.354,98.354,98.354,98.354,98.354,98.354,98.354,98.354,98.354,98.354,98.354,98.354,98.354,98.354,98.354,98.354,98.354,98.354,98.354,98.354,98.354,98.354,98.354,98.354,98.354,98.354,98.354,98.354,98.354,93.858,93.858,93.858,93.858,93.858,93.858,93.858,93.858,93.858,93.858,93.858,93.858,93.858
2008-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.567,132.592,133.213,133.213,133.213,133.213,133.213,133.213,133.213,133.213,132.336,132.336,132.336,132.336,132.336,132.336,132.336,132.336,105.984,105.984,105.984,105.984,105.984,105.984,105.984,105.984,106.177,106.177,106.177,106.177,106.177,106.177,106.177,106.177,106.177,106.177,106.177,106.177,106.177,106.177,106.177,98.828,98.828,98.737,98.737,98.737,98.737,98.737,98.737,98.749,98.749,98.749,98.749,98.749,98.749,98.749,98.749,98.749,98.749,98.749,98.749,98.749,98.749,98.749,98.749,98.749,98.749,98.749,98.749,98.749,98.749,98.749,98.749,98.749,98.749,98.749,98.749,98.749,98.749,98.749,94.087,94.087,94.087,94.087,94.087,94.087,94.087,94.087,94.087,94.087,94.087,94.087,94.087
2008-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.365,133.526,133.507,133.507,133.507,133.507,133.507,133.507,132.869,132.869,132.869,132.869,132.869,132.869,132.869,132.869,107.086,107.086,107.086,107.086,107.086,107.086,107.086,107.086,106.983,106.983,106.983,106.983,106.983,106.983,106.983,106.983,106.983,106.983,106.983,106.983,106.983,106.983,106.983,99.175,99.175,99.17,99.17,99.17,99.17,99.17,99.17,99.185,99.185,99.185,99.185,99.185,99.185,99.185,99.185,99.185,99.185,99.185,99.185,99.185,99.185,99.185,99.185,99.185,99.185,99.185,99.185,99.185,99.185,99.185,99.185,99.185,99.185,99.185,99.185,99.185,99.185,99.185,94.575,94.575,94.575,94.575,94.575,94.575,94.575,94.575,94.575,94.575,94.575,94.575,94.575
2008-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.152,135.128,135.034,135.034,135.034,135.034,134.383,134.383,134.383,134.383,134.383,134.383,134.383,134.383,108.505,108.505,108.505,108.505,108.505,108.505,108.505,108.505,107.97,107.97,107.97,107.97,107.97,107.97,107.97,107.97,107.97,107.97,107.97,107.97,107.97,107.97,107.97,99.853,99.853,99.903,99.903,99.903,99.903,99.903,99.903,99.923,99.923,99.923,99.923,99.923,99.923,99.923,99.923,99.923,99.923,99.923,99.923,99.923,99.923,99.923,99.923,99.923,99.923,99.923,99.923,99.923,99.923,99.923,99.923,99.923,99.923,99.923,99.923,99.923,99.923,99.923,95.326,95.326,95.326,95.326,95.326,95.326,95.326,95.326,95.326,95.326,95.326,95.326,95.326
2008-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.869,135.2,135.245,135.245,134.316,134.316,134.316,134.316,134.316,134.316,134.316,134.316,107.984,107.984,107.984,107.984,107.984,107.984,107.984,107.984,108.031,108.031,108.031,108.031,108.031,108.031,108.031,108.031,108.031,108.031,108.031,108.031,108.031,108.031,108.031,99.89,99.89,99.947,99.947,99.947,99.947,99.947,99.947,99.956,99.956,99.956,99.956,99.956,99.956,99.956,99.956,99.956,99.956,99.956,99.956,99.956,99.956,99.956,99.956,99.956,99.956,99.956,99.956,99.956,99.956,99.956,99.956,99.956,99.956,99.956,99.956,99.956,99.956,99.956,95.487,95.487,95.487,95.487,95.487,95.487,95.487,95.487,95.487,95.487,95.487,95.487,95.487
2009-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.203,136.168,135.207,135.207,135.207,135.207,135.207,135.207,135.207,135.207,108.368,108.368,108.368,108.368,108.368,108.368,108.368,108.368,108.555,108.555,108.555,108.555,108.555,108.555,108.555,108.555,107.79,107.79,107.79,107.79,107.79,107.79,107.79,100.266,100.266,100.289,100.289,100.289,100.289,100.289,100.289,100.287,100.287,100.287,100.287,100.287,100.287,100.287,100.287,100.287,100.287,100.287,100.287,100.287,100.287,100.287,100.287,100.287,100.287,100.287,100.287,100.287,100.287,100.287,100.287,100.287,100.287,100.287,100.287,100.287,100.287,100.287,95.657,95.657,95.657,95.657,95.657,95.657,95.657,95.657,95.657,95.657,95.657,95.657,95.657
2009-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.144,135.098,135.093,135.093,135.093,135.093,135.093,135.093,108.154,108.154,108.154,108.154,108.154,108.154,108.154,108.154,108.224,108.224,108.224,108.224,108.224,108.224,108.224,108.224,107.787,107.787,107.787,107.787,107.787,107.787,107.787,99.872,99.872,99.873,99.873,99.873,99.873,99.873,99.873,99.871,99.871,99.871,99.871,99.871,99.871,99.871,99.871,99.871,99.871,99.871,99.871,99.871,99.871,99.871,99.871,99.871,99.871,99.871,99.871,99.871,99.871,99.871,99.871,99.871,99.871,99.871,99.871,99.871,99.871,99.871,95.176,95.176,95.176,95.176,95.176,95.176,95.176,95.176,95.176,95.176,95.176,95.176,95.176
2009-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.404,135.27,135.237,135.237,135.237,135.237,108.46,108.46,108.46,108.46,108.46,108.46,108.46,108.46,108.399,108.399,108.399,108.399,108.399,108.399,108.399,108.399,108.288,108.288,108.288,108.288,108.288,108.288,108.288,99.862,99.862,99.852,99.852,99.852,99.852,99.852,99.852,99.851,99.851,99.851,99.851,99.851,99.851,99.851,99.851,99.851,99.851,99.851,99.851,99.851,99.851,99.851,99.851,99.851,99.851,99.851,99.851,99.851,99.851,99.851,99.851,99.851,99.851,99.851,99.851,99.851,99.851,99.851,95.243,95.243,95.243,95.243,95.243,95.243,95.243,95.243,95.243,95.243,95.243,95.243,95.243
2009-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.225,135.114,135.186,135.186,108.158,108.158,108.158,108.158,108.158,108.158,108.158,108.158,108.533,108.533,108.533,108.533,108.533,108.533,108.533,108.533,108.563,108.563,108.563,108.563,108.563,108.563,108.563,99.999,99.999,99.985,99.985,99.985,99.985,99.985,99.985,99.991,99.991,99.991,99.991,99.991,99.991,99.991,99.991,99.991,99.991,99.991,99.991,99.991,99.991,99.991,99.991,99.991,99.991,99.991,99.991,99.991,99.991,99.991,99.991,99.991,99.991,99.991,99.991,99.991,99.991,99.991,95.398,95.398,95.398,95.398,95.398,95.398,95.398,95.398,95.398,95.398,95.398,95.398,95.398
2010-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.387,135.481,108.472,108.472,108.472,108.472,108.472,108.472,108.472,108.472,108.975,108.975,108.975,108.975,108.975,108.975,108.975,108.975,108.896,108.896,108.896,108.896,108.896,108.896,108.896,100.377,100.377,100.371,100.371,100.371,100.371,100.371,100.371,100.383,100.383,100.383,100.383,100.383,100.383,100.383,100.383,100.383,100.383,100.383,100.383,100.383,100.383,100.383,100.383,100.383,100.383,100.383,100.383,100.383,100.383,100.383,100.383,100.383,100.383,100.383,100.383,100.383,100.383,100.383,95.832,95.832,95.832,95.832,95.832,95.832,95.832,95.832,95.832,95.832,95.832,95.832,95.832
2010-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.126,109.17,109.172,109.172,109.172,109.172,109.172,109.172,109.528,109.528,109.528,109.528,109.528,109.528,109.528,109.528,109.392,109.392,109.392,109.392,109.392,109.392,109.392,100.772,100.772,100.77,100.77,100.77,100.77,100.77,100.77,100.779,100.779,100.779,100.779,100.779,100.779,100.779,100.779,100.779,100.779,100.779,100.779,100.779,100.779,100.779,100.779,100.779,100.779,100.779,100.779,100.779,100.779,100.779,100.779,100.779,100.779,100.779,100.779,100.779,100.779,100.779,96.23,96.23,96.23,96.23,96.23,96.23,96.23,96.23,96.23,96.23,96.23,96.23,96.23
2010-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.714,109.743,109.674,109.674,109.674,109.674,109.723,109.723,109.723,109.723,109.723,109.723,109.723,109.723,109.768,109.768,109.768,109.768,109.768,109.768,109.768,101.152,101.152,101.15,101.15,101.15,101.15,101.15,101.15,101.151,101.151,101.151,101.151,101.151,101.151,101.151,101.151,101.151,101.151,101.151,101.151,101.151,101.151,101.151,101.151,101.151,101.151,101.151,101.151,101.151,101.151,101.151,101.151,101.151,101.151,101.151,101.151,101.151,101.151,101.151,96.366,96.366,96.366,96.366,96.366,96.366,96.366,96.366,96.366,96.366,96.366,96.366,96.366
2010-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.416,109.452,109.432,109.432,110.177,110.177,110.177,110.177,110.177,110.177,110.177,110.177,110.27,110.27,110.27,110.27,110.27,110.27,110.27,101.639,101.639,101.64,101.64,101.64,101.64,101.64,101.64,101.631,101.631,101.631,101.631,101.631,101.631,101.631,101.631,101.631,101.631,101.631,101.631,101.631,101.631,101.631,101.631,101.631,101.631,101.631,101.631,101.631,101.631,101.631,101.631,101.631,101.631,101.631,101.631,101.631,101.631,101.631,96.838,96.838,96.838,96.838,96.838,96.838,96.838,96.838,96.838,96.838,96.838,96.838,96.838
2011-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.721,109.805,110.779,110.779,110.779,110.779,110.779,110.779,110.779,110.779,110.602,110.602,110.602,110.602,110.602,110.602,110.602,101.876,101.876,101.872,101.872,101.872,101.872,101.872,101.872,101.868,101.868,101.868,101.868,101.868,101.868,101.868,101.868,101.868,101.868,101.868,101.868,101.868,101.868,101.868,101.868,101.868,101.868,101.868,101.868,101.868,101.868,101.868,101.868,101.868,101.868,101.868,101.868,101.868,101.868,101.868,97.298,97.298,97.298,97.298,97.298,97.298,97.298,97.298,97.298,97.298,97.298,97.298,97.298
2011-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.396,111.483,111.507,111.507,111.507,111.507,111.507,111.507,111.362,111.362,111.362,111.362,111.362,111.362,111.362,102.484,102.484,102.479,102.479,102.479,102.479,102.479,102.479,102.565,102.565,102.565,102.565,102.565,102.565,102.565,102.565,102.565,102.565,102.565,102.565,102.565,102.565,102.565,102.565,102.565,102.565,102.565,102.565,102.565,102.565,102.565,102.565,102.565,102.565,102.565,102.565,102.565,102.565,102.565,97.928,97.928,97.928,97.928,97.928,97.928,97.928,97.928,97.928,97.928,97.928,97.928,97.928
2011-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.122,112.152,112.184,112.184,112.184,112.184,112.321,112.321,112.321,112.321,112.321,112.321,112.321,103.164,103.164,103.163,103.163,103.163,103.163,103.163,103.163,103.199,103.199,103.199,103.199,103.199,103.199,103.199,103.199,103.199,103.199,103.199,103.199,103.199,103.199,103.199,103.199,103.199,103.199,103.199,103.199,103.199,103.199,103.199,103.199,103.199,103.199,103.199,103.199,103.199,103.199,103.199,98.559,98.559,98.559,98.559,98.559,98.559,98.559,98.559,98.559,98.559,98.559,98.559,98.559
2011-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.241,112.407,112.397,112.397,112.351,112.351,112.351,112.351,112.351,112.351,112.351,103.448,103.448,103.444,103.444,103.444,103.444,103.444,103.444,103.525,103.525,103.525,103.525,103.525,103.525,103.525,103.525,103.525,103.525,103.525,103.525,103.525,103.525,103.525,103.525,103.525,103.525,103.525,103.525,103.525,103.525,103.525,103.525,103.525,103.525,103.525,103.525,103.525,103.525,103.525,98.917,98.917,98.917,98.917,98.917,98.917,98.917,98.917,98.917,98.917,98.917,98.917,98.917
2012-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.771,112.839,112.877,112.877,112.877,112.877,112.877,112.877,112.877,103.847,103.847,103.842,103.842,103.842,103.842,103.842,103.842,103.936,103.936,103.936,103.936,103.936,103.936,103.936,103.936,103.964,103.964,103.964,103.964,103.964,103.964,103.964,103.964,103.964,103.964,103.964,103.964,103.964,103.964,103.964,103.964,103.964,103.964,103.964,103.964,103.964,103.964,103.964,99.33,99.33,99.33,99.33,99.33,99.33,99.33,99.33,99.33,99.33,99.33,99.33,99.33
2012-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.319,113.341,113.332,113.332,113.332,113.332,113.332,104.395,104.395,104.391,104.391,104.391,104.391,104.391,104.391,104.517,104.517,104.517,104.517,104.517,104.517,104.517,104.517,104.533,104.533,104.533,104.533,104.533,104.533,104.533,104.533,104.533,104.533,104.533,104.533,104.533,104.533,104.533,104.533,104.533,104.533,104.533,104.533,104.533,104.533,104.533,99.775,99.775,99.775,99.775,99.775,99.775,99.775,99.775,99.775,99.775,99.775,99.775,99.775
2012-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.11,114.091,114.091,114.091,114.091,104.973,104.973,104.968,104.968,104.968,104.968,104.968,104.968,104.979,104.979,104.979,104.979,104.979,104.979,104.979,104.979,105.072,105.072,105.072,105.072,105.072,105.072,105.072,105.072,105.072,105.072,105.072,105.072,105.072,105.072,105.072,105.072,105.072,105.072,105.072,105.072,105.072,105.072,105.072,100.251,100.251,100.251,100.251,100.251,100.251,100.251,100.251,100.251,100.251,100.251,100.251,100.251
2012-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.973,114.097,114.147,114.147,105.186,105.186,105.18,105.18,105.18,105.18,105.18,105.18,105.228,105.228,105.228,105.228,105.228,105.228,105.228,105.228,105.349,105.349,105.349,105.349,105.349,105.349,105.349,105.349,105.349,105.349,105.349,105.349,105.349,105.349,105.349,105.349,105.349,105.349,105.349,105.349,105.349,105.349,105.349,100.637,100.637,100.637,100.637,100.637,100.637,100.637,100.637,100.637,100.637,100.637,100.637,100.637
2013-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.312,114.287,105.379,105.379,105.374,105.374,105.374,105.374,105.374,105.374,105.475,105.475,105.475,105.475,105.475,105.475,105.475,105.475,105.651,105.651,105.651,105.651,105.651,105.651,105.651,105.651,105.637,105.637,105.637,105.637,105.637,105.637,105.637,105.637,105.637,105.637,105.637,105.637,105.637,105.637,105.637,100.807,100.807,100.807,100.807,100.807,100.807,100.807,100.807,100.807,100.807,100.807,100.807,100.807
2013-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.632,105.648,105.593,105.593,105.593,105.593,105.593,105.593,105.867,105.867,105.867,105.867,105.867,105.867,105.867,105.867,105.975,105.975,105.975,105.975,105.975,105.975,105.975,105.975,105.924,105.924,105.924,105.924,105.924,105.924,105.924,105.924,105.924,105.924,105.924,105.924,105.924,105.924,105.924,101.097,101.097,101.097,101.097,101.097,101.097,101.097,101.097,101.097,101.097,101.097,101.097,101.097
2013-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.191,106.213,106.214,106.214,106.214,106.214,106.367,106.367,106.367,106.367,106.367,106.367,106.367,106.367,106.547,106.547,106.547,106.547,106.547,106.547,106.547,106.547,106.532,106.532,106.532,106.532,106.532,106.532,106.532,106.532,106.532,106.532,106.532,106.532,106.532,106.532,106.532,101.608,101.608,101.608,101.608,101.608,101.608,101.608,101.608,101.608,101.608,101.608,101.608,101.608
2013-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.496,106.589,106.581,106.581,106.736,106.736,106.736,106.736,106.736,106.736,106.736,106.736,107.009,107.009,107.009,107.009,107.009,107.009,107.009,107.009,107.133,107.133,107.133,107.133,107.133,107.133,107.133,107.133,107.133,107.133,107.133,107.133,107.133,107.133,107.133,102.275,102.275,102.275,102.275,102.275,102.275,102.275,102.275,102.275,102.275,102.275,102.275,102.275
2014-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.872,106.89,106.948,106.948,106.948,106.948,106.948,106.948,106.948,106.948,107.353,107.353,107.353,107.353,107.353,107.353,107.353,107.353,107.5,107.5,107.5,107.5,107.5,107.5,107.5,107.5,107.459,107.459,107.459,107.459,107.459,107.459,107.459,102.556,102.556,102.556,102.556,102.556,102.556,102.556,102.556,102.653,102.653,102.653,102.653,102.653
2014-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.431,107.479,107.481,107.481,107.481,107.481,107.481,107.481,107.849,107.849,107.849,107.849,107.849,107.849,107.849,107.849,108.005,108.005,108.005,108.005,108.005,108.005,108.005,108.005,108.025,108.025,108.025,108.025,108.025,108.025,108.025,103.164,103.164,103.164,103.164,103.164,103.164,103.164,103.164,103.167,103.167,103.167,103.167,103.167
2014-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.924,107.949,107.94,107.94,107.94,107.94,108.334,108.334,108.334,108.334,108.334,108.334,108.334,108.334,108.491,108.491,108.491,108.491,108.491,108.491,108.491,108.491,108.585,108.585,108.585,108.585,108.585,108.585,108.585,103.702,103.702,103.702,103.702,103.702,103.702,103.702,103.702,103.648,103.648,103.648,103.648,103.648
