observation_date,W006RC1Q027SBEA_20130228,W006RC1Q027SBEA_20130328,W006RC1Q027SBEA_20130530,W006RC1Q027SBEA_20130626,W006RC1Q027SBEA_20130731,W006RC1Q027SBEA_20130829,W006RC1Q027SBEA_20130926,W006RC1Q027SBEA_20131205,W006RC1Q027SBEA_20131220,W006RC1Q027SBEA_20140228,W006RC1Q027SBEA_20140327,W006RC1Q027SBEA_20140529,W006RC1Q027SBEA_20140625,W006RC1Q027SBEA_20140730,W006RC1Q027SBEA_20140828,W006RC1Q027SBEA_20140926,W006RC1Q027SBEA_20141125,W006RC1Q027SBEA_20141223,W006RC1Q027SBEA_20150227,W006RC1Q027SBEA_20150327,W006RC1Q027SBEA_20150529,W006RC1Q027SBEA_20150624,W006RC1Q027SBEA_20150730,W006RC1Q027SBEA_20150827,W006RC1Q027SBEA_20150925,W006RC1Q027SBEA_20151124,W006RC1Q027SBEA_20151222,W006RC1Q027SBEA_20160226,W006RC1Q027SBEA_20160325,W006RC1Q027SBEA_20160527,W006RC1Q027SBEA_20160628,W006RC1Q027SBEA_20160729,W006RC1Q027SBEA_20160826,W006RC1Q027SBEA_20160929,W006RC1Q027SBEA_20161129,W006RC1Q027SBEA_20161222,W006RC1Q027SBEA_20170228,W006RC1Q027SBEA_20170330,W006RC1Q027SBEA_20170526,W006RC1Q027SBEA_20170629,W006RC1Q027SBEA_20170728,W006RC1Q027SBEA_20170830,W006RC1Q027SBEA_20170928,W006RC1Q027SBEA_20171027,W006RC1Q027SBEA_20171129,W006RC1Q027SBEA_20171221,W006RC1Q027SBEA_20180228,W006RC1Q027SBEA_20180328,W006RC1Q027SBEA_20180530,W006RC1Q027SBEA_20180628,W006RC1Q027SBEA_20180727,W006RC1Q027SBEA_20180829,W006RC1Q027SBEA_20180927,W006RC1Q027SBEA_20181128,W006RC1Q027SBEA_20181221,W006RC1Q027SBEA_20190228,W006RC1Q027SBEA_20190328,W006RC1Q027SBEA_20190530,W006RC1Q027SBEA_20190627,W006RC1Q027SBEA_20190726,W006RC1Q027SBEA_20190829,W006RC1Q027SBEA_20190926,W006RC1Q027SBEA_20191127,W006RC1Q027SBEA_20191220,W006RC1Q027SBEA_20200227,W006RC1Q027SBEA_20200326,W006RC1Q027SBEA_20200528,W006RC1Q027SBEA_20200625,W006RC1Q027SBEA_20200730,W006RC1Q027SBEA_20200827,W006RC1Q027SBEA_20200930,W006RC1Q027SBEA_20201125,W006RC1Q027SBEA_20201222,W006RC1Q027SBEA_20210225
2001-01-01,1326.3,1326.3,1326.3,1326.3,1326.3,1326.3,1326.3,1326.3,1326.3,1326.3,1326.3,1326.3,1326.3,1326.3,1326.3,1326.3,1326.3,1326.3,1326.3,1326.3,1326.3,1326.3,1330.8,1330.8,1330.8,1330.8,1330.8,1330.8,1330.8,1330.8,1330.8,1330.8,1330.8,1330.8,1330.8,1330.8,1330.8,1330.8,1330.8,1330.8,1330.8,1330.8,1330.8,1330.759,1330.759,1330.759,1330.759,1330.759,1330.759,1330.759,1301.0,1301.0,1301.0,1301.0,1301.0,1301.0,1301.0,1301.0,1301.0,1301.0,1301.0,1301.0,1301.0,1301.0,1301.0,1301.0,1301.0,1301.0,1301.0,1301.0,1301.0,1301.0,1301.0,1301.0
2001-04-01,1314.7,1314.7,1314.7,1314.7,1314.7,1314.7,1314.7,1314.7,1314.7,1314.7,1314.7,1314.7,1314.7,1314.7,1314.7,1314.7,1314.7,1314.7,1314.7,1314.7,1314.7,1314.7,1319.2,1319.2,1319.2,1319.2,1319.2,1319.2,1319.2,1319.2,1319.2,1319.2,1319.2,1319.2,1319.2,1319.2,1319.2,1319.2,1319.2,1319.2,1319.2,1319.2,1319.2,1319.159,1319.159,1319.159,1319.159,1319.159,1319.159,1319.159,1291.202,1291.202,1291.202,1291.202,1291.202,1291.202,1291.202,1291.202,1291.202,1291.202,1291.202,1291.202,1291.202,1291.202,1291.202,1291.202,1291.202,1291.202,1291.202,1291.202,1291.202,1291.202,1291.202,1291.202
2001-07-01,1126.2,1126.2,1126.2,1126.2,1126.2,1126.2,1126.2,1126.2,1126.2,1126.2,1126.2,1126.2,1126.2,1126.2,1126.2,1126.2,1126.2,1126.2,1126.2,1126.2,1126.2,1126.2,1130.7,1130.7,1130.7,1130.7,1130.7,1130.7,1130.7,1130.7,1130.7,1130.7,1130.7,1130.7,1130.7,1130.7,1130.7,1130.7,1130.7,1130.7,1130.7,1130.7,1130.7,1130.687,1130.687,1130.687,1130.687,1130.687,1130.687,1130.687,1104.283,1104.283,1104.283,1104.283,1104.283,1104.283,1104.283,1104.283,1104.283,1104.283,1104.283,1104.283,1104.283,1104.283,1104.283,1104.283,1104.283,1104.283,1104.283,1104.283,1104.283,1104.283,1104.283,1104.283
2001-10-01,1230.6,1230.6,1230.6,1230.6,1230.6,1230.6,1230.6,1230.6,1230.6,1230.6,1230.6,1230.6,1230.6,1230.6,1230.6,1230.6,1230.6,1230.6,1230.6,1230.6,1230.6,1230.6,1235.0,1235.0,1235.0,1235.0,1235.0,1235.0,1235.0,1235.0,1235.0,1235.0,1235.0,1235.0,1235.0,1235.0,1235.0,1235.0,1235.0,1235.0,1235.0,1235.0,1235.0,1235.042,1235.042,1235.042,1235.042,1235.042,1235.042,1235.042,1210.806,1210.806,1210.806,1210.806,1210.806,1210.806,1210.806,1210.806,1210.806,1210.806,1210.806,1210.806,1210.806,1210.806,1210.806,1210.806,1210.806,1210.806,1210.806,1210.806,1210.806,1210.806,1210.806,1210.806
2002-01-01,1078.4,1078.4,1078.4,1078.4,1076.3,1076.3,1076.3,1076.3,1076.3,1076.3,1076.3,1076.3,1076.3,1076.3,1076.3,1076.3,1076.3,1076.3,1076.3,1076.3,1076.3,1076.3,1080.7,1080.7,1080.7,1080.7,1080.7,1080.7,1080.7,1080.7,1080.7,1080.7,1080.7,1080.7,1080.7,1080.7,1080.7,1080.7,1080.7,1080.7,1080.7,1080.7,1080.7,1080.656,1080.656,1080.656,1080.656,1080.656,1080.656,1080.656,1055.567,1055.567,1055.567,1055.567,1055.567,1055.567,1055.567,1055.567,1055.567,1055.567,1055.567,1055.567,1055.567,1055.567,1055.567,1055.567,1055.567,1055.567,1055.567,1055.567,1055.567,1055.567,1055.567,1055.567
2002-04-01,1073.3,1073.3,1073.3,1073.3,1072.7,1072.7,1072.7,1072.7,1072.7,1072.7,1072.7,1072.7,1072.7,1072.7,1072.7,1072.7,1072.7,1072.7,1072.7,1072.7,1072.7,1072.7,1077.1,1077.1,1077.1,1077.1,1077.1,1077.1,1077.1,1077.1,1077.1,1077.1,1077.1,1077.1,1077.1,1077.1,1077.1,1077.1,1077.1,1077.1,1077.1,1077.1,1077.1,1077.061,1077.061,1077.061,1077.061,1077.061,1077.061,1077.061,1051.808,1051.808,1051.808,1051.808,1051.808,1051.808,1051.808,1051.808,1051.808,1051.808,1051.808,1051.808,1051.808,1051.808,1051.808,1051.808,1051.808,1051.808,1051.808,1051.808,1051.808,1051.808,1051.808,1051.808
2002-07-01,1067.0,1067.0,1067.0,1067.0,1067.8,1067.8,1067.8,1067.8,1067.8,1067.8,1067.8,1067.8,1067.8,1067.8,1067.8,1067.8,1067.8,1067.8,1067.8,1067.8,1067.8,1067.8,1072.1,1072.1,1072.1,1072.1,1072.1,1072.1,1072.1,1072.1,1072.1,1072.1,1072.1,1072.1,1072.1,1072.1,1072.1,1072.1,1072.1,1072.1,1072.1,1072.1,1072.1,1072.138,1072.138,1072.138,1072.138,1072.138,1072.138,1072.138,1047.885,1047.885,1047.885,1047.885,1047.885,1047.885,1047.885,1047.885,1047.885,1047.885,1047.885,1047.885,1047.885,1047.885,1047.885,1047.885,1047.885,1047.885,1047.885,1047.885,1047.885,1047.885,1047.885,1047.885
2002-10-01,1075.2,1075.2,1075.2,1075.2,1076.5,1076.5,1076.5,1076.5,1076.5,1076.5,1076.5,1076.5,1076.5,1076.5,1076.5,1076.5,1076.5,1076.5,1076.5,1076.5,1076.5,1076.5,1080.8,1080.8,1080.8,1080.8,1080.8,1080.8,1080.8,1080.8,1080.8,1080.8,1080.8,1080.8,1080.8,1080.8,1080.8,1080.8,1080.8,1080.8,1080.8,1080.8,1080.8,1080.785,1080.785,1080.785,1080.785,1080.785,1080.785,1080.785,1057.477,1057.477,1057.477,1057.477,1057.477,1057.477,1057.477,1057.477,1057.477,1057.477,1057.477,1057.477,1057.477,1057.477,1057.477,1057.477,1057.477,1057.477,1057.477,1057.477,1057.477,1057.477,1057.477,1057.477
2003-01-01,1084.7,1084.7,1084.7,1084.7,1082.0,1082.0,1082.0,1082.0,1082.0,1082.0,1082.0,1082.0,1082.0,1082.0,1082.0,1082.0,1082.0,1082.0,1082.0,1082.0,1082.0,1082.0,1086.4,1086.4,1086.4,1086.4,1086.4,1086.4,1086.4,1086.4,1086.4,1086.4,1086.4,1086.4,1086.4,1086.4,1086.4,1086.4,1086.4,1086.4,1086.4,1086.4,1086.4,1086.446,1086.446,1086.446,1086.446,1086.446,1086.446,1086.446,1062.924,1062.924,1062.924,1062.924,1062.924,1062.924,1062.924,1062.924,1062.924,1062.924,1062.924,1062.924,1062.924,1062.924,1062.924,1062.924,1062.924,1062.924,1062.924,1062.924,1062.924,1062.924,1062.924,1062.924
2003-04-01,1091.3,1091.3,1091.3,1091.3,1091.1,1091.1,1091.1,1091.1,1091.1,1091.1,1091.1,1091.1,1091.1,1091.1,1091.1,1091.1,1091.1,1091.1,1091.1,1091.1,1091.1,1091.1,1095.6,1095.6,1095.6,1095.6,1095.6,1095.6,1095.6,1095.6,1095.6,1095.6,1095.6,1095.6,1095.6,1095.6,1095.6,1095.6,1095.6,1095.6,1095.6,1095.6,1095.6,1095.557,1095.557,1095.557,1095.557,1095.557,1095.557,1095.557,1074.61,1074.61,1074.61,1074.61,1074.61,1074.61,1074.61,1074.61,1074.61,1074.61,1074.61,1074.61,1074.61,1074.61,1074.61,1074.61,1074.61,1074.61,1074.61,1074.61,1074.61,1074.61,1074.61,1074.61
2003-07-01,1009.0,1009.0,1009.0,1009.0,1012.0,1012.0,1012.0,1012.0,1012.0,1012.0,1012.0,1012.0,1012.0,1012.0,1012.0,1012.0,1012.0,1012.0,1012.0,1012.0,1012.0,1012.0,1016.4,1016.4,1016.4,1016.4,1016.4,1016.4,1016.4,1016.4,1016.4,1016.4,1016.4,1016.4,1016.4,1016.4,1016.4,1016.4,1016.4,1016.4,1016.4,1016.4,1016.4,1016.442,1016.442,1016.442,1016.442,1016.442,1016.442,1016.442,994.708,994.708,994.708,994.708,994.708,994.708,994.708,994.708,994.708,994.708,994.708,994.708,994.708,994.708,994.708,994.708,994.708,994.708,994.708,994.708,994.708,994.708,994.708,994.708
2003-10-01,1096.0,1096.0,1096.0,1096.0,1098.9,1098.9,1098.9,1098.9,1098.9,1098.9,1098.9,1098.9,1098.9,1098.9,1098.9,1098.9,1098.9,1098.9,1098.9,1098.9,1098.9,1098.9,1103.4,1103.4,1103.4,1103.4,1103.4,1103.4,1103.4,1103.4,1103.4,1103.4,1103.4,1103.4,1103.4,1103.4,1103.4,1103.4,1103.4,1103.4,1103.4,1103.4,1103.4,1103.393,1103.393,1103.393,1103.393,1103.393,1103.393,1103.393,1083.214,1083.214,1083.214,1083.214,1083.214,1083.214,1083.214,1083.214,1083.214,1083.214,1083.214,1083.214,1083.214,1083.214,1083.214,1083.214,1083.214,1083.214,1083.214,1083.214,1083.214,1083.214,1083.214,1083.214
2004-01-01,1098.4,1098.4,1098.4,1098.4,1098.7,1098.7,1098.7,1098.7,1098.7,1098.7,1098.7,1098.7,1098.7,1098.7,1098.7,1098.7,1098.7,1098.7,1098.7,1098.7,1098.7,1098.7,1103.4,1103.4,1103.4,1103.4,1103.4,1103.4,1103.4,1103.4,1103.4,1103.4,1103.4,1103.4,1103.4,1103.4,1103.4,1103.4,1103.4,1103.4,1103.4,1103.4,1103.4,1103.377,1103.377,1103.377,1103.377,1103.377,1103.377,1103.377,1086.156,1086.156,1086.156,1086.156,1086.156,1086.156,1086.156,1086.156,1086.156,1086.156,1086.156,1086.156,1086.156,1086.156,1086.156,1086.156,1086.156,1086.156,1086.156,1086.156,1086.156,1086.156,1086.156,1086.156
2004-04-01,1135.0,1135.0,1135.0,1135.0,1134.7,1134.7,1134.7,1134.7,1134.7,1134.7,1134.7,1134.7,1134.7,1134.7,1134.7,1134.7,1134.7,1134.7,1134.7,1134.7,1134.7,1134.7,1139.4,1139.4,1139.4,1139.4,1139.4,1139.4,1139.4,1139.4,1139.4,1139.4,1139.4,1139.4,1139.4,1139.4,1139.4,1139.4,1139.4,1139.4,1139.4,1139.4,1139.4,1139.381,1139.381,1139.381,1139.381,1139.381,1139.381,1139.381,1122.2,1122.2,1122.2,1122.2,1122.2,1122.2,1122.2,1122.2,1122.2,1122.2,1122.2,1122.2,1122.2,1122.2,1122.2,1122.2,1122.2,1122.2,1122.2,1122.2,1122.2,1122.2,1122.2,1122.2
2004-07-01,1178.5,1178.5,1178.5,1178.5,1179.2,1179.2,1179.2,1179.2,1179.2,1179.2,1179.2,1179.2,1179.2,1179.2,1179.2,1179.2,1179.2,1179.2,1179.2,1179.2,1179.2,1179.2,1183.8,1183.8,1183.8,1183.8,1183.8,1183.8,1183.8,1183.8,1183.8,1183.8,1183.8,1183.8,1183.8,1183.8,1183.8,1183.8,1183.8,1183.8,1183.8,1183.8,1183.8,1183.83,1183.83,1183.83,1183.83,1183.83,1183.83,1183.83,1165.545,1165.545,1165.545,1165.545,1165.545,1165.545,1165.545,1165.545,1165.545,1165.545,1165.545,1165.545,1165.545,1165.545,1165.545,1165.545,1165.545,1165.545,1165.545,1165.545,1165.545,1165.545,1165.545,1165.545
