observation_date,B075RC1Q027SBEA_20130228,B075RC1Q027SBEA_20130328,B075RC1Q027SBEA_20130530,B075RC1Q027SBEA_20130626,B075RC1Q027SBEA_20130731,B075RC1Q027SBEA_20130829,B075RC1Q027SBEA_20130926,B075RC1Q027SBEA_20131205,B075RC1Q027SBEA_20131220,B075RC1Q027SBEA_20140327,B075RC1Q027SBEA_20140529,B075RC1Q027SBEA_20140625,B075RC1Q027SBEA_20140730,B075RC1Q027SBEA_20140828,B075RC1Q027SBEA_20140926,B075RC1Q027SBEA_20141125,B075RC1Q027SBEA_20141223,B075RC1Q027SBEA_20150327,B075RC1Q027SBEA_20150529,B075RC1Q027SBEA_20150624,B075RC1Q027SBEA_20150730,B075RC1Q027SBEA_20150827,B075RC1Q027SBEA_20150925,B075RC1Q027SBEA_20151124,B075RC1Q027SBEA_20151222,B075RC1Q027SBEA_20160325,B075RC1Q027SBEA_20160527,B075RC1Q027SBEA_20160628,B075RC1Q027SBEA_20160729,B075RC1Q027SBEA_20160826,B075RC1Q027SBEA_20160929,B075RC1Q027SBEA_20161129,B075RC1Q027SBEA_20161222,B075RC1Q027SBEA_20170330,B075RC1Q027SBEA_20170526,B075RC1Q027SBEA_20170629,B075RC1Q027SBEA_20170728,B075RC1Q027SBEA_20170830,B075RC1Q027SBEA_20170928,B075RC1Q027SBEA_20171027,B075RC1Q027SBEA_20171129,B075RC1Q027SBEA_20171221,B075RC1Q027SBEA_20180328,B075RC1Q027SBEA_20180530,B075RC1Q027SBEA_20180628,B075RC1Q027SBEA_20180727,B075RC1Q027SBEA_20180829,B075RC1Q027SBEA_20180927,B075RC1Q027SBEA_20181128,B075RC1Q027SBEA_20181221,B075RC1Q027SBEA_20190328,B075RC1Q027SBEA_20190530,B075RC1Q027SBEA_20190627,B075RC1Q027SBEA_20190726,B075RC1Q027SBEA_20190829,B075RC1Q027SBEA_20190926,B075RC1Q027SBEA_20191127,B075RC1Q027SBEA_20191220,B075RC1Q027SBEA_20200326,B075RC1Q027SBEA_20200528,B075RC1Q027SBEA_20200625,B075RC1Q027SBEA_20200730,B075RC1Q027SBEA_20200827,B075RC1Q027SBEA_20200930,B075RC1Q027SBEA_20201125,B075RC1Q027SBEA_20201222
1971-10-01,33.5,33.5,33.5,33.5,33.5,33.5,33.5,33.5,33.5,33.5,33.5,33.5,33.5,33.5,33.5,33.5,33.5,33.5,33.5,33.5,33.5,33.5,33.5,33.5,33.5,33.5,33.5,33.5,33.5,33.5,33.5,33.5,33.5,33.5,33.5,33.5,33.5,33.5,33.5,33.464,33.464,33.464,33.464,33.464,33.464,30.092,30.092,30.092,30.092,30.092,30.092,30.092,30.092,30.092,30.092,30.092,30.092,30.092,30.092,30.092,30.092,30.092,30.092,30.092,30.092,30.092
1972-01-01,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,34.988,34.988,34.988,34.988,34.988,34.988,31.76,31.76,31.76,31.76,31.76,31.76,31.76,31.76,31.76,31.76,31.76,31.76,31.76,31.76,31.76,31.76,31.76,31.76,31.76,31.76,31.76
1972-04-01,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.208,35.208,35.208,35.208,35.208,35.208,32.008,32.008,32.008,32.008,32.008,32.008,32.008,32.008,32.008,32.008,32.008,32.008,32.008,32.008,32.008,32.008,32.008,32.008,32.008,32.008,32.008
1972-07-01,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.304,36.304,36.304,36.304,36.304,36.304,33.12,33.12,33.12,33.12,33.12,33.12,33.12,33.12,33.12,33.12,33.12,33.12,33.12,33.12,33.12,33.12,33.12,33.12,33.12,33.12,33.12
1972-10-01,39.9,39.9,39.9,39.9,39.9,39.9,39.9,39.9,39.9,39.9,39.9,39.9,39.9,39.9,39.9,39.9,39.9,39.9,39.9,39.9,39.9,39.9,39.9,39.9,39.9,39.9,39.9,39.9,39.9,39.9,39.9,39.9,39.9,39.9,39.9,39.9,39.9,39.9,39.9,39.928,39.928,39.928,39.928,39.928,39.928,36.616,36.616,36.616,36.616,36.616,36.616,36.616,36.616,36.616,36.616,36.616,36.616,36.616,36.616,36.616,36.616,36.616,36.616,36.616,36.616,36.616
1973-01-01,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.008,43.008,43.008,43.008,43.008,43.008,39.288,39.288,39.288,39.288,39.288,39.288,39.288,39.288,39.288,39.288,39.288,39.288,39.288,39.288,39.288,39.288,39.288,39.288,39.288,39.288,39.288
1973-04-01,43.5,43.5,43.5,43.5,43.5,43.5,43.5,43.5,43.5,43.5,43.5,43.5,43.5,43.5,43.5,43.5,43.5,43.5,43.5,43.5,43.5,43.5,43.5,43.5,43.5,43.5,43.5,43.5,43.5,43.5,43.5,43.5,43.5,43.5,43.5,43.5,43.5,43.5,43.5,43.528,43.528,43.528,43.528,43.528,43.528,39.356,39.356,39.356,39.356,39.356,39.356,39.356,39.356,39.356,39.356,39.356,39.356,39.356,39.356,39.356,39.356,39.356,39.356,39.356,39.356,39.356
1973-07-01,42.2,42.2,42.2,42.2,42.2,42.2,42.2,42.2,42.2,42.2,42.2,42.2,42.2,42.2,42.2,42.2,42.2,42.2,42.2,42.2,42.2,42.2,42.2,42.2,42.2,42.2,42.2,42.2,42.2,42.2,42.2,42.2,42.2,42.2,42.2,42.2,42.2,42.2,42.2,42.196,42.196,42.196,42.196,42.196,42.196,37.588,37.588,37.588,37.588,37.588,37.588,37.588,37.588,37.588,37.588,37.588,37.588,37.588,37.588,37.588,37.588,37.588,37.588,37.588,37.588,37.588
1973-10-01,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.308,44.308,44.308,44.308,44.308,44.308,39.444,39.444,39.444,39.444,39.444,39.444,39.444,39.444,39.444,39.444,39.444,39.444,39.444,39.444,39.444,39.444,39.444,39.444,39.444,39.444,39.444
1974-01-01,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.512,42.512,42.512,42.512,42.512,42.512,37.372,37.372,37.372,37.372,37.372,37.372,37.372,37.372,37.372,37.372,37.372,37.372,37.372,37.372,37.372,37.372,37.372,37.372,37.372,37.372,37.372
1974-04-01,44.8,44.8,44.8,44.8,44.8,44.8,44.8,44.8,44.8,44.8,44.8,44.8,44.8,44.8,44.8,44.8,44.8,44.8,44.8,44.8,44.8,44.8,44.8,44.8,44.8,44.8,44.8,44.8,44.8,44.8,44.8,44.8,44.8,44.8,44.8,44.8,44.8,44.8,44.8,44.788,44.788,44.788,44.788,44.788,44.788,39.296,39.296,39.296,39.296,39.296,39.296,39.296,39.296,39.296,39.296,39.296,39.296,39.296,39.296,39.296,39.296,39.296,39.296,39.296,39.296,39.296
1974-07-01,49.3,49.3,49.3,49.3,49.3,49.3,49.3,49.3,49.3,49.3,49.3,49.3,49.3,49.3,49.3,49.3,49.3,49.3,49.3,49.3,49.3,49.3,49.3,49.3,49.3,49.3,49.3,49.3,49.3,49.3,49.3,49.3,49.3,49.3,49.3,49.3,49.3,49.3,49.3,49.308,49.308,49.308,49.308,49.308,49.308,43.496,43.496,43.496,43.496,43.496,43.496,43.496,43.496,43.496,43.496,43.496,43.496,43.496,43.496,43.496,43.496,43.496,43.496,43.496,43.496,43.496
1974-10-01,43.9,43.9,43.9,43.9,43.9,43.9,43.9,43.9,43.9,43.9,43.9,43.9,43.9,43.9,43.9,43.9,43.9,43.9,43.9,43.9,43.9,43.9,43.9,43.9,43.9,43.9,43.9,43.9,43.9,43.9,43.9,43.9,43.9,43.9,43.9,43.9,43.9,43.9,43.9,43.852,43.852,43.852,43.852,43.852,43.852,38.096,38.096,38.096,38.096,38.096,38.096,38.096,38.096,38.096,38.096,38.096,38.096,38.096,38.096,38.096,38.096,38.096,38.096,38.096,38.096,38.096
1975-01-01,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,36.96,36.96,36.96,36.96,36.96,36.96,31.48,31.48,31.48,31.48,31.48,31.48,31.48,31.48,31.48,31.48,31.48,31.48,31.48,31.48,31.48,31.48,31.48,31.48,31.48,31.48,31.48
1975-04-01,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.552,39.552,39.552,39.552,39.552,39.552,34.184,34.184,34.184,34.184,34.184,34.184,34.184,34.184,34.184,34.184,34.184,34.184,34.184,34.184,34.184,34.184,34.184,34.184,34.184,34.184,34.184
1975-07-01,48.3,48.3,48.3,48.3,48.3,48.3,48.3,48.3,48.3,48.3,48.3,48.3,48.3,48.3,48.3,48.3,48.3,48.3,48.3,48.3,48.3,48.3,48.3,48.3,48.3,48.3,48.3,48.3,48.3,48.3,48.3,48.3,48.3,48.3,48.3,48.3,48.3,48.3,48.3,48.348,48.348,48.348,48.348,48.348,48.348,43.164,43.164,43.164,43.164,43.164,43.164,43.164,43.164,43.164,43.164,43.164,43.164,43.164,43.164,43.164,43.164,43.164,43.164,43.164,43.164,43.164
1975-10-01,49.4,49.4,49.4,49.4,49.4,49.4,49.4,49.4,49.4,49.4,49.4,49.4,49.4,49.4,49.4,49.4,49.4,49.4,49.4,49.4,49.4,49.4,49.4,49.4,49.4,49.4,49.4,49.4,49.4,49.4,49.4,49.4,49.4,49.4,49.4,49.4,49.4,49.4,49.4,49.376,49.376,49.376,49.376,49.376,49.376,43.88,43.88,43.88,43.88,43.88,43.88,43.88,43.88,43.88,43.88,43.88,43.88,43.88,43.88,43.88,43.88,43.88,43.88,43.88,43.88,43.88
1976-01-01,55.7,55.7,55.7,55.7,55.7,55.7,55.7,55.7,55.7,55.7,55.7,55.7,55.7,55.7,55.7,55.7,55.7,55.7,55.7,55.7,55.7,55.7,55.7,55.7,55.7,55.7,55.7,55.7,55.7,55.7,55.7,55.7,55.7,55.7,55.7,55.7,55.7,55.7,55.7,55.664,55.664,55.664,55.664,55.664,55.664,49.888,49.888,49.888,49.888,49.888,49.888,49.888,49.888,49.888,49.888,49.888,49.888,49.888,49.888,49.888,49.888,49.888,49.888,49.888,49.888,49.888
1976-04-01,54.8,54.8,54.8,54.8,54.8,54.8,54.8,54.8,54.8,54.8,54.8,54.8,54.8,54.8,54.8,54.8,54.8,54.8,54.8,54.8,54.8,54.8,54.8,54.8,54.8,54.8,54.8,54.8,54.8,54.8,54.8,54.8,54.8,54.8,54.8,54.8,54.8,54.8,54.8,54.756,54.756,54.756,54.756,54.756,54.756,48.956,48.956,48.956,48.956,48.956,48.956,48.956,48.956,48.956,48.956,48.956,48.956,48.956,48.956,48.956,48.956,48.956,48.956,48.956,48.956,48.956
1976-07-01,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,48.488,48.488,48.488,48.488,48.488,48.488,48.488,48.488,48.488,48.488,48.488,48.488,48.488,48.488,48.488,48.488,48.488,48.488,48.488,48.488,48.488
1976-10-01,53.5,53.5,53.5,53.5,53.5,53.5,53.5,53.5,53.5,53.5,53.5,53.5,53.5,53.5,53.5,53.5,53.5,53.5,53.5,53.5,53.5,53.5,53.5,53.5,53.5,53.5,53.5,53.5,53.5,53.5,53.5,53.5,53.5,53.5,53.5,53.5,53.5,53.5,53.5,53.488,53.488,53.488,53.488,53.488,53.488,47.496,47.496,47.496,47.496,47.496,47.496,47.496,47.496,47.496,47.496,47.496,47.496,47.496,47.496,47.496,47.496,47.496,47.496,47.496,47.496,47.496
1977-01-01,56.9,56.9,56.9,56.9,56.9,56.9,56.9,56.9,56.9,56.9,56.9,56.9,56.9,56.9,56.9,56.9,56.9,56.9,56.9,56.9,56.9,56.9,56.9,56.9,56.9,56.9,56.9,56.9,56.9,56.9,56.9,56.9,56.9,56.9,56.9,56.9,56.9,56.9,56.9,56.884,56.884,56.884,56.884,56.884,56.884,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0
1977-04-01,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.676,61.676,61.676,61.676,61.676,61.676,55.712,55.712,55.712,55.712,55.712,55.712,55.712,55.712,55.712,55.712,55.712,55.712,55.712,55.712,55.712,55.712,55.712,55.712,55.712,55.712,55.712
1977-07-01,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.784,63.784,63.784,63.784,63.784,63.784,57.876,57.876,57.876,57.876,57.876,57.876,57.876,57.876,57.876,57.876,57.876,57.876,57.876,57.876,57.876,57.876,57.876,57.876,57.876,57.876,57.876
1977-10-01,64.1,64.1,64.1,64.1,64.1,64.1,64.1,64.1,64.1,64.1,64.1,64.1,64.1,64.1,64.1,64.1,64.1,64.1,64.1,64.1,64.1,64.1,64.1,64.1,64.1,64.1,64.1,64.1,64.1,64.1,64.1,64.1,64.1,64.1,64.1,64.1,64.1,64.1,64.1,64.116,64.116,64.116,64.116,64.116,64.116,58.124,58.124,58.124,58.124,58.124,58.124,58.124,58.124,58.124,58.124,58.124,58.124,58.124,58.124,58.124,58.124,58.124,58.124,58.124,58.124,58.124
1978-01-01,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.748,60.748,60.748,60.748,60.748,60.748,54.444,54.444,54.444,54.444,54.444,54.444,54.444,54.444,54.444,54.444,54.444,54.444,54.444,54.444,54.444,54.444,54.444,54.444,54.444,54.444,54.444
1978-04-01,72.8,72.8,72.8,72.8,72.8,72.8,72.8,72.8,72.8,72.8,72.8,72.8,72.8,72.8,72.8,72.8,72.8,72.8,72.8,72.8,72.8,72.8,72.8,72.8,72.8,72.8,72.8,72.8,72.8,72.8,72.8,72.8,72.8,72.8,72.8,72.8,72.8,72.8,72.8,72.812,72.812,72.812,72.812,72.812,72.812,66.204,66.204,66.204,66.204,66.204,66.204,66.204,66.204,66.204,66.204,66.204,66.204,66.204,66.204,66.204,66.204,66.204,66.204,66.204,66.204,66.204
1978-07-01,73.9,73.9,73.9,73.9,73.9,73.9,73.9,73.9,73.9,73.9,73.9,73.9,73.9,73.9,73.9,73.9,73.9,73.9,73.9,73.9,73.9,73.9,73.9,73.9,73.9,73.9,73.9,73.9,73.9,73.9,73.9,73.9,73.9,73.9,73.9,73.9,73.9,73.9,73.9,73.868,73.868,73.868,73.868,73.868,73.868,66.668,66.668,66.668,66.668,66.668,66.668,66.668,66.668,66.668,66.668,66.668,66.668,66.668,66.668,66.668,66.668,66.668,66.668,66.668,66.668,66.668
1978-10-01,78.2,78.2,78.2,78.2,78.2,78.2,78.2,78.2,78.2,78.2,78.2,78.2,78.2,78.2,78.2,78.2,78.2,78.2,78.2,78.2,78.2,78.2,78.2,78.2,78.2,78.2,78.2,78.2,78.2,78.2,78.2,78.2,78.2,78.2,78.2,78.2,78.2,78.2,78.2,78.172,78.172,78.172,78.172,78.172,78.172,70.26,70.26,70.26,70.26,70.26,70.26,70.26,70.26,70.26,70.26,70.26,70.26,70.26,70.26,70.26,70.26,70.26,70.26,70.26,70.26,70.26
1979-01-01,74.8,74.8,74.8,74.8,74.8,74.8,74.8,74.8,74.8,74.8,74.8,74.8,74.8,74.8,74.8,74.8,74.8,74.8,74.8,74.8,74.8,74.8,74.8,74.8,74.8,74.8,74.8,74.8,74.8,74.8,74.8,74.8,74.8,74.8,74.8,74.8,74.8,74.8,74.8,74.82,74.82,74.82,74.82,74.82,74.82,66.636,66.636,66.636,66.636,66.636,66.636,66.636,66.636,66.636,66.636,66.636,66.636,66.636,66.636,66.636,66.636,66.636,66.636,66.636,66.636,66.636
1979-04-01,75.4,75.4,75.4,75.4,75.4,75.4,75.4,75.4,75.4,75.4,75.4,75.4,75.4,75.4,75.4,75.4,75.4,75.4,75.4,75.4,75.4,75.4,75.4,75.4,75.4,75.4,75.4,75.4,75.4,75.4,75.4,75.4,75.4,75.4,75.4,75.4,75.4,75.4,75.4,75.352,75.352,75.352,75.352,75.352,75.352,66.532,66.532,66.532,66.532,66.532,66.532,66.532,66.532,66.532,66.532,66.532,66.532,66.532,66.532,66.532,66.532,66.532,66.532,66.532,66.532,66.532
1979-07-01,74.8,74.8,74.8,74.8,74.8,74.8,74.8,74.8,74.8,74.8,74.8,74.8,74.8,74.8,74.8,74.8,74.8,74.8,74.8,74.8,74.8,74.8,74.8,74.8,74.8,74.8,74.8,74.8,74.8,74.8,74.8,74.8,74.8,74.8,74.8,74.8,74.8,74.8,74.8,74.828,74.828,74.828,74.828,74.828,74.828,65.28,65.28,65.28,65.28,65.28,65.28,65.28,65.28,65.28,65.28,65.28,65.28,65.28,65.28,65.28,65.28,65.28,65.28,65.28,65.28,65.28
1979-10-01,72.7,72.7,72.7,72.7,72.7,72.7,72.7,72.7,72.7,72.7,72.7,72.7,72.7,72.7,72.7,72.7,72.7,72.7,72.7,72.7,72.7,72.7,72.7,72.7,72.7,72.7,72.7,72.7,72.7,72.7,72.7,72.7,72.7,72.7,72.7,72.7,72.7,72.7,72.7,72.712,72.712,72.712,72.712,72.712,72.712,62.148,62.148,62.148,62.148,62.148,62.148,62.148,62.148,62.148,62.148,62.148,62.148,62.148,62.148,62.148,62.148,62.148,62.148,62.148,62.148,62.148
