observation_date,A957RC1Q027SBEA_20130228,A957RC1Q027SBEA_20130328,A957RC1Q027SBEA_20130426,A957RC1Q027SBEA_20130530,A957RC1Q027SBEA_20130626,A957RC1Q027SBEA_20130731,A957RC1Q027SBEA_20130829,A957RC1Q027SBEA_20130926,A957RC1Q027SBEA_20131107,A957RC1Q027SBEA_20131205,A957RC1Q027SBEA_20131220,A957RC1Q027SBEA_20140130,A957RC1Q027SBEA_20140228,A957RC1Q027SBEA_20140327,A957RC1Q027SBEA_20140430,A957RC1Q027SBEA_20140529,A957RC1Q027SBEA_20140730,A957RC1Q027SBEA_20140926,A957RC1Q027SBEA_20141030,A957RC1Q027SBEA_20141125,A957RC1Q027SBEA_20141223,A957RC1Q027SBEA_20150130,A957RC1Q027SBEA_20150227,A957RC1Q027SBEA_20150327,A957RC1Q027SBEA_20150429,A957RC1Q027SBEA_20150529,A957RC1Q027SBEA_20150624,A957RC1Q027SBEA_20150730,A957RC1Q027SBEA_20150827,A957RC1Q027SBEA_20150925,A957RC1Q027SBEA_20151029,A957RC1Q027SBEA_20151124,A957RC1Q027SBEA_20151222,A957RC1Q027SBEA_20160129,A957RC1Q027SBEA_20160226,A957RC1Q027SBEA_20160325,A957RC1Q027SBEA_20160428,A957RC1Q027SBEA_20160527,A957RC1Q027SBEA_20160628,A957RC1Q027SBEA_20160729,A957RC1Q027SBEA_20160826,A957RC1Q027SBEA_20160929,A957RC1Q027SBEA_20161028,A957RC1Q027SBEA_20161222,A957RC1Q027SBEA_20170127,A957RC1Q027SBEA_20170228,A957RC1Q027SBEA_20170330,A957RC1Q027SBEA_20170428,A957RC1Q027SBEA_20170526,A957RC1Q027SBEA_20170629,A957RC1Q027SBEA_20170728,A957RC1Q027SBEA_20170830,A957RC1Q027SBEA_20171027,A957RC1Q027SBEA_20171129,A957RC1Q027SBEA_20171221,A957RC1Q027SBEA_20180126,A957RC1Q027SBEA_20180228,A957RC1Q027SBEA_20180328,A957RC1Q027SBEA_20180427,A957RC1Q027SBEA_20180530,A957RC1Q027SBEA_20180628,A957RC1Q027SBEA_20180727,A957RC1Q027SBEA_20180829,A957RC1Q027SBEA_20180927,A957RC1Q027SBEA_20181026,A957RC1Q027SBEA_20181128,A957RC1Q027SBEA_20181221,A957RC1Q027SBEA_20190228,A957RC1Q027SBEA_20190328,A957RC1Q027SBEA_20190426,A957RC1Q027SBEA_20190530,A957RC1Q027SBEA_20190627,A957RC1Q027SBEA_20190726,A957RC1Q027SBEA_20190829,A957RC1Q027SBEA_20190926,A957RC1Q027SBEA_20191030,A957RC1Q027SBEA_20191127,A957RC1Q027SBEA_20191220,A957RC1Q027SBEA_20200130,A957RC1Q027SBEA_20200227,A957RC1Q027SBEA_20200326,A957RC1Q027SBEA_20200429,A957RC1Q027SBEA_20200528,A957RC1Q027SBEA_20200625,A957RC1Q027SBEA_20200730,A957RC1Q027SBEA_20200827,A957RC1Q027SBEA_20200930,A957RC1Q027SBEA_20201029,A957RC1Q027SBEA_20201125,A957RC1Q027SBEA_20201222,A957RC1Q027SBEA_20210128,A957RC1Q027SBEA_20210225
1993-01-01,441.4,441.4,441.4,441.4,441.4,424.6,424.6,424.6,424.6,424.6,424.6,424.6,424.6,424.6,424.6,424.6,424.6,424.6,424.6,424.6,424.6,424.6,424.6,424.6,424.6,424.6,424.6,424.6,424.6,424.6,424.6,424.6,424.6,424.6,424.6,424.6,424.6,424.6,424.6,424.6,424.6,424.6,424.6,424.6,424.6,424.6,424.6,424.6,424.6,424.6,424.6,424.6,424.644,424.644,424.644,424.644,424.644,424.644,424.644,424.644,424.644,427.837,427.837,427.837,427.837,427.837,427.837,427.837,427.837,427.837,427.837,427.837,427.837,427.837,427.837,427.837,427.837,427.837,427.837,427.837,427.837,427.837,427.837,427.837,427.837,427.837,427.837,427.837,427.837,427.837,427.837,427.837
1993-04-01,438.3,438.3,438.3,438.3,438.3,424.1,424.1,424.1,424.1,424.1,424.1,424.1,424.1,424.1,424.1,424.1,424.1,424.1,424.1,424.1,424.1,424.1,424.1,424.1,424.1,424.1,424.1,424.1,424.1,424.1,424.1,424.1,424.1,424.1,424.1,424.1,424.1,424.1,424.1,424.1,424.1,424.1,424.1,424.1,424.1,424.1,424.1,424.1,424.1,424.1,424.1,424.1,424.088,424.088,424.088,424.088,424.088,424.088,424.088,424.088,424.088,425.396,425.396,425.396,425.396,425.396,425.396,425.396,425.396,425.396,425.396,425.396,425.396,425.396,425.396,425.396,425.396,425.396,425.396,425.396,425.396,425.396,425.396,425.396,425.396,425.396,425.396,425.396,425.396,425.396,425.396,425.396
1993-07-01,440.4,440.4,440.4,440.4,440.4,430.1,430.1,430.1,430.1,430.1,430.1,430.1,430.1,430.1,430.1,430.1,430.1,430.1,430.1,430.1,430.1,430.1,430.1,430.1,430.1,430.1,430.1,430.1,430.1,430.1,430.1,430.1,430.1,430.1,430.1,430.1,430.1,430.1,430.1,430.1,430.1,430.1,430.1,430.1,430.1,430.1,430.1,430.1,430.1,430.1,430.1,430.1,430.104,430.104,430.104,430.104,430.104,430.104,430.104,430.104,430.104,430.681,430.681,430.681,430.681,430.681,430.681,430.681,430.681,430.681,430.681,430.681,430.681,430.681,430.681,430.681,430.681,430.681,430.681,430.681,430.681,430.681,430.681,430.681,430.681,430.681,430.681,430.681,430.681,430.681,430.681,430.681
1993-10-01,444.7,444.7,444.7,444.7,444.7,432.0,432.0,432.0,432.0,432.0,432.0,432.0,432.0,432.0,432.0,432.0,432.0,432.0,432.0,432.0,432.0,432.0,432.0,432.0,432.0,432.0,432.0,432.0,432.0,432.0,432.0,432.0,432.0,432.0,432.0,432.0,432.0,432.0,432.0,432.0,432.0,432.0,432.0,432.0,432.0,432.0,432.0,432.0,432.0,432.0,432.0,432.0,431.964,431.964,431.964,431.964,431.964,431.964,431.964,431.964,431.964,434.042,434.042,434.042,434.042,434.042,434.042,434.042,434.042,434.042,434.042,434.042,434.042,434.042,434.042,434.042,434.042,434.042,434.042,434.042,434.042,434.042,434.042,434.042,434.042,434.042,434.042,434.042,434.042,434.042,434.042,434.042
1994-01-01,437.8,437.8,437.8,437.8,437.8,423.2,423.2,423.2,423.2,423.2,423.2,423.2,423.2,423.2,423.2,423.2,423.2,423.2,423.2,423.2,423.2,423.2,423.2,423.2,423.2,423.2,423.2,423.2,423.2,423.2,423.2,423.2,423.2,423.2,423.2,423.2,423.2,423.2,423.2,423.2,423.2,423.2,423.2,423.2,423.2,423.2,423.2,423.2,423.2,423.2,423.2,423.2,423.24,423.24,423.24,423.24,423.24,423.24,423.24,423.24,423.24,425.463,425.463,425.463,425.463,425.463,425.463,425.463,425.463,425.463,425.463,425.463,425.463,425.463,425.463,425.463,425.463,425.463,425.463,425.463,425.463,425.463,425.463,425.463,425.463,425.463,425.463,425.463,425.463,425.463,425.463,425.463
1994-04-01,438.1,438.1,438.1,438.1,438.1,424.9,424.9,424.9,424.9,424.9,424.9,424.9,424.9,424.9,424.9,424.9,424.9,424.9,424.9,424.9,424.9,424.9,424.9,424.9,424.9,424.9,424.9,424.9,424.9,424.9,424.9,424.9,424.9,424.9,424.9,424.9,424.9,424.9,424.9,424.9,424.9,424.9,424.9,424.9,424.9,424.9,424.9,424.9,424.9,424.9,424.9,424.9,424.852,424.852,424.852,424.852,424.852,424.852,424.852,424.852,424.852,425.246,425.246,425.246,425.246,425.246,425.246,425.246,425.246,425.246,425.246,425.246,425.246,425.246,425.246,425.246,425.246,425.246,425.246,425.246,425.246,425.246,425.246,425.246,425.246,425.246,425.246,425.246,425.246,425.246,425.246,425.246
1994-07-01,446.9,446.9,446.9,446.9,446.9,434.2,434.2,434.2,434.2,434.2,434.2,434.2,434.2,434.2,434.2,434.2,434.2,434.2,434.2,434.2,434.2,434.2,434.2,434.2,434.2,434.2,434.2,434.2,434.2,434.2,434.2,434.2,434.2,434.2,434.2,434.2,434.2,434.2,434.2,434.2,434.2,434.2,434.2,434.2,434.2,434.2,434.2,434.2,434.2,434.2,434.2,434.2,434.224,434.224,434.224,434.224,434.224,434.224,434.224,434.224,434.224,437.075,437.075,437.075,437.075,437.075,437.075,437.075,437.075,437.075,437.075,437.075,437.075,437.075,437.075,437.075,437.075,437.075,437.075,437.075,437.075,437.075,437.075,437.075,437.075,437.075,437.075,437.075,437.075,437.075,437.075,437.075
1994-10-01,439.9,439.9,439.9,439.9,439.9,427.0,427.0,427.0,427.0,427.0,427.0,427.0,427.0,427.0,427.0,427.0,427.0,427.0,427.0,427.0,427.0,427.0,427.0,427.0,427.0,427.0,427.0,427.0,427.0,427.0,427.0,427.0,427.0,427.0,427.0,427.0,427.0,427.0,427.0,427.0,427.0,427.0,427.0,427.0,427.0,427.0,427.0,427.0,427.0,427.0,427.0,427.0,427.008,427.008,427.008,427.008,427.008,427.008,427.008,427.008,427.008,429.507,429.507,429.507,429.507,429.507,429.507,429.507,429.507,429.507,429.507,429.507,429.507,429.507,429.507,429.507,429.507,429.507,429.507,429.507,429.507,429.507,429.507,429.507,429.507,429.507,429.507,429.507,429.507,429.507,429.507,429.507
1995-01-01,443.1,443.1,443.1,443.1,443.1,428.9,428.9,428.9,428.9,428.9,428.9,428.9,428.9,428.9,428.9,428.9,428.9,428.9,428.9,428.9,428.9,428.9,428.9,428.9,428.9,428.9,428.9,428.9,428.9,428.9,428.9,428.9,428.9,428.9,428.9,428.9,428.9,428.9,428.9,428.9,428.9,428.9,428.9,428.9,428.9,428.9,428.9,428.9,428.9,428.9,428.9,428.9,428.892,428.892,428.892,428.892,428.892,428.892,428.892,428.892,428.892,428.942,428.942,428.942,428.942,428.942,428.942,428.942,428.942,428.942,428.942,428.942,428.942,428.942,428.942,428.942,428.942,428.942,428.942,428.942,428.942,428.942,428.942,428.942,428.942,428.942,428.942,428.942,428.942,428.942,428.942,428.942
1995-04-01,442.0,442.0,442.0,442.0,442.0,430.9,430.9,430.9,430.9,430.9,430.9,430.9,430.9,430.9,430.9,430.9,430.9,430.9,430.9,430.9,430.9,430.9,430.9,430.9,430.9,430.9,430.9,430.9,430.9,430.9,430.9,430.9,430.9,430.9,430.9,430.9,430.9,430.9,430.9,430.9,430.9,430.9,430.9,430.9,430.9,430.9,430.9,430.9,430.9,430.9,430.9,430.9,430.92,430.92,430.92,430.92,430.92,430.92,430.92,430.92,430.92,431.908,431.908,431.908,431.908,431.908,431.908,431.908,431.908,431.908,431.908,431.908,431.908,431.908,431.908,431.908,431.908,431.908,431.908,431.908,431.908,431.908,431.908,431.908,431.908,431.908,431.908,431.908,431.908,431.908,431.908,431.908
1995-07-01,442.7,442.7,442.7,442.7,442.7,430.2,430.2,430.2,430.2,430.2,430.2,430.2,430.2,430.2,430.2,430.2,430.2,430.2,430.2,430.2,430.2,430.2,430.2,430.2,430.2,430.2,430.2,430.2,430.2,430.2,430.2,430.2,430.2,430.2,430.2,430.2,430.2,430.2,430.2,430.2,430.2,430.2,430.2,430.2,430.2,430.2,430.2,430.2,430.2,430.2,430.2,430.2,430.24,430.24,430.24,430.24,430.24,430.24,430.24,430.24,430.24,432.233,432.233,432.233,432.233,432.233,432.233,432.233,432.233,432.233,432.233,432.233,432.233,432.233,432.233,432.233,432.233,432.233,432.233,432.233,432.233,432.233,432.233,432.233,432.233,432.233,432.233,432.233,432.233,432.233,432.233,432.233
1995-10-01,432.8,432.8,432.8,432.8,432.8,420.6,420.6,420.6,420.6,420.6,420.6,420.6,420.6,420.6,420.6,420.6,420.6,420.6,420.6,420.6,420.6,420.6,420.6,420.6,420.6,420.6,420.6,420.6,420.6,420.6,420.6,420.6,420.6,420.6,420.6,420.6,420.6,420.6,420.6,420.6,420.6,420.6,420.6,420.6,420.6,420.6,420.6,420.6,420.6,420.6,420.6,420.6,420.584,420.584,420.584,420.584,420.584,420.584,420.584,420.584,420.584,422.809,422.809,422.809,422.809,422.809,422.809,422.809,422.809,422.809,422.809,422.809,422.809,422.809,422.809,422.809,422.809,422.809,422.809,422.809,422.809,422.809,422.809,422.809,422.809,422.809,422.809,422.809,422.809,422.809,422.809,422.809
1996-01-01,443.5,443.5,443.5,443.5,443.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.492,423.492,423.492,423.492,423.492,423.492,423.492,423.492,423.492,424.084,424.084,424.084,424.084,424.084,424.084,424.084,424.084,424.084,424.084,424.084,424.084,424.084,424.084,424.084,424.084,424.084,424.084,424.084,424.084,424.084,424.084,424.084,424.084,424.084,424.084,424.084,424.084,424.084,424.084,424.084
1996-04-01,448.1,448.1,448.1,448.1,448.1,430.4,430.4,430.4,430.4,430.4,430.4,430.4,430.4,430.4,430.4,430.4,430.4,430.4,430.4,430.4,430.4,430.4,430.4,430.4,430.4,430.4,430.4,430.4,430.4,430.4,430.4,430.4,430.4,430.4,430.4,430.4,430.4,430.4,430.4,430.4,430.4,430.4,430.4,430.4,430.4,430.4,430.4,430.4,430.4,430.4,430.4,430.4,430.44,430.44,430.44,430.44,430.44,430.44,430.44,430.44,430.44,430.224,430.224,430.224,430.224,430.224,430.224,430.224,430.224,430.224,430.224,430.224,430.224,430.224,430.224,430.224,430.224,430.224,430.224,430.224,430.224,430.224,430.224,430.224,430.224,430.224,430.224,430.224,430.224,430.224,430.224,430.224
1996-07-01,443.3,443.3,443.3,443.3,443.3,427.3,427.3,427.3,427.3,427.3,427.3,427.3,427.3,427.3,427.3,427.3,427.3,427.3,427.3,427.3,427.3,427.3,427.3,427.3,427.3,427.3,427.3,427.3,427.3,427.3,427.3,427.3,427.3,427.3,427.3,427.3,427.3,427.3,427.3,427.3,427.3,427.3,427.3,427.3,427.3,427.3,427.3,427.3,427.3,427.3,427.3,427.3,427.256,427.256,427.256,427.256,427.256,427.256,427.256,427.256,427.256,428.78,428.78,428.78,428.78,428.78,428.78,428.78,428.78,428.78,428.78,428.78,428.78,428.78,428.78,428.78,428.78,428.78,428.78,428.78,428.78,428.78,428.78,428.78,428.78,428.78,428.78,428.78,428.78,428.78,428.78,428.78
1996-10-01,451.3,451.3,451.3,451.3,451.3,432.5,432.5,432.5,432.5,432.5,432.5,432.5,432.5,432.5,432.5,432.5,432.5,432.5,432.5,432.5,432.5,432.5,432.5,432.5,432.5,432.5,432.5,432.5,432.5,432.5,432.5,432.5,432.5,432.5,432.5,432.5,432.5,432.5,432.5,432.5,432.5,432.5,432.5,432.5,432.5,432.5,432.5,432.5,432.5,432.5,432.5,432.5,432.484,432.484,432.484,432.484,432.484,432.484,432.484,432.484,432.484,434.351,434.351,434.351,434.351,434.351,434.351,434.351,434.351,434.351,434.351,434.351,434.351,434.351,434.351,434.351,434.351,434.351,434.351,434.351,434.351,434.351,434.351,434.351,434.351,434.351,434.351,434.351,434.351,434.351,434.351,434.351
1997-01-01,452.0,452.0,452.0,452.0,452.0,430.6,430.6,430.6,430.6,430.6,430.6,430.6,430.6,430.6,430.6,430.6,430.6,430.6,430.6,430.6,430.6,430.6,430.6,430.6,430.6,430.6,430.6,430.6,430.6,430.6,430.6,430.6,430.6,430.6,430.6,430.6,430.6,430.6,430.6,430.6,430.6,430.6,430.6,430.6,430.6,430.6,430.6,430.6,430.6,430.6,430.6,430.6,430.62,430.62,430.62,430.62,430.62,430.62,430.62,430.62,430.62,430.183,430.183,430.183,430.183,430.183,430.183,430.183,430.183,430.183,430.183,430.183,430.183,430.183,430.183,430.183,430.183,430.183,430.183,430.183,430.183,430.183,430.183,430.183,430.183,430.183,430.183,430.183,430.183,430.183,430.183,430.183
1997-04-01,461.3,461.3,461.3,461.3,461.3,443.3,443.3,443.3,443.3,443.3,443.3,443.3,443.3,443.3,443.3,443.3,443.3,443.3,443.3,443.3,443.3,443.3,443.3,443.3,443.3,443.3,443.3,443.3,443.3,443.3,443.3,443.3,443.3,443.3,443.3,443.3,443.3,443.3,443.3,443.3,443.3,443.3,443.3,443.3,443.3,443.3,443.3,443.3,443.3,443.3,443.3,443.3,443.32,443.32,443.32,443.32,443.32,443.32,443.32,443.32,443.32,444.505,444.505,444.505,444.505,444.505,444.505,444.505,444.505,444.505,444.505,444.505,444.505,444.505,444.505,444.505,444.505,444.505,444.505,444.505,444.505,444.505,444.505,444.505,444.505,444.505,444.505,444.505,444.505,444.505,444.505,444.505
1997-07-01,456.2,456.2,456.2,456.2,456.2,438.8,438.8,438.8,438.8,438.8,438.8,438.8,438.8,438.8,438.8,438.8,438.8,438.8,438.8,438.8,438.8,438.8,438.8,438.8,438.8,438.8,438.8,438.8,438.8,438.8,438.8,438.8,438.8,438.8,438.8,438.8,438.8,438.8,438.8,438.8,438.8,438.8,438.8,438.8,438.8,438.8,438.8,438.8,438.8,438.8,438.8,438.8,438.764,438.764,438.764,438.764,438.764,438.764,438.764,438.764,438.764,439.072,439.072,439.072,439.072,439.072,439.072,439.072,439.072,439.072,439.072,439.072,439.072,439.072,439.072,439.072,439.072,439.072,439.072,439.072,439.072,439.072,439.072,439.072,439.072,439.072,439.072,439.072,439.072,439.072,439.072,439.072
1997-10-01,460.6,460.6,460.6,460.6,460.6,442.1,442.1,442.1,442.1,442.1,442.1,442.1,442.1,442.1,442.1,442.1,442.1,442.1,442.1,442.1,442.1,442.1,442.1,442.1,442.1,442.1,442.1,442.1,442.1,442.1,442.1,442.1,442.1,442.1,442.1,442.1,442.1,442.1,442.1,442.1,442.1,442.1,442.1,442.1,442.1,442.1,442.1,442.1,442.1,442.1,442.1,442.1,442.08,442.08,442.08,442.08,442.08,442.08,442.08,442.08,442.08,444.514,444.514,444.514,444.514,444.514,444.514,444.514,444.514,444.514,444.514,444.514,444.514,444.514,444.514,444.514,444.514,444.514,444.514,444.514,444.514,444.514,444.514,444.514,444.514,444.514,444.514,444.514,444.514,444.514,444.514,444.514
1998-01-01,446.4,446.4,446.4,446.4,446.4,427.5,427.5,427.5,427.5,427.5,427.5,427.5,427.5,427.5,427.5,427.5,427.5,427.5,427.5,427.5,427.5,427.5,427.5,427.5,427.5,427.5,427.5,427.5,427.5,427.5,427.5,427.5,427.5,427.5,427.5,427.5,427.5,427.5,427.5,427.5,427.5,427.5,427.5,427.5,427.5,427.5,427.5,427.5,427.5,427.5,427.5,427.5,427.488,427.488,427.488,427.488,427.488,427.488,427.488,427.488,427.488,427.742,427.742,427.742,427.742,427.742,427.742,427.742,427.742,427.742,427.742,427.742,427.742,427.742,427.742,427.742,427.742,427.742,427.742,427.742,427.742,427.742,427.742,427.742,427.742,427.742,427.742,427.742,427.742,427.742,427.742,427.742
1998-04-01,458.6,458.6,458.6,458.6,458.6,439.4,439.4,439.4,439.4,439.4,439.4,439.4,439.4,439.4,439.4,439.4,439.4,439.4,439.4,439.4,439.4,439.4,439.4,439.4,439.4,439.4,439.4,439.4,439.4,439.4,439.4,439.4,439.4,439.4,439.4,439.4,439.4,439.4,439.4,439.4,439.4,439.4,439.4,439.4,439.4,439.4,439.4,439.4,439.4,439.4,439.4,439.4,439.356,439.356,439.356,439.356,439.356,439.356,439.356,439.356,439.356,440.276,440.276,440.276,440.276,440.276,440.276,440.276,440.276,440.276,440.276,440.276,440.276,440.276,440.276,440.276,440.276,440.276,440.276,440.276,440.276,440.276,440.276,440.276,440.276,440.276,440.276,440.276,440.276,440.276,440.276,440.276
1998-07-01,452.3,452.3,452.3,452.3,452.3,433.9,433.9,433.9,433.9,433.9,433.9,433.9,433.9,433.9,433.9,433.9,433.9,433.9,433.9,433.9,433.9,433.9,433.9,433.9,433.9,433.9,433.9,433.9,433.9,433.9,433.9,433.9,433.9,433.9,433.9,433.9,433.9,433.9,433.9,433.9,433.9,433.9,433.9,433.9,433.9,433.9,433.9,433.9,433.9,433.9,433.9,433.9,433.86,433.86,433.86,433.86,433.86,433.86,433.86,433.86,433.86,436.261,436.261,436.261,436.261,436.261,436.261,436.261,436.261,436.261,436.261,436.261,436.261,436.261,436.261,436.261,436.261,436.261,436.261,436.261,436.261,436.261,436.261,436.261,436.261,436.261,436.261,436.261,436.261,436.261,436.261,436.261
1998-10-01,461.1,461.1,461.1,461.1,461.1,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.028,445.028,445.028,445.028,445.028,445.028,445.028,445.028,445.028,447.076,447.076,447.076,447.076,447.076,447.076,447.076,447.076,447.076,447.076,447.076,447.076,447.076,447.076,447.076,447.076,447.076,447.076,447.076,447.076,447.076,447.076,447.076,447.076,447.076,447.076,447.076,447.076,447.076,447.076,447.076
1999-01-01,465.3,465.3,465.3,465.3,465.3,446.4,446.4,446.4,446.4,446.4,446.4,446.4,446.4,446.4,446.4,446.4,446.4,446.4,446.4,446.4,446.4,446.4,446.4,446.4,446.4,446.4,446.4,446.4,446.4,446.4,446.4,446.4,446.4,446.4,446.4,446.4,446.4,446.4,446.4,446.4,446.4,446.4,446.4,446.4,446.4,446.4,446.4,446.4,446.4,446.4,446.4,446.4,446.396,446.396,446.396,446.396,446.396,446.396,446.396,446.396,446.396,445.176,445.176,445.176,445.176,445.176,445.176,445.176,445.176,445.176,445.176,445.176,445.176,445.176,445.176,445.176,445.176,445.176,445.176,445.176,445.176,445.176,445.176,445.176,445.176,445.176,445.176,445.176,445.176,445.176,445.176,445.176
1999-04-01,462.8,462.8,462.8,462.8,462.8,446.7,446.7,446.7,446.7,446.7,446.7,446.7,446.7,446.7,446.7,446.7,446.7,446.7,446.7,446.7,446.7,446.7,446.7,446.7,446.7,446.7,446.7,446.7,446.7,446.7,446.7,446.7,446.7,446.7,446.7,446.7,446.7,446.7,446.7,446.7,446.7,446.7,446.7,446.7,446.7,446.7,446.7,446.7,446.7,446.7,446.7,446.7,446.728,446.728,446.728,446.728,446.728,446.728,446.728,446.728,446.728,446.275,446.275,446.275,446.275,446.275,446.275,446.275,446.275,446.275,446.275,446.275,446.275,446.275,446.275,446.275,446.275,446.275,446.275,446.275,446.275,446.275,446.275,446.275,446.275,446.275,446.275,446.275,446.275,446.275,446.275,446.275
1999-07-01,475.3,475.3,475.3,475.3,475.3,457.5,457.5,457.5,457.5,457.5,457.5,457.5,457.5,457.5,457.5,457.5,457.5,457.5,457.5,457.5,457.5,457.5,457.5,457.5,457.5,457.5,457.5,457.5,457.5,457.5,457.5,457.5,457.5,457.5,457.5,457.5,457.5,457.5,457.5,457.5,457.5,457.5,457.5,457.5,457.5,457.5,457.5,457.5,457.5,457.5,457.5,457.5,457.496,457.496,457.496,457.496,457.496,457.496,457.496,457.496,457.496,459.116,459.116,459.116,459.116,459.116,459.116,459.116,459.116,459.116,459.116,459.116,459.116,459.116,459.116,459.116,459.116,459.116,459.116,459.116,459.116,459.116,459.116,459.116,459.116,459.116,459.116,459.116,459.116,459.116,459.116,459.116
1999-10-01,489.9,489.9,489.9,489.9,489.9,471.7,471.7,471.7,471.7,471.7,471.7,471.7,471.7,471.7,471.7,471.7,471.7,471.7,471.7,471.7,471.7,471.7,471.7,471.7,471.7,471.7,471.7,471.7,471.7,471.7,471.7,471.7,471.7,471.7,471.7,471.7,471.7,471.7,471.7,471.7,471.7,471.7,471.7,471.7,471.7,471.7,471.7,471.7,471.7,471.7,471.7,471.7,471.66,471.66,471.66,471.66,471.66,471.66,471.66,471.66,471.66,475.389,475.389,475.389,475.389,475.389,475.389,475.389,475.389,475.389,475.389,475.389,475.389,475.389,475.389,475.389,475.389,475.389,475.389,475.389,475.389,475.389,475.389,475.389,475.389,475.389,475.389,475.389,475.389,475.389,475.389,475.389
2000-01-01,482.0,482.0,482.0,482.0,482.0,461.8,461.8,461.8,461.8,461.8,461.8,461.8,461.8,461.8,461.8,461.8,461.8,461.8,461.8,461.8,461.8,461.8,461.8,461.8,461.8,461.8,461.8,461.8,461.8,461.8,461.8,461.8,461.8,461.8,461.8,461.8,461.8,461.8,461.8,461.8,461.8,461.8,461.8,461.8,461.8,461.8,461.8,461.8,461.8,461.8,461.8,461.8,461.776,461.776,461.776,461.776,461.776,461.776,461.776,461.776,461.776,463.462,463.462,463.462,463.462,463.462,463.462,463.462,463.462,463.462,463.462,463.462,463.462,463.462,463.462,463.462,463.462,463.462,463.462,463.462,463.462,463.462,463.462,463.462,463.462,463.462,463.462,463.462,463.462,463.462,463.462,463.462
2000-04-01,503.4,503.4,503.4,503.4,503.4,483.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,482.988,482.988,482.988,482.988,482.988,482.988,482.988,482.988,482.988,485.041,485.041,485.041,485.041,485.041,485.041,485.041,485.041,485.041,485.041,485.041,485.041,485.041,485.041,485.041,485.041,485.041,485.041,485.041,485.041,485.041,485.041,485.041,485.041,485.041,485.041,485.041,485.041,485.041,485.041,485.041
2000-07-01,498.5,498.5,498.5,498.5,498.5,477.7,477.7,477.7,477.7,477.7,477.7,477.7,477.7,477.7,477.7,477.7,477.7,477.7,477.7,477.7,477.7,477.7,477.7,477.7,477.7,477.7,477.7,477.7,477.7,477.7,477.7,477.7,477.7,477.7,477.7,477.7,477.7,477.7,477.7,477.7,477.7,477.7,477.7,477.7,477.7,477.7,477.7,477.7,477.7,477.7,477.7,477.7,477.696,477.696,477.696,477.696,477.696,477.696,477.696,477.696,477.696,477.733,477.733,477.733,477.733,477.733,477.733,477.733,477.733,477.733,477.733,477.733,477.733,477.733,477.733,477.733,477.733,477.733,477.733,477.733,477.733,477.733,477.733,477.733,477.733,477.733,477.733,477.733,477.733,477.733,477.733,477.733
2000-10-01,500.1,500.1,500.1,500.1,500.1,477.8,477.8,477.8,477.8,477.8,477.8,477.8,477.8,477.8,477.8,477.8,477.8,477.8,477.8,477.8,477.8,477.8,477.8,477.8,477.8,477.8,477.8,477.8,477.8,477.8,477.8,477.8,477.8,477.8,477.8,477.8,477.8,477.8,477.8,477.8,477.8,477.8,477.8,477.8,477.8,477.8,477.8,477.8,477.8,477.8,477.8,477.8,477.768,477.768,477.768,477.768,477.768,477.768,477.768,477.768,477.768,479.019,479.019,479.019,479.019,479.019,479.019,479.019,479.019,479.019,479.019,479.019,479.019,479.019,479.019,479.019,479.019,479.019,479.019,479.019,479.019,479.019,479.019,479.019,479.019,479.019,479.019,479.019,479.019,479.019,479.019,479.019
2001-01-01,515.8,515.8,515.8,515.8,515.8,493.7,493.7,493.7,493.7,493.7,493.7,493.7,493.7,493.7,493.7,493.7,493.7,493.7,493.7,493.7,493.7,493.7,493.7,493.7,493.7,493.7,493.7,493.7,493.7,493.7,493.7,493.7,493.7,493.7,493.7,493.7,493.7,493.7,493.7,493.7,493.7,493.7,493.7,493.7,493.7,493.7,493.7,493.7,493.7,493.7,493.7,493.7,493.712,493.712,493.712,493.712,493.712,493.712,493.712,493.712,493.712,493.464,493.464,493.464,493.464,493.464,493.464,493.464,493.464,493.464,493.464,493.464,493.464,493.464,493.464,493.464,493.464,493.464,493.464,493.464,493.464,493.464,493.464,493.464,493.464,493.464,493.464,493.464,493.464,493.464,493.464,493.464
