observation_date,W071RC1Q027SBEA_20130228,W071RC1Q027SBEA_20130328,W071RC1Q027SBEA_20130426,W071RC1Q027SBEA_20130530,W071RC1Q027SBEA_20130626,W071RC1Q027SBEA_20130731,W071RC1Q027SBEA_20130829,W071RC1Q027SBEA_20131107,W071RC1Q027SBEA_20131220,W071RC1Q027SBEA_20140130,W071RC1Q027SBEA_20140228,W071RC1Q027SBEA_20140327,W071RC1Q027SBEA_20140430,W071RC1Q027SBEA_20140529,W071RC1Q027SBEA_20140625,W071RC1Q027SBEA_20140730,W071RC1Q027SBEA_20140828,W071RC1Q027SBEA_20140926,W071RC1Q027SBEA_20141030,W071RC1Q027SBEA_20141125,W071RC1Q027SBEA_20141223,W071RC1Q027SBEA_20150130,W071RC1Q027SBEA_20150227,W071RC1Q027SBEA_20150327,W071RC1Q027SBEA_20150429,W071RC1Q027SBEA_20150529,W071RC1Q027SBEA_20150624,W071RC1Q027SBEA_20150730,W071RC1Q027SBEA_20150827,W071RC1Q027SBEA_20150925,W071RC1Q027SBEA_20151029,W071RC1Q027SBEA_20151124,W071RC1Q027SBEA_20151222,W071RC1Q027SBEA_20160129,W071RC1Q027SBEA_20160226,W071RC1Q027SBEA_20160325,W071RC1Q027SBEA_20160428,W071RC1Q027SBEA_20160527,W071RC1Q027SBEA_20160628,W071RC1Q027SBEA_20160729,W071RC1Q027SBEA_20160826,W071RC1Q027SBEA_20160929,W071RC1Q027SBEA_20161028,W071RC1Q027SBEA_20161129,W071RC1Q027SBEA_20161222,W071RC1Q027SBEA_20170127,W071RC1Q027SBEA_20170228,W071RC1Q027SBEA_20170330,W071RC1Q027SBEA_20170428,W071RC1Q027SBEA_20170629,W071RC1Q027SBEA_20170728,W071RC1Q027SBEA_20170830,W071RC1Q027SBEA_20170928,W071RC1Q027SBEA_20171027,W071RC1Q027SBEA_20171129,W071RC1Q027SBEA_20171221,W071RC1Q027SBEA_20180126,W071RC1Q027SBEA_20180228,W071RC1Q027SBEA_20180328,W071RC1Q027SBEA_20180427,W071RC1Q027SBEA_20180530,W071RC1Q027SBEA_20180628,W071RC1Q027SBEA_20180727,W071RC1Q027SBEA_20180829,W071RC1Q027SBEA_20180927,W071RC1Q027SBEA_20181026,W071RC1Q027SBEA_20181128,W071RC1Q027SBEA_20181221,W071RC1Q027SBEA_20190228,W071RC1Q027SBEA_20190328,W071RC1Q027SBEA_20190426,W071RC1Q027SBEA_20190530,W071RC1Q027SBEA_20190627,W071RC1Q027SBEA_20190726,W071RC1Q027SBEA_20190829,W071RC1Q027SBEA_20190926,W071RC1Q027SBEA_20191030,W071RC1Q027SBEA_20191127,W071RC1Q027SBEA_20191220,W071RC1Q027SBEA_20200130,W071RC1Q027SBEA_20200227,W071RC1Q027SBEA_20200326,W071RC1Q027SBEA_20200429,W071RC1Q027SBEA_20200528,W071RC1Q027SBEA_20200625,W071RC1Q027SBEA_20200730,W071RC1Q027SBEA_20200827,W071RC1Q027SBEA_20200930,W071RC1Q027SBEA_20201029,W071RC1Q027SBEA_20201125,W071RC1Q027SBEA_20201222,W071RC1Q027SBEA_20210128,W071RC1Q027SBEA_20210225
2009-04-01,274.9,274.9,274.9,274.9,274.9,279.0,279.0,279.0,279.0,279.0,279.0,279.0,279.0,279.0,279.0,279.0,279.0,279.0,279.0,279.0,279.0,279.0,279.0,279.0,279.0,279.0,279.0,279.0,279.0,279.0,279.0,279.0,279.0,279.0,279.0,279.0,279.0,279.0,279.0,279.0,279.0,279.0,279.0,279.0,279.0,279.0,279.0,279.0,279.0,279.0,279.0,279.0,279.0,279.044,279.044,279.044,279.044,279.044,279.044,279.044,279.044,279.044,275.593,275.593,275.593,275.593,275.593,275.593,275.593,275.593,275.593,275.593,275.593,275.593,275.593,275.593,275.593,275.593,275.593,275.593,275.593,275.593,275.593,275.593,275.593,275.593,275.593,275.593,275.593,275.593,275.593,275.593,275.593
2009-07-01,293.6,293.6,293.6,293.6,293.6,293.7,293.7,293.7,293.7,293.7,293.7,293.7,293.7,293.7,293.7,293.7,293.7,293.7,293.7,293.7,293.7,293.7,293.7,293.7,293.7,293.7,293.7,293.7,293.7,293.7,293.7,293.7,293.7,293.7,293.7,293.7,293.7,293.7,293.7,293.7,293.7,293.7,293.7,293.7,293.7,293.7,293.7,293.7,293.7,293.7,293.7,293.7,293.7,293.692,293.692,293.692,293.692,293.692,293.692,293.692,293.692,293.692,293.306,293.306,293.306,293.306,293.306,293.306,293.306,293.306,293.306,293.306,293.306,293.306,293.306,293.306,293.306,293.306,293.306,293.306,293.306,293.306,293.306,293.306,293.306,293.306,293.306,293.306,293.306,293.306,293.306,293.306,293.306
2009-10-01,297.4,297.4,297.4,297.4,297.4,294.2,294.2,294.2,294.2,294.2,294.2,294.2,294.2,294.2,294.2,294.2,294.2,294.2,294.2,294.2,294.2,294.2,294.2,294.2,294.2,294.2,294.2,294.2,294.2,294.2,294.2,294.2,294.2,294.2,294.2,294.2,294.2,294.2,294.2,294.2,294.2,294.2,294.2,294.2,294.2,294.2,294.2,294.2,294.2,294.2,294.2,294.2,294.2,294.248,294.248,294.248,294.248,294.248,294.248,294.248,294.248,294.248,293.274,293.274,293.274,293.274,293.274,293.274,293.274,293.274,293.274,293.274,293.274,293.274,293.274,293.274,293.274,293.274,293.274,293.274,293.274,293.274,293.274,293.274,293.274,293.274,293.274,293.274,293.274,293.274,293.274,293.274,293.274
2010-01-01,296.6,296.6,296.6,296.6,296.6,291.4,291.4,291.4,291.4,291.4,291.4,291.4,291.4,291.4,291.4,291.4,291.4,291.4,291.4,291.4,291.4,291.4,291.4,291.4,291.4,291.4,291.4,291.4,291.4,291.4,291.4,291.4,291.4,291.4,291.4,291.4,291.4,291.4,291.4,291.4,291.4,291.4,291.4,291.4,291.4,291.4,291.4,291.4,291.4,291.4,291.4,291.4,291.4,291.428,291.428,291.428,291.428,291.428,291.428,291.428,291.428,291.428,288.421,288.421,288.421,288.421,288.421,288.421,288.421,288.421,288.421,288.421,288.421,288.421,288.421,288.421,288.421,288.421,288.421,288.421,288.421,288.421,288.421,288.421,288.421,288.421,288.421,288.421,288.421,288.421,288.421,288.421,288.421
2010-04-01,285.6,285.6,285.6,285.6,285.6,282.2,282.2,282.2,282.2,282.2,282.2,282.2,282.2,282.2,282.2,282.2,282.2,282.2,282.2,282.2,282.2,282.2,282.2,282.2,282.2,282.2,282.2,282.2,282.2,282.2,282.2,282.2,282.2,282.2,282.2,282.2,282.2,282.2,282.2,282.2,282.2,282.2,282.2,282.2,282.2,282.2,282.2,282.2,282.2,282.2,282.2,282.2,282.2,282.152,282.152,282.152,282.152,282.152,282.152,282.152,282.152,282.152,278.022,278.022,278.022,278.022,278.022,278.022,278.022,278.022,278.022,278.022,278.022,278.022,278.022,278.022,278.022,278.022,278.022,278.022,278.022,278.022,278.022,278.022,278.022,278.022,278.022,278.022,278.022,278.022,278.022,278.022,278.022
2010-07-01,303.6,303.6,303.6,303.6,303.6,300.7,300.7,300.7,300.7,300.7,300.7,300.7,300.7,300.7,300.7,300.7,300.7,300.7,300.7,300.7,300.7,300.7,300.7,300.7,300.7,300.7,300.7,300.7,300.7,300.7,300.7,300.7,300.7,300.7,300.7,300.7,300.7,300.7,300.7,300.7,300.7,300.7,300.7,300.7,300.7,300.7,300.7,300.7,300.7,300.7,300.7,300.7,300.7,300.716,300.716,300.716,300.716,300.716,300.716,300.716,300.716,300.716,297.828,297.828,297.828,297.828,297.828,297.828,297.828,297.828,297.828,297.828,297.828,297.828,297.828,297.828,297.828,297.828,297.828,297.828,297.828,297.828,297.828,297.828,297.828,297.828,297.828,297.828,297.828,297.828,297.828,297.828,297.828
2010-10-01,316.5,316.5,316.5,316.5,316.5,316.2,316.2,316.2,316.2,316.2,316.2,316.2,316.2,316.2,316.2,316.2,316.2,316.2,316.2,316.2,316.2,316.2,316.2,316.2,316.2,316.2,316.2,316.2,316.2,316.2,316.2,316.2,316.2,316.2,316.2,316.2,316.2,316.2,316.2,316.2,316.2,316.2,316.2,316.2,316.2,316.2,316.2,316.2,316.2,316.2,316.2,316.2,316.2,316.22,316.22,316.22,316.22,316.22,316.22,316.22,316.22,316.22,311.933,311.933,311.933,311.933,311.933,311.933,311.933,311.933,311.933,311.933,311.933,311.933,311.933,311.933,311.933,311.933,311.933,311.933,311.933,311.933,311.933,311.933,311.933,311.933,311.933,311.933,311.933,311.933,311.933,311.933,311.933
2011-01-01,319.9,319.9,319.9,319.9,319.9,320.5,320.5,320.5,320.5,320.5,320.5,320.5,320.5,320.5,320.5,316.2,316.2,316.2,316.2,316.2,316.2,316.2,316.2,316.2,316.2,316.2,316.2,316.2,316.2,316.2,316.2,316.2,316.2,316.2,316.2,316.2,316.2,316.2,316.2,316.2,316.2,316.2,316.2,316.2,316.2,316.2,316.2,316.2,316.2,316.2,316.2,316.2,316.2,316.172,316.172,316.172,316.172,316.172,316.172,316.172,316.172,316.172,315.181,315.181,315.181,315.181,315.181,315.181,315.181,315.181,315.181,315.181,315.181,315.181,315.181,315.181,315.181,315.181,315.181,315.181,315.181,315.181,315.181,315.181,315.181,315.181,315.181,315.181,315.181,315.181,315.181,315.181,315.181
2011-04-01,328.1,328.1,328.1,328.1,328.1,327.7,327.7,327.7,327.7,327.7,327.7,327.7,327.7,327.7,327.7,318.4,318.4,318.4,318.4,318.4,318.4,318.4,318.4,318.4,318.4,318.4,318.4,318.4,318.4,318.4,318.4,318.4,318.4,318.4,318.4,318.4,318.4,318.4,318.4,318.4,318.4,318.4,318.4,318.4,318.4,318.4,318.4,318.4,318.4,318.4,318.4,318.4,318.4,318.432,318.432,318.432,318.432,318.432,318.432,318.432,318.432,318.432,319.4,319.4,319.4,319.4,319.4,319.4,319.4,319.4,319.4,319.4,319.4,319.4,319.4,319.4,319.4,319.4,319.4,319.4,319.4,319.4,319.4,319.4,319.4,319.4,319.4,319.4,319.4,319.4,319.4,319.4,319.4
2011-07-01,321.7,321.7,321.7,321.7,321.7,330.1,330.1,330.1,330.1,330.1,330.1,330.1,330.1,330.1,330.1,328.0,328.0,328.0,328.0,328.0,328.0,328.0,328.0,328.0,328.0,328.0,328.0,328.0,328.0,328.0,328.0,328.0,328.0,328.0,328.0,328.0,328.0,328.0,328.0,328.0,328.0,328.0,328.0,328.0,328.0,328.0,328.0,328.0,328.0,328.0,328.0,328.0,328.0,327.964,327.964,327.964,327.964,327.964,327.964,327.964,327.964,327.964,327.201,327.201,327.201,327.201,327.201,327.201,327.201,327.201,327.201,327.201,327.201,327.201,327.201,327.201,327.201,327.201,327.201,327.201,327.201,327.201,327.201,327.201,327.201,327.201,327.201,327.201,327.201,327.201,327.201,327.201,327.201
2011-10-01,321.4,321.4,321.4,321.4,321.4,329.7,329.7,329.7,329.7,329.7,329.7,329.7,329.7,329.7,329.7,333.7,333.7,333.7,333.7,333.7,333.7,333.7,333.7,333.7,333.7,333.7,333.7,333.7,333.7,333.7,333.7,333.7,333.7,333.7,333.7,333.7,333.7,333.7,333.7,333.7,333.7,333.7,333.7,333.7,333.7,333.7,333.7,333.7,333.7,333.7,333.7,333.7,333.7,333.704,333.704,333.704,333.704,333.704,333.704,333.704,333.704,333.704,329.936,329.936,329.936,329.936,329.936,329.936,329.936,329.936,329.936,329.936,329.936,329.936,329.936,329.936,329.936,329.936,329.936,329.936,329.936,329.936,329.936,329.936,329.936,329.936,329.936,329.936,329.936,329.936,329.936,329.936,329.936
2012-01-01,325.9,325.9,325.9,325.9,325.9,340.5,340.5,340.5,340.5,340.5,340.5,340.5,340.5,340.5,340.5,339.3,339.3,339.3,339.3,339.3,339.3,339.3,339.3,339.3,339.3,339.3,339.3,334.7,334.7,334.7,334.7,334.7,334.7,334.7,334.7,334.7,334.7,334.7,334.7,334.7,334.7,334.7,334.7,334.7,334.7,334.7,334.7,334.7,334.7,334.7,334.7,334.7,334.7,334.652,334.652,334.652,334.652,334.652,334.652,334.652,334.652,334.652,330.072,330.072,330.072,330.072,330.072,330.072,330.072,330.072,330.072,330.072,330.072,330.072,330.072,330.072,330.072,330.072,330.072,330.072,330.072,330.072,330.072,330.072,330.072,330.072,330.072,330.072,330.072,330.072,330.072,330.072,330.072
2012-04-01,334.2,334.2,334.2,334.2,334.2,346.9,346.9,346.9,346.9,346.9,346.9,346.9,346.9,346.9,346.9,346.2,346.2,346.2,346.2,346.2,346.2,346.2,346.2,346.2,346.2,346.2,346.2,342.6,342.6,342.6,342.6,342.6,342.6,342.6,342.6,342.6,342.6,342.6,342.6,342.6,342.6,342.6,342.6,342.6,342.6,342.6,342.6,342.6,342.6,342.6,342.6,342.6,342.6,342.573,342.573,342.573,342.573,342.573,342.573,342.573,342.573,342.573,337.033,337.033,337.033,337.033,337.033,337.033,337.033,337.033,337.033,337.033,337.033,337.033,337.033,337.033,337.033,337.033,337.033,337.033,337.033,337.033,337.033,337.033,337.033,337.033,337.033,337.033,337.033,337.033,337.033,337.033,337.033
2012-07-01,335.0,335.0,335.0,335.0,335.0,349.2,349.2,349.2,349.2,349.2,349.2,349.2,349.2,349.2,349.2,359.4,359.4,359.4,359.4,359.4,359.4,359.4,359.4,359.4,359.4,359.4,359.4,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.033,349.033,349.033,349.033,349.033,349.033,349.033,349.033,349.033,346.232,346.232,346.232,346.232,346.232,346.232,346.232,346.232,346.232,346.232,346.232,346.232,346.232,346.232,346.232,346.232,346.232,346.232,346.232,346.232,346.232,346.232,346.232,346.232,346.232,346.232,346.232,346.232,346.232,346.232,346.232
2012-10-01,343.8,348.0,348.0,348.0,348.0,358.8,358.8,358.8,358.8,358.8,358.8,358.8,358.8,358.8,358.8,373.6,373.6,373.6,373.6,373.6,373.6,373.6,373.6,373.6,373.6,373.6,373.6,360.4,360.4,360.4,360.4,360.4,360.4,360.4,360.4,360.4,360.4,360.4,360.4,360.4,360.4,360.4,360.4,360.4,360.4,360.4,360.4,360.4,360.4,360.4,360.4,360.4,360.4,360.398,360.398,360.398,360.398,360.398,360.398,360.398,360.398,360.398,359.179,359.179,359.179,359.179,359.179,359.179,359.179,359.179,359.179,359.179,359.179,359.179,359.179,359.179,359.179,359.179,359.179,359.179,359.179,359.179,359.179,359.179,359.179,359.179,359.179,359.179,359.179,359.179,359.179,359.179,359.179
2013-01-01,,,357.8,359.9,364.7,377.1,377.1,377.1,377.1,377.1,377.1,377.1,377.1,377.1,377.1,383.3,383.3,383.3,383.3,383.3,383.3,383.3,383.3,383.3,383.3,383.3,383.3,377.6,377.6,377.6,377.6,377.6,377.6,377.6,377.6,377.6,377.6,377.6,377.6,382.4,382.4,382.4,382.4,382.4,382.4,382.4,382.4,382.4,382.4,382.4,382.4,382.4,382.4,382.413,382.413,382.413,382.413,382.413,382.413,382.413,382.413,382.413,376.456,376.456,376.456,376.456,376.456,376.456,376.456,376.456,376.456,376.456,376.456,376.456,376.456,376.456,376.456,376.456,376.456,376.456,376.456,376.456,376.456,376.456,376.456,376.456,376.456,376.456,376.456,376.456,376.456,376.456,376.456
2013-04-01,,,,,,392.7,393.1,393.1,393.1,393.1,393.1,393.1,393.1,393.1,393.1,381.7,381.7,381.7,381.7,381.7,381.7,381.7,381.7,381.7,381.7,381.7,381.7,386.4,386.4,386.4,386.4,386.4,386.4,386.4,386.4,386.4,386.4,386.4,386.4,385.9,385.9,385.9,385.9,385.9,385.9,385.9,385.9,385.9,385.9,385.9,385.9,385.9,385.9,385.91,385.91,385.91,385.91,385.91,385.91,385.91,385.91,385.91,386.084,386.084,386.084,386.084,386.084,386.084,386.084,386.084,386.084,386.084,386.084,386.084,386.084,386.084,386.084,386.084,386.084,386.084,386.084,386.084,386.084,386.084,386.084,386.084,386.084,386.084,386.084,386.084,386.084,386.084,386.084
2013-07-01,,,,,,,,372.4,365.6,365.6,365.6,365.6,365.6,365.6,365.6,366.0,366.0,366.0,366.0,366.0,366.0,366.0,366.0,366.0,366.0,366.0,366.0,362.2,362.2,362.2,362.2,362.2,362.2,362.2,362.2,362.2,362.2,362.2,362.2,367.0,367.0,367.0,367.0,367.0,367.0,367.0,367.0,367.0,367.0,367.0,367.0,367.0,367.0,367.026,367.026,367.026,367.026,367.026,367.026,367.026,367.026,367.026,366.602,366.602,366.602,366.602,366.602,366.602,366.602,366.602,366.602,366.602,366.602,366.602,366.602,366.602,366.602,366.602,366.602,366.602,366.602,366.602,366.602,366.602,366.602,366.602,366.602,366.602,366.602,366.602,366.602,366.602,366.602
2013-10-01,,,,,,,,,,370.7,370.4,366.9,366.9,366.9,366.9,368.8,368.8,368.8,368.8,368.8,368.8,368.8,368.8,368.8,368.8,368.8,368.8,362.4,362.4,362.4,362.4,362.4,362.4,362.4,362.4,362.4,362.4,362.4,362.4,368.1,368.1,368.1,368.1,368.1,368.1,368.1,368.1,368.1,368.1,368.1,368.1,368.1,368.1,368.079,368.079,368.079,368.079,368.079,368.079,368.079,368.079,368.079,364.941,364.941,364.941,364.941,364.941,364.941,364.941,364.941,364.941,364.941,364.941,364.941,364.941,364.941,364.941,364.941,364.941,364.941,364.941,364.941,364.941,364.941,364.941,364.941,364.941,364.941,364.941,364.941,364.941,364.941,364.941
2014-01-01,,,,,,,,,,,,,372.6,374.5,373.6,371.5,371.5,371.5,371.5,371.5,371.5,371.5,371.5,371.5,371.5,371.5,371.5,376.8,376.8,376.8,376.8,376.8,376.8,376.8,376.8,376.8,376.8,376.8,376.8,384.9,384.9,384.9,384.9,384.9,384.9,384.9,384.9,384.9,384.9,384.9,382.4,382.4,382.4,382.436,382.436,382.436,382.436,382.436,382.436,382.436,382.436,382.436,376.506,376.506,376.506,376.506,376.506,376.506,376.506,376.506,376.506,376.506,376.506,375.695,375.695,375.695,375.695,375.695,375.695,375.695,375.695,375.695,375.695,375.695,375.695,375.695,375.695,375.695,375.695,375.695,375.695,375.695,375.695
2014-04-01,,,,,,,,,,,,,,,,361.3,359.6,359.1,359.1,359.1,359.1,359.1,359.1,359.1,359.1,359.1,359.1,373.8,373.8,373.8,373.8,373.8,373.8,373.8,373.8,373.8,373.8,373.8,373.8,369.7,369.7,369.7,369.7,369.7,369.7,369.7,369.7,369.7,369.7,369.7,370.2,370.2,370.2,370.187,370.187,370.187,370.187,370.187,370.187,370.187,370.187,370.187,372.331,372.331,372.331,372.331,372.331,372.331,372.331,372.331,372.331,372.331,372.331,369.409,369.409,369.409,369.409,369.409,369.409,369.409,369.409,369.409,369.409,369.409,369.409,369.409,369.409,369.409,369.409,369.409,369.409,369.409,369.409
2014-07-01,,,,,,,,,,,,,,,,,,,365.1,365.5,366.5,366.5,366.5,366.5,366.5,366.5,366.5,385.6,385.6,385.6,385.6,385.6,385.6,385.6,385.6,385.6,385.6,385.6,385.6,387.3,387.3,387.3,387.3,387.3,387.3,387.3,387.3,387.3,387.3,387.3,383.5,383.5,383.5,383.54,383.54,383.54,383.54,383.54,383.54,383.54,383.54,383.54,386.583,386.583,386.583,386.583,386.583,386.583,386.583,386.583,386.583,386.583,386.583,385.327,385.327,385.327,385.327,385.327,385.327,385.327,385.327,385.327,385.327,385.327,385.327,385.327,385.327,385.327,385.327,385.327,385.327,385.327,385.327
2014-10-01,,,,,,,,,,,,,,,,,,,,,,375.8,376.6,377.7,377.7,377.7,377.7,397.1,397.1,397.1,397.1,397.1,397.1,397.1,397.1,397.1,397.1,397.1,397.1,396.6,396.6,396.6,396.6,396.6,396.6,396.6,396.6,396.6,396.6,396.6,394.3,394.3,394.3,394.328,394.328,394.328,394.328,394.328,394.328,394.328,394.328,394.328,393.848,393.848,393.848,393.848,393.848,393.848,393.848,393.848,393.848,393.848,393.848,392.973,392.973,392.973,392.973,392.973,392.973,392.973,392.973,392.973,392.973,392.973,392.973,392.973,392.973,392.973,392.973,392.973,392.973,392.973,392.973
2015-01-01,,,,,,,,,,,,,,,,,,,,,,,,,376.4,376.9,379.6,399.1,399.1,399.1,399.1,399.1,399.1,399.1,399.1,399.1,399.1,399.1,399.1,402.6,402.6,402.6,402.6,402.6,402.6,402.6,402.6,402.6,402.6,402.6,401.0,401.0,401.0,400.987,400.987,400.987,400.987,400.987,400.987,400.987,400.987,400.987,396.048,396.048,396.048,396.048,396.048,396.048,396.048,396.048,396.048,396.048,396.048,396.138,396.138,396.138,396.138,396.138,396.138,396.138,396.138,396.138,396.138,396.138,396.138,395.413,395.413,395.413,395.413,395.413,395.413,395.413,395.413
2015-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.0,411.1,411.4,411.4,411.4,411.4,411.4,411.4,411.4,411.4,411.4,411.4,406.5,406.5,406.5,406.5,406.5,406.5,406.5,406.5,406.5,406.5,406.5,412.2,412.2,412.2,412.244,412.244,412.244,412.244,412.244,412.244,412.244,412.244,412.244,416.281,416.281,416.281,416.281,416.281,416.281,416.281,416.281,416.281,416.281,416.281,414.641,414.641,414.641,414.641,414.641,414.641,414.641,414.641,414.641,414.641,414.641,414.641,415.287,415.287,415.287,415.287,415.287,415.287,415.287,415.287
2015-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.5,408.1,410.2,410.2,410.2,410.2,410.2,410.2,410.2,404.5,404.5,404.5,404.5,404.5,404.5,404.5,404.5,404.5,404.5,404.5,406.6,406.6,406.6,406.638,406.638,406.638,406.638,406.638,406.638,406.638,406.638,406.638,407.082,407.082,407.082,407.082,407.082,407.082,407.082,407.082,407.082,407.082,407.082,408.304,408.304,408.304,408.304,408.304,408.304,408.304,408.304,408.304,408.304,408.304,408.304,406.486,406.486,406.486,406.486,406.486,406.486,406.486,406.486
2015-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.6,416.5,417.2,417.2,417.2,417.2,410.6,410.6,410.6,410.6,410.6,410.6,410.6,410.6,410.6,410.6,410.6,417.8,417.8,417.8,417.824,417.824,417.824,417.824,417.824,417.824,417.824,417.824,417.824,408.355,408.355,408.355,408.355,408.355,408.355,408.355,408.355,408.355,408.355,408.355,409.46,409.46,409.46,409.46,409.46,409.46,409.46,409.46,409.46,409.46,409.46,409.46,412.295,412.295,412.295,412.295,412.295,412.295,412.295,412.295
2016-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.7,419.0,418.6,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,414.6,414.6,414.6,414.554,414.554,414.554,414.554,414.554,414.554,414.554,414.554,414.554,397.875,397.875,397.875,397.875,397.875,397.875,397.875,397.875,397.875,397.875,397.875,397.578,397.578,397.578,397.578,397.578,397.578,397.578,397.578,397.578,397.578,397.578,397.578,398.284,398.284,398.284,398.284,398.284,398.284,398.284,398.284
2016-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.3,408.1,407.8,407.8,407.8,407.8,407.8,407.8,407.8,407.8,407.8,412.8,412.8,412.8,412.788,412.788,412.788,412.788,412.788,412.788,412.788,412.788,412.788,411.846,411.846,411.846,411.846,411.846,411.846,411.846,411.846,411.846,411.846,411.846,410.197,410.197,410.197,410.197,410.197,410.197,410.197,410.197,410.197,410.197,410.197,410.197,408.439,408.439,408.439,408.439,408.439,408.439,408.439,408.439
2016-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.8,417.7,415.5,415.5,415.5,415.5,415.5,415.5,425.9,425.9,425.9,425.892,425.892,425.892,425.892,425.892,425.892,425.892,425.892,425.892,417.082,417.082,417.082,417.082,417.082,417.082,417.082,417.082,417.082,417.082,417.082,416.947,416.947,416.947,416.947,416.947,416.947,416.947,416.947,416.947,416.947,416.947,416.947,417.227,417.227,417.227,417.227,417.227,417.227,417.227,417.227
2016-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.1,415.7,414.6,414.6,414.6,425.2,425.2,425.2,425.198,425.198,425.198,425.198,425.198,425.198,425.198,425.198,425.198,407.605,407.605,407.605,407.605,407.605,407.605,407.605,407.605,407.605,407.605,407.605,413.451,413.451,413.451,413.451,413.451,413.451,413.451,413.451,413.451,413.451,413.451,413.451,415.79,415.79,415.79,415.79,415.79,415.79,415.79,415.79
2017-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.7,429.9,444.8,444.8,444.8,444.786,444.786,444.786,444.786,444.786,444.786,444.786,444.786,444.786,416.764,416.764,416.764,416.764,416.764,416.764,416.764,416.764,416.764,416.764,416.764,419.941,419.941,419.941,419.941,419.941,419.941,419.941,419.941,419.941,419.941,419.941,419.941,420.011,420.011,420.011,420.011,420.011,420.011,420.011,420.011
2017-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.0,423.5,421.4,421.418,421.418,421.418,421.418,421.418,421.418,421.418,421.418,421.418,407.919,407.919,407.919,407.919,407.919,407.919,407.919,407.919,407.919,407.919,407.919,414.216,414.216,414.216,414.216,414.216,414.216,414.216,414.216,414.216,414.216,414.216,414.216,403.917,403.917,403.917,403.917,403.917,403.917,403.917,403.917
2017-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444.525,445.636,444.37,444.37,444.37,444.37,444.37,444.37,444.37,422.571,422.571,422.571,422.571,422.571,422.571,422.571,422.571,422.571,422.571,422.571,427.703,427.703,427.703,427.703,427.703,427.703,427.703,427.703,427.703,427.703,427.703,427.703,427.338,427.338,427.338,427.338,427.338,427.338,427.338,427.338
2017-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468.519,470.462,468.543,468.543,468.543,468.543,437.599,437.599,437.599,437.599,437.599,437.599,437.599,437.599,437.599,437.599,437.599,468.814,468.814,468.814,468.814,468.814,468.814,468.814,468.814,468.814,468.814,468.814,468.814,477.049,477.049,477.049,477.049,477.049,477.049,477.049,477.049
2018-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.82,481.445,482.373,446.057,446.057,446.057,446.057,446.057,446.057,446.057,446.057,446.057,446.057,446.057,469.606,469.606,469.606,469.606,469.606,469.606,469.606,469.606,469.606,469.606,469.606,469.606,486.98,486.98,486.98,486.98,486.98,486.98,486.98,486.98
2018-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.472,436.77,436.065,436.065,436.065,436.065,436.065,436.065,436.065,436.065,436.065,458.261,458.261,458.261,458.261,458.261,458.261,458.261,458.261,458.261,458.261,458.261,458.261,455.469,455.469,455.469,455.469,455.469,455.469,455.469,455.469
2018-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437.101,439.694,439.593,439.593,439.593,439.593,439.593,439.593,458.204,458.204,458.204,458.204,458.204,458.204,458.204,458.204,458.204,458.204,458.204,458.204,472.175,472.175,472.175,472.175,472.175,472.175,472.175,472.175
2018-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.552,422.797,422.797,422.797,422.797,443.562,443.562,443.562,443.562,443.562,443.562,443.562,443.562,443.562,443.562,443.562,443.562,456.502,456.502,456.502,456.502,456.502,456.502,456.502,456.502
