observation_date,W255RC1Q027SBEA_20130228,W255RC1Q027SBEA_20130328,W255RC1Q027SBEA_20130426,W255RC1Q027SBEA_20130530,W255RC1Q027SBEA_20130626,W255RC1Q027SBEA_20130731,W255RC1Q027SBEA_20130829,W255RC1Q027SBEA_20130926,W255RC1Q027SBEA_20131107,W255RC1Q027SBEA_20131205,W255RC1Q027SBEA_20131220,W255RC1Q027SBEA_20140130,W255RC1Q027SBEA_20140228,W255RC1Q027SBEA_20140327,W255RC1Q027SBEA_20140430,W255RC1Q027SBEA_20140529,W255RC1Q027SBEA_20140625,W255RC1Q027SBEA_20140730,W255RC1Q027SBEA_20140828,W255RC1Q027SBEA_20140926,W255RC1Q027SBEA_20141030,W255RC1Q027SBEA_20141125,W255RC1Q027SBEA_20141223,W255RC1Q027SBEA_20150130,W255RC1Q027SBEA_20150227,W255RC1Q027SBEA_20150327,W255RC1Q027SBEA_20150429,W255RC1Q027SBEA_20150529,W255RC1Q027SBEA_20150624,W255RC1Q027SBEA_20150730,W255RC1Q027SBEA_20150827,W255RC1Q027SBEA_20150925,W255RC1Q027SBEA_20151029,W255RC1Q027SBEA_20151124,W255RC1Q027SBEA_20151222,W255RC1Q027SBEA_20160129,W255RC1Q027SBEA_20160226,W255RC1Q027SBEA_20160325,W255RC1Q027SBEA_20160428,W255RC1Q027SBEA_20160527,W255RC1Q027SBEA_20160628,W255RC1Q027SBEA_20160729,W255RC1Q027SBEA_20160826,W255RC1Q027SBEA_20160929,W255RC1Q027SBEA_20161028,W255RC1Q027SBEA_20161129,W255RC1Q027SBEA_20161222,W255RC1Q027SBEA_20170127,W255RC1Q027SBEA_20170228,W255RC1Q027SBEA_20170330,W255RC1Q027SBEA_20170428,W255RC1Q027SBEA_20170526,W255RC1Q027SBEA_20170629,W255RC1Q027SBEA_20170728,W255RC1Q027SBEA_20170830,W255RC1Q027SBEA_20170928,W255RC1Q027SBEA_20171027,W255RC1Q027SBEA_20171129,W255RC1Q027SBEA_20171221,W255RC1Q027SBEA_20180126,W255RC1Q027SBEA_20180228,W255RC1Q027SBEA_20180328,W255RC1Q027SBEA_20180427,W255RC1Q027SBEA_20180530,W255RC1Q027SBEA_20180628,W255RC1Q027SBEA_20180727,W255RC1Q027SBEA_20180829,W255RC1Q027SBEA_20180927,W255RC1Q027SBEA_20181026,W255RC1Q027SBEA_20181128,W255RC1Q027SBEA_20181221,W255RC1Q027SBEA_20190228,W255RC1Q027SBEA_20190328,W255RC1Q027SBEA_20190426,W255RC1Q027SBEA_20190530,W255RC1Q027SBEA_20190627,W255RC1Q027SBEA_20190726,W255RC1Q027SBEA_20190829,W255RC1Q027SBEA_20190926,W255RC1Q027SBEA_20191030,W255RC1Q027SBEA_20191127,W255RC1Q027SBEA_20191220,W255RC1Q027SBEA_20200130,W255RC1Q027SBEA_20200227,W255RC1Q027SBEA_20200326,W255RC1Q027SBEA_20200429,W255RC1Q027SBEA_20200528,W255RC1Q027SBEA_20200625,W255RC1Q027SBEA_20200730,W255RC1Q027SBEA_20200827,W255RC1Q027SBEA_20200930,W255RC1Q027SBEA_20201029,W255RC1Q027SBEA_20201125,W255RC1Q027SBEA_20201222,W255RC1Q027SBEA_20210128,W255RC1Q027SBEA_20210225
1960-01-01,10.2,10.2,10.2,10.2,10.2,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.272,10.272,10.272,10.272,10.272,10.272,10.272,10.272,10.272,9.799,9.799,9.799,9.799,9.799,9.799,9.799,9.799,9.799,9.799,9.799,9.799,9.799,9.799,9.799,9.799,9.799,9.799,9.799,9.799,9.799,9.799,9.799,9.799,9.799,9.799,9.799,9.799,9.799,9.799,9.799
1960-04-01,10.1,10.1,10.1,10.1,10.1,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.25,10.25,10.25,10.25,10.25,10.25,10.25,10.25,10.25,9.862,9.862,9.862,9.862,9.862,9.862,9.862,9.862,9.862,9.862,9.862,9.862,9.862,9.862,9.862,9.862,9.862,9.862,9.862,9.862,9.862,9.862,9.862,9.862,9.862,9.862,9.862,9.862,9.862,9.862,9.862
1960-07-01,10.7,10.7,10.7,10.7,10.7,10.9,10.9,10.9,10.9,10.9,10.9,10.9,10.9,10.9,10.9,10.9,10.9,10.9,10.9,10.9,10.9,10.9,10.9,10.9,10.9,10.9,10.9,10.9,10.9,10.9,10.9,10.9,10.9,10.9,10.9,10.9,10.9,10.9,10.9,10.9,10.9,10.9,10.9,10.9,10.9,10.9,10.9,10.9,10.9,10.9,10.9,10.9,10.9,10.9,10.9,10.9,10.861,10.861,10.861,10.861,10.861,10.861,10.861,10.861,10.861,10.507,10.507,10.507,10.507,10.507,10.507,10.507,10.507,10.507,10.507,10.507,10.507,10.507,10.507,10.507,10.507,10.507,10.507,10.507,10.507,10.507,10.507,10.507,10.507,10.507,10.507,10.507,10.507,10.507,10.507,10.507
1960-10-01,11.2,11.2,11.2,11.2,11.2,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.306,11.306,11.306,11.306,11.306,11.306,11.306,11.306,11.306,10.934,10.934,10.934,10.934,10.934,10.934,10.934,10.934,10.934,10.934,10.934,10.934,10.934,10.934,10.934,10.934,10.934,10.934,10.934,10.934,10.934,10.934,10.934,10.934,10.934,10.934,10.934,10.934,10.934,10.934,10.934
1961-01-01,11.6,11.6,11.6,11.6,11.6,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.77,11.77,11.77,11.77,11.77,11.77,11.77,11.77,11.77,11.34,11.34,11.34,11.34,11.34,11.34,11.34,11.34,11.34,11.34,11.34,11.34,11.34,11.34,11.34,11.34,11.34,11.34,11.34,11.34,11.34,11.34,11.34,11.34,11.34,11.34,11.34,11.34,11.34,11.34,11.34
1961-04-01,12.2,12.2,12.2,12.2,12.2,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.333,12.333,12.333,12.333,12.333,12.333,12.333,12.333,12.333,11.851,11.851,11.851,11.851,11.851,11.851,11.851,11.851,11.851,11.851,11.851,11.851,11.851,11.851,11.851,11.851,11.851,11.851,11.851,11.851,11.851,11.851,11.851,11.851,11.851,11.851,11.851,11.851,11.851,11.851,11.851
1961-07-01,12.6,12.6,12.6,12.6,12.6,12.7,12.7,12.7,12.7,12.7,12.7,12.7,12.7,12.7,12.7,12.7,12.7,12.7,12.7,12.7,12.7,12.7,12.7,12.7,12.7,12.7,12.7,12.7,12.7,12.7,12.7,12.7,12.7,12.7,12.7,12.7,12.7,12.7,12.7,12.7,12.7,12.7,12.7,12.7,12.7,12.7,12.7,12.7,12.7,12.7,12.7,12.7,12.7,12.7,12.7,12.7,12.721,12.721,12.721,12.721,12.721,12.721,12.721,12.721,12.721,12.205,12.205,12.205,12.205,12.205,12.205,12.205,12.205,12.205,12.205,12.205,12.205,12.205,12.205,12.205,12.205,12.205,12.205,12.205,12.205,12.205,12.205,12.205,12.205,12.205,12.205,12.205,12.205,12.205,12.205,12.205
1961-10-01,13.4,13.4,13.4,13.4,13.4,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.461,13.461,13.461,13.461,13.461,13.461,13.461,13.461,13.461,12.927,12.927,12.927,12.927,12.927,12.927,12.927,12.927,12.927,12.927,12.927,12.927,12.927,12.927,12.927,12.927,12.927,12.927,12.927,12.927,12.927,12.927,12.927,12.927,12.927,12.927,12.927,12.927,12.927,12.927,12.927
1962-01-01,13.1,13.1,13.1,13.1,13.1,13.3,13.3,13.3,13.3,13.3,13.3,13.3,13.3,13.3,13.3,13.3,13.3,13.3,13.3,13.3,13.3,13.3,13.3,13.3,13.3,13.3,13.3,13.3,13.3,13.3,13.3,13.3,13.3,13.3,13.3,13.3,13.3,13.3,13.3,13.3,13.3,13.3,13.3,13.3,13.3,13.3,13.3,13.3,13.3,13.3,13.3,13.3,13.3,13.3,13.3,13.3,13.297,13.297,13.297,13.297,13.297,13.297,13.297,13.297,13.297,12.734,12.734,12.734,12.734,12.734,12.734,12.734,12.734,12.734,12.734,12.734,12.734,12.734,12.734,12.734,12.734,12.734,12.734,12.734,12.734,12.734,12.734,12.734,12.734,12.734,12.734,12.734,12.734,12.734,12.734,12.734
1962-04-01,14.1,14.1,14.1,14.1,14.1,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.253,14.253,14.253,14.253,14.253,14.253,14.253,14.253,14.253,13.697,13.697,13.697,13.697,13.697,13.697,13.697,13.697,13.697,13.697,13.697,13.697,13.697,13.697,13.697,13.697,13.697,13.697,13.697,13.697,13.697,13.697,13.697,13.697,13.697,13.697,13.697,13.697,13.697,13.697,13.697
1962-07-01,14.6,14.6,14.6,14.6,14.6,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.723,14.723,14.723,14.723,14.723,14.723,14.723,14.723,14.723,14.175,14.175,14.175,14.175,14.175,14.175,14.175,14.175,14.175,14.175,14.175,14.175,14.175,14.175,14.175,14.175,14.175,14.175,14.175,14.175,14.175,14.175,14.175,14.175,14.175,14.175,14.175,14.175,14.175,14.175,14.175
1962-10-01,15.0,15.0,15.0,15.0,15.0,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.123,15.123,15.123,15.123,15.123,15.123,15.123,15.123,15.123,14.587,14.587,14.587,14.587,14.587,14.587,14.587,14.587,14.587,14.587,14.587,14.587,14.587,14.587,14.587,14.587,14.587,14.587,14.587,14.587,14.587,14.587,14.587,14.587,14.587,14.587,14.587,14.587,14.587,14.587,14.587
1963-01-01,14.6,14.6,14.6,14.6,14.6,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.782,14.782,14.782,14.782,14.782,14.782,14.782,14.782,14.782,14.346,14.346,14.346,14.346,14.346,14.346,14.346,14.346,14.346,14.346,14.346,14.346,14.346,14.346,14.346,14.346,14.346,14.346,14.346,14.346,14.346,14.346,14.346,14.346,14.346,14.346,14.346,14.346,14.346,14.346,14.346
1963-04-01,14.8,14.8,14.8,14.8,14.8,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,14.982,14.982,14.982,14.982,14.982,14.982,14.982,14.982,14.982,14.542,14.542,14.542,14.542,14.542,14.542,14.542,14.542,14.542,14.542,14.542,14.542,14.542,14.542,14.542,14.542,14.542,14.542,14.542,14.542,14.542,14.542,14.542,14.542,14.542,14.542,14.542,14.542,14.542,14.542,14.542
1963-07-01,15.3,15.3,15.3,15.3,15.3,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.454,15.454,15.454,15.454,15.454,15.454,15.454,15.454,15.454,15.01,15.01,15.01,15.01,15.01,15.01,15.01,15.01,15.01,15.01,15.01,15.01,15.01,15.01,15.01,15.01,15.01,15.01,15.01,15.01,15.01,15.01,15.01,15.01,15.01,15.01,15.01,15.01,15.01,15.01,15.01
1963-10-01,15.8,15.8,15.8,15.8,15.8,15.9,15.9,15.9,15.9,15.9,15.9,15.9,15.9,15.9,15.9,15.9,15.9,15.9,15.9,15.9,15.9,15.9,15.9,15.9,15.9,15.9,15.9,15.9,15.9,15.9,15.9,15.9,15.9,15.9,15.9,15.9,15.9,15.9,15.9,15.9,15.9,15.9,15.9,15.9,15.9,15.9,15.9,15.9,15.9,15.9,15.9,15.9,15.9,15.9,15.9,15.9,15.91,15.91,15.91,15.91,15.91,15.91,15.91,15.91,15.91,15.454,15.454,15.454,15.454,15.454,15.454,15.454,15.454,15.454,15.454,15.454,15.454,15.454,15.454,15.454,15.454,15.454,15.454,15.454,15.454,15.454,15.454,15.454,15.454,15.454,15.454,15.454,15.454,15.454,15.454,15.454
1964-01-01,16.6,16.6,16.6,16.6,16.6,16.7,16.7,16.7,16.7,16.7,16.7,16.7,16.7,16.7,16.7,16.7,16.7,16.7,16.7,16.7,16.7,16.7,16.7,16.7,16.7,16.7,16.7,16.7,16.7,16.7,16.7,16.7,16.7,16.7,16.7,16.7,16.7,16.7,16.7,16.7,16.7,16.7,16.7,16.7,16.7,16.7,16.7,16.7,16.7,16.7,16.7,16.7,16.7,16.7,16.7,16.7,16.688,16.688,16.688,16.688,16.688,16.688,16.688,16.688,16.688,16.156,16.156,16.156,16.156,16.156,16.156,16.156,16.156,16.156,16.156,16.156,16.156,16.156,16.156,16.156,16.156,16.156,16.156,16.156,16.156,16.156,16.156,16.156,16.156,16.156,16.156,16.156,16.156,16.156,16.156,16.156
1964-04-01,17.1,17.1,17.1,17.1,17.1,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.258,17.258,17.258,17.258,17.258,17.258,17.258,17.258,17.258,16.712,16.712,16.712,16.712,16.712,16.712,16.712,16.712,16.712,16.712,16.712,16.712,16.712,16.712,16.712,16.712,16.712,16.712,16.712,16.712,16.712,16.712,16.712,16.712,16.712,16.712,16.712,16.712,16.712,16.712,16.712
1964-07-01,17.9,17.9,17.9,17.9,17.9,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.023,18.023,18.023,18.023,18.023,18.023,18.023,18.023,18.023,17.458,17.458,17.458,17.458,17.458,17.458,17.458,17.458,17.458,17.458,17.458,17.458,17.458,17.458,17.458,17.458,17.458,17.458,17.458,17.458,17.458,17.458,17.458,17.458,17.458,17.458,17.458,17.458,17.458,17.458,17.458
1964-10-01,18.1,18.1,18.1,18.1,18.1,18.2,18.2,18.2,18.2,18.2,18.2,18.2,18.2,18.2,18.2,18.2,18.2,18.2,18.2,18.2,18.2,18.2,18.2,18.2,18.2,18.2,18.2,18.2,18.2,18.2,18.2,18.2,18.2,18.2,18.2,18.2,18.2,18.2,18.2,18.2,18.2,18.2,18.2,18.2,18.2,18.2,18.2,18.2,18.2,18.2,18.2,18.2,18.2,18.2,18.2,18.2,18.196,18.196,18.196,18.196,18.196,18.196,18.196,18.196,18.196,17.611,17.611,17.611,17.611,17.611,17.611,17.611,17.611,17.611,17.611,17.611,17.611,17.611,17.611,17.611,17.611,17.611,17.611,17.611,17.611,17.611,17.611,17.611,17.611,17.611,17.611,17.611,17.611,17.611,17.611,17.611
1965-01-01,19.0,19.0,19.0,19.0,19.0,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.136,19.136,19.136,19.136,19.136,19.136,19.136,19.136,19.136,18.557,18.557,18.557,18.557,18.557,18.557,18.557,18.557,18.557,18.557,18.557,18.557,18.557,18.557,18.557,18.557,18.557,18.557,18.557,18.557,18.557,18.557,18.557,18.557,18.557,18.557,18.557,18.557,18.557,18.557,18.557
1965-04-01,19.5,19.5,19.5,19.5,19.5,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.577,19.577,19.577,19.577,19.577,19.577,19.577,19.577,19.577,18.981,18.981,18.981,18.981,18.981,18.981,18.981,18.981,18.981,18.981,18.981,18.981,18.981,18.981,18.981,18.981,18.981,18.981,18.981,18.981,18.981,18.981,18.981,18.981,18.981,18.981,18.981,18.981,18.981,18.981,18.981
1965-07-01,20.0,20.0,20.0,20.0,20.0,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.146,20.146,20.146,20.146,20.146,20.146,20.146,20.146,20.146,19.533,19.533,19.533,19.533,19.533,19.533,19.533,19.533,19.533,19.533,19.533,19.533,19.533,19.533,19.533,19.533,19.533,19.533,19.533,19.533,19.533,19.533,19.533,19.533,19.533,19.533,19.533,19.533,19.533,19.533,19.533
1965-10-01,20.0,20.0,20.0,20.0,20.0,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.143,20.143,20.143,20.143,20.143,20.143,20.143,20.143,20.143,19.505,19.505,19.505,19.505,19.505,19.505,19.505,19.505,19.505,19.505,19.505,19.505,19.505,19.505,19.505,19.505,19.505,19.505,19.505,19.505,19.505,19.505,19.505,19.505,19.505,19.505,19.505,19.505,19.505,19.505,19.505
1966-01-01,21.1,21.1,21.1,21.1,21.1,21.3,21.3,21.3,21.3,21.3,21.3,21.3,21.3,21.3,21.3,21.3,21.3,21.3,21.3,21.3,21.3,21.3,21.3,21.3,21.3,21.3,21.3,21.3,21.3,21.3,21.3,21.3,21.3,21.3,21.3,21.3,21.3,21.3,21.3,21.3,21.3,21.3,21.3,21.3,21.3,21.3,21.3,21.3,21.3,21.3,21.3,21.3,21.3,21.3,21.3,21.3,21.33,21.33,21.33,21.33,21.33,21.33,21.33,21.33,21.33,20.671,20.671,20.671,20.671,20.671,20.671,20.671,20.671,20.671,20.671,20.671,20.671,20.671,20.671,20.671,20.671,20.671,20.671,20.671,20.671,20.671,20.671,20.671,20.671,20.671,20.671,20.671,20.671,20.671,20.671,20.671
1966-04-01,21.9,21.9,21.9,21.9,21.9,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.005,22.005,22.005,22.005,22.005,22.005,22.005,22.005,22.005,21.327,21.327,21.327,21.327,21.327,21.327,21.327,21.327,21.327,21.327,21.327,21.327,21.327,21.327,21.327,21.327,21.327,21.327,21.327,21.327,21.327,21.327,21.327,21.327,21.327,21.327,21.327,21.327,21.327,21.327,21.327
1966-07-01,22.7,22.7,22.7,22.7,22.7,22.8,22.8,22.8,22.8,22.8,22.8,22.8,22.8,22.8,22.8,22.8,22.8,22.8,22.8,22.8,22.8,22.8,22.8,22.8,22.8,22.8,22.8,22.8,22.8,22.8,22.8,22.8,22.8,22.8,22.8,22.8,22.8,22.8,22.8,22.8,22.8,22.8,22.8,22.8,22.8,22.8,22.8,22.8,22.8,22.8,22.8,22.8,22.8,22.8,22.8,22.8,22.829,22.829,22.829,22.829,22.829,22.829,22.829,22.829,22.829,22.141,22.141,22.141,22.141,22.141,22.141,22.141,22.141,22.141,22.141,22.141,22.141,22.141,22.141,22.141,22.141,22.141,22.141,22.141,22.141,22.141,22.141,22.141,22.141,22.141,22.141,22.141,22.141,22.141,22.141,22.141
1966-10-01,23.8,23.8,23.8,23.8,23.8,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.887,23.887,23.887,23.887,23.887,23.887,23.887,23.887,23.887,23.201,23.201,23.201,23.201,23.201,23.201,23.201,23.201,23.201,23.201,23.201,23.201,23.201,23.201,23.201,23.201,23.201,23.201,23.201,23.201,23.201,23.201,23.201,23.201,23.201,23.201,23.201,23.201,23.201,23.201,23.201
1967-01-01,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.707,24.707,24.707,24.707,24.707,24.707,24.707,24.707,24.707,23.957,23.957,23.957,23.957,23.957,23.957,23.957,23.957,23.957,23.957,23.957,23.957,23.957,23.957,23.957,23.957,23.957,23.957,23.957,23.957,23.957,23.957,23.957,23.957,23.957,23.957,23.957,23.957,23.957,23.957,23.957
1967-04-01,25.5,25.5,25.5,25.5,25.5,25.6,25.6,25.6,25.6,25.6,25.6,25.6,25.6,25.6,25.6,25.6,25.6,25.6,25.6,25.6,25.6,25.6,25.6,25.6,25.6,25.6,25.6,25.6,25.6,25.6,25.6,25.6,25.6,25.6,25.6,25.6,25.6,25.6,25.6,25.6,25.6,25.6,25.6,25.6,25.6,25.6,25.6,25.6,25.6,25.6,25.6,25.6,25.6,25.6,25.6,25.6,25.583,25.583,25.583,25.583,25.583,25.583,25.583,25.583,25.583,24.843,24.843,24.843,24.843,24.843,24.843,24.843,24.843,24.843,24.843,24.843,24.843,24.843,24.843,24.843,24.843,24.843,24.843,24.843,24.843,24.843,24.843,24.843,24.843,24.843,24.843,24.843,24.843,24.843,24.843,24.843
1967-07-01,25.8,25.8,25.8,25.8,25.8,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,25.966,25.966,25.966,25.966,25.966,25.966,25.966,25.966,25.966,25.244,25.244,25.244,25.244,25.244,25.244,25.244,25.244,25.244,25.244,25.244,25.244,25.244,25.244,25.244,25.244,25.244,25.244,25.244,25.244,25.244,25.244,25.244,25.244,25.244,25.244,25.244,25.244,25.244,25.244,25.244
