observation_date,COMPNFB_19970311,COMPNFB_19970507,COMPNFB_19970618,COMPNFB_19970812,COMPNFB_19970909,COMPNFB_19971113,COMPNFB_19971204,COMPNFB_19980210,COMPNFB_19980310,COMPNFB_19980507,COMPNFB_19980604,COMPNFB_19980811,COMPNFB_19980903,COMPNFB_19981110,COMPNFB_19990209,COMPNFB_19990511,COMPNFB_19990805,COMPNFB_19991112,COMPNFB_20000208,COMPNFB_20000307,COMPNFB_20000504,COMPNFB_20000808,COMPNFB_20001102,COMPNFB_20010207,COMPNFB_20010508,COMPNFB_20010807,COMPNFB_20010905,COMPNFB_20011107,COMPNFB_20011206,COMPNFB_20020206,COMPNFB_20020507,COMPNFB_20020531,COMPNFB_20020809,COMPNFB_20020905,COMPNFB_20021107,COMPNFB_20021204,COMPNFB_20030206,COMPNFB_20030501,COMPNFB_20030807,COMPNFB_20030904,COMPNFB_20031106,COMPNFB_20040205,COMPNFB_20040304,COMPNFB_20040506,COMPNFB_20040603,COMPNFB_20040810,COMPNFB_20040902,COMPNFB_20041013,COMPNFB_20041104,COMPNFB_20041207,COMPNFB_20050203,COMPNFB_20050303,COMPNFB_20050505,COMPNFB_20050602,COMPNFB_20050809,COMPNFB_20050907,COMPNFB_20051103,COMPNFB_20051206,COMPNFB_20060202,COMPNFB_20060307,COMPNFB_20060504,COMPNFB_20060601,COMPNFB_20060808,COMPNFB_20060906,COMPNFB_20061102,COMPNFB_20061205,COMPNFB_20070207,COMPNFB_20070306,COMPNFB_20070503,COMPNFB_20070606,COMPNFB_20070807,COMPNFB_20070906,COMPNFB_20071107,COMPNFB_20071205,COMPNFB_20080206,COMPNFB_20080305,COMPNFB_20080507,COMPNFB_20080604,COMPNFB_20080808,COMPNFB_20080904,COMPNFB_20081106,COMPNFB_20081203,COMPNFB_20090205,COMPNFB_20090305,COMPNFB_20090507,COMPNFB_20090604,COMPNFB_20090811,COMPNFB_20090902,COMPNFB_20091105,COMPNFB_20091203,COMPNFB_20100204,COMPNFB_20100304,COMPNFB_20100506,COMPNFB_20100603,COMPNFB_20100810,COMPNFB_20100902,COMPNFB_20101104,COMPNFB_20101201,COMPNFB_20110203,COMPNFB_20110303,COMPNFB_20110505,COMPNFB_20110602,COMPNFB_20110809,COMPNFB_20110901,COMPNFB_20111103,COMPNFB_20111130,COMPNFB_20120202,COMPNFB_20120307,COMPNFB_20120503,COMPNFB_20120606,COMPNFB_20120808,COMPNFB_20120905,COMPNFB_20121101,COMPNFB_20121205,COMPNFB_20130207,COMPNFB_20130307,COMPNFB_20130502,COMPNFB_20130605,COMPNFB_20130816,COMPNFB_20130905,COMPNFB_20131114,COMPNFB_20131216,COMPNFB_20140206,COMPNFB_20140306,COMPNFB_20140507,COMPNFB_20140604,COMPNFB_20140808,COMPNFB_20140904,COMPNFB_20141106,COMPNFB_20141203,COMPNFB_20150205,COMPNFB_20150305,COMPNFB_20150506,COMPNFB_20150604,COMPNFB_20150811,COMPNFB_20150902,COMPNFB_20151105,COMPNFB_20151202,COMPNFB_20160204,COMPNFB_20160303,COMPNFB_20160504,COMPNFB_20160607,COMPNFB_20160809,COMPNFB_20160901,COMPNFB_20161103,COMPNFB_20161206,COMPNFB_20170202,COMPNFB_20170308,COMPNFB_20170504,COMPNFB_20170605,COMPNFB_20170809,COMPNFB_20170907,COMPNFB_20171102,COMPNFB_20171206,COMPNFB_20180201,COMPNFB_20180307,COMPNFB_20180503,COMPNFB_20180606,COMPNFB_20180815,COMPNFB_20180906,COMPNFB_20181101,COMPNFB_20181206,COMPNFB_20190206,COMPNFB_20190307,COMPNFB_20190502,COMPNFB_20190606,COMPNFB_20190815,COMPNFB_20190905,COMPNFB_20191106,COMPNFB_20191210,COMPNFB_20200206,COMPNFB_20200305,COMPNFB_20200507
1977-10-01,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.2,42.2,42.2,42.2,42.2,42.2,42.2,42.3,42.3,42.3,42.3,42.3,42.3,42.3,42.3,42.3,42.3,42.3,42.3,42.319,42.319,42.314,42.314,42.314,42.314,42.314,42.314,42.314,42.314,42.314,42.314,42.314,42.314,42.314,42.314,42.314,42.314,42.314,42.314,42.314,42.314,42.314,42.314,42.314,42.314,42.314,42.314,42.314,42.39,42.39,42.39,42.39,42.39,42.39,42.39,42.39,26.073,26.073,26.073,26.073,26.073,26.073,26.073,26.073,26.075,26.075,26.075,26.075,26.075,26.075,26.075,26.075,26.075,26.075,26.075,26.075,26.075,26.082,26.082,26.082,22.918,22.918,22.918,22.918,22.918,22.947,22.947,22.947,22.947,22.947,22.947,22.947,22.947,22.946,22.946,22.946,22.946,22.946,22.946,22.946,22.946,22.953,22.953,22.953,22.97,22.97,22.97,22.97,22.97,22.998,22.998,22.998,22.998,22.998,22.998,22.998,22.998,23.0,23.0,23.0,21.522,21.522,21.522,21.522,21.522,21.506,21.506,21.506,21.482,21.482,21.482,21.482,21.482,21.478,21.478
1978-01-01,43.9,43.9,43.9,43.9,43.9,43.9,43.9,43.9,43.9,43.9,43.9,43.9,43.9,43.9,43.9,43.9,43.9,43.7,43.7,43.7,43.7,43.7,43.7,43.7,43.7,43.7,43.7,43.7,43.7,43.7,43.7,43.7,43.7,43.7,43.7,43.7,43.7,43.7,43.5,43.5,43.5,43.4,43.4,43.4,43.4,43.5,43.5,43.5,43.5,43.5,43.5,43.5,43.5,43.5,43.5,43.5,43.5,43.537,43.537,43.531,43.531,43.531,43.531,43.531,43.531,43.531,43.531,43.531,43.531,43.531,43.531,43.531,43.531,43.531,43.531,43.532,43.532,43.532,43.532,43.532,43.532,43.532,43.532,43.532,43.532,43.532,43.889,43.889,43.889,43.889,43.889,43.889,43.889,43.889,26.995,26.995,26.995,26.995,26.995,26.995,26.995,26.995,26.996,26.996,26.996,26.996,26.996,26.996,26.996,26.996,26.996,26.996,26.996,26.996,26.996,27.004,27.004,27.004,23.691,23.691,23.691,23.691,23.691,23.721,23.721,23.721,23.721,23.721,23.721,23.721,23.721,23.721,23.721,23.721,23.721,23.721,23.721,23.721,23.721,23.728,23.728,23.728,23.742,23.742,23.742,23.742,23.742,23.771,23.771,23.771,23.771,23.771,23.771,23.771,23.771,23.773,23.773,23.773,22.091,22.091,22.091,22.091,22.091,22.076,22.076,22.076,22.052,22.052,22.052,22.052,22.052,22.048,22.048
1978-04-01,44.7,44.7,44.6,44.6,44.6,44.6,44.6,44.6,44.6,44.6,44.6,44.6,44.6,44.6,44.6,44.6,44.6,44.4,44.4,44.4,44.4,44.4,44.4,44.4,44.4,44.4,44.4,44.4,44.4,44.4,44.4,44.4,44.4,44.4,44.4,44.4,44.4,44.4,44.2,44.2,44.2,44.1,44.1,44.1,44.1,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.291,44.291,44.285,44.285,44.285,44.285,44.285,44.285,44.285,44.285,44.285,44.285,44.285,44.285,44.285,44.285,44.285,44.285,44.286,44.286,44.286,44.286,44.286,44.286,44.286,44.286,44.286,44.286,44.286,44.373,44.373,44.373,44.373,44.373,44.373,44.373,44.373,27.293,27.293,27.293,27.293,27.293,27.293,27.293,27.293,27.294,27.294,27.294,27.294,27.294,27.294,27.294,27.294,27.294,27.294,27.294,27.294,27.294,27.302,27.302,27.302,23.949,23.949,23.949,23.949,23.949,23.979,23.979,23.979,23.979,23.979,23.979,23.979,23.979,23.979,23.979,23.979,23.979,23.979,23.979,23.979,23.979,23.986,23.986,23.986,24.003,24.003,24.003,24.003,24.003,24.033,24.033,24.033,24.033,24.033,24.033,24.033,24.033,24.035,24.035,24.035,22.47,22.47,22.47,22.47,22.47,22.454,22.454,22.454,22.43,22.43,22.43,22.43,22.43,22.426,22.426
1978-07-01,45.6,45.6,45.6,45.6,45.6,45.6,45.6,45.6,45.6,45.6,45.6,45.6,45.6,45.6,45.6,45.6,45.6,45.4,45.4,45.4,45.4,45.3,45.3,45.3,45.3,45.3,45.3,45.3,45.3,45.3,45.3,45.3,45.3,45.3,45.3,45.3,45.3,45.3,45.1,45.1,45.1,45.0,45.0,45.0,45.0,45.1,45.1,45.1,45.1,45.1,45.1,45.1,45.1,45.1,45.1,45.1,45.1,45.127,45.127,45.121,45.121,45.121,45.121,45.121,45.121,45.121,45.121,45.121,45.121,45.121,45.121,45.121,45.121,45.121,45.121,45.122,45.122,45.122,45.122,45.122,45.122,45.122,45.122,45.122,45.122,45.122,45.054,45.054,45.054,45.054,45.054,45.054,45.054,45.054,27.711,27.711,27.711,27.711,27.711,27.711,27.711,27.711,27.713,27.713,27.713,27.713,27.713,27.713,27.713,27.713,27.713,27.713,27.713,27.713,27.713,27.721,27.721,27.721,24.312,24.312,24.312,24.312,24.312,24.342,24.342,24.342,24.342,24.342,24.342,24.342,24.342,24.342,24.342,24.342,24.342,24.342,24.342,24.342,24.342,24.349,24.349,24.349,24.368,24.368,24.368,24.368,24.368,24.398,24.398,24.398,24.398,24.398,24.398,24.398,24.398,24.4,24.4,24.4,22.9,22.9,22.9,22.9,22.9,22.883,22.883,22.883,22.858,22.858,22.858,22.858,22.858,22.854,22.854
1978-10-01,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.5,46.5,46.5,46.5,46.4,46.4,46.4,46.4,46.4,46.4,46.4,46.4,46.4,46.4,46.4,46.4,46.4,46.4,46.4,46.4,46.4,46.1,46.1,46.1,46.1,46.1,46.1,46.1,46.2,46.2,46.2,46.2,46.2,46.2,46.2,46.2,46.2,46.2,46.2,46.2,46.21,46.21,46.204,46.204,46.204,46.204,46.204,46.204,46.204,46.204,46.204,46.204,46.204,46.204,46.204,46.204,46.204,46.204,46.205,46.205,46.205,46.205,46.205,46.205,46.205,46.205,46.205,46.205,46.205,46.092,46.092,46.092,46.092,46.092,46.092,46.092,46.092,28.35,28.35,28.35,28.35,28.35,28.35,28.35,28.35,28.352,28.352,28.352,28.352,28.352,28.352,28.352,28.352,28.352,28.352,28.352,28.352,28.352,28.36,28.36,28.36,24.883,24.883,24.883,24.883,24.883,24.914,24.914,24.914,24.914,24.914,24.914,24.914,24.914,24.914,24.914,24.914,24.914,24.914,24.914,24.914,24.914,24.921,24.921,24.921,24.941,24.941,24.941,24.941,24.941,24.971,24.971,24.971,24.971,24.971,24.971,24.971,24.971,24.973,24.973,24.973,23.47,23.47,23.47,23.47,23.47,23.452,23.452,23.452,23.427,23.427,23.427,23.427,23.427,23.423,23.423
1979-01-01,47.9,47.9,47.8,47.8,47.8,47.8,47.8,47.8,47.8,47.8,47.8,47.9,47.9,47.9,47.9,47.9,47.9,47.7,47.7,47.7,47.7,47.6,47.6,47.6,47.6,47.6,47.6,47.6,47.6,47.6,47.6,47.6,47.6,47.6,47.6,47.6,47.6,47.6,47.4,47.4,47.4,47.3,47.3,47.3,47.3,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.49,47.49,47.484,47.484,47.484,47.484,47.484,47.484,47.484,47.484,47.484,47.484,47.484,47.484,47.484,47.484,47.484,47.484,47.484,47.484,47.484,47.484,47.484,47.484,47.484,47.484,47.484,47.484,47.484,47.443,47.443,47.443,47.443,47.443,47.443,47.443,47.443,29.181,29.181,29.181,29.181,29.181,29.181,29.181,29.181,29.182,29.182,29.182,29.182,29.182,29.182,29.182,29.182,29.182,29.182,29.182,29.182,29.182,29.191,29.191,29.191,25.63,25.63,25.63,25.63,25.63,25.662,25.662,25.662,25.662,25.662,25.662,25.662,25.662,25.662,25.662,25.662,25.662,25.662,25.662,25.662,25.662,25.669,25.669,25.669,25.689,25.689,25.689,25.689,25.689,25.72,25.72,25.72,25.72,25.72,25.72,25.72,25.72,25.722,25.722,25.722,24.074,24.074,24.074,24.074,24.074,24.056,24.056,24.056,24.029,24.029,24.029,24.029,24.029,24.025,24.025
1979-04-01,48.9,48.9,48.9,48.9,48.9,48.9,48.9,48.9,48.9,48.9,48.9,48.9,48.9,48.9,48.9,48.9,48.9,48.7,48.7,48.7,48.7,48.7,48.7,48.7,48.7,48.7,48.7,48.7,48.7,48.7,48.7,48.7,48.7,48.7,48.7,48.7,48.7,48.7,48.4,48.4,48.4,48.3,48.3,48.3,48.3,48.5,48.5,48.5,48.5,48.5,48.5,48.5,48.5,48.5,48.5,48.5,48.5,48.489,48.489,48.483,48.483,48.483,48.483,48.483,48.483,48.483,48.483,48.483,48.483,48.483,48.483,48.483,48.483,48.483,48.483,48.483,48.483,48.483,48.483,48.483,48.483,48.483,48.483,48.483,48.483,48.483,48.481,48.481,48.481,48.481,48.481,48.481,48.481,48.481,29.819,29.819,29.819,29.819,29.819,29.819,29.819,29.819,29.821,29.821,29.821,29.821,29.821,29.821,29.821,29.821,29.821,29.821,29.821,29.821,29.821,29.83,29.83,29.83,26.195,26.195,26.195,26.195,26.195,26.227,26.227,26.227,26.228,26.228,26.228,26.228,26.228,26.227,26.227,26.227,26.227,26.227,26.227,26.227,26.227,26.235,26.235,26.235,26.254,26.254,26.254,26.254,26.254,26.287,26.287,26.287,26.287,26.287,26.287,26.287,26.287,26.288,26.288,26.288,24.601,24.601,24.601,24.601,24.601,24.608,24.608,24.608,24.581,24.581,24.581,24.581,24.581,24.577,24.577
1979-07-01,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,49.8,49.8,49.8,49.8,49.8,49.8,49.8,49.8,49.8,49.8,49.8,49.8,49.8,49.8,49.8,49.7,49.7,49.7,49.7,49.7,49.7,49.5,49.5,49.5,49.4,49.4,49.4,49.4,49.6,49.6,49.6,49.6,49.6,49.6,49.6,49.6,49.6,49.6,49.6,49.6,49.573,49.573,49.566,49.566,49.566,49.566,49.566,49.566,49.566,49.566,49.566,49.566,49.566,49.566,49.566,49.566,49.566,49.566,49.567,49.567,49.567,49.567,49.567,49.567,49.567,49.567,49.567,49.567,49.567,49.589,49.589,49.589,49.589,49.589,49.589,49.589,49.589,30.501,30.501,30.501,30.501,30.501,30.501,30.501,30.501,30.502,30.502,30.502,30.502,30.502,30.502,30.502,30.502,30.502,30.502,30.502,30.502,30.502,30.511,30.511,30.511,26.803,26.803,26.803,26.803,26.803,26.836,26.836,26.836,26.836,26.836,26.836,26.836,26.836,26.836,26.836,26.836,26.836,26.836,26.836,26.836,26.836,26.843,26.843,26.843,26.863,26.863,26.863,26.863,26.863,26.896,26.896,26.896,26.896,26.896,26.896,26.896,26.896,26.897,26.897,26.897,25.169,25.169,25.169,25.169,25.169,25.154,25.154,25.154,25.126,25.126,25.126,25.126,25.126,25.122,25.122
1979-10-01,51.3,51.3,51.2,51.2,51.2,51.2,51.2,51.2,51.2,51.2,51.2,51.3,51.3,51.3,51.3,51.3,51.3,51.1,51.1,51.1,51.1,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,50.7,50.7,50.7,50.6,50.6,50.6,50.6,50.8,50.8,50.8,50.8,50.8,50.8,50.8,50.8,50.8,50.8,50.8,50.8,50.83,50.83,50.824,50.824,50.824,50.824,50.824,50.824,50.824,50.824,50.824,50.824,50.824,50.824,50.824,50.824,50.824,50.824,50.824,50.824,50.824,50.824,50.824,50.824,50.824,50.824,50.824,50.824,50.824,50.839,50.839,50.839,50.839,50.839,50.839,50.839,50.839,31.27,31.27,31.27,31.27,31.27,31.27,31.27,31.27,31.272,31.272,31.272,31.272,31.272,31.272,31.272,31.272,31.272,31.272,31.272,31.272,31.272,31.281,31.281,31.281,27.493,27.493,27.493,27.493,27.493,27.526,27.526,27.526,27.526,27.526,27.526,27.526,27.526,27.526,27.526,27.526,27.526,27.526,27.526,27.526,27.526,27.534,27.534,27.534,27.554,27.554,27.554,27.554,27.554,27.588,27.588,27.588,27.588,27.588,27.588,27.588,27.588,27.59,27.59,27.59,25.813,25.813,25.813,25.813,25.813,25.793,25.793,25.793,25.765,25.765,25.765,25.765,25.765,25.76,25.76
1980-01-01,52.7,52.7,52.6,52.6,52.6,52.6,52.6,52.6,52.6,52.6,52.6,52.7,52.7,52.7,52.7,52.7,52.7,52.5,52.5,52.5,52.5,52.4,52.4,52.4,52.4,52.4,52.4,52.4,52.4,52.4,52.4,52.4,52.4,52.4,52.4,52.4,52.4,52.4,52.2,52.2,52.2,52.1,52.1,52.1,52.1,52.3,52.3,52.3,52.3,52.3,52.3,52.3,52.3,52.3,52.3,52.3,52.3,52.307,52.307,52.301,52.301,52.301,52.301,52.301,52.301,52.301,52.301,52.301,52.301,52.301,52.301,52.301,52.301,52.301,52.301,52.301,52.301,52.301,52.301,52.301,52.301,52.301,52.301,52.301,52.301,52.301,52.281,52.281,52.281,52.281,52.281,52.281,52.281,52.281,32.157,32.157,32.157,32.157,32.157,32.157,32.157,32.157,32.159,32.159,32.159,32.159,32.159,32.159,32.159,32.159,32.159,32.159,32.159,32.159,32.159,32.168,32.168,32.168,28.276,28.276,28.276,28.276,28.276,28.311,28.311,28.311,28.311,28.311,28.311,28.311,28.311,28.311,28.311,28.311,28.311,28.311,28.311,28.311,28.311,28.319,28.319,28.319,28.339,28.339,28.339,28.339,28.339,28.374,28.374,28.374,28.374,28.374,28.374,28.374,28.374,28.376,28.376,28.376,26.536,26.536,26.536,26.536,26.536,26.519,26.519,26.519,26.49,26.49,26.49,26.49,26.49,26.485,26.485
1980-04-01,54.2,54.2,54.2,54.2,54.2,54.2,54.2,54.2,54.2,54.2,54.2,54.2,54.2,54.2,54.2,54.2,54.2,54.0,54.0,54.0,54.0,53.9,53.9,53.9,53.9,53.9,53.9,53.9,53.9,53.9,53.9,53.9,53.9,53.9,53.9,53.9,53.9,53.9,53.6,53.6,53.6,53.6,53.6,53.6,53.6,53.7,53.7,53.7,53.7,53.7,53.7,53.7,53.7,53.7,53.7,53.7,53.7,53.676,53.676,53.669,53.669,53.669,53.669,53.669,53.669,53.669,53.669,53.669,53.669,53.669,53.669,53.669,53.669,53.669,53.669,53.67,53.67,53.67,53.67,53.67,53.67,53.67,53.67,53.67,53.67,53.67,53.625,53.625,53.625,53.625,53.625,53.625,53.625,53.625,32.983,32.983,32.983,32.983,32.983,32.983,32.983,32.983,32.985,32.985,32.985,32.985,32.985,32.985,32.985,32.985,32.985,32.985,32.985,32.985,32.985,32.995,32.995,32.995,29.005,29.005,29.005,29.005,29.005,29.04,29.04,29.04,29.04,29.04,29.04,29.04,29.04,29.04,29.04,29.04,29.04,29.04,29.04,29.04,29.04,29.048,29.048,29.048,29.07,29.07,29.07,29.07,29.07,29.105,29.105,29.105,29.105,29.105,29.105,29.105,29.105,29.107,29.107,29.107,27.23,27.23,27.23,27.23,27.23,27.239,27.239,27.239,27.209,27.209,27.209,27.209,27.209,27.205,27.205
1980-07-01,55.6,55.6,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.6,55.6,55.6,55.6,55.6,55.6,55.4,55.4,55.4,55.4,55.3,55.3,55.3,55.3,55.3,55.3,55.3,55.3,55.3,55.3,55.3,55.3,55.3,55.3,55.3,55.3,55.3,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.1,55.1,55.1,55.1,55.1,55.1,55.1,55.1,55.1,55.1,55.1,55.1,55.082,55.082,55.075,55.075,55.075,55.075,55.075,55.075,55.075,55.075,55.075,55.075,55.075,55.075,55.075,55.075,55.075,55.075,55.075,55.075,55.075,55.075,55.075,55.075,55.075,55.075,55.075,55.075,55.075,54.998,54.998,54.998,54.998,54.998,54.998,54.998,54.998,33.828,33.828,33.828,33.828,33.828,33.828,33.828,33.828,33.83,33.83,33.83,33.83,33.83,33.83,33.83,33.83,33.83,33.83,33.83,33.83,33.83,33.839,33.839,33.839,29.721,29.721,29.721,29.721,29.721,29.757,29.757,29.757,29.757,29.757,29.757,29.757,29.757,29.757,29.757,29.757,29.757,29.757,29.757,29.757,29.757,29.766,29.766,29.766,29.788,29.788,29.788,29.788,29.788,29.825,29.825,29.825,29.825,29.825,29.825,29.825,29.825,29.827,29.827,29.827,27.923,27.923,27.923,27.923,27.923,27.935,27.935,27.935,27.904,27.904,27.904,27.904,27.904,27.899,27.899
1980-10-01,57.0,57.0,56.9,56.9,56.9,56.9,56.9,56.9,56.9,56.9,56.9,56.9,56.9,56.9,56.9,56.9,57.0,56.7,56.7,56.7,56.7,56.6,56.6,56.6,56.6,56.6,56.6,56.6,56.6,56.6,56.6,56.6,56.6,56.6,56.6,56.6,56.6,56.6,56.3,56.3,56.3,56.3,56.3,56.3,56.3,56.6,56.6,56.6,56.6,56.6,56.6,56.6,56.6,56.6,56.6,56.6,56.6,56.567,56.567,56.56,56.56,56.56,56.56,56.56,56.56,56.56,56.56,56.56,56.56,56.56,56.56,56.56,56.56,56.56,56.56,56.56,56.56,56.56,56.56,56.56,56.56,56.56,56.56,56.56,56.56,56.56,56.462,56.462,56.462,56.462,56.462,56.462,56.462,56.462,34.728,34.728,34.728,34.728,34.728,34.728,34.728,34.728,34.73,34.73,34.73,34.73,34.73,34.73,34.73,34.73,34.73,34.73,34.73,34.73,34.73,34.74,34.74,34.74,30.55,30.55,30.55,30.55,30.55,30.587,30.587,30.587,30.587,30.587,30.587,30.587,30.587,30.587,30.587,30.587,30.587,30.587,30.587,30.587,30.587,30.596,30.596,30.596,30.618,30.618,30.618,30.618,30.618,30.656,30.656,30.656,30.656,30.656,30.656,30.656,30.656,30.658,30.658,30.658,28.702,28.702,28.702,28.702,28.702,28.677,28.677,28.677,28.645,28.645,28.645,28.645,28.645,28.64,28.64
1981-01-01,58.4,58.4,58.3,58.3,58.3,58.3,58.3,58.3,58.3,58.3,58.3,58.4,58.4,58.4,58.4,58.4,58.4,58.1,58.1,58.1,58.1,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,57.8,57.8,57.8,57.8,57.8,57.8,57.8,58.1,58.1,58.1,58.1,58.1,58.1,58.1,58.1,58.1,58.1,58.1,58.1,58.081,58.081,58.074,58.074,58.074,58.074,58.074,58.074,58.074,58.074,58.074,58.074,58.074,58.074,58.074,58.074,58.074,58.074,58.075,58.075,58.075,58.075,58.075,58.075,58.075,58.075,58.075,58.075,58.075,57.953,57.953,57.953,57.953,57.953,57.953,57.953,57.953,35.645,35.645,35.645,35.645,35.645,35.645,35.645,35.645,35.648,35.648,35.648,35.648,35.648,35.648,35.648,35.648,35.648,35.648,35.648,35.648,35.648,35.658,35.658,35.658,31.351,31.351,31.351,31.351,31.351,31.388,31.388,31.388,31.389,31.389,31.389,31.389,31.389,31.388,31.388,31.388,31.388,31.388,31.388,31.388,31.388,31.398,31.398,31.398,31.42,31.42,31.42,31.42,31.42,31.459,31.459,31.459,31.459,31.459,31.459,31.459,31.459,31.461,31.461,31.461,29.429,29.429,29.429,29.429,29.429,29.398,29.398,29.398,29.366,29.366,29.366,29.366,29.366,29.361,29.361
1981-04-01,59.6,59.6,59.5,59.5,59.5,59.5,59.5,59.5,59.5,59.5,59.5,59.6,59.6,59.6,59.6,59.6,59.5,59.4,59.4,59.4,59.4,59.2,59.2,59.2,59.2,59.2,59.2,59.2,59.2,59.2,59.2,59.2,59.2,59.2,59.2,59.2,59.2,59.2,58.9,58.9,58.9,58.8,58.8,58.8,58.8,59.1,59.1,59.1,59.1,59.1,59.1,59.1,59.1,59.1,59.1,59.1,59.1,59.092,59.092,59.085,59.085,59.085,59.085,59.085,59.085,59.085,59.085,59.085,59.085,59.085,59.085,59.085,59.085,59.085,59.085,59.085,59.085,59.085,59.085,59.085,59.085,59.085,59.085,59.085,59.085,59.085,58.96,58.96,58.96,58.96,58.96,58.96,58.96,58.96,36.265,36.265,36.265,36.265,36.265,36.265,36.265,36.265,36.267,36.267,36.267,36.267,36.267,36.267,36.267,36.267,36.267,36.267,36.267,36.267,36.267,36.277,36.277,36.277,31.895,31.895,31.895,31.895,31.895,31.934,31.934,31.934,31.934,31.934,31.934,31.934,31.934,31.934,31.934,31.934,31.934,31.934,31.934,31.934,31.934,31.943,31.943,31.943,31.966,31.966,31.966,31.966,31.966,32.006,32.006,32.006,32.006,32.006,32.006,32.006,32.006,32.008,32.008,32.008,29.951,29.951,29.951,29.951,29.951,29.906,29.906,29.906,29.873,29.873,29.873,29.873,29.873,29.868,29.868
1981-07-01,60.9,60.9,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.9,60.9,60.9,60.9,60.9,60.9,60.7,60.7,60.7,60.7,60.6,60.6,60.6,60.6,60.6,60.6,60.6,60.6,60.6,60.6,60.6,60.6,60.6,60.6,60.6,60.6,60.6,60.2,60.2,60.2,60.1,60.1,60.1,60.1,60.4,60.4,60.4,60.4,60.4,60.4,60.4,60.4,60.4,60.4,60.4,60.4,60.408,60.408,60.4,60.4,60.4,60.4,60.4,60.4,60.4,60.4,60.4,60.4,60.4,60.4,60.4,60.4,60.4,60.4,60.4,60.4,60.4,60.4,60.4,60.4,60.4,60.4,60.4,60.4,60.4,60.271,60.271,60.271,60.271,60.271,60.271,60.271,60.271,37.071,37.071,37.071,37.071,37.071,37.071,37.071,37.071,37.073,37.073,37.073,37.073,37.073,37.073,37.073,37.073,37.073,37.073,37.073,37.073,37.073,37.084,37.084,37.084,32.587,32.587,32.587,32.587,32.587,32.626,32.626,32.626,32.626,32.626,32.626,32.626,32.626,32.626,32.626,32.626,32.626,32.626,32.626,32.626,32.626,32.636,32.636,32.636,32.66,32.66,32.66,32.66,32.66,32.7,32.7,32.7,32.7,32.7,32.7,32.7,32.7,32.702,32.702,32.702,30.609,30.609,30.609,30.609,30.609,30.578,30.578,30.578,30.545,30.545,30.545,30.545,30.545,30.539,30.539
1981-10-01,61.8,61.8,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.8,61.8,61.8,61.8,61.8,61.8,61.6,61.6,61.6,61.6,61.5,61.5,61.5,61.5,61.5,61.5,61.5,61.5,61.5,61.5,61.5,61.5,61.5,61.5,61.5,61.5,61.5,61.3,61.3,61.3,61.2,61.2,61.2,61.2,61.3,61.3,61.3,61.3,61.3,61.3,61.3,61.3,61.3,61.3,61.3,61.3,61.299,61.299,61.292,61.292,61.292,61.292,61.292,61.292,61.292,61.292,61.292,61.292,61.292,61.292,61.292,61.292,61.292,61.292,61.292,61.292,61.292,61.292,61.292,61.292,61.292,61.292,61.292,61.292,61.292,61.169,61.169,61.169,61.169,61.169,61.169,61.169,61.169,37.623,37.623,37.623,37.623,37.623,37.623,37.623,37.623,37.626,37.626,37.626,37.626,37.626,37.626,37.626,37.626,37.626,37.626,37.626,37.626,37.626,37.636,37.636,37.636,33.095,33.095,33.095,33.095,33.095,33.134,33.134,33.134,33.134,33.134,33.134,33.134,33.134,33.134,33.134,33.134,33.134,33.134,33.134,33.134,33.134,33.144,33.144,33.144,33.168,33.168,33.168,33.168,33.168,33.209,33.209,33.209,33.209,33.209,33.209,33.209,33.209,33.211,33.211,33.211,31.094,31.094,31.094,31.094,31.094,31.084,31.084,31.084,31.05,31.05,31.05,31.05,31.05,31.045,31.045
