observation_date,W780RC1Q027SBEA_20130228,W780RC1Q027SBEA_20130426,W780RC1Q027SBEA_20130530,W780RC1Q027SBEA_20130626,W780RC1Q027SBEA_20130731,W780RC1Q027SBEA_20130829,W780RC1Q027SBEA_20131107,W780RC1Q027SBEA_20131205,W780RC1Q027SBEA_20131220,W780RC1Q027SBEA_20140130,W780RC1Q027SBEA_20140228,W780RC1Q027SBEA_20140430,W780RC1Q027SBEA_20140529,W780RC1Q027SBEA_20140625,W780RC1Q027SBEA_20140730,W780RC1Q027SBEA_20140828,W780RC1Q027SBEA_20140926,W780RC1Q027SBEA_20141030,W780RC1Q027SBEA_20141125,W780RC1Q027SBEA_20141223,W780RC1Q027SBEA_20150130,W780RC1Q027SBEA_20150227,W780RC1Q027SBEA_20150327,W780RC1Q027SBEA_20150429,W780RC1Q027SBEA_20150529,W780RC1Q027SBEA_20150730,W780RC1Q027SBEA_20150827,W780RC1Q027SBEA_20151029,W780RC1Q027SBEA_20151124,W780RC1Q027SBEA_20151222,W780RC1Q027SBEA_20160129,W780RC1Q027SBEA_20160226,W780RC1Q027SBEA_20160325,W780RC1Q027SBEA_20160428,W780RC1Q027SBEA_20160527,W780RC1Q027SBEA_20160628,W780RC1Q027SBEA_20160729,W780RC1Q027SBEA_20160826,W780RC1Q027SBEA_20160929,W780RC1Q027SBEA_20161028,W780RC1Q027SBEA_20161129,W780RC1Q027SBEA_20161222,W780RC1Q027SBEA_20170127,W780RC1Q027SBEA_20170228,W780RC1Q027SBEA_20170330,W780RC1Q027SBEA_20170428,W780RC1Q027SBEA_20170526,W780RC1Q027SBEA_20170629,W780RC1Q027SBEA_20170728,W780RC1Q027SBEA_20170830,W780RC1Q027SBEA_20170928,W780RC1Q027SBEA_20171027,W780RC1Q027SBEA_20171129,W780RC1Q027SBEA_20171221,W780RC1Q027SBEA_20180126,W780RC1Q027SBEA_20180228,W780RC1Q027SBEA_20180328,W780RC1Q027SBEA_20180427,W780RC1Q027SBEA_20180530,W780RC1Q027SBEA_20180628,W780RC1Q027SBEA_20180727,W780RC1Q027SBEA_20180829,W780RC1Q027SBEA_20180927,W780RC1Q027SBEA_20181026,W780RC1Q027SBEA_20181128,W780RC1Q027SBEA_20181221,W780RC1Q027SBEA_20190228,W780RC1Q027SBEA_20190328,W780RC1Q027SBEA_20190426,W780RC1Q027SBEA_20190530,W780RC1Q027SBEA_20190627,W780RC1Q027SBEA_20190726,W780RC1Q027SBEA_20190829,W780RC1Q027SBEA_20190926,W780RC1Q027SBEA_20191030,W780RC1Q027SBEA_20191127,W780RC1Q027SBEA_20191220,W780RC1Q027SBEA_20200130,W780RC1Q027SBEA_20200227,W780RC1Q027SBEA_20200326,W780RC1Q027SBEA_20200429,W780RC1Q027SBEA_20200528,W780RC1Q027SBEA_20200625,W780RC1Q027SBEA_20200730,W780RC1Q027SBEA_20200827,W780RC1Q027SBEA_20200930,W780RC1Q027SBEA_20201029,W780RC1Q027SBEA_20201125,W780RC1Q027SBEA_20201222,W780RC1Q027SBEA_20210128,W780RC1Q027SBEA_20210225
1984-10-01,259.7,259.7,259.7,259.7,259.7,259.7,259.7,259.7,259.7,259.7,259.7,259.7,259.7,259.7,259.7,259.7,259.7,259.7,259.7,259.7,259.7,259.7,259.7,259.7,259.7,259.7,259.7,259.7,259.7,259.7,259.7,259.7,259.7,259.7,259.7,259.7,259.7,259.7,259.7,259.7,259.7,259.7,259.7,259.7,259.7,259.7,259.7,259.7,259.7,259.7,259.7,259.728,259.728,259.728,259.728,259.728,259.728,259.728,259.728,259.728,261.063,261.063,261.063,261.063,261.063,261.063,261.063,261.063,261.063,261.063,261.063,261.063,261.063,261.063,261.063,261.063,261.063,261.063,261.063,261.063,261.063,261.063,261.063,261.063,261.063,261.063,261.063,261.063,261.063,261.063,261.063
1985-01-01,272.1,272.1,272.1,272.1,272.1,272.1,272.1,272.1,272.1,272.1,272.1,272.1,272.1,272.1,272.1,272.1,272.1,272.1,272.1,272.1,272.1,272.1,272.1,272.1,272.1,272.1,272.1,272.1,272.1,272.1,272.1,272.1,272.1,272.1,272.1,272.1,272.1,272.1,272.1,272.1,272.1,272.1,272.1,272.1,272.1,272.1,272.1,272.1,272.1,272.1,272.1,272.112,272.112,272.112,272.112,272.112,272.112,272.112,272.112,272.112,271.014,271.014,271.014,271.014,271.014,271.014,271.014,271.014,271.014,271.014,271.014,271.014,271.014,271.014,271.014,271.014,271.014,271.014,271.014,271.014,271.014,271.014,271.014,271.014,271.014,271.014,271.014,271.014,271.014,271.014,271.014
1985-04-01,275.5,275.5,275.5,275.5,275.5,275.5,275.5,275.5,275.5,275.5,275.5,275.5,275.5,275.5,275.5,275.5,275.5,275.5,275.5,275.5,275.5,275.5,275.5,275.5,275.5,275.5,275.5,275.5,275.5,275.5,275.5,275.5,275.5,275.5,275.5,275.5,275.5,275.5,275.5,275.5,275.5,275.5,275.5,275.5,275.5,275.5,275.5,275.5,275.5,275.5,275.5,275.496,275.496,275.496,275.496,275.496,275.496,275.496,275.496,275.496,274.991,274.991,274.991,274.991,274.991,274.991,274.991,274.991,274.991,274.991,274.991,274.991,274.991,274.991,274.991,274.991,274.991,274.991,274.991,274.991,274.991,274.991,274.991,274.991,274.991,274.991,274.991,274.991,274.991,274.991,274.991
1985-07-01,279.3,279.3,279.3,279.3,279.4,279.4,279.4,279.4,279.4,279.4,279.4,279.4,279.4,279.4,279.4,279.4,279.4,279.4,279.4,279.4,279.4,279.4,279.4,279.4,279.4,279.4,279.4,279.4,279.4,279.4,279.4,279.4,279.4,279.4,279.4,279.4,279.4,279.4,279.4,279.4,279.4,279.4,279.4,279.4,279.4,279.4,279.4,279.4,279.4,279.4,279.4,279.352,279.352,279.352,279.352,279.352,279.352,279.352,279.352,279.352,279.722,279.722,279.722,279.722,279.722,279.722,279.722,279.722,279.722,279.722,279.722,279.722,279.722,279.722,279.722,279.722,279.722,279.722,279.722,279.722,279.722,279.722,279.722,279.722,279.722,279.722,279.722,279.722,279.722,279.722,279.722
1985-10-01,284.7,284.7,284.7,284.7,284.7,284.7,284.7,284.7,284.7,284.7,284.7,284.7,284.7,284.7,284.7,284.7,284.7,284.7,284.7,284.7,284.7,284.7,284.7,284.7,284.7,284.7,284.7,284.7,284.7,284.7,284.7,284.7,284.7,284.7,284.7,284.7,284.7,284.7,284.7,284.7,284.7,284.7,284.7,284.7,284.7,284.7,284.7,284.7,284.7,284.7,284.7,284.676,284.676,284.676,284.676,284.676,284.676,284.676,284.676,284.676,285.909,285.909,285.909,285.909,285.909,285.909,285.909,285.909,285.909,285.909,285.909,285.909,285.909,285.909,285.909,285.909,285.909,285.909,285.909,285.909,285.909,285.909,285.909,285.909,285.909,285.909,285.909,285.909,285.909,285.909,285.909
1986-01-01,293.9,293.9,293.9,293.9,293.9,293.9,293.9,293.9,293.9,293.9,293.9,293.9,293.9,293.9,293.9,293.9,293.9,293.9,293.9,293.9,293.9,293.9,293.9,293.9,293.9,293.9,293.9,293.9,293.9,293.9,293.9,293.9,293.9,293.9,293.9,293.9,293.9,293.9,293.9,293.9,293.9,293.9,293.9,293.9,293.9,293.9,293.9,293.9,293.9,293.9,293.9,293.908,293.908,293.908,293.908,293.908,293.908,293.908,293.908,293.908,292.67,292.67,292.67,292.67,292.67,292.67,292.67,292.67,292.67,292.67,292.67,292.67,292.67,292.67,292.67,292.67,292.67,292.67,292.67,292.67,292.67,292.67,292.67,292.67,292.67,292.67,292.67,292.67,292.67,292.67,292.67
1986-04-01,296.4,296.4,296.4,296.4,296.4,296.4,296.4,296.4,296.4,296.4,296.4,296.4,296.4,296.4,296.4,296.4,296.4,296.4,296.4,296.4,296.4,296.4,296.4,296.4,296.4,296.4,296.4,296.4,296.4,296.4,296.4,296.4,296.4,296.4,296.4,296.4,296.4,296.4,296.4,296.4,296.4,296.4,296.4,296.4,296.4,296.4,296.4,296.4,296.4,296.4,296.4,296.364,296.364,296.364,296.364,296.364,296.364,296.364,296.364,296.364,296.076,296.076,296.076,296.076,296.076,296.076,296.076,296.076,296.076,296.076,296.076,296.076,296.076,296.076,296.076,296.076,296.076,296.076,296.076,296.076,296.076,296.076,296.076,296.076,296.076,296.076,296.076,296.076,296.076,296.076,296.076
1986-07-01,300.4,300.4,300.4,300.4,300.4,300.4,300.4,300.4,300.4,300.4,300.4,300.4,300.4,300.4,300.4,300.4,300.4,300.4,300.4,300.4,300.4,300.4,300.4,300.4,300.4,300.4,300.4,300.4,300.4,300.4,300.4,300.4,300.4,300.4,300.4,300.4,300.4,300.4,300.4,300.4,300.4,300.4,300.4,300.4,300.4,300.4,300.4,300.4,300.4,300.4,300.4,300.38,300.38,300.38,300.38,300.38,300.38,300.38,300.38,300.38,300.811,300.811,300.811,300.811,300.811,300.811,300.811,300.811,300.811,300.811,300.811,300.811,300.811,300.811,300.811,300.811,300.811,300.811,300.811,300.811,300.811,300.811,300.811,300.811,300.811,300.811,300.811,300.811,300.811,300.811,300.811
1986-10-01,305.1,305.1,305.1,305.1,305.1,305.1,305.1,305.1,305.1,305.1,305.1,305.1,305.1,305.1,305.1,305.1,305.1,305.1,305.1,305.1,305.1,305.1,305.1,305.1,305.1,305.1,305.1,305.1,305.1,305.1,305.1,305.1,305.1,305.1,305.1,305.1,305.1,305.1,305.1,305.1,305.1,305.1,305.1,305.1,305.1,305.1,305.1,305.1,305.1,305.1,305.1,305.08,305.08,305.08,305.08,305.08,305.08,305.08,305.08,305.08,306.175,306.175,306.175,306.175,306.175,306.175,306.175,306.175,306.175,306.175,306.175,306.175,306.175,306.175,306.175,306.175,306.175,306.175,306.175,306.175,306.175,306.175,306.175,306.175,306.175,306.175,306.175,306.175,306.175,306.175,306.175
1987-01-01,311.2,311.2,311.2,311.2,311.2,311.2,311.2,311.2,311.2,311.2,311.2,311.2,311.2,311.2,311.2,311.2,311.2,311.2,311.2,311.2,311.2,311.2,311.2,311.2,311.2,311.2,311.2,311.2,311.2,311.2,311.2,311.2,311.2,311.2,311.2,311.2,311.2,311.2,311.2,311.2,311.2,311.2,311.2,311.2,311.2,311.2,311.2,311.2,311.2,311.2,311.2,311.184,311.184,311.184,311.184,311.184,311.184,311.184,311.184,311.184,310.656,310.656,310.656,310.656,310.656,310.656,310.656,310.656,310.656,310.656,310.656,310.656,310.656,310.656,310.656,310.656,310.656,310.656,310.656,310.656,310.656,310.656,310.656,310.656,310.656,310.656,310.656,310.656,310.656,310.656,310.656
1987-04-01,314.7,314.7,314.7,314.7,314.7,314.7,314.7,314.7,314.7,314.7,314.7,314.7,314.7,314.7,314.7,314.7,314.7,314.7,314.7,314.7,314.7,314.7,314.7,314.7,314.7,314.7,314.7,314.7,314.7,314.7,314.7,314.7,314.7,314.7,314.7,314.7,314.7,314.7,314.7,314.7,314.7,314.7,314.7,314.7,314.7,314.7,314.7,314.7,314.7,314.7,314.7,314.68,314.68,314.68,314.68,314.68,314.68,314.68,314.68,314.68,314.489,314.489,314.489,314.489,314.489,314.489,314.489,314.489,314.489,314.489,314.489,314.489,314.489,314.489,314.489,314.489,314.489,314.489,314.489,314.489,314.489,314.489,314.489,314.489,314.489,314.489,314.489,314.489,314.489,314.489,314.489
1987-07-01,318.7,318.7,318.7,318.7,318.7,318.7,318.7,318.7,318.7,318.7,318.7,318.7,318.7,318.7,318.7,318.7,318.7,318.7,318.7,318.7,318.7,318.7,318.7,318.7,318.7,318.7,318.7,318.7,318.7,318.7,318.7,318.7,318.7,318.7,318.7,318.7,318.7,318.7,318.7,318.7,318.7,318.7,318.7,318.7,318.7,318.7,318.7,318.7,318.7,318.7,318.7,318.732,318.732,318.732,318.732,318.732,318.732,318.732,318.732,318.732,318.982,318.982,318.982,318.982,318.982,318.982,318.982,318.982,318.982,318.982,318.982,318.982,318.982,318.982,318.982,318.982,318.982,318.982,318.982,318.982,318.982,318.982,318.982,318.982,318.982,318.982,318.982,318.982,318.982,318.982,318.982
1987-10-01,325.1,325.1,325.1,325.1,325.1,325.1,325.1,325.1,325.1,325.1,325.1,325.1,325.1,325.1,325.1,325.1,325.1,325.1,325.1,325.1,325.1,325.1,325.1,325.1,325.1,325.1,325.1,325.1,325.1,325.1,325.1,325.1,325.1,325.1,325.1,325.1,325.1,325.1,325.1,325.1,325.1,325.1,325.1,325.1,325.1,325.1,325.1,325.1,325.1,325.1,325.1,325.128,325.128,325.128,325.128,325.128,325.128,325.128,325.128,325.128,325.597,325.597,325.597,325.597,325.597,325.597,325.597,325.597,325.597,325.597,325.597,325.597,325.597,325.597,325.597,325.597,325.597,325.597,325.597,325.597,325.597,325.597,325.597,325.597,325.597,325.597,325.597,325.597,325.597,325.597,325.597
1988-01-01,345.8,345.8,345.8,345.8,345.7,345.7,345.7,345.7,345.7,345.7,345.7,345.7,345.7,345.7,345.7,345.7,345.7,345.7,345.7,345.7,345.7,345.7,345.7,345.7,345.7,345.7,345.7,345.7,345.7,345.7,345.7,345.7,345.7,345.7,345.7,345.7,345.7,345.7,345.7,345.7,345.7,345.7,345.7,345.7,345.7,345.7,345.7,345.7,345.7,345.7,345.7,345.74,345.74,345.74,345.74,345.74,345.74,345.74,345.74,345.74,344.692,344.692,344.692,344.692,344.692,344.692,344.692,344.692,344.692,344.692,344.692,344.692,344.692,344.692,344.692,344.692,344.692,344.692,344.692,344.692,344.692,344.692,344.692,344.692,344.692,344.692,344.692,344.692,344.692,344.692,344.692
1988-04-01,352.5,352.5,352.5,352.5,352.5,352.5,352.5,352.5,352.5,352.5,352.5,352.5,352.5,352.5,352.5,352.5,352.5,352.5,352.5,352.5,352.5,352.5,352.5,352.5,352.5,352.5,352.5,352.5,352.5,352.5,352.5,352.5,352.5,352.5,352.5,352.5,352.5,352.5,352.5,352.5,352.5,352.5,352.5,352.5,352.5,352.5,352.5,352.5,352.5,352.5,352.5,352.512,352.512,352.512,352.512,352.512,352.512,352.512,352.512,352.512,351.688,351.688,351.688,351.688,351.688,351.688,351.688,351.688,351.688,351.688,351.688,351.688,351.688,351.688,351.688,351.688,351.688,351.688,351.688,351.688,351.688,351.688,351.688,351.688,351.688,351.688,351.688,351.688,351.688,351.688,351.688
1988-07-01,357.6,357.6,357.6,357.6,357.6,357.6,357.6,357.6,357.6,357.6,357.6,357.6,357.6,357.6,357.6,357.6,357.6,357.6,357.6,357.6,357.6,357.6,357.6,357.6,357.6,357.6,357.6,357.6,357.6,357.6,357.6,357.6,357.6,357.6,357.6,357.6,357.6,357.6,357.6,357.6,357.6,357.6,357.6,357.6,357.6,357.6,357.6,357.6,357.6,357.6,357.6,357.576,357.576,357.576,357.576,357.576,357.576,357.576,357.576,357.576,357.692,357.692,357.692,357.692,357.692,357.692,357.692,357.692,357.692,357.692,357.692,357.692,357.692,357.692,357.692,357.692,357.692,357.692,357.692,357.692,357.692,357.692,357.692,357.692,357.692,357.692,357.692,357.692,357.692,357.692,357.692
1988-10-01,363.3,363.3,363.3,363.3,363.3,363.3,363.3,363.3,363.3,363.3,363.3,363.3,363.3,363.3,363.3,363.3,363.3,363.3,363.3,363.3,363.3,363.3,363.3,363.3,363.3,363.3,363.3,363.3,363.3,363.3,363.3,363.3,363.3,363.3,363.3,363.3,363.3,363.3,363.3,363.3,363.3,363.3,363.3,363.3,363.3,363.3,363.3,363.3,363.3,363.3,363.3,363.288,363.288,363.288,363.288,363.288,363.288,363.288,363.288,363.288,365.044,365.044,365.044,365.044,365.044,365.044,365.044,365.044,365.044,365.044,365.044,365.044,365.044,365.044,365.044,365.044,365.044,365.044,365.044,365.044,365.044,365.044,365.044,365.044,365.044,365.044,365.044,365.044,365.044,365.044,365.044
1989-01-01,372.8,372.8,372.8,372.8,372.8,372.8,372.8,372.8,372.8,372.8,372.8,372.8,372.8,372.8,372.8,372.8,372.8,372.8,372.8,372.8,372.8,372.8,372.8,372.8,372.8,372.8,372.8,372.8,372.8,372.8,372.8,372.8,372.8,372.8,372.8,372.8,372.8,372.8,372.8,372.8,372.8,372.8,372.8,372.8,372.8,372.8,372.8,372.8,372.8,372.8,372.8,372.764,372.764,372.764,372.764,372.764,372.764,372.764,372.764,372.764,370.937,370.937,370.937,370.937,370.937,370.937,370.937,370.937,370.937,370.937,370.937,370.937,370.937,370.937,370.937,370.937,370.937,370.937,370.937,370.937,370.937,370.937,370.937,370.937,370.937,370.937,370.937,370.937,370.937,370.937,370.937
1989-04-01,375.7,375.7,375.7,375.7,375.7,375.7,375.7,375.7,375.7,375.7,375.7,375.7,375.7,375.7,375.7,375.7,375.7,375.7,375.7,375.7,375.7,375.7,375.7,375.7,375.7,375.7,375.7,375.7,375.7,375.7,375.7,375.7,375.7,375.7,375.7,375.7,375.7,375.7,375.7,375.7,375.7,375.7,375.7,375.7,375.7,375.7,375.7,375.7,375.7,375.7,375.7,375.66,375.66,375.66,375.66,375.66,375.66,375.66,375.66,375.66,375.429,375.429,375.429,375.429,375.429,375.429,375.429,375.429,375.429,375.429,375.429,375.429,375.429,375.429,375.429,375.429,375.429,375.429,375.429,375.429,375.429,375.429,375.429,375.429,375.429,375.429,375.429,375.429,375.429,375.429,375.429
1989-07-01,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.032,379.032,379.032,379.032,379.032,379.032,379.032,379.032,379.032,379.849,379.849,379.849,379.849,379.849,379.849,379.849,379.849,379.849,379.849,379.849,379.849,379.849,379.849,379.849,379.849,379.849,379.849,379.849,379.849,379.849,379.849,379.849,379.849,379.849,379.849,379.849,379.849,379.849,379.849,379.849
1989-10-01,384.4,384.4,384.4,384.4,384.4,384.4,384.4,384.4,384.4,384.4,384.4,384.4,384.4,384.4,384.4,384.4,384.4,384.4,384.4,384.4,384.4,384.4,384.4,384.4,384.4,384.4,384.4,384.4,384.4,384.4,384.4,384.4,384.4,384.4,384.4,384.4,384.4,384.4,384.4,384.4,384.4,384.4,384.4,384.4,384.4,384.4,384.4,384.4,384.4,384.4,384.4,384.396,384.396,384.396,384.396,384.396,384.396,384.396,384.396,384.396,385.638,385.638,385.638,385.638,385.638,385.638,385.638,385.638,385.638,385.638,385.638,385.638,385.638,385.638,385.638,385.638,385.638,385.638,385.638,385.638,385.638,385.638,385.638,385.638,385.638,385.638,385.638,385.638,385.638,385.638,385.638
1990-01-01,396.5,396.5,396.5,396.5,396.5,396.5,396.5,396.5,396.5,396.5,396.5,396.5,396.5,396.5,396.5,396.5,396.5,396.5,396.5,396.5,396.5,396.5,396.5,396.5,396.5,396.5,396.5,396.5,396.5,396.5,396.5,396.5,396.5,396.5,396.5,396.5,396.5,396.5,396.5,396.5,396.5,396.5,396.5,396.5,396.5,396.5,396.5,396.5,396.5,396.5,396.5,396.46,396.46,396.46,396.46,396.46,396.46,396.46,396.46,396.46,393.98,393.98,393.98,393.98,393.98,393.98,393.98,393.98,393.98,393.98,393.98,393.98,393.98,393.98,393.98,393.98,393.98,393.98,393.98,393.98,393.98,393.98,393.98,393.98,393.98,393.98,393.98,393.98,393.98,393.98,393.98
1990-04-01,400.4,400.4,400.4,400.4,400.4,400.4,400.4,400.4,400.4,400.4,400.4,400.4,400.4,400.4,400.4,400.4,400.4,400.4,400.4,400.4,400.4,400.4,400.4,400.4,400.4,400.4,400.4,400.4,400.4,400.4,400.4,400.4,400.4,400.4,400.4,400.4,400.4,400.4,400.4,400.4,400.4,400.4,400.4,400.4,400.4,400.4,400.4,400.4,400.4,400.4,400.4,400.44,400.44,400.44,400.44,400.44,400.44,400.44,400.44,400.44,398.959,398.959,398.959,398.959,398.959,398.959,398.959,398.959,398.959,398.959,398.959,398.959,398.959,398.959,398.959,398.959,398.959,398.959,398.959,398.959,398.959,398.959,398.959,398.959,398.959,398.959,398.959,398.959,398.959,398.959,398.959
1990-07-01,405.9,405.9,405.9,405.9,405.9,405.9,405.9,405.9,405.9,405.9,405.9,405.9,405.9,405.9,405.9,405.9,405.9,405.9,405.9,405.9,405.9,405.9,405.9,405.9,405.9,405.9,405.9,405.9,405.9,405.9,405.9,405.9,405.9,405.9,405.9,405.9,405.9,405.9,405.9,405.9,405.9,405.9,405.9,405.9,405.9,405.9,405.9,405.9,405.9,405.9,405.9,405.876,405.876,405.876,405.876,405.876,405.876,405.876,405.876,405.876,406.368,406.368,406.368,406.368,406.368,406.368,406.368,406.368,406.368,406.368,406.368,406.368,406.368,406.368,406.368,406.368,406.368,406.368,406.368,406.368,406.368,406.368,406.368,406.368,406.368,406.368,406.368,406.368,406.368,406.368,406.368
1990-10-01,405.4,405.4,405.4,405.4,405.4,405.4,405.4,405.4,405.4,405.4,405.4,405.4,405.4,405.4,405.4,405.4,405.4,405.4,405.4,405.4,405.4,405.4,405.4,405.4,405.4,405.4,405.4,405.4,405.4,405.4,405.4,405.4,405.4,405.4,405.4,405.4,405.4,405.4,405.4,405.4,405.4,405.4,405.4,405.4,405.4,405.4,405.4,405.4,405.4,405.4,405.4,405.384,405.384,405.384,405.384,405.384,405.384,405.384,405.384,405.384,408.852,408.852,408.852,408.852,408.852,408.852,408.852,408.852,408.852,408.852,408.852,408.852,408.852,408.852,408.852,408.852,408.852,408.852,408.852,408.852,408.852,408.852,408.852,408.852,408.852,408.852,408.852,408.852,408.852,408.852,408.852
1991-01-01,415.5,415.5,415.5,415.5,415.5,415.5,415.5,415.5,415.5,415.5,415.5,415.5,415.5,415.5,415.5,415.5,415.5,415.5,415.5,415.5,415.5,415.5,415.5,415.5,415.5,415.5,415.5,415.5,415.5,415.5,415.5,415.5,415.5,415.5,415.5,415.5,415.5,415.5,415.5,415.5,415.5,415.5,415.5,415.5,415.5,415.5,415.5,415.5,415.5,415.5,415.5,415.492,415.492,415.492,415.492,415.492,415.492,415.492,415.492,415.492,412.031,412.031,412.031,412.031,412.031,412.031,412.031,412.031,412.031,412.031,412.031,412.031,412.031,412.031,412.031,412.031,412.031,412.031,412.031,412.031,412.031,412.031,412.031,412.031,412.031,412.031,412.031,412.031,412.031,412.031,412.031
1991-04-01,418.3,418.3,418.3,418.3,418.3,418.3,418.3,418.3,418.3,418.3,418.3,418.3,418.3,418.3,418.3,418.3,418.3,418.3,418.3,418.3,418.3,418.3,418.3,418.3,418.3,418.3,418.3,418.3,418.3,418.3,418.3,418.3,418.3,418.3,418.3,418.3,418.3,418.3,418.3,418.3,418.3,418.3,418.3,418.3,418.3,418.3,418.3,418.3,418.3,418.3,418.3,418.348,418.348,418.348,418.348,418.348,418.348,418.348,418.348,418.348,418.283,418.283,418.283,418.283,418.283,418.283,418.283,418.283,418.283,418.283,418.283,418.283,418.283,418.283,418.283,418.283,418.283,418.283,418.283,418.283,418.283,418.283,418.283,418.283,418.283,418.283,418.283,418.283,418.283,418.283,418.283
1991-07-01,422.8,422.8,422.8,422.8,422.8,422.8,422.8,422.8,422.8,422.8,422.8,422.8,422.8,422.8,422.8,422.8,422.8,422.8,422.8,422.8,422.8,422.8,422.8,422.8,422.8,422.8,422.8,422.8,422.8,422.8,422.8,422.8,422.8,422.8,422.8,422.8,422.8,422.8,422.8,422.8,422.8,422.8,422.8,422.8,422.8,422.8,422.8,422.8,422.8,422.8,422.8,422.836,422.836,422.836,422.836,422.836,422.836,422.836,422.836,422.836,423.726,423.726,423.726,423.726,423.726,423.726,423.726,423.726,423.726,423.726,423.726,423.726,423.726,423.726,423.726,423.726,423.726,423.726,423.726,423.726,423.726,423.726,423.726,423.726,423.726,423.726,423.726,423.726,423.726,423.726,423.726
1991-10-01,425.8,425.8,425.8,425.8,425.8,425.8,425.8,425.8,425.8,425.8,425.8,425.8,425.8,425.8,425.8,425.8,425.8,425.8,425.8,425.8,425.8,425.8,425.8,425.8,425.8,425.8,425.8,425.8,425.8,425.8,425.8,425.8,425.8,425.8,425.8,425.8,425.8,425.8,425.8,425.8,425.8,425.8,425.8,425.8,425.8,425.8,425.8,425.8,425.8,425.8,425.8,425.776,425.776,425.776,425.776,425.776,425.776,425.776,425.776,425.776,428.412,428.412,428.412,428.412,428.412,428.412,428.412,428.412,428.412,428.412,428.412,428.412,428.412,428.412,428.412,428.412,428.412,428.412,428.412,428.412,428.412,428.412,428.412,428.412,428.412,428.412,428.412,428.412,428.412,428.412,428.412
1992-01-01,438.2,438.2,438.2,438.2,438.2,438.2,438.2,438.2,438.2,438.2,438.2,438.2,438.2,438.2,438.2,438.2,438.2,438.2,438.2,438.2,438.2,438.2,438.2,438.2,438.2,438.2,438.2,438.2,438.2,438.2,438.2,438.2,438.2,438.2,438.2,438.2,438.2,438.2,438.2,438.2,438.2,438.2,438.2,438.2,438.2,438.2,438.2,438.2,438.2,438.2,438.2,438.204,438.204,438.204,438.204,438.204,438.204,438.204,438.204,438.204,439.885,439.885,439.885,439.885,439.885,439.885,439.885,439.885,439.885,439.885,439.885,439.885,439.885,439.885,439.885,439.885,439.885,439.885,439.885,439.885,439.885,439.885,439.885,439.885,439.885,439.885,439.885,439.885,439.885,439.885,439.885
1992-04-01,442.8,442.8,442.8,442.8,442.8,442.8,442.8,442.8,442.8,442.8,442.8,442.8,442.8,442.8,442.8,442.8,442.8,442.8,442.8,442.8,442.8,442.8,442.8,442.8,442.8,442.8,442.8,442.8,442.8,442.8,442.8,442.8,442.8,442.8,442.8,442.8,442.8,442.8,442.8,442.8,442.8,442.8,442.8,442.8,442.8,442.8,442.8,442.8,442.8,442.8,442.8,442.832,442.832,442.832,442.832,442.832,442.832,442.832,442.832,442.832,445.133,445.133,445.133,445.133,445.133,445.133,445.133,445.133,445.133,445.133,445.133,445.133,445.133,445.133,445.133,445.133,445.133,445.133,445.133,445.133,445.133,445.133,445.133,445.133,445.133,445.133,445.133,445.133,445.133,445.133,445.133
1992-07-01,446.6,446.6,446.6,446.6,446.6,446.6,446.6,446.6,446.6,446.6,446.6,446.6,446.6,446.6,446.6,446.6,446.6,446.6,446.6,446.6,446.6,446.6,446.6,446.6,446.6,446.6,446.6,446.6,446.6,446.6,446.6,446.6,446.6,446.6,446.6,446.6,446.6,446.6,446.6,446.6,446.6,446.6,446.6,446.6,446.6,446.6,446.6,446.6,446.6,446.6,446.6,446.6,446.6,446.6,446.6,446.6,446.6,446.6,446.6,446.6,447.907,447.907,447.907,447.907,447.907,447.907,447.907,447.907,447.907,447.907,447.907,447.907,447.907,447.907,447.907,447.907,447.907,447.907,447.907,447.907,447.907,447.907,447.907,447.907,447.907,447.907,447.907,447.907,447.907,447.907,447.907
1992-10-01,448.2,448.2,448.2,448.2,448.2,448.2,448.2,448.2,448.2,448.2,448.2,448.2,448.2,448.2,448.2,448.2,448.2,448.2,448.2,448.2,448.2,448.2,448.2,448.2,448.2,448.2,448.2,448.2,448.2,448.2,448.2,448.2,448.2,448.2,448.2,448.2,448.2,448.2,448.2,448.2,448.2,448.2,448.2,448.2,448.2,448.2,448.2,448.2,448.2,448.2,448.2,448.224,448.224,448.224,448.224,448.224,448.224,448.224,448.224,448.224,442.935,442.935,442.935,442.935,442.935,442.935,442.935,442.935,442.935,442.935,442.935,442.935,442.935,442.935,442.935,442.935,442.935,442.935,442.935,442.935,442.935,442.935,442.935,442.935,442.935,442.935,442.935,442.935,442.935,442.935,442.935
