observation_date,PRS85006023_20110303,PRS85006023_20110505,PRS85006023_20110602,PRS85006023_20110809,PRS85006023_20110901,PRS85006023_20111103,PRS85006023_20111130,PRS85006023_20120202,PRS85006023_20120307,PRS85006023_20120503,PRS85006023_20120606,PRS85006023_20120808,PRS85006023_20120905,PRS85006023_20121101,PRS85006023_20121205,PRS85006023_20130207,PRS85006023_20130307,PRS85006023_20130502,PRS85006023_20130605,PRS85006023_20130816,PRS85006023_20130905,PRS85006023_20131114,PRS85006023_20131216,PRS85006023_20140206,PRS85006023_20140306,PRS85006023_20140507,PRS85006023_20140604,PRS85006023_20140808,PRS85006023_20140904,PRS85006023_20141106,PRS85006023_20141203,PRS85006023_20150205,PRS85006023_20150305,PRS85006023_20150506,PRS85006023_20150604,PRS85006023_20150811,PRS85006023_20150902,PRS85006023_20151105,PRS85006023_20151202,PRS85006023_20160204,PRS85006023_20160303,PRS85006023_20160504,PRS85006023_20160607,PRS85006023_20160809,PRS85006023_20160901,PRS85006023_20161103,PRS85006023_20161206,PRS85006023_20170202,PRS85006023_20170308,PRS85006023_20170504,PRS85006023_20170605,PRS85006023_20170809,PRS85006023_20170907,PRS85006023_20171102,PRS85006023_20171206,PRS85006023_20180201,PRS85006023_20180307,PRS85006023_20180503,PRS85006023_20180606,PRS85006023_20180815,PRS85006023_20180906,PRS85006023_20181101,PRS85006023_20181206,PRS85006023_20190206,PRS85006023_20190307,PRS85006023_20190502,PRS85006023_20190606,PRS85006023_20190815,PRS85006023_20190905,PRS85006023_20191106,PRS85006023_20191210,PRS85006023_20200206,PRS85006023_20200305
1993-01-01,102.021,102.021,102.021,102.02,102.02,102.02,102.02,102.02,102.02,102.02,102.02,102.02,102.02,102.02,102.02,102.02,102.025,102.025,102.025,104.195,104.195,104.195,104.195,104.195,104.207,104.207,104.207,104.207,104.207,104.207,104.207,104.207,104.208,104.208,104.208,104.208,104.208,104.208,104.208,104.208,104.206,104.206,104.206,104.209,104.209,104.209,104.209,104.209,104.284,104.286,104.286,104.286,104.286,104.286,104.286,104.286,104.281,104.281,104.281,102.422,102.422,102.422,102.422,102.422,102.432,102.432,102.432,102.535,102.535,102.535,102.535,102.535,102.529
1993-04-01,102.401,102.401,102.401,102.4,102.4,102.4,102.4,102.4,102.4,102.4,102.4,102.4,102.4,102.4,102.4,102.4,102.379,102.379,102.379,104.557,104.557,104.557,104.557,104.557,104.572,104.572,104.572,104.572,104.572,104.572,104.572,104.572,104.571,104.571,104.571,104.571,104.571,104.571,104.571,104.571,104.565,104.565,104.565,104.567,104.567,104.567,104.567,104.567,104.666,104.668,104.668,104.668,104.668,104.668,104.668,104.668,104.663,104.663,104.663,102.797,102.797,102.797,102.797,102.797,102.792,102.792,102.792,102.896,102.896,102.896,102.896,102.896,102.875
1993-07-01,102.388,102.388,102.388,102.387,102.387,102.387,102.387,102.387,102.387,102.387,102.387,102.387,102.387,102.387,102.387,102.387,102.402,102.402,102.402,104.58,104.58,104.58,104.58,104.58,104.598,104.598,104.598,104.598,104.598,104.598,104.598,104.598,104.598,104.598,104.598,104.598,104.598,104.598,104.598,104.598,104.593,104.593,104.593,104.595,104.595,104.595,104.595,104.595,104.745,104.747,104.747,104.747,104.747,104.747,104.747,104.747,104.743,104.743,104.743,102.875,102.875,102.875,102.875,102.875,102.865,102.865,102.865,102.969,102.969,102.969,102.969,102.969,102.968
1993-10-01,102.448,102.448,102.448,102.448,102.448,102.448,102.448,102.448,102.448,102.448,102.448,102.448,102.448,102.448,102.448,102.448,102.486,102.486,102.486,104.666,104.666,104.666,104.666,104.666,104.675,104.675,104.675,104.675,104.675,104.675,104.675,104.675,104.676,104.676,104.676,104.676,104.676,104.676,104.676,104.676,104.675,104.675,104.675,104.677,104.677,104.677,104.677,104.677,104.915,104.916,104.916,104.916,104.916,104.916,104.916,104.916,104.91,104.91,104.91,103.039,103.039,103.039,103.039,103.039,103.048,103.048,103.048,103.152,103.152,103.152,103.152,103.152,103.15
1994-01-01,102.116,102.116,102.116,102.115,102.115,102.115,102.115,102.115,102.115,102.115,102.115,102.115,102.115,102.115,102.115,102.115,102.151,102.151,102.151,104.324,104.324,104.324,104.324,104.324,104.328,104.328,104.328,104.328,104.328,104.328,104.328,104.328,104.327,104.327,104.327,104.327,104.327,104.327,104.327,104.327,104.326,104.326,104.326,104.381,104.381,104.381,104.381,104.381,104.771,104.771,104.771,104.771,104.771,104.771,104.771,104.771,104.767,104.767,104.767,102.899,102.899,102.899,102.899,102.899,102.903,102.903,102.903,103.007,103.007,103.007,103.007,103.007,103.012
1994-04-01,102.831,102.831,102.831,102.83,102.83,102.83,102.83,102.83,102.83,102.83,102.83,102.83,102.83,102.83,102.83,102.83,102.853,102.853,102.853,105.041,105.041,105.041,105.041,105.041,105.051,105.051,105.051,105.051,105.051,105.051,105.051,105.051,105.053,105.053,105.053,105.053,105.053,105.053,105.053,105.053,105.049,105.049,105.049,105.102,105.102,105.102,105.102,105.102,105.497,105.496,105.496,105.496,105.496,105.496,105.496,105.496,105.492,105.492,105.492,103.61,103.61,103.61,103.61,103.61,103.591,103.591,103.591,103.696,103.696,103.696,103.696,103.696,103.681
1994-07-01,102.863,102.863,102.863,102.862,102.862,102.862,102.862,102.862,102.862,102.862,102.862,102.862,102.862,102.862,102.862,102.862,102.912,102.912,102.912,105.102,105.102,105.102,105.102,105.102,105.114,105.114,105.114,105.114,105.114,105.114,105.114,105.114,105.115,105.115,105.115,105.115,105.115,105.115,105.115,105.115,105.122,105.122,105.122,105.166,105.166,105.166,105.166,105.166,105.477,105.476,105.476,105.476,105.476,105.476,105.476,105.476,105.475,105.475,105.475,103.594,103.594,103.594,103.594,103.594,103.594,103.594,103.594,103.699,103.699,103.699,103.699,103.699,103.695
1994-10-01,102.899,102.899,102.899,102.898,102.898,102.898,102.898,102.898,102.898,102.898,102.898,102.898,102.898,102.898,102.898,102.898,102.924,102.924,102.924,105.112,105.112,105.112,105.112,105.112,105.121,105.121,105.121,105.121,105.121,105.121,105.121,105.121,105.123,105.123,105.123,105.123,105.123,105.123,105.123,105.123,105.123,105.123,105.123,105.161,105.161,105.161,105.161,105.161,105.312,105.312,105.312,105.312,105.312,105.312,105.312,105.312,105.308,105.308,105.308,103.43,103.43,103.43,103.43,103.43,103.431,103.431,103.431,103.536,103.536,103.536,103.536,103.536,103.534
1995-01-01,102.694,102.694,102.694,102.693,102.693,102.693,102.693,102.693,102.693,102.693,102.693,102.693,102.693,102.693,102.693,102.693,102.737,102.737,102.737,104.923,104.923,104.923,104.923,104.923,104.932,104.932,104.932,104.932,104.932,104.932,104.932,104.932,104.933,104.933,104.933,104.933,104.933,104.933,104.933,104.933,104.931,104.931,104.931,104.981,104.981,104.981,104.981,104.981,104.865,104.866,104.866,104.866,104.866,104.866,104.866,104.866,104.861,104.861,104.861,102.991,102.991,102.991,102.991,102.991,103.0,103.0,103.0,103.104,103.104,103.104,103.104,103.104,103.105
1995-04-01,102.325,102.325,102.325,102.324,102.324,102.324,102.324,102.324,102.324,102.324,102.324,102.324,102.324,102.324,102.324,102.324,102.304,102.304,102.304,104.481,104.481,104.481,104.481,104.481,104.485,104.485,104.485,104.485,104.485,104.485,104.485,104.485,104.484,104.484,104.484,104.484,104.484,104.484,104.484,104.484,104.478,104.478,104.478,104.531,104.531,104.531,104.531,104.531,104.302,104.304,104.304,104.304,104.304,104.304,104.304,104.304,104.298,104.298,104.298,102.438,102.438,102.438,102.438,102.438,102.433,102.433,102.433,102.537,102.537,102.537,102.537,102.537,102.537
1995-07-01,102.764,102.764,102.764,102.764,102.764,102.764,102.764,102.764,102.764,102.764,102.764,102.764,102.764,102.764,102.764,102.764,102.826,102.826,102.826,105.015,105.015,105.015,105.015,105.015,105.023,105.023,105.023,105.023,105.023,105.023,105.023,105.023,105.023,105.023,105.023,105.023,105.023,105.023,105.023,105.023,105.025,105.025,105.025,105.066,105.066,105.066,105.066,105.066,104.873,104.874,104.874,104.874,104.874,104.874,104.874,104.874,104.863,104.863,104.863,102.993,102.993,102.993,102.993,102.993,102.999,102.999,102.999,103.103,103.103,103.103,103.103,103.103,103.09
1995-10-01,102.578,102.578,102.578,102.577,102.577,102.577,102.577,102.577,102.577,102.577,102.577,102.577,102.577,102.577,102.577,102.577,102.615,102.615,102.615,104.8,104.8,104.8,104.8,104.8,104.809,104.809,104.809,104.809,104.809,104.809,104.809,104.809,104.812,104.812,104.812,104.812,104.812,104.812,104.812,104.812,104.812,104.812,104.812,104.85,104.85,104.85,104.85,104.85,104.827,104.827,104.827,104.827,104.827,104.827,104.827,104.827,104.823,104.823,104.823,102.954,102.954,102.954,102.954,102.954,102.949,102.949,102.949,103.053,103.053,103.053,103.053,103.053,103.051
1996-01-01,101.713,101.713,101.713,101.712,101.712,101.712,101.712,101.712,101.712,101.712,101.712,101.712,101.712,101.712,101.712,101.712,101.746,101.746,101.746,103.912,103.912,103.912,103.912,103.912,103.921,103.921,103.921,103.921,103.921,103.921,103.921,103.921,103.922,103.922,103.922,103.922,103.922,103.922,103.922,103.922,103.923,103.923,103.923,103.98,103.98,103.98,103.98,103.98,104.273,104.273,104.273,104.273,104.273,104.273,104.273,104.273,104.271,104.271,104.271,102.412,102.412,102.412,102.412,102.412,102.42,102.42,102.42,102.524,102.524,102.524,102.524,102.524,102.52
1996-04-01,101.907,101.907,101.907,101.906,101.906,101.906,101.906,101.906,101.906,101.906,101.906,101.906,101.906,101.906,101.906,101.906,101.909,101.909,101.909,104.078,104.078,104.078,104.078,104.078,104.091,104.091,104.091,104.091,104.091,104.091,104.091,104.091,104.091,104.091,104.091,104.091,104.091,104.091,104.091,104.091,104.097,104.097,104.097,104.147,104.147,104.147,104.147,104.147,104.621,104.62,104.62,104.62,104.62,104.62,104.62,104.62,104.609,104.609,104.609,102.744,102.744,102.744,102.744,102.744,102.746,102.746,102.746,102.85,102.85,102.85,102.85,102.85,102.838
1996-07-01,102.048,102.048,102.048,102.047,102.047,102.047,102.047,102.047,102.047,102.047,102.047,102.047,102.047,102.047,102.047,102.047,102.059,102.059,102.059,104.233,104.233,104.233,104.233,104.233,104.244,104.244,104.244,104.244,104.244,104.244,104.244,104.244,104.246,104.246,104.246,104.246,104.246,104.246,104.246,104.246,104.253,104.253,104.253,104.295,104.295,104.295,104.295,104.295,104.81,104.809,104.809,104.809,104.809,104.809,104.809,104.809,104.802,104.802,104.802,102.933,102.933,102.933,102.933,102.933,102.93,102.93,102.93,103.034,103.034,103.034,103.034,103.034,103.029
1996-10-01,102.328,102.328,102.328,102.328,102.328,102.328,102.328,102.328,102.328,102.328,102.328,102.328,102.328,102.328,102.328,102.328,102.361,102.361,102.361,104.541,104.541,104.541,104.541,104.541,104.545,104.545,104.545,104.545,104.545,104.545,104.545,104.545,104.546,104.546,104.546,104.546,104.546,104.546,104.546,104.546,104.548,104.548,104.548,104.582,104.582,104.582,104.582,104.582,104.999,104.998,104.998,104.998,104.998,104.998,104.998,104.998,104.988,104.988,104.988,103.116,103.116,103.116,103.116,103.116,103.119,103.119,103.119,103.223,103.223,103.223,103.223,103.223,103.225
1997-01-01,102.697,102.697,102.697,102.696,102.696,102.696,102.696,102.696,102.696,102.696,102.696,102.696,102.696,102.696,102.696,102.696,102.669,102.669,102.669,104.854,104.854,104.854,104.854,104.854,104.866,104.866,104.866,104.866,104.866,104.866,104.866,104.866,104.865,104.865,104.865,104.865,104.865,104.865,104.865,104.865,104.867,104.867,104.867,104.918,104.918,104.918,104.918,104.918,105.096,105.096,105.096,105.096,105.096,105.096,105.096,105.096,105.089,105.089,105.089,103.215,103.215,103.215,103.215,103.215,103.217,103.217,103.217,103.322,103.322,103.322,103.322,103.322,103.305
1997-04-01,102.692,102.692,102.692,102.691,102.691,102.691,102.691,102.691,102.691,102.691,102.691,102.691,102.691,102.691,102.691,102.691,102.707,102.707,102.707,104.892,104.892,104.892,104.892,104.892,104.903,104.903,104.903,104.903,104.903,104.903,104.903,104.903,104.904,104.904,104.904,104.904,104.904,104.904,104.904,104.904,104.907,104.907,104.907,104.952,104.952,104.952,104.952,104.952,104.997,104.997,104.997,104.997,104.997,104.997,104.997,104.997,104.991,104.991,104.991,103.119,103.119,103.119,103.119,103.119,103.117,103.117,103.117,103.221,103.221,103.221,103.221,103.221,103.212
1997-07-01,102.785,102.785,102.785,102.784,102.784,102.784,102.784,102.784,102.784,102.784,102.784,102.784,102.784,102.784,102.784,102.784,102.837,102.837,102.837,105.025,105.025,105.025,105.025,105.025,105.032,105.032,105.032,105.032,105.032,105.032,105.032,105.032,105.033,105.033,105.033,105.033,105.033,105.033,105.033,105.033,105.041,105.041,105.041,105.085,105.085,105.085,105.085,105.085,105.082,105.082,105.082,105.082,105.082,105.082,105.082,105.082,105.082,105.082,105.082,103.208,103.208,103.208,103.208,103.208,103.22,103.22,103.22,103.324,103.324,103.324,103.324,103.324,103.316
1997-10-01,102.661,102.661,102.661,102.661,102.661,102.661,102.661,102.661,102.661,102.661,102.661,102.661,102.661,102.661,102.661,102.661,102.684,102.684,102.684,104.868,104.868,104.868,104.868,104.868,104.873,104.873,104.873,104.873,104.873,104.873,104.873,104.873,104.873,104.873,104.873,104.873,104.873,104.873,104.873,104.873,104.872,104.872,104.872,104.907,104.907,104.907,104.907,104.907,104.941,104.941,104.941,104.941,104.941,104.941,104.941,104.941,104.925,104.925,104.925,103.054,103.054,103.054,103.054,103.054,103.056,103.056,103.056,103.16,103.16,103.16,103.16,103.16,103.158
1998-01-01,102.7,102.7,102.7,102.699,102.699,102.699,102.699,102.699,102.699,102.699,102.699,102.699,102.699,102.699,102.699,102.699,102.702,102.702,102.702,104.888,104.888,104.888,104.888,104.888,104.893,104.893,104.893,104.893,104.893,104.893,104.893,104.893,104.893,104.893,104.893,104.893,104.893,104.893,104.893,104.893,104.895,104.895,104.895,104.884,104.884,104.884,104.884,104.884,105.045,105.045,105.045,105.045,105.045,105.045,105.045,105.045,105.04,105.04,105.04,103.167,103.167,103.167,103.167,103.167,103.156,103.156,103.156,103.26,103.26,103.26,103.26,103.26,103.248
1998-04-01,102.458,102.458,102.458,102.457,102.457,102.457,102.457,102.457,102.457,102.457,102.457,102.457,102.457,102.457,102.457,102.457,102.474,102.474,102.474,104.655,104.655,104.655,104.655,104.655,104.666,104.666,104.666,104.666,104.666,104.666,104.666,104.666,104.665,104.665,104.665,104.665,104.665,104.665,104.665,104.665,104.658,104.658,104.658,104.67,104.67,104.67,104.67,104.67,104.861,104.861,104.861,104.861,104.861,104.861,104.861,104.861,104.856,104.856,104.856,102.986,102.986,102.986,102.986,102.986,102.992,102.992,102.992,103.096,103.096,103.096,103.096,103.096,103.084
1998-07-01,102.181,102.181,102.181,102.18,102.18,102.18,102.18,102.18,102.18,102.18,102.18,102.18,102.18,102.18,102.18,102.18,102.19,102.19,102.19,104.365,104.365,104.365,104.365,104.365,104.376,104.376,104.376,104.376,104.376,104.376,104.376,104.376,104.378,104.378,104.378,104.378,104.378,104.378,104.378,104.378,104.372,104.372,104.372,104.388,104.388,104.388,104.388,104.388,104.533,104.532,104.532,104.532,104.532,104.532,104.532,104.532,104.532,104.532,104.532,102.668,102.668,102.668,102.668,102.668,102.656,102.656,102.656,102.76,102.76,102.76,102.76,102.76,102.754
1998-10-01,103.093,103.093,103.093,103.092,103.092,103.092,103.092,103.092,103.092,103.092,103.092,103.092,103.092,103.092,103.092,103.092,103.118,103.118,103.118,105.313,105.313,105.313,105.313,105.313,105.316,105.316,105.316,105.316,105.316,105.316,105.316,105.316,105.317,105.317,105.317,105.317,105.317,105.317,105.317,105.317,105.314,105.314,105.314,105.299,105.299,105.299,105.299,105.299,105.304,105.304,105.304,105.304,105.304,105.304,105.304,105.304,105.283,105.283,105.283,103.405,103.405,103.405,103.405,103.405,103.41,103.41,103.41,103.515,103.515,103.515,103.515,103.515,103.513
1999-01-01,102.933,102.933,102.933,102.932,102.932,102.932,102.932,102.932,102.932,102.932,102.932,102.932,102.932,102.932,102.932,102.932,102.941,102.941,102.941,105.132,105.132,105.132,105.132,105.132,105.136,105.136,105.136,105.136,105.136,105.136,105.136,105.136,105.137,105.137,105.137,105.137,105.137,105.137,105.137,105.137,105.138,105.138,105.138,105.138,105.138,105.138,105.138,105.138,104.928,104.928,104.928,104.928,104.928,104.928,104.928,104.928,104.933,104.933,104.933,103.062,103.062,103.062,103.062,103.062,103.062,103.062,103.062,103.166,103.166,103.166,103.166,103.166,103.159
1999-04-01,102.978,102.978,102.978,102.977,102.977,102.977,102.977,102.977,102.977,102.977,102.977,102.977,102.977,102.977,102.977,102.977,102.995,102.995,102.995,105.189,105.189,105.189,105.189,105.189,105.199,105.199,105.199,105.199,105.199,105.199,105.199,105.199,105.198,105.198,105.198,105.198,105.198,105.198,105.198,105.198,105.192,105.192,105.192,105.202,105.202,105.202,105.202,105.202,104.863,104.864,104.864,104.864,104.864,104.864,104.864,104.864,104.854,104.854,104.854,102.984,102.984,102.984,102.984,102.984,102.981,102.981,102.981,103.085,103.085,103.085,103.085,103.085,103.062
1999-07-01,103.103,103.103,103.103,103.102,103.102,103.102,103.102,103.102,103.102,103.102,103.102,103.102,103.102,103.102,103.102,103.102,103.106,103.106,103.106,105.303,105.303,105.303,105.303,105.303,105.309,105.309,105.309,105.309,105.309,105.309,105.309,105.309,105.31,105.31,105.31,105.31,105.31,105.31,105.31,105.31,105.306,105.306,105.306,105.316,105.316,105.316,105.316,105.316,104.939,104.94,104.94,104.94,104.94,104.94,104.94,104.94,104.936,104.936,104.936,103.065,103.065,103.065,103.065,103.065,103.048,103.048,103.048,103.153,103.153,103.153,103.153,103.153,103.145
1999-10-01,102.977,102.977,102.977,102.976,102.976,102.976,102.976,102.976,102.976,102.976,102.976,102.976,102.976,102.976,102.976,102.976,103.008,103.008,103.008,105.202,105.202,105.202,105.202,105.202,105.209,105.209,105.209,105.209,105.209,105.209,105.209,105.209,105.21,105.21,105.21,105.21,105.21,105.21,105.21,105.21,105.213,105.213,105.213,105.203,105.203,105.203,105.203,105.203,104.896,104.896,104.896,104.896,104.896,104.896,104.896,104.896,104.886,104.886,104.886,103.016,103.016,103.016,103.016,103.016,103.029,103.029,103.029,103.133,103.133,103.133,103.133,103.133,103.128
2000-01-01,102.691,102.691,102.691,102.69,102.69,102.69,102.69,102.69,102.69,102.69,102.69,102.69,102.69,102.69,102.69,102.69,102.715,102.715,102.715,104.903,104.903,104.903,104.903,104.903,104.904,104.904,104.904,104.904,104.904,104.904,104.904,104.904,104.904,104.904,104.904,104.904,104.904,104.904,104.904,104.904,104.908,104.908,104.908,104.91,104.91,104.91,104.91,104.91,104.738,104.738,104.738,104.738,104.738,104.738,104.738,104.738,104.733,104.733,104.733,102.866,102.866,102.866,102.866,102.866,102.893,102.893,102.893,102.997,102.997,102.997,102.997,102.997,102.995
2000-04-01,102.4,102.4,102.4,102.399,102.399,102.399,102.399,102.399,102.399,102.399,102.399,102.399,102.399,102.399,102.399,102.399,102.475,102.475,102.475,104.659,104.659,104.659,104.659,104.659,104.667,104.667,104.667,104.667,104.667,104.667,104.667,104.667,104.666,104.666,104.666,104.666,104.666,104.666,104.666,104.666,104.666,104.666,104.666,104.668,104.668,104.668,104.668,104.668,104.601,104.601,104.601,104.601,104.601,104.601,104.601,104.601,104.596,104.596,104.596,102.732,102.732,102.732,102.732,102.732,102.738,102.738,102.738,102.841,102.841,102.841,102.841,102.841,102.834
2000-07-01,102.225,102.225,102.225,102.224,102.224,102.224,102.224,102.224,102.224,102.224,102.224,102.224,102.224,102.224,102.224,102.224,102.291,102.291,102.291,104.473,104.473,104.473,104.473,104.473,104.477,104.477,104.477,104.477,104.477,104.477,104.477,104.477,104.478,104.478,104.478,104.478,104.478,104.478,104.478,104.478,104.48,104.48,104.48,104.482,104.482,104.482,104.482,104.482,104.473,104.473,104.473,104.473,104.473,104.473,104.473,104.473,104.473,104.473,104.473,102.611,102.611,102.611,102.611,102.611,102.621,102.621,102.621,102.725,102.725,102.725,102.725,102.725,102.711
2000-10-01,101.898,101.898,101.898,101.897,101.897,101.897,101.897,101.897,101.897,101.897,101.897,101.897,101.897,101.897,101.897,101.897,101.929,101.929,101.929,104.105,104.105,104.105,104.105,104.105,104.114,104.114,104.114,104.114,104.114,104.114,104.114,104.114,104.116,104.116,104.116,104.116,104.116,104.116,104.116,104.116,104.114,104.114,104.114,104.116,104.116,104.116,104.116,104.116,104.112,104.112,104.112,104.112,104.112,104.112,104.112,104.112,104.107,104.107,104.107,102.25,102.25,102.25,102.25,102.25,102.265,102.265,102.265,102.369,102.369,102.369,102.369,102.369,102.353
