observation_date,DDURRD3Q086SBEA_20130228,DDURRD3Q086SBEA_20130426,DDURRD3Q086SBEA_20130731,DDURRD3Q086SBEA_20140110,DDURRD3Q086SBEA_20140130,DDURRD3Q086SBEA_20140228,DDURRD3Q086SBEA_20140430,DDURRD3Q086SBEA_20140529,DDURRD3Q086SBEA_20140625,DDURRD3Q086SBEA_20140730,DDURRD3Q086SBEA_20140828,DDURRD3Q086SBEA_20140926,DDURRD3Q086SBEA_20141030,DDURRD3Q086SBEA_20141125,DDURRD3Q086SBEA_20141223,DDURRD3Q086SBEA_20150130,DDURRD3Q086SBEA_20150227,DDURRD3Q086SBEA_20150327,DDURRD3Q086SBEA_20150429,DDURRD3Q086SBEA_20150529,DDURRD3Q086SBEA_20150624,DDURRD3Q086SBEA_20150730,DDURRD3Q086SBEA_20150827,DDURRD3Q086SBEA_20150925,DDURRD3Q086SBEA_20151029,DDURRD3Q086SBEA_20151124,DDURRD3Q086SBEA_20151222,DDURRD3Q086SBEA_20160129,DDURRD3Q086SBEA_20160226,DDURRD3Q086SBEA_20160325,DDURRD3Q086SBEA_20160428,DDURRD3Q086SBEA_20160527,DDURRD3Q086SBEA_20160628,DDURRD3Q086SBEA_20160729,DDURRD3Q086SBEA_20160826,DDURRD3Q086SBEA_20160929,DDURRD3Q086SBEA_20161028,DDURRD3Q086SBEA_20161129,DDURRD3Q086SBEA_20161222,DDURRD3Q086SBEA_20170127,DDURRD3Q086SBEA_20170228,DDURRD3Q086SBEA_20170330,DDURRD3Q086SBEA_20170428,DDURRD3Q086SBEA_20170526,DDURRD3Q086SBEA_20170629,DDURRD3Q086SBEA_20170728,DDURRD3Q086SBEA_20170830,DDURRD3Q086SBEA_20170928,DDURRD3Q086SBEA_20171027,DDURRD3Q086SBEA_20171129,DDURRD3Q086SBEA_20171221,DDURRD3Q086SBEA_20180126,DDURRD3Q086SBEA_20180228,DDURRD3Q086SBEA_20180328,DDURRD3Q086SBEA_20180427,DDURRD3Q086SBEA_20180530,DDURRD3Q086SBEA_20180628,DDURRD3Q086SBEA_20180727,DDURRD3Q086SBEA_20180829,DDURRD3Q086SBEA_20180927,DDURRD3Q086SBEA_20181026,DDURRD3Q086SBEA_20181128,DDURRD3Q086SBEA_20181221,DDURRD3Q086SBEA_20190228,DDURRD3Q086SBEA_20190328,DDURRD3Q086SBEA_20190426,DDURRD3Q086SBEA_20190530,DDURRD3Q086SBEA_20190627,DDURRD3Q086SBEA_20190726,DDURRD3Q086SBEA_20190829,DDURRD3Q086SBEA_20190926,DDURRD3Q086SBEA_20191030,DDURRD3Q086SBEA_20191127,DDURRD3Q086SBEA_20200130,DDURRD3Q086SBEA_20200227,DDURRD3Q086SBEA_20200326,DDURRD3Q086SBEA_20200429,DDURRD3Q086SBEA_20200528,DDURRD3Q086SBEA_20200625,DDURRD3Q086SBEA_20200730
2008-01-01,95.426,95.426,102.657,102.657,102.657,102.657,102.657,102.657,102.657,102.657,102.657,102.657,102.657,102.657,102.657,102.657,102.657,102.657,102.657,102.657,102.657,102.657,102.657,102.657,102.657,102.657,102.657,102.657,102.657,102.657,102.657,102.657,102.657,102.657,102.657,102.657,102.657,102.657,102.657,102.657,102.657,102.657,102.657,102.657,102.657,102.657,102.657,102.657,102.657,102.657,102.657,102.657,102.657,102.657,102.657,102.657,102.657,106.872,106.872,106.872,106.872,106.872,106.872,106.872,106.872,106.872,106.872,106.872,106.872,106.872,106.872,106.872,106.872,106.872,106.872,106.872,106.872,106.872,106.872,106.872
2008-04-01,94.775,94.775,101.863,101.863,101.863,101.863,101.863,101.863,101.863,101.863,101.863,101.863,101.863,101.863,101.863,101.863,101.863,101.863,101.863,101.863,101.863,101.863,101.863,101.863,101.863,101.863,101.863,101.863,101.863,101.863,101.863,101.863,101.863,101.863,101.863,101.863,101.863,101.863,101.863,101.863,101.863,101.863,101.863,101.863,101.863,101.863,101.863,101.863,101.863,101.863,101.863,101.863,101.863,101.863,101.863,101.863,101.863,106.166,106.166,106.166,106.166,106.166,106.166,106.166,106.166,106.166,106.166,106.166,106.166,106.166,106.166,106.166,106.166,106.166,106.166,106.166,106.166,106.166,106.166,106.166
2008-07-01,94.522,94.522,101.581,101.581,101.581,101.581,101.581,101.581,101.581,101.581,101.581,101.581,101.581,101.581,101.581,101.581,101.581,101.581,101.581,101.581,101.581,101.581,101.581,101.581,101.581,101.581,101.581,101.581,101.581,101.581,101.581,101.581,101.581,101.581,101.581,101.581,101.581,101.581,101.581,101.581,101.581,101.581,101.581,101.581,101.581,101.581,101.581,101.581,101.581,101.581,101.581,101.581,101.581,101.581,101.581,101.581,101.581,105.824,105.824,105.824,105.824,105.824,105.824,105.824,105.824,105.824,105.824,105.824,105.824,105.824,105.824,105.824,105.824,105.824,105.824,105.824,105.824,105.824,105.824,105.824
2008-10-01,93.685,93.685,100.831,100.831,100.831,100.831,100.831,100.831,100.831,100.831,100.831,100.831,100.831,100.831,100.831,100.831,100.831,100.831,100.831,100.831,100.831,100.831,100.831,100.831,100.831,100.831,100.831,100.831,100.831,100.831,100.831,100.831,100.831,100.831,100.831,100.831,100.831,100.831,100.831,100.831,100.831,100.831,100.831,100.831,100.831,100.831,100.831,100.831,100.831,100.831,100.831,100.831,100.831,100.831,100.831,100.831,100.831,105.077,105.077,105.077,105.077,105.077,105.077,105.077,105.077,105.077,105.077,105.077,105.077,105.077,105.077,105.077,105.077,105.077,105.077,105.077,105.077,105.077,105.077,105.077
2009-01-01,93.121,93.121,100.338,100.338,100.338,100.338,100.338,100.338,100.338,100.338,100.338,100.338,100.338,100.338,100.338,100.338,100.338,100.338,100.338,100.338,100.338,100.338,100.338,100.338,100.338,100.338,100.338,100.338,100.338,100.338,100.338,100.338,100.338,100.338,100.338,100.338,100.338,100.338,100.338,100.338,100.338,100.338,100.338,100.338,100.338,100.338,100.338,100.338,100.338,100.338,100.338,100.338,100.338,100.338,100.338,100.338,100.338,104.528,104.528,104.528,104.528,104.528,104.528,104.528,104.528,104.528,104.528,104.528,104.528,104.528,104.528,104.528,104.528,104.528,104.528,104.528,104.528,104.528,104.528,104.528
2009-04-01,93.062,93.062,100.219,100.219,100.219,100.219,100.219,100.219,100.219,100.219,100.219,100.219,100.219,100.219,100.219,100.219,100.219,100.219,100.219,100.219,100.219,100.219,100.219,100.219,100.219,100.219,100.219,100.219,100.219,100.219,100.219,100.219,100.219,100.219,100.219,100.219,100.219,100.219,100.219,100.219,100.219,100.219,100.219,100.219,100.219,100.219,100.219,100.219,100.219,100.219,100.219,100.219,100.219,100.219,100.219,100.219,100.219,104.266,104.266,104.266,104.266,104.266,104.266,104.266,104.266,104.266,104.266,104.266,104.266,104.266,104.266,104.266,104.266,104.266,104.266,104.266,104.266,104.266,104.266,104.266
2009-07-01,92.458,92.458,99.55,99.55,99.55,99.55,99.55,99.55,99.55,99.55,99.55,99.55,99.55,99.55,99.55,99.55,99.55,99.55,99.55,99.55,99.55,99.55,99.55,99.55,99.55,99.55,99.55,99.55,99.55,99.55,99.55,99.55,99.55,99.55,99.55,99.55,99.55,99.55,99.55,99.55,99.55,99.55,99.55,99.55,99.55,99.55,99.55,99.55,99.55,99.55,99.55,99.55,99.55,99.55,99.55,99.55,99.55,103.476,103.476,103.476,103.476,103.476,103.476,103.476,103.476,103.476,103.476,103.476,103.476,103.476,103.476,103.476,103.476,103.476,103.476,103.476,103.476,103.476,103.476,103.476
2009-10-01,92.699,92.699,99.915,99.915,99.915,99.915,99.915,99.915,99.915,99.915,99.915,99.915,99.915,99.915,99.915,99.915,99.915,99.915,99.915,99.915,99.915,99.915,99.915,99.915,99.915,99.915,99.915,99.915,99.915,99.915,99.915,99.915,99.915,99.915,99.915,99.915,99.915,99.915,99.915,99.915,99.915,99.915,99.915,99.915,99.915,99.915,99.915,99.915,99.915,99.915,99.915,99.915,99.915,99.915,99.915,99.915,99.915,103.836,103.836,103.836,103.836,103.836,103.836,103.836,103.836,103.836,103.836,103.836,103.836,103.836,103.836,103.836,103.836,103.836,103.836,103.836,103.836,103.836,103.836,103.836
2010-01-01,92.358,92.358,99.525,99.525,99.525,99.525,99.525,99.525,99.525,99.525,99.525,99.525,99.525,99.525,99.525,99.525,99.525,99.525,99.525,99.525,99.525,99.525,99.525,99.525,99.525,99.525,99.525,99.525,99.525,99.525,99.525,99.525,99.525,99.525,99.525,99.525,99.525,99.525,99.525,99.525,99.525,99.525,99.525,99.525,99.525,99.525,99.525,99.525,99.525,99.525,99.525,99.525,99.525,99.525,99.525,99.525,99.525,103.278,103.278,103.278,103.278,103.278,103.278,103.278,103.278,103.278,103.278,103.278,103.278,103.278,103.278,103.278,103.278,103.278,103.278,103.278,103.278,103.278,103.278,103.278
2010-04-01,91.9,91.9,98.921,98.921,98.921,98.921,98.921,98.921,98.921,98.921,98.921,98.921,98.921,98.921,98.921,98.921,98.921,98.921,98.921,98.921,98.921,98.921,98.921,98.921,98.921,98.921,98.921,98.921,98.921,98.921,98.921,98.921,98.921,98.921,98.921,98.921,98.921,98.921,98.921,98.921,98.921,98.921,98.921,98.921,98.921,98.921,98.921,98.921,98.921,98.921,98.921,98.921,98.921,98.921,98.921,98.921,98.921,102.359,102.359,102.359,102.359,102.359,102.359,102.359,102.359,102.359,102.359,102.359,102.359,102.359,102.359,102.359,102.359,102.359,102.359,102.359,102.359,102.359,102.359,102.359
2010-07-01,91.369,91.369,98.293,98.293,98.293,98.293,98.293,98.293,98.293,98.293,98.293,98.293,98.293,98.293,98.293,98.293,98.293,98.293,98.293,98.293,98.293,98.293,98.293,98.293,98.293,98.293,98.293,98.293,98.293,98.293,98.293,98.293,98.293,98.293,98.293,98.293,98.293,98.293,98.293,98.293,98.293,98.293,98.293,98.293,98.293,98.293,98.293,98.293,98.293,98.293,98.293,98.293,98.293,98.293,98.293,98.293,98.293,101.598,101.598,101.598,101.598,101.598,101.598,101.598,101.598,101.598,101.598,101.598,101.598,101.598,101.598,101.598,101.598,101.598,101.598,101.598,101.598,101.598,101.598,101.598
2010-10-01,90.88,90.88,97.817,97.817,97.817,97.817,97.817,97.817,97.817,97.817,97.817,97.817,97.817,97.817,97.817,97.817,97.817,97.817,97.817,97.817,97.817,97.817,97.817,97.817,97.817,97.817,97.817,97.817,97.817,97.817,97.817,97.817,97.817,97.817,97.817,97.817,97.817,97.817,97.817,97.817,97.817,97.817,97.817,97.817,97.817,97.817,97.817,97.817,97.817,97.817,97.817,97.817,97.817,97.817,97.817,97.817,97.817,101.274,101.274,101.274,101.274,101.274,101.274,101.274,101.274,101.274,101.274,101.274,101.274,101.274,101.274,101.274,101.274,101.274,101.274,101.274,101.274,101.274,101.274,101.274
2011-01-01,90.759,90.759,97.614,97.614,97.614,97.614,97.614,97.614,97.614,97.68,97.68,97.68,97.68,97.68,97.68,97.68,97.68,97.68,97.68,97.68,97.68,97.68,97.68,97.68,97.68,97.68,97.68,97.68,97.68,97.68,97.68,97.68,97.68,97.68,97.68,97.68,97.68,97.68,97.68,97.68,97.68,97.68,97.68,97.68,97.68,97.68,97.68,97.68,97.68,97.68,97.68,97.68,97.68,97.68,97.68,97.68,97.68,101.279,101.279,101.279,101.279,101.279,101.279,101.279,101.279,101.279,101.279,101.279,101.279,101.279,101.279,101.279,101.279,101.279,101.279,101.279,101.279,101.279,101.279,101.279
2011-04-01,91.109,91.109,97.95,97.95,97.95,97.95,97.95,97.95,97.95,98.071,98.071,98.071,98.071,98.071,98.071,98.071,98.071,98.071,98.071,98.071,98.071,98.071,98.071,98.071,98.071,98.071,98.071,98.071,98.071,98.071,98.071,98.071,98.071,98.071,98.071,98.071,98.071,98.071,98.071,98.071,98.071,98.071,98.071,98.071,98.071,98.071,98.071,98.071,98.071,98.071,98.071,98.071,98.071,98.071,98.071,98.071,98.071,101.529,101.529,101.529,101.529,101.529,101.529,101.529,101.529,101.529,101.529,101.529,101.529,101.529,101.529,101.529,101.529,101.529,101.529,101.529,101.529,101.529,101.529,101.529
2011-07-01,90.963,90.963,97.799,97.799,97.799,97.799,97.799,97.799,97.799,97.843,97.843,97.843,97.843,97.843,97.843,97.843,97.843,97.843,97.843,97.843,97.843,97.843,97.843,97.843,97.843,97.843,97.843,97.843,97.843,97.843,97.843,97.843,97.843,97.843,97.843,97.843,97.843,97.843,97.843,97.843,97.843,97.843,97.843,97.843,97.843,97.843,97.843,97.843,97.843,97.843,97.843,97.843,97.843,97.843,97.843,97.843,97.843,101.365,101.365,101.365,101.365,101.365,101.365,101.365,101.365,101.365,101.365,101.365,101.365,101.365,101.365,101.365,101.365,101.365,101.365,101.365,101.365,101.365,101.365,101.365
2011-10-01,90.382,90.382,97.251,97.251,97.251,97.251,97.251,97.251,97.251,97.32,97.32,97.32,97.32,97.32,97.32,97.32,97.32,97.32,97.32,97.32,97.32,97.32,97.32,97.32,97.32,97.32,97.32,97.32,97.32,97.32,97.32,97.32,97.32,97.32,97.32,97.32,97.32,97.32,97.32,97.32,97.32,97.32,97.32,97.32,97.32,97.32,97.32,97.32,97.32,97.32,97.32,97.32,97.32,97.32,97.32,97.32,97.32,100.959,100.959,100.959,100.959,100.959,100.959,100.959,100.959,100.959,100.959,100.959,100.959,100.959,100.959,100.959,100.959,100.959,100.959,100.959,100.959,100.959,100.959,100.959
2012-01-01,90.158,90.158,97.095,97.095,97.095,97.095,97.095,97.095,97.095,97.139,97.139,97.139,97.139,97.139,97.139,97.139,97.139,97.139,97.139,97.139,97.139,97.112,97.112,97.112,97.112,97.112,97.112,97.112,97.112,97.112,97.112,97.112,97.112,97.112,97.112,97.112,97.112,97.112,97.112,97.112,97.112,97.112,97.112,97.112,97.112,97.112,97.112,97.112,97.112,97.112,97.112,97.112,97.112,97.112,97.112,97.112,97.112,100.825,100.825,100.825,100.825,100.825,100.825,100.825,100.825,100.825,100.825,100.825,100.825,100.825,100.825,100.825,100.825,100.825,100.825,100.825,100.825,100.825,100.825,100.825
2012-04-01,89.889,89.889,96.801,96.801,96.801,96.801,96.801,96.801,96.801,96.77,96.77,96.77,96.77,96.77,96.77,96.77,96.77,96.77,96.77,96.77,96.77,96.685,96.685,96.685,96.685,96.685,96.685,96.685,96.685,96.685,96.685,96.685,96.685,96.685,96.685,96.685,96.685,96.685,96.685,96.685,96.685,96.685,96.685,96.685,96.685,96.685,96.685,96.685,96.685,96.685,96.685,96.685,96.685,96.685,96.685,96.685,96.685,100.234,100.234,100.234,100.234,100.234,100.234,100.234,100.234,100.234,100.234,100.234,100.234,100.234,100.234,100.234,100.234,100.234,100.234,100.234,100.234,100.234,100.234,100.234
2012-07-01,89.36,89.36,96.258,96.258,96.258,96.258,96.258,96.258,96.258,96.216,96.216,96.216,96.216,96.216,96.216,96.216,96.216,96.216,96.216,96.216,96.216,96.131,96.131,96.131,96.131,96.131,96.131,96.131,96.131,96.131,96.131,96.131,96.131,96.131,96.131,96.131,96.131,96.131,96.131,96.131,96.131,96.131,96.131,96.131,96.131,96.131,96.131,96.131,96.131,96.131,96.131,96.131,96.131,96.131,96.131,96.131,96.131,99.658,99.658,99.658,99.658,99.658,99.658,99.658,99.658,99.658,99.658,99.658,99.658,99.658,99.658,99.658,99.658,99.658,99.658,99.658,99.658,99.658,99.658,99.658
2012-10-01,88.901,88.901,95.758,95.758,95.758,95.758,95.758,95.758,95.758,95.777,95.777,95.777,95.777,95.777,95.777,95.777,95.777,95.777,95.777,95.777,95.777,95.757,95.757,95.757,95.757,95.757,95.757,95.757,95.757,95.757,95.757,95.757,95.757,95.757,95.757,95.757,95.757,95.757,95.757,95.757,95.757,95.757,95.757,95.757,95.757,95.757,95.757,95.757,95.757,95.757,95.757,95.757,95.757,95.757,95.757,95.757,95.757,99.314,99.314,99.314,99.314,99.314,99.314,99.314,99.314,99.314,99.314,99.314,99.314,99.314,99.314,99.314,99.314,99.314,99.314,99.314,99.314,99.314,99.314,99.314
2013-01-01,,88.661,95.5,95.5,95.5,95.5,95.5,95.5,95.5,95.53,95.53,95.53,95.53,95.53,95.53,95.53,95.53,95.53,95.53,95.53,95.53,95.499,95.499,95.499,95.499,95.499,95.499,95.499,95.499,95.499,95.499,95.499,95.499,95.47,95.47,95.47,95.47,95.47,95.47,95.47,95.47,95.47,95.47,95.47,95.47,95.47,95.47,95.47,95.47,95.47,95.47,95.47,95.47,95.47,95.47,95.47,95.47,98.929,98.929,98.929,98.929,98.929,98.929,98.929,98.929,98.929,98.929,98.929,98.929,98.929,98.929,98.929,98.929,98.929,98.929,98.929,98.929,98.929,98.929,98.929
2013-04-01,,,95.028,95.029,95.029,95.029,95.029,95.029,95.029,95.069,95.069,95.069,95.069,95.069,95.069,95.069,95.069,95.069,95.069,95.069,95.069,94.987,94.987,94.987,94.987,94.987,94.987,94.987,94.987,94.987,94.987,94.987,94.987,94.883,94.883,94.883,94.883,94.883,94.883,94.883,94.883,94.883,94.883,94.883,94.883,94.883,94.883,94.883,94.883,94.883,94.883,94.883,94.883,94.883,94.883,94.883,94.883,98.21,98.21,98.21,98.21,98.21,98.21,98.21,98.21,98.21,98.21,98.21,98.21,98.21,98.21,98.21,98.21,98.21,98.21,98.21,98.21,98.21,98.21,98.21
2013-07-01,,,,94.468,94.468,94.468,94.468,94.468,94.468,94.458,94.458,94.458,94.458,94.458,94.458,94.458,94.458,94.458,94.458,94.458,94.458,94.375,94.375,94.375,94.375,94.375,94.375,94.375,94.375,94.375,94.375,94.375,94.375,94.267,94.267,94.267,94.267,94.267,94.267,94.267,94.267,94.267,94.267,94.267,94.267,94.267,94.267,94.267,94.267,94.267,94.267,94.267,94.267,94.267,94.267,94.267,94.267,97.672,97.672,97.672,97.672,97.672,97.672,97.672,97.672,97.672,97.672,97.672,97.672,97.672,97.672,97.672,97.672,97.672,97.672,97.672,97.672,97.672,97.672,97.672
2013-10-01,,,,,93.884,93.953,93.953,93.953,93.953,93.828,93.828,93.828,93.828,93.828,93.828,93.828,93.828,93.828,93.828,93.828,93.828,93.822,93.822,93.822,93.822,93.822,93.822,93.822,93.822,93.822,93.822,93.822,93.822,93.766,93.766,93.766,93.766,93.766,93.766,93.766,93.766,93.766,93.766,93.766,93.766,93.766,93.766,93.766,93.766,93.766,93.766,93.766,93.766,93.766,93.766,93.766,93.766,97.085,97.085,97.085,97.085,97.085,97.085,97.085,97.085,97.085,97.085,97.085,97.085,97.085,97.085,97.085,97.085,97.085,97.085,97.085,97.085,97.085,97.085,97.085
2014-01-01,,,,,,,93.369,93.368,93.367,93.156,93.156,93.156,93.156,93.156,93.156,93.156,93.156,93.156,93.156,93.156,93.156,93.24,93.24,93.24,93.24,93.24,93.24,93.24,93.24,93.24,93.24,93.24,93.24,93.213,93.213,93.213,93.213,93.213,93.213,93.213,93.213,93.213,93.213,93.213,93.213,93.194,93.194,93.194,93.194,93.194,93.194,93.194,93.194,93.194,93.194,93.194,93.194,96.299,96.299,96.299,96.299,96.299,96.299,96.299,96.299,96.299,96.299,96.299,96.29,96.29,96.29,96.29,96.29,96.29,96.29,96.29,96.29,96.29,96.29,96.29
2014-04-01,,,,,,,,,,92.91,92.729,92.719,92.719,92.719,92.719,92.719,92.719,92.719,92.719,92.719,92.719,92.874,92.874,92.874,92.874,92.874,92.874,92.874,92.874,92.874,92.874,92.874,92.874,92.769,92.769,92.769,92.769,92.769,92.769,92.769,92.769,92.769,92.769,92.769,92.769,92.679,92.679,92.679,92.679,92.679,92.679,92.679,92.679,92.679,92.679,92.679,92.679,95.783,95.783,95.783,95.783,95.783,95.783,95.783,95.783,95.783,95.783,95.783,95.726,95.726,95.726,95.726,95.726,95.726,95.726,95.726,95.726,95.726,95.726,95.726
2014-07-01,,,,,,,,,,,,,92.279,92.248,92.224,92.224,92.224,92.224,92.224,92.224,92.224,92.347,92.347,92.347,92.347,92.347,92.347,92.347,92.347,92.347,92.347,92.347,92.347,92.22,92.22,92.22,92.22,92.22,92.22,92.22,92.22,92.22,92.22,92.22,92.22,92.246,92.246,92.246,92.246,92.246,92.246,92.246,92.246,92.246,92.246,92.246,92.246,95.36,95.36,95.36,95.36,95.36,95.36,95.36,95.36,95.36,95.36,95.36,95.244,95.244,95.244,95.244,95.244,95.244,95.244,95.244,95.244,95.244,95.244,95.244
2014-10-01,,,,,,,,,,,,,,,,91.392,91.471,91.45,91.45,91.45,91.45,91.574,91.574,91.574,91.574,91.574,91.574,91.574,91.574,91.574,91.574,91.574,91.574,91.51,91.51,91.51,91.51,91.51,91.51,91.51,91.51,91.51,91.51,91.51,91.51,91.523,91.523,91.523,91.523,91.523,91.523,91.523,91.523,91.523,91.523,91.523,91.523,94.607,94.607,94.607,94.607,94.607,94.607,94.607,94.607,94.607,94.607,94.607,94.524,94.524,94.524,94.524,94.524,94.524,94.524,94.524,94.524,94.524,94.524,94.524
2015-01-01,,,,,,,,,,,,,,,,,,,90.793,90.856,90.878,91.009,91.009,91.009,91.009,91.009,91.009,91.009,91.009,91.009,91.009,91.009,91.009,90.988,90.988,90.988,90.988,90.988,90.988,90.988,90.988,90.988,90.988,90.988,90.988,90.935,90.935,90.935,90.935,90.935,90.935,90.935,90.935,90.935,90.935,90.935,90.935,93.881,93.881,93.881,93.881,93.881,93.881,93.881,93.881,93.881,93.881,93.881,93.882,93.882,93.882,93.882,93.882,93.882,93.882,93.882,93.882,93.882,93.882,93.882
2015-04-01,,,,,,,,,,,,,,,,,,,,,,90.986,90.969,90.955,90.955,90.955,90.955,90.955,90.955,90.955,90.955,90.955,90.955,90.837,90.837,90.837,90.837,90.837,90.837,90.837,90.837,90.837,90.837,90.837,90.837,90.734,90.734,90.734,90.734,90.734,90.734,90.734,90.734,90.734,90.734,90.734,90.734,93.718,93.718,93.718,93.718,93.718,93.718,93.718,93.718,93.718,93.718,93.718,93.728,93.728,93.728,93.728,93.728,93.728,93.728,93.728,93.728,93.728,93.728,93.785
2015-07-01,,,,,,,,,,,,,,,,,,,,,,,,,90.446,90.418,90.413,90.413,90.413,90.413,90.413,90.413,90.413,90.236,90.236,90.236,90.236,90.236,90.236,90.236,90.236,90.236,90.236,90.236,90.236,90.275,90.275,90.275,90.275,90.275,90.275,90.275,90.275,90.275,90.275,90.275,90.275,93.207,93.207,93.207,93.207,93.207,93.207,93.207,93.207,93.207,93.207,93.207,93.174,93.174,93.174,93.174,93.174,93.174,93.174,93.174,93.174,93.174,93.174,93.157
2015-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.988,90.115,90.067,90.067,90.067,90.067,89.818,89.818,89.818,89.818,89.818,89.818,89.818,89.818,89.818,89.818,89.818,89.818,89.801,89.801,89.801,89.801,89.801,89.801,89.801,89.801,89.801,89.801,89.801,89.801,92.682,92.682,92.682,92.682,92.682,92.682,92.682,92.682,92.682,92.682,92.682,92.68,92.68,92.68,92.68,92.68,92.68,92.68,92.68,92.68,92.68,92.68,92.636
2016-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.825,89.819,89.85,89.624,89.624,89.624,89.624,89.624,89.624,89.624,89.624,89.624,89.624,89.624,89.624,89.52,89.52,89.52,89.52,89.52,89.52,89.52,89.52,89.52,89.52,89.52,89.52,92.252,92.252,92.252,92.252,92.252,92.252,92.252,92.252,92.252,92.252,92.252,92.28,92.28,92.28,92.28,92.28,92.28,92.28,92.28,92.28,92.28,92.28,92.249
2016-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.111,89.056,89.049,89.049,89.049,89.049,89.049,89.049,89.049,89.049,89.049,89.049,88.892,88.892,88.892,88.892,88.892,88.892,88.892,88.892,88.892,88.892,88.892,88.892,91.659,91.659,91.659,91.659,91.659,91.659,91.659,91.659,91.659,91.659,91.659,91.631,91.631,91.631,91.631,91.631,91.631,91.631,91.631,91.631,91.631,91.631,91.648
2016-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.131,88.119,88.132,88.132,88.132,88.132,88.132,88.132,88.132,88.106,88.106,88.106,88.106,88.106,88.106,88.106,88.106,88.106,88.106,88.106,88.106,90.856,90.856,90.856,90.856,90.856,90.856,90.856,90.856,90.856,90.856,90.856,90.746,90.746,90.746,90.746,90.746,90.746,90.746,90.746,90.746,90.746,90.746,90.701
2016-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.535,87.415,87.423,87.423,87.423,87.423,87.399,87.399,87.399,87.399,87.399,87.399,87.399,87.399,87.399,87.399,87.399,87.399,90.04,90.04,90.04,90.04,90.04,90.04,90.04,90.04,90.04,90.04,90.04,89.966,89.966,89.966,89.966,89.966,89.966,89.966,89.966,89.966,89.966,89.966,89.943
2017-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.624,87.631,87.649,87.61,87.61,87.61,87.61,87.61,87.61,87.61,87.61,87.61,87.61,87.61,87.61,90.073,90.073,90.073,90.073,90.073,90.073,90.073,90.073,90.073,90.073,90.073,90.041,90.041,90.041,90.041,90.041,90.041,90.041,90.041,90.041,90.041,90.041,90.005
2017-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.849,86.815,86.816,86.816,86.816,86.816,86.816,86.816,86.816,86.816,86.816,86.816,89.366,89.366,89.366,89.366,89.366,89.366,89.366,89.366,89.366,89.366,89.366,89.258,89.258,89.258,89.258,89.258,89.258,89.258,89.258,89.258,89.258,89.258,89.287
2017-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.256,86.255,86.266,86.266,86.266,86.266,86.266,86.266,86.266,88.835,88.835,88.835,88.835,88.835,88.835,88.835,88.835,88.835,88.835,88.835,88.668,88.668,88.668,88.668,88.668,88.668,88.668,88.668,88.668,88.668,88.668,88.607
2017-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.876,85.835,85.82,85.82,85.82,85.82,88.336,88.336,88.336,88.336,88.336,88.336,88.336,88.336,88.336,88.336,88.336,88.257,88.257,88.257,88.257,88.257,88.257,88.257,88.257,88.257,88.257,88.257,88.265
2018-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.47,85.461,85.487,88.099,88.099,88.099,88.099,88.099,88.099,88.099,88.099,88.099,88.099,88.099,88.019,88.019,88.019,88.019,88.019,88.019,88.019,88.019,88.019,88.019,88.019,87.958
2018-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.789,87.759,87.753,87.753,87.753,87.753,87.753,87.753,87.753,87.753,87.753,87.633,87.633,87.633,87.633,87.633,87.633,87.633,87.633,87.633,87.633,87.633,87.694
2018-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.526,87.546,87.545,87.545,87.545,87.545,87.545,87.545,87.375,87.375,87.375,87.375,87.375,87.375,87.375,87.375,87.375,87.375,87.375,87.375
2018-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.221,87.224,87.224,87.224,87.224,87.122,87.122,87.122,87.122,87.122,87.122,87.122,87.122,87.122,87.122,87.122,87.102
2019-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.139,87.11,87.174,87.05,87.05,87.05,87.05,87.05,87.05,87.05,87.05,87.05,87.05,87.05,86.971
2019-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.696,86.658,86.661,86.661,86.661,86.661,86.661,86.661,86.661,86.661,86.661,86.756
