observation_date,HOANBS_19990805,HOANBS_19991112,HOANBS_20000208,HOANBS_20000504,HOANBS_20000808,HOANBS_20000906,HOANBS_20001102,HOANBS_20010207,HOANBS_20010306,HOANBS_20010508,HOANBS_20010605,HOANBS_20010807,HOANBS_20010905,HOANBS_20011107,HOANBS_20011206,HOANBS_20020206,HOANBS_20020507,HOANBS_20020531,HOANBS_20020809,HOANBS_20021107,HOANBS_20030206,HOANBS_20030501,HOANBS_20030807,HOANBS_20031106,HOANBS_20031203,HOANBS_20040205,HOANBS_20040304,HOANBS_20040506,HOANBS_20040603,HOANBS_20040810,HOANBS_20041104,HOANBS_20050203,HOANBS_20050303,HOANBS_20050505,HOANBS_20050602,HOANBS_20050809,HOANBS_20050907,HOANBS_20051103,HOANBS_20051206,HOANBS_20060202,HOANBS_20060307,HOANBS_20060504,HOANBS_20060601,HOANBS_20060808,HOANBS_20060906,HOANBS_20061102,HOANBS_20061205,HOANBS_20070207,HOANBS_20070306,HOANBS_20070503,HOANBS_20070606,HOANBS_20070807,HOANBS_20070906,HOANBS_20071107,HOANBS_20071205,HOANBS_20080206,HOANBS_20080305,HOANBS_20080507,HOANBS_20080604,HOANBS_20080808,HOANBS_20080904,HOANBS_20081106,HOANBS_20081203,HOANBS_20090205,HOANBS_20090305,HOANBS_20090507,HOANBS_20090604,HOANBS_20090811,HOANBS_20090902,HOANBS_20091105,HOANBS_20091203,HOANBS_20100204,HOANBS_20100304,HOANBS_20100506,HOANBS_20100603,HOANBS_20100810,HOANBS_20100902,HOANBS_20101104,HOANBS_20101201,HOANBS_20110203,HOANBS_20110303,HOANBS_20110505,HOANBS_20110602,HOANBS_20110809,HOANBS_20110901,HOANBS_20111103,HOANBS_20111130,HOANBS_20120202,HOANBS_20120307,HOANBS_20120503,HOANBS_20120606,HOANBS_20120808,HOANBS_20120905,HOANBS_20121101,HOANBS_20121205,HOANBS_20130207,HOANBS_20130307,HOANBS_20130502,HOANBS_20130605,HOANBS_20130816,HOANBS_20130905,HOANBS_20131114,HOANBS_20131216,HOANBS_20140206,HOANBS_20140306,HOANBS_20140507,HOANBS_20140604,HOANBS_20140808,HOANBS_20140904,HOANBS_20141106,HOANBS_20141203,HOANBS_20150205,HOANBS_20150305,HOANBS_20150506,HOANBS_20150604,HOANBS_20150811,HOANBS_20150902,HOANBS_20151105,HOANBS_20151202,HOANBS_20160204,HOANBS_20160303,HOANBS_20160504,HOANBS_20160607,HOANBS_20160809,HOANBS_20160901,HOANBS_20161103,HOANBS_20161206,HOANBS_20170202,HOANBS_20170308,HOANBS_20170504,HOANBS_20170605,HOANBS_20170809,HOANBS_20170907,HOANBS_20171102,HOANBS_20171206,HOANBS_20180201,HOANBS_20180307,HOANBS_20180503,HOANBS_20180606,HOANBS_20180815,HOANBS_20180906,HOANBS_20181101,HOANBS_20181206,HOANBS_20190206,HOANBS_20190307,HOANBS_20190502,HOANBS_20190606,HOANBS_20190815,HOANBS_20190905,HOANBS_20191106,HOANBS_20191210,HOANBS_20200206,HOANBS_20200305,HOANBS_20200507,HOANBS_20200604,HOANBS_20200814
1964-10-01,65.6,65.6,65.6,65.6,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.4,65.6,65.6,65.6,66.0,66.0,66.0,66.0,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.671,65.671,65.666,65.666,65.666,65.666,65.666,65.666,65.666,65.666,65.666,65.666,65.666,65.666,65.666,65.666,65.666,65.666,65.665,65.665,65.665,65.665,65.665,65.665,65.665,65.665,65.665,65.665,65.665,65.665,65.665,65.665,65.665,65.665,65.665,65.665,65.665,55.151,55.151,55.151,55.151,55.151,55.151,55.151,55.151,55.148,55.148,55.148,55.148,55.148,55.148,55.148,55.148,55.148,55.148,55.148,55.148,55.148,55.134,55.134,55.134,58.776,58.776,58.776,58.776,58.776,58.71,58.71,58.71,58.71,58.71,58.71,58.71,58.71,58.71,58.71,58.71,58.71,58.71,58.71,58.71,58.71,58.694,58.694,58.694,58.655,58.655,58.655,58.655,58.655,58.59,58.59,58.59,58.59,58.59,58.59,58.59,58.59,58.586,58.586,58.586,56.232,56.232,56.232,56.232,56.232,56.313,56.313,56.313,56.37,56.37,56.37,56.37,56.37,56.379,56.379,56.379,56.379
1965-01-01,66.6,66.6,66.6,66.6,66.4,66.4,66.4,66.4,66.4,66.4,66.4,66.4,66.4,66.4,66.4,66.4,66.4,66.4,66.4,66.4,66.4,66.4,66.6,66.6,66.6,67.0,67.0,67.0,67.0,66.8,66.8,66.8,66.8,66.8,66.7,66.7,66.7,66.7,66.697,66.697,66.692,66.692,66.692,66.692,66.692,66.692,66.692,66.692,66.692,66.692,66.692,66.692,66.692,66.692,66.692,66.692,66.691,66.691,66.691,66.691,66.691,66.691,66.691,66.691,66.691,66.691,66.691,66.691,66.691,66.691,66.691,66.691,66.691,66.691,66.691,56.012,56.012,56.012,56.012,56.012,56.012,56.012,56.012,56.009,56.009,56.009,56.009,56.009,56.009,56.009,56.009,56.009,56.009,56.009,56.009,56.009,55.995,55.995,55.995,59.694,59.694,59.694,59.694,59.694,59.627,59.627,59.627,59.627,59.627,59.627,59.627,59.627,59.627,59.627,59.627,59.627,59.627,59.627,59.627,59.627,59.611,59.611,59.611,59.572,59.572,59.572,59.572,59.572,59.505,59.505,59.505,59.505,59.505,59.505,59.505,59.505,59.502,59.502,59.502,57.111,57.111,57.111,57.111,57.111,57.19,57.19,57.19,57.248,57.248,57.248,57.248,57.248,57.257,57.257,57.257,57.257
1965-04-01,67.1,67.2,67.2,67.2,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.2,67.2,67.2,67.7,67.7,67.7,67.7,67.4,67.4,67.4,67.4,67.4,67.4,67.4,67.4,67.4,67.358,67.358,67.353,67.353,67.353,67.353,67.353,67.353,67.353,67.353,67.353,67.353,67.353,67.353,67.353,67.353,67.353,67.353,67.352,67.352,67.352,67.352,67.352,67.352,67.352,67.352,67.352,67.352,67.352,67.352,67.352,67.352,67.352,67.352,67.352,67.352,67.352,56.568,56.568,56.568,56.568,56.568,56.568,56.568,56.568,56.565,56.565,56.565,56.565,56.565,56.565,56.565,56.565,56.565,56.565,56.565,56.565,56.565,56.55,56.55,56.55,60.286,60.286,60.286,60.286,60.286,60.218,60.218,60.218,60.218,60.218,60.218,60.218,60.218,60.218,60.218,60.218,60.218,60.218,60.218,60.218,60.218,60.202,60.202,60.202,60.162,60.162,60.162,60.162,60.162,60.095,60.095,60.095,60.095,60.095,60.095,60.095,60.095,60.091,60.091,60.091,57.677,57.677,57.677,57.677,57.677,57.757,57.757,57.757,57.815,57.815,57.815,57.815,57.815,57.825,57.825,57.825,57.825
1965-07-01,67.3,67.3,67.3,67.3,67.1,67.1,67.1,67.1,67.1,67.1,67.1,67.1,67.1,67.1,67.1,67.1,67.1,67.1,67.1,67.1,67.1,67.1,67.4,67.4,67.4,67.9,67.9,67.9,67.9,67.6,67.6,67.6,67.6,67.6,67.5,67.5,67.5,67.5,67.517,67.517,67.511,67.511,67.511,67.511,67.511,67.511,67.511,67.511,67.511,67.511,67.511,67.511,67.511,67.511,67.511,67.511,67.511,67.511,67.511,67.511,67.511,67.511,67.511,67.511,67.511,67.511,67.511,67.511,67.511,67.511,67.511,67.511,67.511,67.511,67.511,56.701,56.701,56.701,56.701,56.701,56.701,56.701,56.701,56.698,56.698,56.698,56.698,56.698,56.698,56.698,56.698,56.698,56.698,56.698,56.698,56.698,56.683,56.683,56.683,60.428,60.428,60.428,60.428,60.428,60.36,60.36,60.36,60.36,60.36,60.36,60.36,60.36,60.36,60.36,60.36,60.36,60.36,60.36,60.36,60.36,60.344,60.344,60.344,60.304,60.304,60.304,60.304,60.304,60.236,60.236,60.236,60.236,60.236,60.236,60.236,60.236,60.233,60.233,60.233,57.812,57.812,57.812,57.812,57.812,57.896,57.896,57.896,57.955,57.955,57.955,57.955,57.955,57.964,57.964,57.964,57.964
1965-10-01,68.1,68.1,68.1,68.1,67.9,67.9,67.9,67.9,67.9,67.9,67.9,67.9,67.9,67.9,67.9,67.9,67.9,67.9,67.9,67.9,67.9,67.9,68.0,68.0,68.0,68.5,68.5,68.5,68.5,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.156,68.156,68.151,68.151,68.151,68.151,68.151,68.151,68.151,68.151,68.151,68.151,68.151,68.151,68.151,68.151,68.151,68.151,68.15,68.15,68.15,68.15,68.15,68.15,68.15,68.15,68.15,68.15,68.15,68.15,68.15,68.15,68.15,68.15,68.15,68.15,68.15,57.238,57.238,57.238,57.238,57.238,57.238,57.238,57.238,57.235,57.235,57.235,57.235,57.235,57.235,57.235,57.235,57.235,57.235,57.235,57.235,57.235,57.22,57.22,57.22,61.0,61.0,61.0,61.0,61.0,60.931,60.931,60.931,60.931,60.931,60.931,60.931,60.931,60.932,60.932,60.932,60.932,60.932,60.932,60.932,60.932,60.915,60.915,60.915,60.875,60.875,60.875,60.875,60.875,60.807,60.807,60.807,60.807,60.807,60.807,60.807,60.807,60.803,60.803,60.803,58.36,58.36,58.36,58.36,58.36,58.446,58.446,58.446,58.505,58.505,58.505,58.505,58.505,58.515,58.515,58.515,58.515
1966-01-01,69.1,69.1,69.1,69.1,68.9,68.9,68.9,68.9,68.9,68.9,68.9,68.9,68.9,68.9,68.9,68.9,68.9,68.9,68.9,68.9,68.9,68.9,69.0,69.0,69.0,69.5,69.5,69.5,69.5,69.2,69.2,69.2,69.2,69.2,69.1,69.1,69.1,69.1,69.14,69.14,69.135,69.135,69.135,69.135,69.135,69.135,69.135,69.135,69.135,69.135,69.135,69.135,69.135,69.135,69.135,69.135,69.134,69.134,69.134,69.134,69.134,69.134,69.134,69.134,69.134,69.134,69.134,69.134,69.134,69.134,69.134,69.134,69.134,69.134,69.134,58.064,58.064,58.064,58.064,58.064,58.064,58.064,58.064,58.061,58.061,58.061,58.061,58.061,58.061,58.061,58.061,58.061,58.061,58.061,58.061,58.061,58.046,58.046,58.046,61.881,61.881,61.881,61.881,61.881,61.811,61.811,61.811,61.811,61.811,61.811,61.811,61.811,61.812,61.812,61.812,61.812,61.812,61.812,61.812,61.812,61.795,61.795,61.795,61.754,61.754,61.754,61.754,61.754,61.685,61.685,61.685,61.685,61.685,61.685,61.685,61.685,61.681,61.681,61.681,59.203,59.203,59.203,59.203,59.203,59.289,59.289,59.289,59.349,59.349,59.349,59.349,59.349,59.359,59.359,59.359,59.359
1966-04-01,69.6,69.7,69.7,69.7,69.5,69.5,69.5,69.5,69.5,69.5,69.5,69.5,69.5,69.5,69.5,69.5,69.5,69.5,69.5,69.5,69.5,69.5,69.7,69.7,69.7,70.2,70.2,70.2,70.2,69.9,69.9,69.9,69.9,69.9,69.8,69.8,69.8,69.8,69.818,69.818,69.813,69.813,69.813,69.813,69.813,69.813,69.813,69.813,69.813,69.813,69.813,69.813,69.813,69.813,69.813,69.813,69.812,69.812,69.812,69.812,69.812,69.812,69.812,69.812,69.812,69.812,69.812,69.812,69.812,69.812,69.812,69.812,69.812,69.812,69.812,58.634,58.634,58.634,58.634,58.634,58.634,58.634,58.634,58.63,58.63,58.63,58.63,58.63,58.63,58.63,58.63,58.63,58.63,58.63,58.63,58.63,58.615,58.615,58.615,62.488,62.488,62.488,62.488,62.488,62.417,62.417,62.417,62.417,62.417,62.417,62.417,62.417,62.418,62.418,62.418,62.418,62.418,62.418,62.418,62.418,62.401,62.401,62.401,62.36,62.36,62.36,62.36,62.36,62.29,62.29,62.29,62.29,62.29,62.29,62.29,62.29,62.286,62.286,62.286,59.783,59.783,59.783,59.783,59.783,59.872,59.872,59.872,59.932,59.932,59.932,59.932,59.932,59.942,59.942,59.942,59.942
1966-07-01,70.0,70.1,70.1,70.1,69.8,69.8,69.8,69.8,69.8,69.8,69.8,69.8,69.8,69.8,69.8,69.8,69.8,69.8,69.9,69.9,69.9,69.9,70.0,70.0,70.0,70.5,70.5,70.5,70.5,70.2,70.2,70.2,70.2,70.2,70.1,70.1,70.1,70.1,70.145,70.145,70.139,70.139,70.139,70.139,70.139,70.139,70.139,70.139,70.139,70.139,70.139,70.139,70.139,70.139,70.139,70.139,70.139,70.139,70.139,70.139,70.139,70.139,70.139,70.139,70.139,70.139,70.139,70.139,70.139,70.139,70.139,70.139,70.139,70.139,70.139,58.908,58.908,58.908,58.908,58.908,58.908,58.908,58.908,58.905,58.905,58.905,58.905,58.905,58.905,58.905,58.905,58.905,58.905,58.905,58.905,58.905,58.89,58.89,58.89,62.78,62.78,62.78,62.78,62.78,62.709,62.709,62.709,62.709,62.709,62.709,62.709,62.709,62.71,62.71,62.71,62.71,62.71,62.71,62.71,62.71,62.693,62.693,62.693,62.651,62.651,62.651,62.651,62.651,62.581,62.581,62.581,62.581,62.581,62.581,62.581,62.581,62.577,62.577,62.577,60.063,60.063,60.063,60.063,60.063,60.152,60.152,60.152,60.213,60.213,60.213,60.213,60.213,60.223,60.223,60.223,60.223
1966-10-01,69.9,69.9,69.9,69.9,69.7,69.7,69.7,69.7,69.7,69.7,69.7,69.7,69.7,69.7,69.7,69.7,69.7,69.7,69.7,69.7,69.7,69.7,69.8,69.8,69.8,70.3,70.3,70.3,70.3,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,69.956,69.956,69.951,69.951,69.951,69.951,69.951,69.951,69.951,69.951,69.951,69.951,69.951,69.951,69.951,69.951,69.951,69.951,69.95,69.95,69.95,69.95,69.95,69.95,69.95,69.95,69.95,69.95,69.95,69.95,69.95,69.95,69.95,69.95,69.95,69.95,69.95,58.749,58.749,58.749,58.749,58.749,58.749,58.749,58.749,58.746,58.746,58.746,58.746,58.746,58.746,58.746,58.746,58.746,58.746,58.746,58.746,58.746,58.731,58.731,58.731,62.611,62.611,62.611,62.611,62.611,62.541,62.541,62.541,62.541,62.541,62.541,62.541,62.541,62.541,62.541,62.541,62.541,62.541,62.541,62.541,62.541,62.524,62.524,62.524,62.483,62.483,62.483,62.483,62.483,62.413,62.413,62.413,62.413,62.413,62.413,62.413,62.413,62.409,62.409,62.409,59.901,59.901,59.901,59.901,59.901,59.993,59.993,59.993,60.054,60.054,60.054,60.054,60.054,60.063,60.063,60.063,60.063
1967-01-01,69.7,69.8,69.8,69.8,69.4,69.4,69.4,69.4,69.4,69.4,69.4,69.4,69.4,69.4,69.4,69.4,69.4,69.4,69.5,69.5,69.5,69.5,69.7,69.7,69.7,70.3,70.3,70.3,70.3,70.0,70.0,70.0,70.0,70.0,69.9,69.9,69.9,69.9,69.878,69.878,69.872,69.872,69.872,69.872,69.872,69.872,69.872,69.872,69.872,69.872,69.872,69.872,69.872,69.872,69.872,69.872,69.872,69.872,69.872,69.872,69.872,69.872,69.872,69.872,69.872,69.872,69.872,69.872,69.872,69.872,69.872,69.872,69.872,69.872,69.872,58.683,58.683,58.683,58.683,58.683,58.683,58.683,58.683,58.68,58.68,58.68,58.68,58.68,58.68,58.68,58.68,58.68,58.68,58.68,58.68,58.68,58.665,58.665,58.665,62.541,62.541,62.541,62.541,62.541,62.47,62.47,62.47,62.47,62.47,62.47,62.47,62.47,62.471,62.471,62.471,62.471,62.471,62.471,62.471,62.471,62.454,62.454,62.454,62.413,62.413,62.413,62.413,62.413,62.343,62.343,62.343,62.343,62.343,62.343,62.343,62.343,62.339,62.339,62.339,59.834,59.834,59.834,59.834,59.834,59.923,59.923,59.923,59.984,59.984,59.984,59.984,59.984,59.993,59.993,59.993,59.993
1967-04-01,69.4,69.4,69.4,69.4,69.1,69.1,69.1,69.1,69.1,69.1,69.1,69.1,69.1,69.1,69.1,69.1,69.1,69.1,69.1,69.1,69.1,69.1,69.2,69.2,69.2,69.8,69.8,69.8,69.8,69.5,69.5,69.5,69.5,69.5,69.5,69.5,69.5,69.5,69.45,69.45,69.444,69.444,69.444,69.444,69.444,69.444,69.444,69.444,69.444,69.444,69.444,69.444,69.444,69.444,69.444,69.444,69.444,69.444,69.444,69.444,69.444,69.444,69.444,69.444,69.444,69.444,69.444,69.444,69.444,69.444,69.444,69.444,69.444,69.444,69.444,58.324,58.324,58.324,58.324,58.324,58.324,58.324,58.324,58.321,58.321,58.321,58.321,58.321,58.321,58.321,58.321,58.321,58.321,58.321,58.321,58.321,58.306,58.306,58.306,62.158,62.158,62.158,62.158,62.158,62.088,62.088,62.088,62.088,62.088,62.088,62.088,62.088,62.088,62.088,62.088,62.088,62.088,62.088,62.088,62.088,62.072,62.072,62.072,62.031,62.031,62.031,62.031,62.031,61.961,61.961,61.961,61.961,61.961,61.961,61.961,61.961,61.957,61.957,61.957,59.468,59.468,59.468,59.468,59.468,59.555,59.555,59.555,59.616,59.616,59.616,59.616,59.616,59.625,59.625,59.625,59.625
1967-07-01,69.6,69.7,69.7,69.7,69.4,69.4,69.4,69.4,69.4,69.4,69.4,69.4,69.4,69.4,69.4,69.4,69.4,69.4,69.4,69.4,69.4,69.4,69.5,69.5,69.5,70.0,70.0,70.0,70.0,69.8,69.8,69.8,69.8,69.8,69.7,69.7,69.7,69.7,69.678,69.678,69.672,69.672,69.672,69.672,69.672,69.672,69.672,69.672,69.672,69.672,69.672,69.672,69.672,69.672,69.672,69.672,69.672,69.672,69.672,69.672,69.672,69.672,69.672,69.672,69.672,69.672,69.672,69.672,69.672,69.672,69.672,69.672,69.672,69.672,69.672,58.516,58.516,58.516,58.516,58.516,58.516,58.516,58.516,58.513,58.513,58.513,58.513,58.513,58.513,58.513,58.513,58.513,58.513,58.513,58.513,58.513,58.497,58.497,58.497,62.362,62.362,62.362,62.362,62.362,62.292,62.292,62.292,62.292,62.292,62.292,62.292,62.292,62.292,62.292,62.292,62.292,62.292,62.292,62.292,62.292,62.276,62.276,62.276,62.234,62.234,62.234,62.234,62.234,62.165,62.165,62.165,62.165,62.165,62.165,62.165,62.165,62.161,62.161,62.161,59.663,59.663,59.663,59.663,59.663,59.752,59.752,59.752,59.813,59.813,59.813,59.813,59.813,59.822,59.822,59.822,59.822
1967-10-01,69.9,70.0,70.0,70.0,69.8,69.8,69.8,69.8,69.8,69.8,69.8,69.8,69.8,69.8,69.8,69.8,69.8,69.8,69.8,69.8,69.8,69.8,69.9,69.9,69.9,70.4,70.4,70.4,70.4,70.1,70.1,70.1,70.1,70.1,70.0,70.0,70.0,70.0,69.995,69.995,69.989,69.989,69.989,69.989,69.989,69.989,69.989,69.989,69.989,69.989,69.989,69.989,69.989,69.989,69.989,69.989,69.989,69.989,69.989,69.989,69.989,69.989,69.989,69.989,69.989,69.989,69.989,69.989,69.989,69.989,69.989,69.989,69.989,69.989,69.989,58.782,58.782,58.782,58.782,58.782,58.782,58.782,58.782,58.779,58.779,58.779,58.779,58.779,58.779,58.779,58.779,58.779,58.779,58.779,58.779,58.779,58.764,58.764,58.764,62.646,62.646,62.646,62.646,62.646,62.575,62.575,62.575,62.575,62.575,62.575,62.575,62.575,62.576,62.576,62.576,62.576,62.576,62.576,62.576,62.576,62.559,62.559,62.559,62.517,62.517,62.517,62.517,62.517,62.447,62.447,62.447,62.447,62.447,62.447,62.447,62.447,62.444,62.444,62.444,59.934,59.934,59.934,59.934,59.934,60.024,60.024,60.024,60.084,60.084,60.084,60.084,60.084,60.094,60.094,60.094,60.094
1968-01-01,70.0,70.0,70.0,70.0,69.9,69.9,69.9,69.9,69.9,69.9,69.9,69.9,69.9,69.9,69.9,69.9,69.9,69.9,69.9,69.9,69.9,69.9,70.1,70.1,70.1,70.5,70.5,70.5,70.5,70.2,70.2,70.2,70.2,70.2,70.1,70.1,70.1,70.1,70.119,70.119,70.114,70.114,70.114,70.114,70.114,70.114,70.114,70.114,70.114,70.114,70.114,70.114,70.114,70.114,70.114,70.114,70.113,70.113,70.113,70.113,70.113,70.113,70.113,70.113,70.113,70.113,70.113,70.113,70.113,70.113,70.113,70.113,70.113,70.113,70.113,58.886,58.886,58.886,58.886,58.886,58.886,58.886,58.886,58.883,58.883,58.883,58.883,58.883,58.883,58.883,58.883,58.883,58.883,58.883,58.883,58.883,58.868,58.868,58.868,62.757,62.757,62.757,62.757,62.757,62.686,62.686,62.686,62.686,62.686,62.686,62.686,62.686,62.687,62.687,62.687,62.687,62.687,62.687,62.687,62.687,62.67,62.67,62.67,62.628,62.628,62.628,62.628,62.628,62.558,62.558,62.558,62.558,62.558,62.558,62.558,62.558,62.554,62.554,62.554,60.041,60.041,60.041,60.041,60.041,60.129,60.129,60.129,60.19,60.19,60.19,60.19,60.19,60.199,60.199,60.199,60.199
1968-04-01,70.6,70.7,70.7,70.7,70.7,70.7,70.7,70.7,70.7,70.7,70.7,70.7,70.7,70.7,70.7,70.7,70.7,70.7,70.7,70.7,70.7,70.7,70.9,70.9,70.9,71.2,71.2,71.2,71.2,70.9,70.9,70.9,70.9,70.9,70.8,70.8,70.8,70.8,70.792,70.792,70.786,70.786,70.786,70.786,70.786,70.786,70.786,70.786,70.786,70.786,70.786,70.786,70.786,70.786,70.786,70.786,70.786,70.786,70.786,70.786,70.786,70.786,70.786,70.786,70.786,70.786,70.786,70.786,70.786,70.786,70.786,70.786,70.786,70.786,70.786,59.451,59.451,59.451,59.451,59.451,59.451,59.451,59.451,59.448,59.448,59.448,59.448,59.448,59.448,59.448,59.448,59.448,59.448,59.448,59.448,59.448,59.433,59.433,59.433,63.359,63.359,63.359,63.359,63.359,63.288,63.288,63.288,63.288,63.288,63.288,63.288,63.288,63.288,63.288,63.288,63.288,63.288,63.288,63.288,63.288,63.271,63.271,63.271,63.229,63.229,63.229,63.229,63.229,63.159,63.159,63.159,63.159,63.159,63.159,63.159,63.159,63.155,63.155,63.155,60.617,60.617,60.617,60.617,60.617,60.706,60.706,60.706,60.767,60.767,60.767,60.767,60.767,60.777,60.777,60.777,60.777
1968-07-01,71.2,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.4,71.4,71.4,71.7,71.7,71.7,71.7,71.4,71.4,71.4,71.4,71.4,71.3,71.3,71.3,71.3,71.287,71.287,71.281,71.281,71.281,71.281,71.281,71.281,71.281,71.281,71.281,71.281,71.281,71.281,71.281,71.281,71.281,71.281,71.281,71.281,71.281,71.281,71.281,71.281,71.281,71.281,71.281,71.281,71.281,71.281,71.281,71.281,71.281,71.281,71.281,71.281,71.281,59.867,59.867,59.867,59.867,59.867,59.867,59.867,59.867,59.864,59.864,59.864,59.864,59.864,59.864,59.864,59.864,59.864,59.864,59.864,59.864,59.864,59.849,59.849,59.849,63.802,63.802,63.802,63.802,63.802,63.731,63.731,63.731,63.731,63.731,63.731,63.731,63.731,63.731,63.731,63.731,63.731,63.731,63.731,63.731,63.731,63.714,63.714,63.714,63.672,63.672,63.672,63.672,63.672,63.6,63.6,63.6,63.6,63.6,63.6,63.6,63.6,63.596,63.596,63.596,61.041,61.041,61.041,61.041,61.041,61.131,61.131,61.131,61.193,61.193,61.193,61.193,61.193,61.203,61.203,61.203,61.203
1968-10-01,71.6,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.8,71.8,71.8,72.1,72.1,72.1,72.1,71.8,71.8,71.8,71.8,71.8,71.7,71.7,71.7,71.7,71.727,71.727,71.721,71.721,71.721,71.721,71.721,71.721,71.721,71.721,71.721,71.721,71.721,71.721,71.721,71.721,71.721,71.721,71.721,71.721,71.721,71.721,71.721,71.721,71.721,71.721,71.721,71.721,71.721,71.721,71.721,71.721,71.721,71.721,71.721,71.721,71.721,60.237,60.237,60.237,60.237,60.237,60.237,60.237,60.237,60.233,60.233,60.233,60.233,60.233,60.233,60.233,60.233,60.233,60.233,60.233,60.233,60.233,60.218,60.218,60.218,64.196,64.196,64.196,64.196,64.196,64.124,64.124,64.124,64.124,64.124,64.124,64.124,64.124,64.124,64.124,64.124,64.124,64.124,64.124,64.124,64.124,64.107,64.107,64.107,64.065,64.065,64.065,64.065,64.065,63.993,63.993,63.993,63.993,63.993,63.993,63.993,63.993,63.989,63.989,63.989,61.418,61.418,61.418,61.418,61.418,61.51,61.51,61.51,61.572,61.572,61.572,61.572,61.572,61.582,61.582,61.582,61.582
1969-01-01,72.3,72.3,72.3,72.3,72.3,72.3,72.3,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.5,72.5,72.5,72.8,72.8,72.8,72.8,72.5,72.5,72.5,72.5,72.5,72.4,72.4,72.4,72.4,72.399,72.399,72.393,72.393,72.393,72.393,72.393,72.393,72.393,72.393,72.393,72.393,72.393,72.393,72.393,72.393,72.393,72.393,72.393,72.393,72.393,72.393,72.393,72.393,72.393,72.393,72.393,72.393,72.393,72.393,72.393,72.393,72.393,72.393,72.393,72.393,72.393,60.801,60.801,60.801,60.801,60.801,60.801,60.801,60.801,60.798,60.798,60.798,60.798,60.798,60.798,60.798,60.798,60.798,60.798,60.798,60.798,60.798,60.782,60.782,60.782,64.797,64.797,64.797,64.797,64.797,64.724,64.724,64.724,64.724,64.724,64.724,64.724,64.724,64.725,64.725,64.725,64.725,64.725,64.725,64.725,64.725,64.707,64.707,64.707,64.665,64.665,64.665,64.665,64.665,64.592,64.592,64.592,64.592,64.592,64.592,64.592,64.592,64.588,64.588,64.588,61.993,61.993,61.993,61.993,61.993,62.084,62.084,62.084,62.146,62.146,62.146,62.146,62.146,62.156,62.156,62.156,62.156
1969-04-01,72.9,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.1,73.1,73.1,73.5,73.5,73.5,73.5,73.2,73.2,73.2,73.2,73.2,73.1,73.1,73.1,73.1,73.071,73.071,73.063,73.063,73.063,73.063,73.063,73.063,73.063,73.063,73.063,73.063,73.063,73.063,73.063,73.063,73.063,73.063,73.063,73.063,73.063,73.063,73.063,73.063,73.063,73.063,73.063,73.063,73.063,73.063,73.063,73.063,73.063,73.063,73.063,73.063,73.063,61.364,61.364,61.364,61.364,61.364,61.364,61.364,61.364,61.361,61.361,61.361,61.361,61.361,61.361,61.361,61.361,61.361,61.361,61.361,61.361,61.361,61.345,61.345,61.345,65.398,65.398,65.398,65.398,65.398,65.324,65.324,65.324,65.324,65.324,65.324,65.324,65.324,65.324,65.324,65.324,65.324,65.324,65.324,65.324,65.324,65.307,65.307,65.307,65.263,65.263,65.263,65.263,65.263,65.19,65.19,65.19,65.19,65.19,65.19,65.19,65.19,65.186,65.186,65.186,62.567,62.567,62.567,62.567,62.567,62.658,62.658,62.658,62.722,62.722,62.722,62.722,62.722,62.732,62.732,62.732,62.732
