observation_date,A918RC1Q027SBEA_20130228,A918RC1Q027SBEA_20130426,A918RC1Q027SBEA_20130731,A918RC1Q027SBEA_20130829,A918RC1Q027SBEA_20130926,A918RC1Q027SBEA_20131107,A918RC1Q027SBEA_20131205,A918RC1Q027SBEA_20131220,A918RC1Q027SBEA_20140130,A918RC1Q027SBEA_20140228,A918RC1Q027SBEA_20140327,A918RC1Q027SBEA_20140430,A918RC1Q027SBEA_20140529,A918RC1Q027SBEA_20140730,A918RC1Q027SBEA_20140828,A918RC1Q027SBEA_20140926,A918RC1Q027SBEA_20141030,A918RC1Q027SBEA_20141125,A918RC1Q027SBEA_20150130,A918RC1Q027SBEA_20150227,A918RC1Q027SBEA_20150429,A918RC1Q027SBEA_20150529,A918RC1Q027SBEA_20150624,A918RC1Q027SBEA_20150730,A918RC1Q027SBEA_20150827,A918RC1Q027SBEA_20151029,A918RC1Q027SBEA_20151124,A918RC1Q027SBEA_20151222,A918RC1Q027SBEA_20160129,A918RC1Q027SBEA_20160428,A918RC1Q027SBEA_20160527,A918RC1Q027SBEA_20160729,A918RC1Q027SBEA_20160826,A918RC1Q027SBEA_20161028,A918RC1Q027SBEA_20161129,A918RC1Q027SBEA_20170127,A918RC1Q027SBEA_20170428,A918RC1Q027SBEA_20170526,A918RC1Q027SBEA_20170728,A918RC1Q027SBEA_20170830,A918RC1Q027SBEA_20171027,A918RC1Q027SBEA_20171129,A918RC1Q027SBEA_20171221,A918RC1Q027SBEA_20180126,A918RC1Q027SBEA_20180228,A918RC1Q027SBEA_20180328,A918RC1Q027SBEA_20180427,A918RC1Q027SBEA_20180530,A918RC1Q027SBEA_20180628,A918RC1Q027SBEA_20180727,A918RC1Q027SBEA_20180829,A918RC1Q027SBEA_20180927,A918RC1Q027SBEA_20181026,A918RC1Q027SBEA_20181128,A918RC1Q027SBEA_20181221,A918RC1Q027SBEA_20190228,A918RC1Q027SBEA_20190328,A918RC1Q027SBEA_20190426,A918RC1Q027SBEA_20190530,A918RC1Q027SBEA_20190627,A918RC1Q027SBEA_20190726,A918RC1Q027SBEA_20190926,A918RC1Q027SBEA_20191030,A918RC1Q027SBEA_20191127,A918RC1Q027SBEA_20191220,A918RC1Q027SBEA_20200130,A918RC1Q027SBEA_20200227,A918RC1Q027SBEA_20200326,A918RC1Q027SBEA_20200429,A918RC1Q027SBEA_20200528,A918RC1Q027SBEA_20200625,A918RC1Q027SBEA_20200730,A918RC1Q027SBEA_20200827,A918RC1Q027SBEA_20200930,A918RC1Q027SBEA_20201029,A918RC1Q027SBEA_20201125,A918RC1Q027SBEA_20201222,A918RC1Q027SBEA_20210128,A918RC1Q027SBEA_20210225
2015-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.7,275.7,275.7,270.8,270.8,270.8,270.8,270.8,270.8,270.8,271.3,271.3,271.297,271.297,271.297,271.297,271.297,271.297,271.297,271.297,271.297,270.295,270.295,270.295,270.295,270.295,270.295,270.295,270.295,270.295,270.295,270.295,270.948,270.948,270.948,270.948,270.948,270.948,270.948,270.948,270.948,270.948,270.948,271.06,271.06,271.06,271.06,271.06,271.06,271.06,271.06
2016-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.1,276.2,270.7,270.7,270.7,270.7,270.7,270.7,270.7,270.9,270.9,270.881,270.881,270.881,270.881,270.881,270.881,270.881,270.881,270.881,269.072,269.072,269.072,269.072,269.072,269.072,269.072,269.072,269.072,269.072,269.072,269.925,269.925,269.925,269.925,269.925,269.925,269.925,269.925,269.925,269.925,269.925,269.926,269.926,269.926,269.926,269.926,269.926,269.926,269.926
2016-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.0,271.4,271.4,271.4,271.4,271.4,271.4,271.4,271.4,271.381,271.381,271.381,271.381,271.381,271.381,271.381,271.381,271.381,269.97,269.97,269.97,269.97,269.97,269.97,269.97,269.97,269.97,269.97,269.97,271.085,271.085,271.085,271.085,271.085,271.085,271.085,271.085,271.085,271.085,271.085,271.12,271.12,271.12,271.12,271.12,271.12,271.12,271.12
2016-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.8,271.9,271.9,271.9,271.9,271.3,271.3,271.325,271.325,271.325,271.325,271.325,271.325,271.325,271.325,271.325,270.799,270.799,270.799,270.799,270.799,270.799,270.799,270.799,270.799,270.799,270.799,272.165,272.165,272.165,272.165,272.165,272.165,272.165,272.165,272.165,272.165,272.165,272.172,272.172,272.172,272.172,272.172,272.172,272.172,272.172
2016-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.3,272.3,272.3,271.6,271.6,271.625,271.625,271.625,271.625,271.625,271.625,271.625,271.625,271.625,272.698,272.698,272.698,272.698,272.698,272.698,272.698,272.698,272.698,272.698,272.698,273.937,273.937,273.937,273.937,273.937,273.937,273.937,273.937,273.937,273.937,273.937,273.934,273.934,273.934,273.934,273.934,273.934,273.934,273.934
2017-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.8,272.9,272.8,272.8,272.849,272.849,272.849,272.849,272.849,272.849,272.849,272.849,272.849,273.914,273.914,273.914,273.914,273.914,273.914,273.914,273.914,273.914,273.914,273.914,274.868,274.868,274.868,274.868,274.868,274.868,274.868,274.868,274.868,274.868,274.868,274.833,274.833,274.833,274.833,274.833,274.833,274.833,274.833
2017-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.7,273.6,273.567,273.567,273.567,273.567,273.567,273.567,273.567,273.567,273.567,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,276.081,276.081,276.081,276.081,276.081,276.081,276.081,276.081,276.081,276.081,276.081,276.067,276.067,276.067,276.067,276.067,276.067,276.067,276.067
2017-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.173,273.943,273.925,273.925,273.925,273.925,273.925,273.925,273.925,276.761,276.761,276.761,276.761,276.761,276.761,276.761,276.761,276.761,276.761,276.761,277.716,277.716,277.716,277.716,277.716,277.716,277.716,277.716,277.716,277.716,277.716,277.636,277.636,277.636,277.636,277.636,277.636,277.636,277.636
2017-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.881,274.903,274.921,274.921,274.921,274.921,278.286,278.286,278.286,278.286,278.286,278.286,278.286,278.286,278.286,278.286,278.286,279.772,279.772,279.772,279.772,279.772,279.772,279.772,279.772,279.772,279.772,279.772,279.621,279.621,279.621,279.621,279.621,279.621,279.621,279.621
2018-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.573,276.651,276.663,279.891,279.891,279.891,279.891,279.891,279.891,279.891,279.891,279.891,279.891,279.891,282.686,282.686,282.686,282.686,282.686,282.686,282.686,282.686,282.686,282.686,282.686,282.282,282.282,282.282,282.282,282.282,282.282,282.282,282.282
2018-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.924,281.909,281.979,281.979,281.979,281.979,281.979,281.979,281.979,281.979,281.979,285.186,285.186,285.186,285.186,285.186,285.186,285.186,285.186,285.186,285.186,285.186,284.913,284.913,284.913,284.913,284.913,284.913,284.913,284.913
2018-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.137,284.265,284.252,284.252,284.252,284.252,284.252,284.252,287.576,287.576,287.576,287.576,287.576,287.576,287.576,287.576,287.576,287.576,287.576,287.092,287.092,287.092,287.092,287.092,287.092,287.092,287.092
2018-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.923,286.037,286.037,286.037,286.037,288.985,288.985,288.985,288.985,288.985,288.985,288.985,288.985,288.985,288.985,288.985,288.772,288.772,288.772,288.772,288.772,288.772,288.772,288.772
2019-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.327,288.322,288.361,291.85,291.85,291.85,291.85,291.85,291.85,291.85,291.85,291.85,291.85,291.85,292.097,292.097,292.097,292.097,292.097,292.097,292.097,292.097
2019-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.9,292.559,292.559,292.559,292.559,292.559,292.559,292.559,292.559,292.559,292.559,293.065,293.065,293.065,293.065,293.065,293.065,293.065,293.065
2019-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.587,295.027,295.059,295.059,295.059,295.059,295.059,295.059,295.059,295.795,295.795,295.795,295.795,295.795,295.795,295.795,295.795
2019-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.304,297.368,297.267,297.267,297.267,297.267,298.31,298.31,298.31,298.31,298.31,298.31,298.31,298.31
2020-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.377,299.488,299.475,300.541,300.541,300.541,300.541,300.541,300.541,300.541,300.541
2020-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.593,303.571,303.58,303.58,303.58,303.58,303.58,303.58
2020-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.81,305.82,305.943,305.943,305.943
2020-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.832,310.064
