observation_date,DNDGRD3Q086SBEA_20130228,DNDGRD3Q086SBEA_20130328,DNDGRD3Q086SBEA_20130426,DNDGRD3Q086SBEA_20130530,DNDGRD3Q086SBEA_20130626,DNDGRD3Q086SBEA_20130731,DNDGRD3Q086SBEA_20140110,DNDGRD3Q086SBEA_20140130,DNDGRD3Q086SBEA_20140228,DNDGRD3Q086SBEA_20140327,DNDGRD3Q086SBEA_20140430,DNDGRD3Q086SBEA_20140529,DNDGRD3Q086SBEA_20140730,DNDGRD3Q086SBEA_20140828,DNDGRD3Q086SBEA_20140926,DNDGRD3Q086SBEA_20141030,DNDGRD3Q086SBEA_20141223,DNDGRD3Q086SBEA_20150130,DNDGRD3Q086SBEA_20150227,DNDGRD3Q086SBEA_20150327,DNDGRD3Q086SBEA_20150429,DNDGRD3Q086SBEA_20150529,DNDGRD3Q086SBEA_20150624,DNDGRD3Q086SBEA_20150730,DNDGRD3Q086SBEA_20150827,DNDGRD3Q086SBEA_20151029,DNDGRD3Q086SBEA_20151222,DNDGRD3Q086SBEA_20160129,DNDGRD3Q086SBEA_20160226,DNDGRD3Q086SBEA_20160325,DNDGRD3Q086SBEA_20160428,DNDGRD3Q086SBEA_20160527,DNDGRD3Q086SBEA_20160628,DNDGRD3Q086SBEA_20160729,DNDGRD3Q086SBEA_20160826,DNDGRD3Q086SBEA_20161028,DNDGRD3Q086SBEA_20161129,DNDGRD3Q086SBEA_20161222,DNDGRD3Q086SBEA_20170127,DNDGRD3Q086SBEA_20170228,DNDGRD3Q086SBEA_20170330,DNDGRD3Q086SBEA_20170428,DNDGRD3Q086SBEA_20170526,DNDGRD3Q086SBEA_20170629,DNDGRD3Q086SBEA_20170728,DNDGRD3Q086SBEA_20170928,DNDGRD3Q086SBEA_20171027,DNDGRD3Q086SBEA_20171129,DNDGRD3Q086SBEA_20171221,DNDGRD3Q086SBEA_20180126,DNDGRD3Q086SBEA_20180228,DNDGRD3Q086SBEA_20180328,DNDGRD3Q086SBEA_20180427,DNDGRD3Q086SBEA_20180530,DNDGRD3Q086SBEA_20180628,DNDGRD3Q086SBEA_20180727,DNDGRD3Q086SBEA_20180927,DNDGRD3Q086SBEA_20181026,DNDGRD3Q086SBEA_20181128,DNDGRD3Q086SBEA_20190228,DNDGRD3Q086SBEA_20190328,DNDGRD3Q086SBEA_20190426,DNDGRD3Q086SBEA_20190530,DNDGRD3Q086SBEA_20190726,DNDGRD3Q086SBEA_20190829,DNDGRD3Q086SBEA_20191030,DNDGRD3Q086SBEA_20191127,DNDGRD3Q086SBEA_20191220,DNDGRD3Q086SBEA_20200130,DNDGRD3Q086SBEA_20200227,DNDGRD3Q086SBEA_20200429,DNDGRD3Q086SBEA_20200528,DNDGRD3Q086SBEA_20200625,DNDGRD3Q086SBEA_20200730,DNDGRD3Q086SBEA_20200827,DNDGRD3Q086SBEA_20200930,DNDGRD3Q086SBEA_20201029
2016-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.579,107.581,107.581,107.581,107.581,107.581,107.581,107.581,107.581,107.581,107.581,107.543,107.543,107.543,107.543,107.543,107.543,107.543,107.543,107.543,107.543,107.543,95.815,95.815,95.815,95.815,95.815,95.815,95.815,95.815,95.823,95.823,95.823,95.823,95.823,95.823,95.823,95.823,95.823,95.823,95.844,95.844,95.844,95.844
2016-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.807,107.808,107.809,107.809,107.809,107.809,107.809,107.809,107.809,107.798,107.798,107.798,107.798,107.798,107.798,107.798,107.798,107.798,107.798,107.798,95.92,95.92,95.92,95.92,95.92,95.92,95.92,95.92,95.939,95.939,95.939,95.939,95.939,95.939,95.939,95.939,95.939,95.939,95.922,95.922,95.922,95.922
2016-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.067,108.864,108.872,108.872,108.872,108.872,108.783,108.783,108.783,108.783,108.783,108.783,108.783,108.783,108.783,108.783,108.783,96.643,96.643,96.643,96.643,96.643,96.643,96.643,96.643,96.617,96.617,96.617,96.617,96.617,96.617,96.617,96.617,96.617,96.617,96.639,96.639,96.639,96.639
2017-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.834,109.833,109.832,109.742,109.742,109.742,109.742,109.742,109.742,109.742,109.742,109.742,109.742,109.742,97.435,97.435,97.435,97.435,97.435,97.435,97.435,97.435,97.357,97.357,97.357,97.357,97.357,97.357,97.357,97.357,97.357,97.357,97.396,97.396,97.396,97.396
2017-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.734,108.73,108.73,108.73,108.73,108.73,108.73,108.73,108.73,108.73,108.73,96.794,96.794,96.794,96.794,96.794,96.794,96.794,96.794,96.807,96.807,96.807,96.807,96.807,96.807,96.807,96.807,96.807,96.807,96.816,96.816,96.816,96.816
2017-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.376,109.384,109.387,109.387,109.387,109.387,109.387,109.387,109.387,97.345,97.345,97.345,97.345,97.345,97.345,97.345,97.345,97.387,97.387,97.387,97.387,97.387,97.387,97.387,97.387,97.387,97.387,97.381,97.381,97.381,97.381
2017-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.462,110.407,110.415,110.415,110.415,110.415,98.162,98.162,98.162,98.162,98.162,98.162,98.162,98.162,98.142,98.142,98.142,98.142,98.142,98.142,98.142,98.142,98.142,98.142,98.176,98.176,98.176,98.176
2018-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.476,111.475,111.472,99.113,99.113,99.113,99.113,99.113,99.113,99.113,99.113,99.015,99.015,99.015,99.015,99.015,99.015,99.015,99.015,99.015,99.015,99.048,99.048,99.048,99.048
2018-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.45,99.451,99.451,99.451,99.451,99.451,99.451,99.451,99.507,99.507,99.507,99.507,99.507,99.507,99.507,99.507,99.507,99.507,99.494,99.494,99.494,99.494
2018-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.437,99.438,99.438,99.438,99.438,99.438,99.528,99.528,99.528,99.528,99.528,99.528,99.528,99.528,99.528,99.528,99.519,99.519,99.519,99.519
2018-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.192,99.191,99.191,99.191,99.144,99.144,99.144,99.144,99.144,99.144,99.144,99.144,99.144,99.144,99.191,99.191,99.191,99.191
2019-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.598,98.601,98.568,98.568,98.568,98.568,98.568,98.568,98.568,98.568,98.568,98.568,98.577,98.577,98.577,98.577
2019-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.368,99.37,99.37,99.37,99.37,99.37,99.37,99.37,99.37,99.37,99.356,99.356,99.356,99.356
2019-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.241,99.239,99.24,99.24,99.24,99.24,99.24,99.24,99.236,99.236,99.236,99.236
2019-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.624,99.508,99.508,99.508,99.508,99.669,99.669,99.669,99.669
2020-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.346,99.369,99.376,99.54,99.54,99.54,99.54
2020-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.784,97.795,97.805,97.805
2020-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.765
