observation_date,DSERRD3Q086SBEA_20130228,DSERRD3Q086SBEA_20130328,DSERRD3Q086SBEA_20130426,DSERRD3Q086SBEA_20130530,DSERRD3Q086SBEA_20130626,DSERRD3Q086SBEA_20130731,DSERRD3Q086SBEA_20140110,DSERRD3Q086SBEA_20140130,DSERRD3Q086SBEA_20140228,DSERRD3Q086SBEA_20140327,DSERRD3Q086SBEA_20140430,DSERRD3Q086SBEA_20140529,DSERRD3Q086SBEA_20140625,DSERRD3Q086SBEA_20140730,DSERRD3Q086SBEA_20140828,DSERRD3Q086SBEA_20140926,DSERRD3Q086SBEA_20141030,DSERRD3Q086SBEA_20141125,DSERRD3Q086SBEA_20141223,DSERRD3Q086SBEA_20150130,DSERRD3Q086SBEA_20150227,DSERRD3Q086SBEA_20150327,DSERRD3Q086SBEA_20150429,DSERRD3Q086SBEA_20150529,DSERRD3Q086SBEA_20150624,DSERRD3Q086SBEA_20150730,DSERRD3Q086SBEA_20150827,DSERRD3Q086SBEA_20150925,DSERRD3Q086SBEA_20151029,DSERRD3Q086SBEA_20151124,DSERRD3Q086SBEA_20151222,DSERRD3Q086SBEA_20160129,DSERRD3Q086SBEA_20160226,DSERRD3Q086SBEA_20160325,DSERRD3Q086SBEA_20160428,DSERRD3Q086SBEA_20160527,DSERRD3Q086SBEA_20160628,DSERRD3Q086SBEA_20160729,DSERRD3Q086SBEA_20160826,DSERRD3Q086SBEA_20160929,DSERRD3Q086SBEA_20161028,DSERRD3Q086SBEA_20161129,DSERRD3Q086SBEA_20161222,DSERRD3Q086SBEA_20170127,DSERRD3Q086SBEA_20170228,DSERRD3Q086SBEA_20170330,DSERRD3Q086SBEA_20170428,DSERRD3Q086SBEA_20170526,DSERRD3Q086SBEA_20170629,DSERRD3Q086SBEA_20170728,DSERRD3Q086SBEA_20170830,DSERRD3Q086SBEA_20170928,DSERRD3Q086SBEA_20171027,DSERRD3Q086SBEA_20171129,DSERRD3Q086SBEA_20171221,DSERRD3Q086SBEA_20180126,DSERRD3Q086SBEA_20180228,DSERRD3Q086SBEA_20180328,DSERRD3Q086SBEA_20180427,DSERRD3Q086SBEA_20180530,DSERRD3Q086SBEA_20180628,DSERRD3Q086SBEA_20180727,DSERRD3Q086SBEA_20180829,DSERRD3Q086SBEA_20180927,DSERRD3Q086SBEA_20181026,DSERRD3Q086SBEA_20181128,DSERRD3Q086SBEA_20181221,DSERRD3Q086SBEA_20190228,DSERRD3Q086SBEA_20190328,DSERRD3Q086SBEA_20190426,DSERRD3Q086SBEA_20190530,DSERRD3Q086SBEA_20190627,DSERRD3Q086SBEA_20190726,DSERRD3Q086SBEA_20190829,DSERRD3Q086SBEA_20190926,DSERRD3Q086SBEA_20191030,DSERRD3Q086SBEA_20191127,DSERRD3Q086SBEA_20191220,DSERRD3Q086SBEA_20200130,DSERRD3Q086SBEA_20200227,DSERRD3Q086SBEA_20200326,DSERRD3Q086SBEA_20200429,DSERRD3Q086SBEA_20200528,DSERRD3Q086SBEA_20200625,DSERRD3Q086SBEA_20200730,DSERRD3Q086SBEA_20200827,DSERRD3Q086SBEA_20200930,DSERRD3Q086SBEA_20201029
1960-01-01,13.453,13.453,13.453,13.453,13.453,12.509,12.509,12.509,12.509,12.509,12.509,12.509,12.509,12.509,12.509,12.509,12.509,12.509,12.509,12.509,12.509,12.509,12.509,12.509,12.509,12.509,12.509,12.509,12.509,12.509,12.509,12.509,12.509,12.509,12.509,12.509,12.509,12.509,12.509,12.509,12.509,12.509,12.509,12.509,12.509,12.509,12.509,12.509,12.509,12.509,12.509,12.509,12.509,12.509,12.509,12.509,12.509,12.509,12.509,12.509,12.509,11.724,11.724,11.724,11.724,11.724,11.724,11.724,11.724,11.724,11.724,11.724,11.724,11.724,11.724,11.724,11.724,11.724,11.724,11.724,11.724,11.724,11.724,11.724,11.724,11.724,11.724,11.724
1960-04-01,13.527,13.527,13.527,13.527,13.527,12.577,12.577,12.577,12.577,12.577,12.577,12.577,12.577,12.578,12.578,12.578,12.578,12.578,12.578,12.578,12.578,12.578,12.578,12.578,12.578,12.578,12.578,12.578,12.578,12.578,12.578,12.578,12.578,12.578,12.578,12.578,12.578,12.578,12.578,12.578,12.578,12.578,12.578,12.578,12.578,12.578,12.578,12.578,12.578,12.578,12.578,12.578,12.578,12.578,12.578,12.578,12.578,12.578,12.578,12.578,12.578,11.789,11.789,11.789,11.789,11.789,11.789,11.789,11.789,11.789,11.789,11.789,11.789,11.789,11.789,11.789,11.789,11.789,11.789,11.789,11.789,11.789,11.789,11.789,11.789,11.789,11.789,11.789
1960-07-01,13.617,13.617,13.617,13.617,13.617,12.661,12.661,12.661,12.661,12.661,12.661,12.661,12.661,12.661,12.661,12.661,12.661,12.661,12.661,12.661,12.661,12.661,12.661,12.661,12.661,12.661,12.661,12.661,12.661,12.661,12.661,12.661,12.661,12.661,12.661,12.661,12.661,12.661,12.661,12.661,12.661,12.661,12.661,12.661,12.661,12.661,12.661,12.661,12.661,12.661,12.661,12.661,12.661,12.661,12.661,12.661,12.661,12.661,12.661,12.661,12.661,11.865,11.865,11.865,11.865,11.865,11.865,11.865,11.865,11.865,11.865,11.865,11.865,11.865,11.865,11.865,11.865,11.865,11.865,11.865,11.865,11.865,11.865,11.865,11.865,11.865,11.865,11.865
1960-10-01,13.688,13.688,13.688,13.688,13.688,12.727,12.727,12.727,12.727,12.727,12.727,12.727,12.727,12.728,12.728,12.728,12.728,12.728,12.728,12.728,12.728,12.728,12.728,12.728,12.728,12.728,12.728,12.728,12.728,12.728,12.728,12.728,12.728,12.728,12.728,12.728,12.728,12.728,12.728,12.728,12.728,12.728,12.728,12.728,12.728,12.728,12.728,12.728,12.728,12.728,12.728,12.728,12.728,12.728,12.728,12.728,12.728,12.728,12.728,12.728,12.728,11.926,11.926,11.926,11.926,11.926,11.926,11.926,11.926,11.926,11.926,11.926,11.926,11.926,11.926,11.926,11.926,11.926,11.926,11.926,11.926,11.926,11.926,11.926,11.926,11.926,11.926,11.926
1961-01-01,13.723,13.723,13.723,13.723,13.723,12.76,12.76,12.76,12.76,12.76,12.76,12.76,12.76,12.76,12.76,12.76,12.76,12.76,12.76,12.76,12.76,12.76,12.76,12.76,12.76,12.76,12.76,12.76,12.76,12.76,12.76,12.76,12.76,12.76,12.76,12.76,12.76,12.76,12.76,12.76,12.76,12.76,12.76,12.76,12.76,12.76,12.76,12.76,12.76,12.76,12.76,12.76,12.76,12.76,12.76,12.76,12.76,12.76,12.76,12.76,12.76,11.957,11.957,11.957,11.957,11.957,11.957,11.957,11.957,11.957,11.957,11.957,11.957,11.957,11.957,11.957,11.957,11.957,11.957,11.957,11.957,11.957,11.957,11.957,11.957,11.957,11.957,11.957
1961-04-01,13.783,13.783,13.783,13.783,13.783,12.816,12.816,12.816,12.816,12.816,12.816,12.816,12.816,12.816,12.816,12.816,12.816,12.816,12.816,12.816,12.816,12.816,12.816,12.816,12.816,12.816,12.816,12.816,12.816,12.816,12.816,12.816,12.816,12.816,12.816,12.816,12.816,12.816,12.816,12.816,12.816,12.816,12.816,12.816,12.816,12.816,12.816,12.816,12.816,12.816,12.816,12.816,12.816,12.816,12.816,12.816,12.816,12.816,12.816,12.816,12.816,12.008,12.008,12.008,12.008,12.008,12.008,12.008,12.008,12.008,12.008,12.008,12.008,12.008,12.008,12.008,12.008,12.008,12.008,12.008,12.008,12.008,12.008,12.008,12.008,12.008,12.008,12.008
1961-07-01,13.849,13.849,13.849,13.849,13.849,12.878,12.878,12.878,12.878,12.878,12.878,12.878,12.878,12.878,12.878,12.878,12.878,12.878,12.878,12.878,12.878,12.878,12.878,12.878,12.878,12.878,12.878,12.878,12.878,12.878,12.878,12.878,12.878,12.878,12.878,12.878,12.878,12.878,12.878,12.878,12.878,12.878,12.878,12.878,12.878,12.878,12.878,12.878,12.878,12.878,12.878,12.878,12.878,12.878,12.878,12.878,12.878,12.878,12.878,12.878,12.878,12.065,12.065,12.065,12.065,12.065,12.065,12.065,12.065,12.065,12.065,12.065,12.065,12.065,12.065,12.065,12.065,12.065,12.065,12.065,12.065,12.065,12.065,12.065,12.065,12.065,12.065,12.065
1961-10-01,13.909,13.909,13.909,13.909,13.909,12.933,12.933,12.933,12.933,12.933,12.933,12.933,12.933,12.933,12.933,12.933,12.933,12.933,12.933,12.933,12.933,12.933,12.933,12.933,12.933,12.933,12.933,12.933,12.933,12.933,12.933,12.933,12.933,12.933,12.933,12.933,12.933,12.933,12.933,12.933,12.933,12.933,12.933,12.933,12.933,12.933,12.933,12.933,12.933,12.933,12.933,12.933,12.933,12.933,12.933,12.933,12.933,12.933,12.933,12.933,12.933,12.115,12.115,12.115,12.115,12.115,12.115,12.115,12.115,12.115,12.115,12.115,12.115,12.115,12.115,12.115,12.115,12.115,12.115,12.115,12.115,12.115,12.115,12.115,12.115,12.115,12.115,12.115
1962-01-01,13.991,13.991,13.991,13.991,13.991,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,12.186,12.186,12.186,12.186,12.186,12.186,12.186,12.186,12.186,12.186,12.186,12.186,12.186,12.186,12.186,12.186,12.186,12.186,12.186,12.186,12.186,12.186,12.186,12.186,12.186,12.186,12.186
1962-04-01,14.059,14.059,14.059,14.059,14.059,13.073,13.073,13.073,13.073,13.073,13.073,13.073,13.073,13.073,13.073,13.073,13.073,13.073,13.073,13.073,13.073,13.073,13.073,13.073,13.073,13.073,13.073,13.073,13.073,13.073,13.073,13.073,13.073,13.073,13.073,13.073,13.073,13.073,13.073,13.073,13.073,13.073,13.073,13.073,13.073,13.073,13.073,13.073,13.073,13.073,13.073,13.073,13.073,13.073,13.073,13.073,13.073,13.073,13.073,13.073,13.073,12.246,12.246,12.246,12.246,12.246,12.246,12.246,12.246,12.246,12.246,12.246,12.246,12.246,12.246,12.246,12.246,12.246,12.246,12.246,12.246,12.246,12.246,12.246,12.246,12.246,12.246,12.246
1962-07-01,14.111,14.111,14.111,14.111,14.111,13.121,13.121,13.121,13.121,13.121,13.121,13.121,13.121,13.121,13.121,13.121,13.121,13.121,13.121,13.121,13.121,13.121,13.121,13.121,13.121,13.121,13.121,13.121,13.121,13.121,13.121,13.121,13.121,13.121,13.121,13.121,13.121,13.121,13.121,13.121,13.121,13.121,13.121,13.121,13.121,13.121,13.121,13.121,13.121,13.121,13.121,13.121,13.121,13.121,13.121,13.121,13.121,13.121,13.121,13.121,13.121,12.293,12.293,12.293,12.293,12.293,12.293,12.293,12.293,12.293,12.293,12.293,12.293,12.293,12.293,12.293,12.293,12.293,12.293,12.293,12.293,12.293,12.293,12.293,12.293,12.293,12.293,12.293
1962-10-01,14.156,14.156,14.156,14.156,14.156,13.163,13.163,13.163,13.163,13.163,13.163,13.163,13.163,13.163,13.163,13.163,13.163,13.163,13.163,13.163,13.163,13.163,13.163,13.163,13.163,13.163,13.163,13.163,13.163,13.163,13.163,13.163,13.163,13.163,13.163,13.163,13.163,13.163,13.163,13.163,13.163,13.163,13.163,13.163,13.163,13.163,13.163,13.163,13.163,13.163,13.163,13.163,13.163,13.163,13.163,13.163,13.163,13.163,13.163,13.163,13.163,12.334,12.334,12.334,12.334,12.334,12.334,12.334,12.334,12.334,12.334,12.334,12.334,12.334,12.334,12.334,12.334,12.334,12.334,12.334,12.334,12.334,12.334,12.334,12.334,12.334,12.334,12.334
1963-01-01,14.222,14.222,14.222,14.222,14.222,13.224,13.224,13.224,13.224,13.224,13.224,13.224,13.224,13.224,13.224,13.224,13.224,13.224,13.224,13.224,13.224,13.224,13.224,13.224,13.224,13.224,13.224,13.224,13.224,13.224,13.224,13.224,13.224,13.224,13.224,13.224,13.224,13.224,13.224,13.224,13.224,13.224,13.224,13.224,13.224,13.224,13.224,13.224,13.224,13.224,13.224,13.224,13.224,13.224,13.224,13.224,13.224,13.224,13.224,13.224,13.224,12.393,12.393,12.393,12.393,12.393,12.393,12.393,12.393,12.393,12.393,12.393,12.393,12.393,12.393,12.393,12.393,12.393,12.393,12.393,12.393,12.393,12.393,12.393,12.393,12.393,12.393,12.393
1963-04-01,14.263,14.263,14.263,14.263,14.263,13.262,13.262,13.262,13.262,13.262,13.262,13.262,13.262,13.262,13.262,13.262,13.262,13.262,13.262,13.262,13.262,13.262,13.262,13.262,13.262,13.262,13.262,13.262,13.262,13.262,13.262,13.262,13.262,13.262,13.262,13.262,13.262,13.262,13.262,13.262,13.262,13.262,13.262,13.262,13.262,13.262,13.262,13.262,13.262,13.262,13.262,13.262,13.262,13.262,13.262,13.262,13.262,13.262,13.262,13.262,13.262,12.432,12.432,12.432,12.432,12.432,12.432,12.432,12.432,12.432,12.432,12.432,12.432,12.432,12.432,12.432,12.432,12.432,12.432,12.432,12.432,12.432,12.432,12.432,12.432,12.432,12.432,12.432
1963-07-01,14.31,14.31,14.31,14.31,14.31,13.306,13.306,13.306,13.306,13.306,13.306,13.306,13.306,13.306,13.306,13.306,13.306,13.306,13.306,13.306,13.306,13.306,13.306,13.306,13.306,13.306,13.306,13.306,13.306,13.306,13.306,13.306,13.306,13.306,13.306,13.306,13.306,13.306,13.306,13.306,13.306,13.306,13.306,13.306,13.306,13.306,13.306,13.306,13.306,13.306,13.306,13.306,13.306,13.306,13.306,13.306,13.306,13.306,13.306,13.306,13.306,12.475,12.475,12.475,12.475,12.475,12.475,12.475,12.475,12.475,12.475,12.475,12.475,12.475,12.475,12.475,12.475,12.475,12.475,12.475,12.475,12.475,12.475,12.475,12.475,12.475,12.475,12.475
1963-10-01,14.384,14.384,14.384,14.384,14.384,13.375,13.375,13.375,13.375,13.375,13.375,13.375,13.375,13.375,13.375,13.375,13.375,13.375,13.375,13.375,13.375,13.375,13.375,13.375,13.375,13.375,13.375,13.375,13.375,13.375,13.375,13.375,13.375,13.375,13.375,13.375,13.375,13.375,13.375,13.375,13.375,13.375,13.375,13.375,13.375,13.375,13.375,13.375,13.375,13.375,13.375,13.375,13.375,13.375,13.375,13.375,13.375,13.375,13.375,13.375,13.375,12.54,12.54,12.54,12.54,12.54,12.54,12.54,12.54,12.54,12.54,12.54,12.54,12.54,12.54,12.54,12.54,12.54,12.54,12.54,12.54,12.54,12.54,12.54,12.54,12.54,12.54,12.54
1964-01-01,14.454,14.454,14.454,14.454,14.454,13.441,13.441,13.441,13.441,13.441,13.441,13.441,13.441,13.441,13.441,13.441,13.441,13.441,13.441,13.441,13.441,13.441,13.441,13.441,13.441,13.441,13.441,13.441,13.441,13.441,13.441,13.441,13.441,13.441,13.441,13.441,13.441,13.441,13.441,13.441,13.441,13.441,13.441,13.441,13.441,13.441,13.441,13.441,13.441,13.441,13.441,13.441,13.441,13.441,13.441,13.441,13.441,13.441,13.441,13.441,13.441,12.599,12.599,12.599,12.599,12.599,12.599,12.599,12.599,12.599,12.599,12.599,12.599,12.599,12.599,12.599,12.599,12.599,12.599,12.599,12.599,12.599,12.599,12.599,12.599,12.599,12.599,12.599
1964-04-01,14.527,14.527,14.527,14.527,14.527,13.508,13.508,13.508,13.508,13.508,13.508,13.508,13.508,13.509,13.509,13.509,13.509,13.509,13.509,13.509,13.509,13.509,13.509,13.509,13.509,13.509,13.509,13.509,13.509,13.509,13.509,13.509,13.509,13.509,13.509,13.509,13.509,13.509,13.509,13.509,13.509,13.509,13.509,13.509,13.509,13.509,13.509,13.509,13.509,13.509,13.509,13.509,13.509,13.509,13.509,13.509,13.509,13.509,13.509,13.509,13.509,12.66,12.66,12.66,12.66,12.66,12.66,12.66,12.66,12.66,12.66,12.66,12.66,12.66,12.66,12.66,12.66,12.66,12.66,12.66,12.66,12.66,12.66,12.66,12.66,12.66,12.66,12.66
1964-07-01,14.6,14.6,14.6,14.6,14.6,13.576,13.576,13.576,13.576,13.576,13.576,13.576,13.576,13.576,13.576,13.576,13.576,13.576,13.576,13.576,13.576,13.576,13.576,13.576,13.576,13.576,13.576,13.576,13.576,13.576,13.576,13.576,13.576,13.576,13.576,13.576,13.576,13.576,13.576,13.576,13.576,13.576,13.576,13.576,13.576,13.576,13.576,13.576,13.576,13.576,13.576,13.576,13.576,13.576,13.576,13.576,13.576,13.576,13.576,13.576,13.576,12.72,12.72,12.72,12.72,12.72,12.72,12.72,12.72,12.72,12.72,12.72,12.72,12.72,12.72,12.72,12.72,12.72,12.72,12.72,12.72,12.72,12.72,12.72,12.72,12.72,12.72,12.72
1964-10-01,14.665,14.665,14.665,14.665,14.665,13.637,13.637,13.637,13.637,13.637,13.637,13.637,13.637,13.637,13.637,13.637,13.637,13.637,13.637,13.637,13.637,13.637,13.637,13.637,13.637,13.637,13.637,13.637,13.637,13.637,13.637,13.637,13.637,13.637,13.637,13.637,13.637,13.637,13.637,13.637,13.637,13.637,13.637,13.637,13.637,13.637,13.637,13.637,13.637,13.637,13.637,13.637,13.637,13.637,13.637,13.637,13.637,13.637,13.637,13.637,13.637,12.775,12.775,12.775,12.775,12.775,12.775,12.775,12.775,12.775,12.775,12.775,12.775,12.775,12.775,12.775,12.775,12.775,12.775,12.775,12.775,12.775,12.775,12.775,12.775,12.775,12.775,12.775
1965-01-01,14.727,14.727,14.727,14.727,14.727,13.694,13.694,13.694,13.694,13.694,13.694,13.694,13.694,13.694,13.694,13.694,13.694,13.694,13.694,13.694,13.694,13.694,13.694,13.694,13.694,13.694,13.694,13.694,13.694,13.694,13.694,13.694,13.694,13.694,13.694,13.694,13.694,13.694,13.694,13.694,13.694,13.694,13.694,13.694,13.694,13.694,13.694,13.694,13.694,13.694,13.694,13.694,13.694,13.694,13.694,13.694,13.694,13.694,13.694,13.694,13.694,12.83,12.83,12.83,12.83,12.83,12.83,12.83,12.83,12.83,12.83,12.83,12.83,12.83,12.83,12.83,12.83,12.83,12.83,12.83,12.83,12.83,12.83,12.83,12.83,12.83,12.83,12.83
1965-04-01,14.789,14.789,14.789,14.789,14.789,13.751,13.751,13.751,13.751,13.751,13.751,13.751,13.751,13.752,13.752,13.752,13.752,13.752,13.752,13.752,13.752,13.752,13.752,13.752,13.752,13.752,13.752,13.752,13.752,13.752,13.752,13.752,13.752,13.752,13.752,13.752,13.752,13.752,13.752,13.752,13.752,13.752,13.752,13.752,13.752,13.752,13.752,13.752,13.752,13.752,13.752,13.752,13.752,13.752,13.752,13.752,13.752,13.752,13.752,13.752,13.752,12.885,12.885,12.885,12.885,12.885,12.885,12.885,12.885,12.885,12.885,12.885,12.885,12.885,12.885,12.885,12.885,12.885,12.885,12.885,12.885,12.885,12.885,12.885,12.885,12.885,12.885,12.885
1965-07-01,14.864,14.864,14.864,14.864,14.864,13.821,13.821,13.821,13.821,13.821,13.821,13.821,13.821,13.821,13.821,13.821,13.821,13.821,13.821,13.821,13.821,13.821,13.821,13.821,13.821,13.821,13.821,13.821,13.821,13.821,13.821,13.821,13.821,13.821,13.821,13.821,13.821,13.821,13.821,13.821,13.821,13.821,13.821,13.821,13.821,13.821,13.821,13.821,13.821,13.821,13.821,13.821,13.821,13.821,13.821,13.821,13.821,13.821,13.821,13.821,13.821,12.95,12.95,12.95,12.95,12.95,12.95,12.95,12.95,12.95,12.95,12.95,12.95,12.95,12.95,12.95,12.95,12.95,12.95,12.95,12.95,12.95,12.95,12.95,12.95,12.95,12.95,12.95
1965-10-01,14.958,14.958,14.958,14.958,14.958,13.908,13.908,13.908,13.908,13.908,13.908,13.908,13.908,13.909,13.909,13.909,13.909,13.909,13.909,13.909,13.909,13.909,13.909,13.909,13.909,13.909,13.909,13.909,13.909,13.909,13.909,13.909,13.909,13.909,13.909,13.909,13.909,13.909,13.909,13.909,13.909,13.909,13.909,13.909,13.909,13.909,13.909,13.909,13.909,13.909,13.909,13.909,13.909,13.909,13.909,13.909,13.909,13.909,13.909,13.909,13.909,13.032,13.032,13.032,13.032,13.032,13.032,13.032,13.032,13.032,13.032,13.032,13.032,13.032,13.032,13.032,13.032,13.032,13.032,13.032,13.032,13.032,13.032,13.032,13.032,13.032,13.032,13.032
1966-01-01,15.052,15.052,15.052,15.052,15.052,13.996,13.996,13.996,13.996,13.996,13.996,13.996,13.996,13.996,13.996,13.996,13.996,13.996,13.996,13.996,13.996,13.996,13.996,13.996,13.996,13.996,13.996,13.996,13.996,13.996,13.996,13.996,13.996,13.996,13.996,13.996,13.996,13.996,13.996,13.996,13.996,13.996,13.996,13.996,13.996,13.996,13.996,13.996,13.996,13.996,13.996,13.996,13.996,13.996,13.996,13.996,13.996,13.996,13.996,13.996,13.996,13.114,13.114,13.114,13.114,13.114,13.114,13.114,13.114,13.114,13.114,13.114,13.114,13.114,13.114,13.114,13.114,13.114,13.114,13.114,13.114,13.114,13.114,13.114,13.114,13.114,13.114,13.114
1966-04-01,15.191,15.191,15.191,15.191,15.191,14.126,14.126,14.126,14.126,14.126,14.126,14.126,14.126,14.126,14.126,14.126,14.126,14.126,14.126,14.126,14.126,14.126,14.126,14.126,14.126,14.126,14.126,14.126,14.126,14.126,14.126,14.126,14.126,14.126,14.126,14.126,14.126,14.126,14.126,14.126,14.126,14.126,14.126,14.126,14.126,14.126,14.126,14.126,14.126,14.126,14.126,14.126,14.126,14.126,14.126,14.126,14.126,14.126,14.126,14.126,14.126,13.233,13.233,13.233,13.233,13.233,13.233,13.233,13.233,13.233,13.233,13.233,13.233,13.233,13.233,13.233,13.233,13.233,13.233,13.233,13.233,13.233,13.233,13.233,13.233,13.233,13.233,13.233
1966-07-01,15.331,15.331,15.331,15.331,15.331,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,14.256,13.354,13.354,13.354,13.354,13.354,13.354,13.354,13.354,13.354,13.354,13.354,13.354,13.354,13.354,13.354,13.354,13.354,13.354,13.354,13.354,13.354,13.354,13.354,13.354,13.354,13.354,13.354
1966-10-01,15.483,15.483,15.483,15.483,15.483,14.397,14.397,14.397,14.397,14.397,14.397,14.397,14.397,14.397,14.397,14.397,14.397,14.397,14.397,14.397,14.397,14.397,14.397,14.397,14.397,14.397,14.397,14.397,14.397,14.397,14.397,14.397,14.397,14.397,14.397,14.397,14.397,14.397,14.397,14.397,14.397,14.397,14.397,14.397,14.397,14.397,14.397,14.397,14.397,14.397,14.397,14.397,14.397,14.397,14.397,14.397,14.397,14.397,14.397,14.397,14.397,13.485,13.485,13.485,13.485,13.485,13.485,13.485,13.485,13.485,13.485,13.485,13.485,13.485,13.485,13.485,13.485,13.485,13.485,13.485,13.485,13.485,13.485,13.485,13.485,13.485,13.485,13.485
1967-01-01,15.59,15.59,15.59,15.59,15.59,14.496,14.496,14.496,14.496,14.496,14.496,14.496,14.496,14.496,14.496,14.496,14.496,14.496,14.496,14.496,14.496,14.496,14.496,14.496,14.496,14.496,14.496,14.496,14.496,14.496,14.496,14.496,14.496,14.496,14.496,14.496,14.496,14.496,14.496,14.496,14.496,14.496,14.496,14.496,14.496,14.496,14.496,14.496,14.496,14.496,14.496,14.496,14.496,14.496,14.496,14.496,14.496,14.496,14.496,14.496,14.496,13.577,13.577,13.577,13.577,13.577,13.577,13.577,13.577,13.577,13.577,13.577,13.577,13.577,13.577,13.577,13.577,13.577,13.577,13.577,13.577,13.577,13.577,13.577,13.577,13.577,13.577,13.577
1967-04-01,15.703,15.703,15.703,15.703,15.703,14.601,14.601,14.601,14.601,14.601,14.601,14.601,14.601,14.601,14.601,14.601,14.601,14.601,14.601,14.601,14.601,14.601,14.601,14.601,14.601,14.601,14.601,14.601,14.601,14.601,14.601,14.601,14.601,14.601,14.601,14.601,14.601,14.601,14.601,14.601,14.601,14.601,14.601,14.601,14.601,14.601,14.601,14.601,14.601,14.601,14.601,14.601,14.601,14.601,14.601,14.601,14.601,14.601,14.601,14.601,14.601,13.676,13.676,13.676,13.676,13.676,13.676,13.676,13.676,13.676,13.676,13.676,13.676,13.676,13.676,13.676,13.676,13.676,13.676,13.676,13.676,13.676,13.676,13.676,13.676,13.676,13.676,13.676
1967-07-01,15.824,15.824,15.824,15.824,15.824,14.714,14.714,14.714,14.714,14.714,14.714,14.714,14.714,14.714,14.714,14.714,14.714,14.714,14.714,14.714,14.714,14.714,14.714,14.714,14.714,14.714,14.714,14.714,14.714,14.714,14.714,14.714,14.714,14.714,14.714,14.714,14.714,14.714,14.714,14.714,14.714,14.714,14.714,14.714,14.714,14.714,14.714,14.714,14.714,14.714,14.714,14.714,14.714,14.714,14.714,14.714,14.714,14.714,14.714,14.714,14.714,13.783,13.783,13.783,13.783,13.783,13.783,13.783,13.783,13.783,13.783,13.783,13.783,13.783,13.783,13.783,13.783,13.783,13.783,13.783,13.783,13.783,13.783,13.783,13.783,13.783,13.783,13.783
1967-10-01,15.974,15.974,15.974,15.974,15.974,14.853,14.853,14.853,14.853,14.853,14.853,14.853,14.853,14.853,14.853,14.853,14.853,14.853,14.853,14.853,14.853,14.853,14.853,14.853,14.853,14.853,14.853,14.853,14.853,14.853,14.853,14.853,14.853,14.853,14.853,14.853,14.853,14.853,14.853,14.853,14.853,14.853,14.853,14.853,14.853,14.853,14.853,14.853,14.853,14.853,14.853,14.853,14.853,14.853,14.853,14.853,14.853,14.853,14.853,14.853,14.853,13.914,13.914,13.914,13.914,13.914,13.914,13.914,13.914,13.914,13.914,13.914,13.914,13.914,13.914,13.914,13.914,13.914,13.914,13.914,13.914,13.914,13.914,13.914,13.914,13.914,13.914,13.914
1968-01-01,16.164,16.164,16.164,16.164,16.164,15.03,15.03,15.03,15.03,15.03,15.03,15.03,15.03,15.03,15.03,15.03,15.03,15.03,15.03,15.03,15.03,15.03,15.03,15.03,15.03,15.03,15.03,15.03,15.03,15.03,15.03,15.03,15.03,15.03,15.03,15.03,15.03,15.03,15.03,15.03,15.03,15.03,15.03,15.03,15.03,15.03,15.03,15.03,15.03,15.03,15.03,15.03,15.03,15.03,15.03,15.03,15.03,15.03,15.03,15.03,15.03,14.083,14.083,14.083,14.083,14.083,14.083,14.083,14.083,14.083,14.083,14.083,14.083,14.083,14.083,14.083,14.083,14.083,14.083,14.083,14.083,14.083,14.083,14.083,14.083,14.083,14.083,14.083
1968-04-01,16.357,16.357,16.357,16.357,16.357,15.209,15.209,15.209,15.209,15.209,15.209,15.209,15.209,15.209,15.209,15.209,15.209,15.209,15.209,15.209,15.209,15.209,15.209,15.209,15.209,15.209,15.209,15.209,15.209,15.209,15.209,15.209,15.209,15.209,15.209,15.209,15.209,15.209,15.209,15.209,15.209,15.209,15.209,15.209,15.209,15.209,15.209,15.209,15.209,15.209,15.209,15.209,15.209,15.209,15.209,15.209,15.209,15.209,15.209,15.209,15.209,14.252,14.252,14.252,14.252,14.252,14.252,14.252,14.252,14.252,14.252,14.252,14.252,14.252,14.252,14.252,14.252,14.252,14.252,14.252,14.252,14.252,14.252,14.252,14.252,14.252,14.252,14.252
